Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Antonio Brown WR - PIT,@IND,-,-,-,-,-,85.37,0.54,-,0.01,0.04,11.72
Julio Jones WR - ATL View News View Videos,DAL,-,-,-,-,-,85.65,0.52,-,0.01,0.04,11.63
DeAndre Hopkins WR - HOU View Videos,@LA,-,-,-,-,-,81.9,0.55,-,0.01,0.04,11.43
Doug Baldwin WR - SEA,@ARI,-,-,-,-,-,73.1,0.43,-,0.01,0.04,9.83
Stefon Diggs WR - MIN,@WAS,-,-,-,2.25,0.02,66.41,0.47,-,0.01,0.04,9.75
A.J. Green WR - CIN,@TEN,-,-,-,-,-,69.93,0.43,-,-,0.04,9.49
Brandin Cooks WR - NE,@DEN,-,-,-,0.49,-,66.11,0.41,-,0.01,0.04,9.06
Ted Ginn WR - NO,@BUF,-,-,-,1.7,0.01,61.66,0.45,-,0.01,0.04,9.04
Golden Tate WR - DET,CLE,-,-,-,0.83,0.01,65.61,0.39,-,0.01,0.04,8.98
Keenan Allen WR - LAC,@JAX,-,-,-,-,-,67.91,0.35,-,0.01,0.04,8.83
Michael Thomas WR - NO,@BUF,-,-,-,0.12,-,63.2,0.39,-,-,0.04,8.59
Adam Thielen WR - MIN,@WAS,-,-,-,0.51,-,63.2,0.38,-,-,0.04,8.57
Dez Bryant WR - DAL,@ATL,-,-,-,-,-,60.88,0.42,-,-,0.03,8.55
Larry Fitzgerald WR - ARI View Videos,SEA,-,-,-,-,-,62.6,0.38,-,0.01,0.03,8.50
Marvin Jones WR - DET,CLE,-,-,-,-,-,59.44,0.42,-,0.01,0.03,8.42
T.Y. Hilton WR - IND,PIT,-,-,-,-,-,59.67,0.37,-,0.01,0.03,8.15
Rishard Matthews WR - TEN View Videos,CIN,-,-,-,0.28,-,59.27,0.37,-,0.01,0.03,8.14
Jarvis Landry WR - MIA,@CAR,-,-,-,0.34,-,60.92,0.33,-,0.01,0.04,8.05
DeSean Jackson WR - TB,NYJ,-,-,-,0.8,0.01,58.04,0.34,-,0.02,0.03,7.96
Robert Woods WR - LA View News View Videos,HOU,-,-,-,1.03,0.01,57.76,0.34,-,0.01,0.03,7.94
Davante Adams WR - GB,@CHI,-,-,-,0.15,-,53.49,0.42,-,0.01,0.03,7.84
Robby Anderson WR - NYJ,@TB,-,-,-,0.62,-,54.18,0.37,-,-,0.03,7.64
JuJu Smith-Schuster WR - PIT View Videos,@IND,-,-,-,0.68,0.01,52.73,0.37,-,0.01,0.03,7.58
Devin Funchess WR - CAR,MIA,-,-,-,0.14,-,56.19,0.33,-,0.01,0.03,7.57
Jordy Nelson WR - GB,@CHI,-,-,-,-,-,51.61,0.4,-,0.01,0.02,7.54
Demaryius Thomas WR - DEN,NE,-,-,-,-,-,55.83,0.33,-,0.01,0.03,7.52
Sterling Shepard WR - NYG,@SF,-,-,-,2.29,0.02,51.39,0.32,-,-,0.04,7.33
Will Fuller WR - HOU,@LA,-,-,-,0.87,0.01,48.58,0.39,-,0.01,0.03,7.31
Tyler Lockett WR - SEA,@ARI,-,-,-,4.33,0.04,49.89,0.26,-,-,0.05,7.12
Marqise Lee WR - JAX View Videos,LAC,-,-,-,0.62,-,52.46,0.3,-,-,0.03,7.05
Kenny Stills WR - MIA,@CAR,-,-,-,-,-,48.47,0.36,-,0.01,0.03,6.97
DeVante Parker WR - MIA,@CAR,-,-,-,0.07,-,50.24,0.31,-,0.01,0.03,6.85
Cooper Kupp WR - LA View News View Videos,HOU,-,-,-,0.37,0.01,47.32,0.33,-,-,0.03,6.75
Corey Davis WR - TEN View Videos,CIN,-,-,-,0.48,0.01,48.97,0.28,-,0.01,0.03,6.65
Kelvin Benjamin WR - BUF View Videos,NO,-,-,-,-,-,47.77,0.32,-,-,0.03,6.64
Mohamed Sanu WR - ATL View Videos,DAL,-,-,-,0.39,0.01,43.91,0.34,-,-,0.03,6.47
Allen Hurns WR - JAX,LAC,-,-,-,-,-,47.63,0.29,-,0.01,0.03,6.46
Marquise Goodwin WR - SF,NYG,-,-,-,0.49,0.01,49.57,0.23,-,-,0.03,6.39
Danny Amendola WR - NE,@DEN,-,-,-,-,-,46.02,0.29,-,-,0.03,6.28
Sammy Watkins WR - LA View Videos,HOU,-,-,-,-,-,43.98,0.31,-,0.01,0.02,6.24
Martavis Bryant WR - PIT,@IND,-,-,-,3.13,0.02,43.74,0.24,-,-,0.03,6.19
Deonte Thompson WR - BUF,NO,-,-,-,0.01,-,43.13,0.31,-,-,0.05,6.07
Emmanuel Sanders WR - DEN,NE,-,-,-,-,-,44.75,0.26,-,-,0.02,6.00
Paul Richardson WR - SEA,@ARI,-,-,-,-,-,39.31,0.34,-,-,0.02,5.93
Terrance Williams WR - DAL,@ATL,-,-,-,-,-,44.43,0.25,-,0.01,0.03,5.90
Jermaine Kearse WR - NYJ,@TB,-,-,-,-,-,42.62,0.27,-,-,0.02,5.84
Jamison Crowder WR - WAS,MIN,-,-,-,3.93,0.02,40.33,0.22,-,-,0.03,5.81
Jordan Matthews WR - BUF,NO,-,-,-,0.05,-,40.69,0.26,-,0.01,0.03,5.59
Tyrell Williams WR - LAC,@JAX,-,-,-,-,-,42.2,0.23,-,-,0.03,5.54
Josh Doctson WR - WAS,MIN,-,-,-,0.11,-,37.51,0.3,-,-,0.02,5.52
Brandon LaFell WR - CIN View News,@TEN,-,-,-,-,-,41.1,0.24,-,-,0.02,5.51
Travis Benjamin WR - LAC,@JAX,-,-,-,3.05,0.02,36.65,0.24,-,-,0.03,5.47
Randall Cobb WR - GB,@CHI,-,-,-,1.3,0.01,39.78,0.21,-,0.01,0.03,5.39
Cole Beasley WR - DAL,@ATL,-,-,-,-,-,35.13,0.3,-,-,0.02,5.27
Ricardo Louis WR - CLE,@DET,-,-,-,0.19,-,40.11,0.21,-,-,0.03,5.23
Aldrick Robinson WR - SF,NYG,-,-,-,-,-,39.52,0.22,-,-,0.02,5.23
Jaron Brown WR - ARI View News,SEA,-,-,-,-,-,36.85,0.25,-,0.01,0.02,5.17
John Brown WR - ARI,SEA,-,-,-,0.19,0.01,36.1,0.24,-,0.01,0.02,5.11
Adam Humphries WR - TB,NYJ,-,-,-,0.1,-,40.14,0.19,-,-,0.03,5.10
Kendall Wright WR - CHI,GB,-,-,-,-,-,36.77,0.23,-,0.01,0.02,5.04
Curtis Samuel WR - CAR,MIA,-,-,-,3.27,0.03,34.34,0.18,-,0.01,0.04,4.96
Taylor Gabriel WR - ATL,DAL,-,-,-,2.2,0.02,33.13,0.21,-,-,0.03,4.85
Donte Moncrief WR - IND,PIT,-,-,-,0.1,-,34.38,0.23,-,0.01,0.02,4.81
T.J. Jones WR - DET,CLE,-,-,-,0.06,-,34.87,0.2,-,0.01,0.02,4.67
Kendrick Bourne WR - SF,NYG,-,-,-,0.39,0.01,33.84,0.2,-,0.01,0.03,4.64
Chester Rogers WR - IND,PIT,-,-,-,0.31,0.01,32.77,0.19,-,0.01,0.02,4.49
J.J. Nelson WR - ARI View News,SEA,-,-,-,0.77,0.01,30.16,0.19,-,-,0.02,4.25
Tavon Austin WR - LA,HOU,-,-,-,17.38,0.12,13.01,0.07,-,-,0.04,4.10
Bruce Ellington WR - HOU,@LA,-,-,-,0.76,-,30.02,0.17,-,0.01,0.02,4.08
Eric Decker WR - TEN View News,CIN,-,-,-,-,-,29.11,0.2,-,-,0.02,4.07
Keelan Cole WR - JAX View Videos,LAC,-,-,-,0.13,-,29.2,0.16,-,-,0.02,3.85
Bryce Treggs WR - PHI,Bye,-,-,-,0.7,0.01,27.72,0.14,-,-,0.02,-
Roger Lewis WR - NYG,@SF,-,-,-,0.11,-,26.43,0.16,-,-,0.02,3.57
Terrelle Pryor WR - WAS,MIN,-,-,-,-,-,26.84,0.15,-,0.01,0.02,3.56
Markus Wheaton WR - CHI,GB,-,-,-,0.01,-,26.62,0.15,-,0.01,0.02,3.54
Bennie Fowler WR - DEN,NE,-,-,-,0.03,-,25.95,0.16,-,-,0.02,3.52
Brandon Coleman WR - NO,@BUF,-,-,-,0.05,-,23.54,0.18,-,-,0.02,3.40
Rashard Higgins WR - CLE,@DET,-,-,-,0.85,0.01,25.09,0.13,-,-,0.02,3.39
Phillip Dorsett WR - NE,@DEN,-,-,-,0.36,-,24.85,0.15,-,-,0.02,3.38
Ryan Grant WR - WAS,MIN,-,-,-,-,-,23.97,0.16,-,-,0.02,3.32
Tavarres King WR - NYG,@SF,-,-,-,-,-,23.01,0.15,-,-,0.02,3.16
Tre McBride WR - NYJ,@TB,-,-,-,0.49,0.01,21.96,0.14,-,0.01,0.02,3.13
Josh Malone WR - CIN View News,@TEN,-,-,-,0.32,-,20.94,0.14,-,0.01,0.02,2.95
Chris Godwin WR - TB View Videos,NYJ,-,-,-,0.13,-,19.98,0.12,-,0.01,0.02,2.71
Russell Shepard WR - CAR,MIA,-,-,-,-,-,19.73,0.12,-,-,0.02,2.65
Kenny Golladay WR - DET,CLE,-,-,-,0.2,-,17.02,0.15,-,0.01,0.02,2.60
Andre Holmes WR - BUF,NO,-,-,-,-,-,17.67,0.14,-,-,0.01,2.59
Willie Snead WR - NO,@BUF,-,-,-,0.05,-,19.44,0.11,-,-,0.01,2.59
Brice Butler WR - DAL,@ATL,-,-,-,-,-,17.18,0.12,-,0.01,0.01,2.44
Justin Hardy WR - ATL,DAL,-,-,-,0.01,-,15.19,0.11,-,-,0.01,2.16
Mike Williams WR - LAC,@JAX,-,-,-,0.23,-,14.95,0.09,-,-,0.02,2.02
Cody Latimer WR - DEN,NE,-,-,-,0.04,-,14.7,0.1,-,-,0.03,2.01
Taywan Taylor WR - TEN,CIN,-,-,-,1.33,0.01,12.72,0.09,-,-,0.02,1.97
Laquon Treadwell WR - MIN,@WAS,-,-,-,0.23,-,14.19,0.08,-,0.01,0.01,1.92
Tyler Boyd WR - CIN,@TEN,-,-,-,0.55,-,13.5,0.07,-,0.01,0.01,1.83
Geronimo Allison WR - GB,@CHI,-,-,-,0.22,-,13.09,0.08,-,-,0.01,1.79
Bernard Reedy WR,Bye,-,-,-,2.22,0.02,8.54,0.05,-,0.01,0.02,-
Dontrelle Inman WR - CHI,GB,-,-,-,-,-,10.27,0.07,-,0.01,0.01,1.45
Travis Rudolph WR - NYG,@SF,-,-,-,0.13,-,10.48,0.06,-,-,0.02,1.38
Jarius Wright WR - MIN,@WAS,-,-,-,-,-,10.02,0.06,-,-,0.01,1.34
Jared Abbrederis WR,Bye,-,-,-,-,-,9.31,0.07,-,-,0.01,-
Matt Hazel WR - CLE,@DET,-,-,-,0.04,-,7.85,0.06,-,0.01,0.01,1.15
Pharoh Cooper WR - LA,HOU,-,-,-,0.12,-,7.95,0.05,-,0.01,0.03,1.07
Jordan Taylor WR - DEN,NE,-,-,-,0.04,-,7.89,0.05,-,-,0.01,1.07
Michael Floyd WR - MIN,@WAS,-,-,-,-,-,7.75,0.05,-,-,0.01,1.06
Amara Darboh WR - SEA,@ARI,-,-,-,0.02,-,7.68,0.05,-,-,0.01,1.05
Tanner McEvoy WR - SEA,@ARI,-,-,-,-,-,7.41,0.05,-,-,0.01,1.02
Chad Hansen WR - NYJ,@TB,-,-,-,0.06,-,7.78,0.04,-,-,0.01,1.00
Freddie Martino WR - TB,NYJ,-,-,-,-,-,7.01,0.05,-,-,0.01,0.98
Isaiah McKenzie WR - DEN,NE,-,-,-,0.45,-,6.67,0.05,-,-,0.02,0.97
Josh Bellamy WR - CHI,GB,-,-,-,-,-,6.77,0.05,-,-,0.01,0.96
Kaelin Clay WR - CAR,MIA,-,-,-,0.36,0.01,5.89,0.05,-,-,0.02,0.95
Kasen Williams WR,Bye,-,-,-,0.08,-,6.55,0.04,-,-,0.01,-
Ed Eagan WR,Bye,-,-,-,-,-,6.33,0.04,-,-,0.01,-
Sammie Coates WR - CLE View News,@DET,-,-,-,0.12,-,6.12,0.04,-,-,0.01,0.84
ArDarius Stewart WR - NYJ,@TB,-,-,-,2.28,0.01,4.61,0.02,-,-,0.03,0.81
