Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Case Keenum QB - MIN,NO,15,0.04,0.06,-,-,-,-,-,0.01,0.01,0.64
Sean Mannion QB - LA,IND,12.2,0.04,0.06,0.56,0.01,-,-,-,0.01,0.02,0.62
Cooper Rush QB - DAL,NYG,12.31,0.04,0.07,0.36,0.01,-,-,-,0.01,0.02,0.59
Nathan Peterman QB - BUF,NYJ,10.26,0.04,0.06,0.84,0.01,-,-,-,0.01,0.02,0.57
Mitchell Trubisky QB - CHI View Videos,ATL,9.1,0.04,0.05,0.55,0.01,-,-,-,0.01,0.01,0.54
Brett Hundley QB - GB,SEA,9,0.04,0.06,0.39,0.01,-,-,-,0.01,0.01,0.50
Jake Rudock QB - DET,ARI,8.09,0.04,0.06,0.47,0.01,-,-,-,0.01,0.01,0.47
Jimmy Garoppolo QB - SF View Videos,CAR,9.29,0.04,0.05,0.28,-,-,-,-,0.01,0.01,0.46
Cody Kessler QB - CLE,PIT,8.08,0.04,0.06,0.27,0.01,-,-,-,0.01,0.01,0.45
Colt McCoy QB - WAS,PHI,8.63,0.04,0.04,-,-,-,-,-,0.01,-,0.45
AJ McCarron QB - CIN,BAL,8.89,0.04,0.05,0.12,-,-,-,-,0.01,0.01,0.43
Matt Cassel QB - TEN,OAK,8.06,0.04,0.06,-,-,-,-,-,0.01,-,0.38
Cardale Jones QB - LAC,@DEN,8.94,0.03,0.08,0.69,-,-,-,-,0.01,0.02,0.37
Derek Anderson QB - CAR,@SF,7.34,0.04,0.07,-,-,-,-,-,0.02,0.01,0.33
Nick Foles QB - PHI View Videos,@WAS,8.16,0.03,0.06,-,-,-,-,-,0.01,0.01,0.33
Patrick Mahomes QB - KC,@NE,3.54,0.03,0.04,0.85,0.01,-,-,-,0.01,0.01,0.33
Chase Daniel QB - NO,@MIN,5.52,0.04,0.05,-,-,-,-,-,0.01,0.01,0.28
Ryan Mallett QB - BAL,@CIN,6.96,0.03,0.06,-,-,-,-,-,0.01,0.01,0.28
EJ Manuel QB - OAK,@TEN,6.16,0.03,0.05,-,-,-,-,-,0.01,0.01,0.27
Austin Davis QB - SEA,@GB,6.28,0.03,0.06,-,-,-,-,-,0.01,0.01,0.25
Geno Smith QB - NYG,@DAL,5.33,0.03,0.05,0.15,-,-,-,-,0.01,0.01,0.25
Matt Schaub QB - ATL,@CHI,5.14,0.03,0.06,-,-,-,-,-,0.01,-,0.23
Landry Jones QB - PIT,@CLE,5.54,0.03,0.06,-,-,-,-,-,0.01,0.01,0.22
Drew Stanton QB - ARI,@DET,4.73,0.04,0.07,-,-,-,-,-,0.01,0.01,0.21
Bryce Petty QB - NYJ,@BUF,4.39,0.02,0.05,0.13,-,-,-,-,0.01,0.01,0.17
Kellen Clemens QB - LAC,@DEN,2.83,0.03,0.05,-,-,-,-,-,0.01,-,0.15
Chad Henne QB - JAX,@HOU,2.01,0.03,0.05,-,-,-,-,-,0.01,-,0.12
Brandon Allen QB - LA,IND,-,-,-,-,-,-,-,-,-,-,0.00
Matt Barkley QB - ARI,@DET,-,-,-,-,-,-,-,-,-,-,0.00
Trevone Boykin QB - SEA,@GB,-,-,-,-,-,-,-,-,-,-,0.00
Tyler Bray QB - KC,@NE,-,-,-,-,-,-,-,-,-,-,0.00
Teddy Bridgewater QB - MIN,NO,-,-,-,-,-,-,-,-,-,-,0.00
Joe Callahan QB - GB,SEA,-,-,-,-,-,-,-,-,-,-,0.00
Connor Cook QB - OAK,@TEN,-,-,-,-,-,-,-,-,-,-,0.00
Jay Cutler QB - MIA,Bye,-,-,-,-,-,-,-,-,-,-,-
Joshua Dobbs QB - PIT,@CLE,-,-,-,-,-,-,-,-,-,-,0.00
Jeff Driskel QB - CIN,BAL,-,-,-,-,-,-,-,-,-,-,0.00
David Fales QB - MIA,Bye,-,-,-,-,-,-,-,-,-,-,-
Ryan Fitzpatrick QB - TB,Bye,-,-,-,-,-,-,-,-,-,-,-
Blaine Gabbert QB - ARI View News,@DET,-,-,-,-,-,-,-,-,-,-,0.00
Garrett Grayson QB - ATL,@CHI,-,-,-,-,-,-,-,-,-,-,0.00
Robert Griffin III QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Christian Hackenberg QB - NYJ,@BUF,-,-,-,-,-,-,-,-,-,-,0.00
Shaun Hill QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Taysom Hill QB - NO View Videos,@MIN,-,-,-,-,-,-,-,-,-,-,0.00
Kevin Hogan QB - CLE,PIT,-,-,-,-,-,-,-,-,-,-,0.00
Bart Houston QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Brad Kaaya QB - IND,@LA,-,-,-,-,-,-,-,-,-,-,0.00
Colin Kaepernick QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Chad Kelly QB - DEN,LAC,-,-,-,-,-,-,-,-,-,-,0.00
Andrew Luck QB - IND,@LA,-,-,-,-,-,-,-,-,-,-,0.00
Paxton Lynch QB - DEN,LAC,-,-,-,-,-,-,-,-,-,-,0.00
Luke McCown QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Matt McGloin QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Zach Mettenberger QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Kellen Moore QB - DAL,NYG,-,-,-,-,-,-,-,-,-,-,0.00
Matt Moore QB - MIA,Bye,-,-,-,-,-,-,-,-,-,-,-
Stephen Morris QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Aaron Murray QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Ryan Nassib QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Tony Romo QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Mark Sanchez QB - CHI,ATL,-,-,-,-,-,-,-,-,-,-,0.00
Connor Shaw QB,Bye,-,-,-,-,-,-,-,-,-,-,-
Kyle Sloter QB - MIN,NO,-,-,-,-,-,-,-,-,-,-,0.00
Joel Stave QB - NYJ,@BUF,-,-,-,-,-,-,-,-,-,-,0.00
Nate Sudfeld QB - PHI View Videos,@WAS,-,-,-,-,-,-,-,-,-,-,0.00
