FN,LN,Owner,GP*,Bye,Fan Pts,% Owned,Proj,Actual,Yds,TD,Int,Att*,Yds,TD,Tgt*,Rec,Yds,TD,TD,2PT,Lost
Julio,Jones,Shen Sucks YoungHoe!,1.0,5,17.09,100%,8,8,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.8,103,0.6,0.0,0.1,0.1
Antonio,Brown,Playoffs!!??,1.0,9,16.98,100%,9,9,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.3,95.2,0.6,0.0,0.1,0.0
A.J.,Green,Fantasy What Now?,1.0,6,16.01,100%,14,14,0.0,0.0,0.0,0.0,0.0,0.0,9.9,6.3,90.6,0.6,0.0,0.0,0.0
Brandin,Cooks,Flacc-o'-lantern,1.0,9,15.70,100%,20,20,0.0,0.0,0.0,0.4,4.0,0.0,9.0,6.6,90.3,0.5,0.0,0.0,0.0
Dez,Bryant,BigmouthBilly Bajema,1.0,6,15.64,100%,21,21,0.0,0.0,0.0,0.0,0.0,0.0,8.8,6.1,87.5,0.6,0.0,0.0,0.0
Jordy,Nelson,Playoffs!!??,1.0,8,15.55,100%,22,22,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,83.4,0.7,0.0,0.0,0.0
Amari,Cooper,Pedialyte Powered,1.0,10,15.00,100%,24,24,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,85.7,0.6,0.0,0.1,0.1
Doug,Baldwin,Give Me Your Pencil,1.0,6,14.11,100%,29,29,0.0,0.0,0.0,0.0,0.5,0.0,8.0,5.8,74.4,0.6,0.0,0.1,0.0
Michael,Thomas,Fantasy What Now?,1.0,5,13.99,100%,31,31,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.8,76.0,0.6,0.0,0.0,0.0
Demaryius,Thomas,I AM the danger!!!,1.0,5,13.56,99%,33,33,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.7,75.2,0.5,0.0,0.0,0.0
Terrelle,Pryor,W (Jan 10),1.0,5,13.53,99%,34,34,0.0,0.0,0.0,0.5,4.6,0.0,8.0,5.1,74.9,0.5,0.0,0.0,0.1
DeAndre,Hopkins,Give Me Your Pencil,1.0,7,12.91,100%,41,41,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.6,72.1,0.5,0.0,0.1,0.0
Golden,Tate,Playoffs!!??,1.0,7,12.87,97%,42,42,0.0,0.0,0.0,0.2,0.9,0.0,9.0,6.2,76.5,0.3,0.0,0.0,0.0
Alshon,Jeffery,Shen and the Pencils,1.0,10,12.56,99%,45,45,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.8,68.8,0.5,0.0,0.0,0.0
T.Y.,Hilton,I AM the danger!!!,1.0,11,12.53,100%,47,47,0.0,0.0,0.0,0.0,0.0,0.0,8.5,5.3,72.7,0.4,0.0,0.0,0.0
Michael,Crabtree,Shen Sucks YoungHoe!,1.0,10,12.41,98%,48,48,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.6,65.3,0.5,0.0,0.1,0.0
Allen,Robinson,W (Jan 10),1.0,8,12.40,95%,50,50,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.1,68.3,0.5,0.0,0.0,0.0
Martavis,Bryant,Fantasy What Now?,1.0,9,12.28,98%,51,51,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.1,65.9,0.6,0.0,0.0,0.0
Sammy,Watkins,I AM the danger!!!,1.0,8,12.25,96%,52,52,0.0,0.0,0.0,0.1,0.5,0.0,7.7,4.8,70.0,0.5,0.0,0.0,0.0
Kelvin,Benjamin,W (Jan 10),1.0,6,12.25,98%,53,53,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.7,65.8,0.6,0.0,0.0,0.0
Davante,Adams,Shen and the Pencils,1.0,8,12.14,99%,55,55,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.8,64.9,0.6,0.0,0.0,0.1
Larry,Fitzgerald,Shen and the Pencils,1.0,8,11.99,97%,58,58,0.0,0.0,0.0,0.0,0.0,0.0,9.5,6.2,66.0,0.4,0.0,0.1,0.0
Tyreek,Hill,Flacc-o'-lantern,1.0,10,11.88,99%,59,59,0.0,0.0,0.0,1.9,13.5,0.1,6.8,4.5,51.6,0.3,0.1,0.1,0.0
Keenan,Allen,BigmouthBilly Bajema,1.0,9,11.78,98%,60,60,0.0,0.0,0.0,0.0,0.0,0.0,8.5,5.4,62.1,0.5,0.0,0.0,0.0
Stefon,Diggs,Natty Lights,1.0,9,11.57,93%,62,62,0.0,0.0,0.0,0.2,0.9,0.0,8.0,5.6,66.1,0.3,0.0,0.0,0.0
Jamison,Crowder,Shen Sucks YoungHoe!,1.0,5,11.52,94%,63,63,0.0,0.0,0.0,0.3,1.6,0.0,7.3,5.3,66.5,0.3,0.0,0.0,0.0
Emmanuel,Sanders,Playoffs!!??,1.0,5,11.35,96%,69,69,0.0,0.0,0.0,0.1,0.9,0.0,8.2,4.8,66.1,0.4,0.0,0.0,0.0
Rishard,Matthews,Shen Sucks YoungHoe!,1.0,8,11.33,81%,70,70,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.4,61.6,0.5,0.0,0.0,0.0
Jeremy,Maclin,W (Jan 10),1.0,10,11.26,87%,72,72,0.0,0.0,0.0,0.1,1.0,0.0,7.5,5.1,60.2,0.4,0.0,0.0,0.0
Donte,Moncrief,W (Jan 10),1.0,11,11.23,77%,73,73,0.0,0.0,0.0,0.0,0.0,0.0,6.8,4.4,60.2,0.5,0.0,0.0,0.0
John,Brown,W (Jan 10),1.0,8,11.19,78%,75,75,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.3,63.1,0.5,0.0,0.0,0.0
Brandon,Marshall,W (Jan 10),1.0,8,10.99,92%,77,77,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.9,56.5,0.5,0.0,0.0,0.0
Tyrell,Williams,W (Jan 10),1.0,9,10.84,87%,79,79,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.1,57.7,0.5,0.0,0.0,0.0
Robby,Anderson,BigmouthBilly Bajema,1.0,11,10.83,39%,80,80,0.0,0.0,0.0,0.6,2.8,0.0,8.4,4.7,62.0,0.3,0.0,0.0,0.0
Jordan,Matthews,W (Jan 10),1.0,6,10.79,68%,82,82,0.0,0.0,0.0,0.0,0.0,0.0,7.6,4.7,60.5,0.4,0.0,0.0,0.0
Kevin,White,W (Jan 10),1.0,9,10.65,46%,85,85,0.0,0.0,0.0,0.0,0.0,0.0,7.6,4.2,58.4,0.5,0.0,0.0,0.1
Adam,Thielen,I AM the danger!!!,1.0,9,10.64,77%,86,86,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.7,60.1,0.4,0.0,0.0,0.0
Pierre,Garcon,W (Jan 10),1.0,11,10.60,88%,87,87,0.0,0.0,0.0,0.0,0.0,0.0,8.5,5.1,60.9,0.3,0.0,0.0,0.0
Chris,Hogan,W (Jan 10),1.0,9,10.57,82%,89,89,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.9,55.2,0.5,0.0,0.0,0.0
Eric,Decker,W (Jan 10),1.0,8,10.36,81%,92,92,0.0,0.0,0.0,0.0,0.0,0.0,6.4,4.2,56.3,0.4,0.0,0.0,0.0
Randall,Cobb,Flacc-o'-lantern,1.0,8,10.33,87%,93,93,0.0,0.0,0.0,0.8,3.1,0.0,7.0,5.1,55.8,0.3,0.0,0.0,0.1
Ted,Ginn,Flacc-o'-lantern,1.0,5,10.24,72%,95,95,0.0,0.0,0.0,0.5,3.8,0.0,6.6,3.6,57.0,0.4,0.0,0.0,0.2
Marvin,Jones,Give Me Your Pencil,1.0,7,10.17,65%,98,98,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.1,61.8,0.3,0.0,0.0,0.0
Mike,Wallace,Pedialyte Powered,1.0,10,10.16,63%,99,99,0.0,0.0,0.0,0.4,2.6,0.0,7.0,4.2,58.7,0.3,0.0,0.0,0.1
Danny,Amendola,Playoffs!!??,1.0,9,10.07,45%,101,101,0.0,0.0,0.0,0.0,0.0,0.0,6.9,5.0,55.3,0.3,0.0,0.0,0.0
Kenny,Britt,W (Jan 10),1.0,9,10.01,69%,103,103,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,56.6,0.4,0.0,0.0,0.0
Kendall,Wright,W (Jan 10),1.0,9,9.99,14%,105,105,0.0,0.0,0.0,0.2,1.9,0.0,7.9,5.1,58.0,0.2,0.0,0.0,0.0
Paul,Richardson,Playoffs!!??,1.0,6,9.80,15%,110,110,0.0,0.0,0.0,0.1,0.4,0.0,6.5,4.5,57.2,0.3,0.0,0.0,0.0
Devin,Funchess,Flacc-o'-lantern,1.0,11,9.51,17%,115,115,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.8,53.5,0.4,0.0,0.0,0.0
Corey,Coleman,Pedialyte Powered,1.0,9,9.40,63%,119,119,0.0,0.0,0.0,0.2,2.0,0.0,7.2,4.1,49.9,0.4,0.0,0.0,0.0
Breshad,Perriman,W (Jan 10),1.0,10,9.39,9%,120,120,0.0,0.0,0.0,0.2,1.3,0.0,6.0,3.5,53.6,0.4,0.0,0.0,0.0
Tyler,Lockett,W (Jan 10),1.0,6,9.39,44%,121,121,0.0,0.0,0.0,0.2,4.0,0.0,5.5,3.5,53.6,0.3,0.0,0.0,0.0
Robert,Woods,Natty Lights,1.0,8,9.30,7%,122,122,0.0,0.0,0.0,0.0,0.0,0.0,6.8,4.4,53.4,0.3,0.0,0.0,0.0
Taylor,Gabriel,W (Jan 10),1.0,5,9.29,29%,123,123,0.0,0.0,0.0,1.3,5.9,0.1,4.3,3.1,47.2,0.3,0.0,0.0,0.0
Torrey,Smith,W (Jan 10),1.0,10,9.18,10%,129,129,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,53.0,0.3,0.0,0.0,0.0
Marqise,Lee,BigmouthBilly Bajema,1.0,8,9.15,15%,130,130,0.0,0.0,0.0,0.4,0.6,0.0,7.0,4.3,50.9,0.3,0.0,0.0,0.0
Josh,Doctson,W (Jan 10),1.0,5,9.15,13%,131,131,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.9,51.5,0.3,0.0,0.0,0.0
Marquise,Goodwin,BigmouthBilly Bajema,1.0,11,9.08,6%,135,135,0.0,0.0,0.0,0.6,3.8,0.0,6.0,3.5,53.3,0.3,0.0,0.0,0.0
Corey,Davis,Pedialyte Powered,1.0,8,9.07,46%,136,136,0.0,0.0,0.0,0.0,0.7,0.0,5.1,3.5,50.7,0.3,0.0,0.1,0.0
Sterling,Shepard,Pedialyte Powered,1.0,8,8.77,45%,145,145,0.0,0.0,0.0,0.3,1.1,0.0,6.0,4.0,47.0,0.3,0.0,0.0,0.0
Cole,Beasley,W (Jan 10),1.0,6,8.73,39%,147,147,0.0,0.0,0.0,0.1,0.3,0.0,6.0,4.7,51.0,0.2,0.0,0.0,0.0
Kenny,Golladay,W (Jan 10),1.0,7,8.58,17%,150,150,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.2,44.8,0.4,0.0,0.0,0.0
Brandon,LaFell,W (Jan 10),1.0,6,8.55,4%,151,151,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.5,47.7,0.3,0.0,0.0,0.0
Zay,Jones,W (Jan 10),1.0,6,8.36,43%,155,155,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,48.5,0.3,0.0,0.0,0.0
Nelson,Agholor,Shen Sucks YoungHoe!,1.0,10,8.31,13%,157,157,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.7,48.7,0.3,0.0,0.0,0.0
Terrance,Williams,W (Jan 10),1.0,6,8.21,5%,162,162,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.4,47.3,0.3,0.0,0.0,0.0
J.J.,Nelson,W (Jan 10),1.0,8,7.92,7%,173,173,0.0,0.0,0.0,0.4,3.4,0.0,5.0,2.6,47.9,0.3,0.0,0.0,0.0
Curtis,Samuel,W (Jan 10),1.0,11,7.84,4%,175,175,0.0,0.0,0.0,1.0,8.2,0.1,4.5,2.9,38.4,0.2,0.0,0.0,0.0
Andre,Holmes,W (Jan 10),1.0,6,7.66,0%,182,182,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,45.2,0.3,0.0,0.0,0.0
Tyler,Boyd,W (Jan 10),1.0,6,7.59,2%,185,185,0.0,0.0,0.0,0.6,3.1,0.0,5.5,3.4,43.5,0.2,0.0,0.0,0.0
Mohamed,Sanu,Natty Lights,1.0,5,7.59,14%,187,187,0.0,0.0,0.0,0.2,0.8,0.0,5.0,3.3,43.3,0.3,0.0,0.0,0.0
Braxton,Miller,W (Jan 10),1.0,7,7.05,1%,196,196,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.1,39.0,0.3,0.0,0.0,0.0
Cooper,Kupp,BigmouthBilly Bajema,1.0,8,6.79,26%,206,206,0.0,0.0,0.0,0.0,0.0,0.0,5.4,3.0,42.3,0.2,0.0,0.0,0.0
Laquon,Treadwell,W (Jan 10),1.0,9,6.64,2%,212,212,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,36.8,0.2,0.0,0.0,0.0
Seth,Roberts,W (Jan 10),1.0,10,6.57,1%,215,215,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,34.9,0.3,0.0,0.0,0.0
Chris,Conley,W (Jan 10),1.0,10,6.51,3%,218,218,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.8,37.2,0.2,0.0,0.0,0.0
Kamar,Aiken,W (Jan 10),1.0,11,6.44,0%,221,221,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,40.1,0.2,0.0,0.0,0.0
Tavon,Austin,W (Jan 10),1.0,8,6.41,8%,224,224,0.0,0.0,0.0,1.3,8.9,0.1,4.0,2.6,27.1,0.2,0.0,0.0,0.0
Brandon,Coleman,W (Jan 10),1.0,5,6.35,1%,226,226,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.6,33.9,0.3,0.0,0.0,0.0
Cordarrelle,Patterson,W (Jan 10),1.0,10,6.13,3%,237,237,0.0,0.0,0.0,1.2,6.2,0.0,4.0,2.9,28.4,0.1,0.1,0.0,0.0
Allen,Hurns,W (Jan 10),1.0,8,6.11,9%,238,238,0.0,0.0,0.0,0.0,0.0,0.0,5.5,2.8,33.7,0.2,0.0,0.0,0.0
Bruce,Ellington,W (Jan 10),1.0,7,6.02,0%,243,243,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.7,41.5,0.0,0.0,0.0,0.0
Eli,Rogers,W (Jan 10),1.0,9,5.70,2%,255,255,0.0,0.0,0.0,0.1,0.3,0.0,4.0,2.7,35.2,0.1,0.0,0.0,0.0
Brian,Quick,W (Jan 10),1.0,5,5.62,0%,256,256,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2.5,32.3,0.2,0.0,0.0,0.0
Travis,Benjamin,W (Jan 10),1.0,9,5.61,5%,258,258,0.0,0.0,0.0,0.1,0.7,0.0,4.1,2.1,34.0,0.2,0.0,0.0,0.0
JuJu,Smith-Schuster,Fantasy What Now?,1.0,9,5.14,1%,266,266,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,28.9,0.2,0.0,0.0,0.0
Brice,Butler,W (Jan 10),1.0,6,4.81,0%,272,272,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,25.7,0.2,0.0,0.0,0.0
Jermaine,Kearse,Natty Lights,1.0,11,4.81,2%,273,273,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.1,27.5,0.2,0.0,0.0,0.0
Taywan,Taylor,W (Jan 10),1.0,8,4.81,0%,274,274,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.1,26.0,0.2,0.0,0.0,0.0
Phillip,Dorsett,W (Jan 10),1.0,9,4.55,7%,276,276,0.0,0.0,0.0,0.2,0.0,0.0,3.0,2.0,28.7,0.1,0.0,0.0,0.0
Mack,Hollins,W (Jan 10),1.0,10,4.52,0%,277,277,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,35.2,0.0,0.0,0.0,0.0
ArDarius,Stewart,W (Jan 10),1.0,11,4.52,1%,278,278,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.7,27.1,0.2,0.0,0.0,0.0
Pharoh,Cooper,W (Jan 10),1.0,8,4.26,0%,282,282,0.0,0.0,0.0,0.2,1.1,0.0,4.0,2.6,24.5,0.1,0.0,0.0,0.0
Russell,Shepard,W (Jan 10),1.0,11,4.22,0%,283,283,0.0,0.0,0.0,0.1,0.3,0.0,3.0,2.0,27.7,0.1,0.0,0.0,0.0
Jaron,Brown,W (Jan 10),1.0,8,4.18,2%,284,284,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.9,23.7,0.1,0.0,0.0,0.0
Cody,Core,W (Jan 10),1.0,6,3.96,0%,286,286,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.9,25.1,0.1,0.0,0.0,0.0
Ricardo,Louis,W (Jan 10),1.0,9,3.51,0%,293,293,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.7,20.6,0.1,0.0,0.0,0.0
Chris,Moore,W (Jan 10),1.0,10,3.44,0%,294,294,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,23.0,0.1,0.0,0.0,0.0
Michael,Campanaro,W (Jan 10),1.0,10,3.19,0%,299,299,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6,20.3,0.1,0.0,0.0,0.0
Albert,Wilson,W (Jan 10),1.0,10,3.14,0%,302,302,0.0,0.0,0.0,0.4,1.5,0.0,3.0,1.8,17.6,0.1,0.0,0.0,0.0
Charone,Peake,W (Jan 10),1.0,11,3.07,0%,305,305,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,18.2,0.1,0.0,0.0,0.0
Justin,Hardy,W (Jan 10),1.0,5,2.87,0%,307,307,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4,15.0,0.1,0.0,0.0,0.0
Sammie,Coates,W (Jan 10),1.0,9,2.79,1%,308,308,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.1,16.8,0.1,0.0,0.0,0.0
Andre,Roberts,W (Jan 10),1.0,5,2.78,0%,309,309,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,17.9,0.0,0.1,0.0,0.0
