FN,LN,Owner,GP*,Bye,Fan Pts,% Owned,Proj,Actual,Yds,TD,Int,Att*,Yds,TD,Tgt*,Rec,Yds,TD,TD,2PT,Lost
Jimmy,Graham,Fantasy What Now?,1.0,6,13.41,99%,43,43,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.4,71.5,0.6,0.0,0.1,0.1
Jordan,Reed,W (Jan 10),1.0,5,11.92,99%,66,66,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,61.6,0.6,0.0,0.0,0.1
Martellus,Bennett,W (Jan 10),1.0,9,10.39,96%,100,100,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.4,51.2,0.5,0.0,0.1,0.1
Austin,Hooper,W (Jan 10),1.0,5,9.38,74%,129,129,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.5,50.5,0.3,0.0,0.0,0.0
Tyler,Eifert,W (Jan 10),1.0,6,8.42,93%,163,163,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.3,41.6,0.5,0.0,0.0,0.1
Coby,Fleener,W (Jan 10),1.0,5,8.33,63%,168,168,0.0,0.0,0.0,0.0,0.0,0.0,5.4,3.7,44.9,0.3,0.0,0.0,0.0
Julius,Thomas,W (Jan 10),1.0,1,8.31,46%,169,169,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.8,44.1,0.4,0.0,0.0,0.1
Jesse,James,W (Jan 10),1.0,9,7.46,35%,206,206,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.7,39.9,0.3,0.0,0.0,0.0
Charles,Clay,W (Jan 10),1.0,6,7.23,25%,214,214,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.7,35.5,0.3,0.0,0.0,0.1
Antonio,Gates,W (Jan 10),1.0,9,7.21,37%,216,216,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.6,33.4,0.3,0.0,0.1,0.0
Cameron,Brate,W (Jan 10),1.0,1,7.15,48%,218,218,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.3,39.0,0.3,0.0,0.0,0.0
Dwayne,Allen,W (Jan 10),1.0,9,6.95,8%,223,223,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.6,30.8,0.4,0.0,0.0,0.0
Zach,Miller,W (Jan 10),1.0,9,6.68,5%,233,233,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.3,34.3,0.3,0.0,0.0,0.0
