FN,LN,Owner,GP*,Bye,Fan Pts,% Owned,Proj,Actual,Yds,TD,Int,Att*,Yds,TD,Tgt*,Rec,Yds,TD,TD,2PT,Lost
Jimmy,Graham,Fantasy What Now?,1.0,6,12.32,97%,66,66,0.0,0.0,0.0,0.0,0.0,0.0,7.5,5.4,66.1,0.5,0.0,0.1,0.1
Martellus,Bennett,W (Jan 10),1.0,9,10.99,93%,81,81,0.0,0.0,0.0,0.0,0.0,0.0,6.6,4.8,56.6,0.5,0.0,0.1,0.1
Jordan,Reed,W (Jan 10),1.0,5,10.14,96%,102,102,0.0,0.0,0.0,0.0,0.0,0.0,6.7,4.7,49.3,0.5,0.0,0.0,0.1
Charles,Clay,W (Jan 10),1.0,6,8.95,66%,135,135,0.0,0.0,0.0,0.0,0.0,0.0,6.4,4.1,48.5,0.4,0.0,0.0,0.1
Coby,Fleener,W (Jan 10),1.0,5,8.07,70%,168,168,0.0,0.0,0.0,0.0,0.0,0.0,5.1,3.6,43.5,0.3,0.0,0.0,0.0
Cameron,Brate,W (Jan 10),1.0,1,7.73,49%,184,184,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.9,39.1,0.3,0.0,0.0,0.0
Jesse,James,W (Jan 10),1.0,9,7.52,34%,193,193,0.0,0.0,0.0,0.0,0.0,0.0,5.4,3.7,40.3,0.3,0.0,0.0,0.0
Zach,Miller,W (Jan 10),1.0,9,7.52,10%,194,194,0.0,0.0,0.0,0.0,0.0,0.0,5.6,3.7,38.6,0.3,0.0,0.0,0.0
Austin,Hooper,W (Jan 10),1.0,5,7.51,57%,195,195,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.6,40.4,0.3,0.0,0.0,0.0
Austin,Seferian-Jenkins,W (Jan 10),1.0,11,7.38,7%,205,205,0.0,0.0,0.0,0.0,0.0,0.0,6.2,3.6,39.7,0.3,0.0,0.0,0.0
Antonio,Gates,W (Jan 10),1.0,9,7.25,32%,211,211,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.6,33.5,0.3,0.0,0.1,0.0
Julius,Thomas,W (Jan 10),1.0,1,6.63,31%,231,231,0.0,0.0,0.0,0.0,0.0,0.0,5.7,3.4,36.7,0.2,0.0,0.0,0.1
Benjamin,Watson,W (Jan 10),1.0,10,6.49,24%,234,234,0.0,0.0,0.0,0.0,0.0,0.0,4.7,3.0,33.1,0.3,0.0,0.0,0.0
Ryan,Griffin,W (Jan 10),1.0,7,6.36,11%,237,237,0.0,0.0,0.0,0.0,0.0,0.0,5.2,3.3,33.4,0.2,0.0,0.0,0.0
David,Njoku,W (Jan 10),1.0,9,6.28,8%,241,241,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,33.9,0.3,0.0,0.0,0.2
Tyler,Higbee,W (Jan 10),1.0,8,6.08,0%,248,248,0.0,0.0,0.0,0.0,0.0,0.0,4.2,3.1,28.0,0.3,0.0,0.0,0.0
Jermaine,Gresham,W (Jan 10),1.0,8,5.82,1%,254,254,0.0,0.0,0.0,0.0,0.0,0.0,4.1,3.1,29.9,0.2,0.0,0.0,0.0
Seth,DeValve,W (Jan 10),1.0,9,5.75,1%,256,256,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.8,29.5,0.2,0.0,0.0,0.0
Gerald,Everett,W (Jan 10),1.0,8,5.59,1%,260,260,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.8,29.4,0.2,0.0,0.0,0.0
Dwayne,Allen,W (Jan 10),1.0,9,5.43,5%,263,263,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.3,25.4,0.3,0.0,0.0,0.0
Nick,Boyle,W (Jan 10),1.0,10,5.32,0%,266,266,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.8,29.8,0.2,0.0,0.0,0.0
Ed,Dickson,W (Jan 10),1.0,11,5.10,3%,272,272,0.0,0.0,0.0,0.0,0.0,0.0,3.9,2.4,26.3,0.2,0.0,0.0,0.0
Marcedes,Lewis,W (Jan 10),1.0,8,5.07,9%,273,273,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.1,27.0,0.1,0.0,0.0,0.0
A.J.,Derby,W (Jan 10),1.0,1,5.03,0%,274,274,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.2,26.6,0.2,0.0,0.0,0.0
Vance,McDonald,W (Jan 10),1.0,9,5.01,1%,275,275,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.2,24.4,0.2,0.0,0.0,0.0
Jonnu,Smith,W (Jan 10),1.0,8,4.98,1%,276,276,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.3,28.7,0.2,0.0,0.0,0.0
Tyler,Kroft,W (Jan 10),1.0,6,4.96,1%,278,278,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.7,27.9,0.1,0.0,0.0,0.0
Clive,Walford,W (Jan 10),1.0,10,4.83,0%,279,279,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.6,27.6,0.1,0.0,0.0,0.0
George,Kittle,W (Jan 10),1.0,11,4.75,1%,281,281,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.5,25.7,0.2,0.0,0.0,0.0
O.J.,Howard,W (Jan 10),1.0,1,4.63,18%,283,283,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2.7,22.6,0.2,0.0,0.1,0.1
Virgil,Green,W (Jan 10),1.0,5,4.51,1%,287,287,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.0,23.6,0.2,0.0,0.0,0.0
Richard,Rodgers,W (Jan 10),1.0,8,4.33,0%,290,290,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2.5,24.8,0.1,0.0,0.0,0.0
Luke,Willson,W (Jan 10),1.0,6,4.22,0%,293,293,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.1,25.0,0.1,0.0,0.0,0.0
Josh,Hill,W (Jan 10),1.0,5,3.57,0%,304,304,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.7,17.4,0.2,0.0,0.0,0.0
Stephen,Anderson,W (Jan 10),1.0,7,3.42,0%,305,305,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,16.0,0.1,0.0,0.0,0.0
Garrett,Celek,W (Jan 10),1.0,11,3.40,0%,306,306,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6,19.7,0.1,0.0,0.0,0.0
Adam,Shaheen,W (Jan 10),1.0,9,3.36,0%,307,307,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.6,18.2,0.1,0.0,0.0,0.0
Jerell,Adams,W (Jan 10),1.0,8,3.24,0%,309,309,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.9,17.7,0.1,0.0,0.0,0.0
Lance,Kendricks,W (Jan 10),1.0,8,3.16,0%,314,314,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.6,16.1,0.1,0.0,0.0,0.0
Jeff,Heuerman,W (Jan 10),1.0,5,3.04,0%,319,319,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4,16.8,0.1,0.0,0.0,0.0
Dion,Sims,W (Jan 10),1.0,9,3.01,0%,320,320,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3,15.7,0.1,0.0,0.0,0.0
Vernon,Davis,W (Jan 10),1.0,5,2.87,17%,322,322,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3,16.8,0.1,0.0,0.0,0.0
