FN,LN,Owner,GP*,Bye,Fan Pts,% Owned,Proj,Actual,Yds,TD,Int,Att*,Yds,TD,Tgt*,Rec,Yds,TD,TD,2PT,Lost
Le'Veon,Bell,Flacc-o'-lantern,1.0,9,20.34,100%,1,1,0.0,0.0,0.0,17.3,85.4,0.7,6.7,5.0,39.1,0.2,0.0,0.1,0.1
Alvin,Kamara,Natty Lights,1.0,5,20.20,97%,2,2,0.0,0.0,0.0,10.1,53.3,0.4,9.0,7.0,60.1,0.4,0.0,0.1,0.0
Todd,Gurley,Shen Sucks YoungHoe!,1.0,8,17.22,100%,7,7,0.0,0.0,0.0,17.5,77.5,0.7,2.7,3.1,28.8,0.1,0.0,0.0,0.1
Mark,Ingram,Natty Lights,1.0,5,15.80,99%,12,12,0.0,0.0,0.0,15.0,72.4,0.7,3.9,3.3,23.0,0.1,0.0,0.0,0.1
LeSean,McCoy,Pedialyte Powered,1.0,6,15.49,100%,16,16,0.0,0.0,0.0,16.0,73.4,0.6,2.8,3.6,24.0,0.1,0.0,0.1,0.1
Melvin,Gordon,Shen and the Pencils,1.0,9,14.69,100%,20,20,0.0,0.0,0.0,16.2,70.8,0.5,3.7,3.3,26.4,0.1,0.0,0.0,0.1
Christian,McCaffrey,Give Me Your Pencil,1.0,11,14.27,98%,23,23,0.0,0.0,0.0,8.9,29.6,0.3,9.2,6.7,45.4,0.3,0.0,0.0,0.1
Giovani,Bernard,Flacc-o'-lantern,1.0,6,12.65,57%,36,36,0.0,0.0,0.0,12.9,53.1,0.3,4.0,3.5,32.4,0.1,0.0,0.0,0.1
Leonard,Fournette,Shen Sucks YoungHoe!,1.0,8,12.52,100%,38,38,0.0,0.0,0.0,16.5,67.8,0.5,2.4,1.9,13.6,0.1,0.0,0.0,0.1
Carlos,Hyde,Playoffs!!??,1.0,11,12.47,98%,39,39,0.0,0.0,0.0,13.3,54.6,0.4,5.1,3.9,26.8,0.1,0.0,0.0,0.1
Devonta,Freeman,Natty Lights,1.0,5,12.36,99%,40,40,0.0,0.0,0.0,12.5,58.1,0.4,2.9,2.6,24.7,0.1,0.0,0.0,0.1
Lamar,Miller,Shen Sucks YoungHoe!,1.0,7,12.18,98%,42,42,0.0,0.0,0.0,15.1,64.8,0.3,3.8,3.0,19.1,0.1,0.0,0.0,0.1
Kenyan,Drake,Give Me Your Pencil,1.0,1,12.10,76%,43,43,0.0,0.0,0.0,14.0,50.8,0.3,4.6,3.9,27.3,0.1,0.0,0.0,0.0
Kareem,Hunt,I AM the danger!!!,1.0,10,11.72,99%,48,48,0.0,0.0,0.0,12.8,57.2,0.3,3.1,2.4,24.2,0.1,0.0,0.0,0.0
Dion,Lewis,Playoffs!!??,1.0,9,11.19,88%,55,55,0.0,0.0,0.0,10.3,52.8,0.5,4.2,2.0,14.9,0.1,0.0,0.0,0.0
Jordan,Howard,Playoffs!!??,1.0,9,10.93,99%,61,61,0.0,0.0,0.0,14.5,61.0,0.5,2.0,1.3,12.0,0.0,0.0,0.0,0.1
Rex,Burkhead,Give Me Your Pencil,1.0,9,10.67,77%,67,67,0.0,0.0,0.0,6.7,34.3,0.4,3.6,3.0,23.9,0.2,0.0,0.0,0.0
Alfred,Morris,W (Jan 10),1.0,6,10.48,77%,74,74,0.0,0.0,0.0,12.8,53.8,0.6,1.3,1.3,7.8,0.0,0.0,0.1,0.0
Duke,Johnson,Fantasy What Now?,1.0,9,10.34,75%,78,78,0.0,0.0,0.0,6.9,26.0,0.1,5.6,4.8,40.2,0.1,0.0,0.0,0.0
Marshawn,Lynch,Flacc-o'-lantern,1.0,10,10.32,94%,79,79,0.0,0.0,0.0,15.3,57.8,0.4,2.3,1.8,13.1,0.0,0.0,0.0,0.1
Latavius,Murray,W (Jan 10),1.0,9,9.78,85%,86,86,0.0,0.0,0.0,11.5,45.2,0.6,2.0,1.4,12.1,0.0,0.0,0.0,0.1
Samaje,Perine,BigmouthBilly Bajema,1.0,5,9.74,83%,88,88,0.0,0.0,0.0,14.4,54.0,0.3,1.7,1.9,14.8,0.0,0.0,0.0,0.0
Jamaal,Williams,Fantasy What Now?,1.0,8,9.37,74%,96,96,0.0,0.0,0.0,12.5,45.1,0.4,0.6,1.2,13.5,0.1,0.0,0.0,0.0
DeMarco,Murray,Flacc-o'-lantern,1.0,8,9.36,97%,97,97,0.0,0.0,0.0,11.5,39.4,0.4,3.2,2.6,17.5,0.1,0.0,0.0,0.1
Andre,Ellington,W (Jan 10),1.0,7,9.21,10%,103,103,0.0,0.0,0.0,4.0,17.0,0.0,6.8,5.2,41.1,0.1,0.0,0.0,0.0
Alex,Collins,BigmouthBilly Bajema,1.0,10,9.13,79%,104,104,0.0,0.0,0.0,11.7,54.4,0.3,2.1,1.5,11.1,0.0,0.0,0.0,0.1
Danny,Woodhead,W (Jan 10),1.0,10,9.02,40%,109,109,0.0,0.0,0.0,4.8,19.1,0.1,5.1,4.4,37.6,0.1,0.0,0.0,0.0
Jerick,McKinnon,Fantasy What Now?,1.0,9,8.99,84%,112,112,0.0,0.0,0.0,10.5,40.0,0.1,3.4,3.3,21.3,0.1,0.0,0.0,0.0
Theo,Riddick,W (Jan 10),1.0,7,8.97,41%,114,114,0.0,0.0,0.0,5.9,20.2,0.1,6.4,4.1,33.4,0.2,0.0,0.0,0.0
Jay,Ajayi,Pedialyte Powered,1.0,10,8.84,96%,119,119,0.0,0.0,0.0,10.1,51.2,0.3,2.0,1.7,13.6,0.0,0.0,0.0,0.1
Kerwynn,Williams,Shen Sucks YoungHoe!,1.0,8,8.61,11%,125,125,0.0,0.0,0.0,12.5,48.5,0.2,1.7,1.9,13.4,0.0,0.0,0.0,0.0
Mike,Davis,Flacc-o'-lantern,1.0,6,8.43,38%,132,132,0.0,0.0,0.0,13.0,47.3,0.3,2.0,1.6,10.2,0.0,0.0,0.0,0.0
Orleans,Darkwa,W (Jan 10),1.0,8,8.34,62%,138,138,0.0,0.0,0.0,11.4,44.0,0.3,2.3,1.7,11.7,0.0,0.0,0.0,0.0
Tion,Green,W (Jan 10),1.0,7,8.24,5%,139,139,0.0,0.0,0.0,9.9,39.0,0.4,2.7,2.0,11.0,0.0,0.0,0.0,0.2
C.J.,Anderson,Pedialyte Powered,1.0,5,8.15,81%,144,144,0.0,0.0,0.0,13.6,47.4,0.2,2.5,2.3,12.6,0.0,0.0,0.0,0.1
Isaiah,Crowell,W (Jan 10),1.0,9,8.10,79%,147,147,0.0,0.0,0.0,14.2,52.0,0.2,2.2,1.6,9.1,0.0,0.0,0.0,0.1
LeGarrette,Blount,W (Jan 10),1.0,10,7.71,67%,165,165,0.0,0.0,0.0,12.5,50.9,0.4,0.4,0.6,3.1,0.0,0.0,0.0,0.1
Derrick,Henry,Give Me Your Pencil,1.0,8,7.67,72%,167,167,0.0,0.0,0.0,10.5,43.3,0.3,1.3,1.1,9.6,0.1,0.0,0.0,0.1
J.D.,McKissic,W (Jan 10),1.0,6,7.63,18%,170,170,0.0,0.0,0.0,3.2,17.3,0.2,4.5,3.8,22.7,0.1,0.0,0.0,0.0
Bilal,Powell,W (Jan 10),1.0,11,7.42,60%,175,175,0.0,0.0,0.0,9.7,34.1,0.1,4.0,2.7,19.7,0.0,0.0,0.0,0.1
Rod,Smith,Fantasy What Now?,1.0,6,7.23,13%,186,186,0.0,0.0,0.0,7.7,31.5,0.2,2.3,1.8,11.1,0.1,0.0,0.0,0.0
Tevin,Coleman,Natty Lights,1.0,5,7.19,91%,187,187,0.0,0.0,0.0,7.0,34.0,0.3,2.2,1.3,12.1,0.0,0.0,0.0,0.0
Austin,Ekeler,Shen and the Pencils,1.0,9,7.04,30%,191,191,0.0,0.0,0.0,3.8,17.5,0.1,2.5,2.0,20.7,0.2,0.0,0.0,0.0
Frank,Gore,Shen and the Pencils,1.0,11,6.84,70%,198,198,0.0,0.0,0.0,11.3,38.2,0.3,1.6,1.4,8.8,0.0,0.0,0.0,0.1
Jonathan,Stewart,Shen and the Pencils,1.0,11,6.76,38%,199,199,0.0,0.0,0.0,11.3,47.5,0.3,0.5,0.4,2.0,0.0,0.0,0.0,0.1
Matt,Forte,I AM the danger!!!,1.0,11,6.54,38%,207,207,0.0,0.0,0.0,9.0,32.1,0.1,1.9,1.3,15.2,0.1,0.0,0.0,0.0
Marlon,Mack,W (Jan 10),1.0,11,6.40,21%,212,212,0.0,0.0,0.0,7.7,26.2,0.2,1.6,1.7,12.2,0.1,0.0,0.0,0.0
DeAndre,Washington,W (Jan 10),1.0,10,6.32,7%,218,218,0.0,0.0,0.0,5.0,23.3,0.1,2.3,1.9,19.0,0.1,0.0,0.0,0.0
Doug,Martin,Shen and the Pencils,1.0,1,6.20,61%,223,223,0.0,0.0,0.0,9.5,38.7,0.3,1.5,0.6,5.3,0.0,0.0,0.0,0.1
Aaron,Jones,W (Jan 10),1.0,8,6.12,33%,227,227,0.0,0.0,0.0,7.9,31.4,0.2,3.0,1.3,10.5,0.0,0.0,0.0,0.0
Peyton,Barber,Shen and the Pencils,1.0,1,6.07,36%,228,228,0.0,0.0,0.0,7.9,29.8,0.4,0.7,0.4,2.2,0.0,0.0,0.0,0.0
Corey,Clement,W (Jan 10),1.0,10,5.92,11%,234,234,0.0,0.0,0.0,5.2,22.1,0.3,0.6,0.5,6.0,0.1,0.0,0.0,0.0
Matt,Breida,W (Jan 10),1.0,11,5.81,5%,237,237,0.0,0.0,0.0,5.2,27.2,0.1,1.7,1.3,13.6,0.1,0.0,0.0,0.0
Tarik,Cohen,W (Jan 10),1.0,9,5.74,44%,239,239,0.0,0.0,0.0,3.8,17.6,0.0,3.7,2.5,22.1,0.0,0.0,0.0,0.0
Jamaal,Charles,W (Jan 10),1.0,5,4.58,11%,266,266,0.0,0.0,0.0,4.8,19.4,0.1,2.4,1.9,14.6,0.0,0.0,0.0,0.1
Devontae,Booker,W (Jan 10),1.0,5,4.56,19%,267,267,0.0,0.0,0.0,3.5,17.5,0.1,1.3,1.6,12.1,0.0,0.0,0.0,0.0
Chris,Ivory,W (Jan 10),1.0,8,4.50,11%,270,270,0.0,0.0,0.0,4.2,16.0,0.1,0.5,1.6,11.4,0.0,0.0,0.0,0.0
T.J.,Yeldon,W (Jan 10),1.0,8,4.38,11%,274,274,0.0,0.0,0.0,3.8,14.5,0.1,2.4,1.8,12.2,0.0,0.0,0.0,0.0
Shane,Vereen,W (Jan 10),1.0,8,4.36,5%,275,275,0.0,0.0,0.0,2.2,9.3,0.0,2.2,2.0,16.9,0.1,0.0,0.0,0.0
Byron,Marshall,W (Jan 10),1.0,5,4.13,1%,279,279,0.0,0.0,0.0,5.6,23.5,0.0,1.6,1.4,11.0,0.0,0.0,0.0,0.0
Javorius,Allen,W (Jan 10),1.0,10,4.10,29%,280,280,0.0,0.0,0.0,4.5,16.5,0.1,1.4,1.3,11.9,0.0,0.0,0.0,0.0
Jalen,Richard,W (Jan 10),1.0,10,4.08,9%,281,281,0.0,0.0,0.0,3.4,15.4,0.1,1.5,1.2,11.7,0.0,0.0,0.0,0.0
