FN,LN,Owner,GP*,Bye,Fan Pts,% Owned,Proj,Actual,Yds,TD,Int,Att*,Yds,TD,Tgt*,Rec,Yds,TD,TD,2PT,Lost
Alvin,Kamara,Natty Lights,1.0,5,12.17,94%,34,34,0.0,0.0,0.0,7.4,37.3,0.2,7.0,4.6,36.6,0.2,0.0,0.0,0.0
Lamar,Miller,Shen Sucks YoungHoe!,1.0,7,10.88,98%,43,43,0.0,0.0,0.0,15.0,57.9,0.3,3.4,2.7,17.1,0.1,0.0,0.0,0.1
Jerick,McKinnon,Fantasy What Now?,1.0,9,10.87,93%,44,44,0.0,0.0,0.0,11.0,42.6,0.3,3.6,3.6,27.0,0.1,0.0,0.0,0.0
James,White,W (Jan 10),1.0,9,10.58,76%,49,49,0.0,0.0,0.0,3.5,16.3,0.1,4.5,5.4,46.4,0.2,0.0,0.0,0.0
Chris,Thompson,W (Jan 10),1.0,5,9.87,90%,61,61,0.0,0.0,0.0,5.7,26.4,0.2,4.6,3.7,31.1,0.2,0.0,0.0,0.0
DeMarco,Murray,Flacc-o'-lantern,1.0,8,9.58,97%,69,69,0.0,0.0,0.0,12.8,51.0,0.3,2.7,2.0,18.7,0.0,0.0,0.0,0.1
Joe,Mixon,I AM the danger!!!,1.0,6,9.24,91%,77,77,0.0,0.0,0.0,10.5,43.3,0.3,2.5,2.1,19.5,0.1,0.0,0.0,0.1
Duke,Johnson,Fantasy What Now?,1.0,9,8.96,73%,85,85,0.0,0.0,0.0,5.9,21.6,0.1,4.6,4.0,33.4,0.1,0.0,0.0,0.0
Adrian,Peterson,W (Jan 10),1.0,8,8.72,96%,94,94,0.0,0.0,0.0,20.0,67.2,0.2,1.7,1.1,3.2,0.0,0.0,0.0,0.1
Dion,Lewis,Playoffs!!??,1.0,9,8.57,56%,100,100,0.0,0.0,0.0,7.8,33.0,0.2,3.1,2.5,20.6,0.1,0.0,0.0,0.0
Alfred,Morris,W (Jan 10),1.0,6,8.41,73%,108,108,0.0,0.0,0.0,9.2,46.0,0.5,1.1,0.8,5.4,0.0,0.0,0.0,0.0
Kenyan,Drake,Give Me Your Pencil,1.0,1,8.31,57%,114,114,0.0,0.0,0.0,10.0,38.3,0.1,2.8,2.1,20.9,0.1,0.0,0.0,0.0
Tarik,Cohen,W (Jan 10),1.0,9,8.28,53%,118,118,0.0,0.0,0.0,5.4,25.3,0.1,5.3,3.7,31.9,0.1,0.0,0.0,0.0
Ty,Montgomery,I AM the danger!!!,1.0,8,8.27,76%,119,119,0.0,0.0,0.0,7.0,33.6,0.2,3.2,2.4,25.2,0.1,0.0,0.0,0.1
Aaron,Jones,W (Jan 10),1.0,8,8.05,82%,125,125,0.0,0.0,0.0,10.1,39.6,0.3,3.7,1.7,13.2,0.1,0.0,0.0,0.1
Orleans,Darkwa,W (Jan 10),1.0,8,8.01,73%,127,127,0.0,0.0,0.0,10.7,40.8,0.3,2.3,1.7,11.7,0.0,0.0,0.0,0.0
Damien,Williams,W (Jan 10),1.0,1,7.84,34%,130,130,0.0,0.0,0.0,9.0,30.0,0.2,3.3,2.5,20.2,0.1,0.0,0.0,0.0
Isaiah,Crowell,W (Jan 10),1.0,9,7.83,77%,131,131,0.0,0.0,0.0,13.4,47.6,0.3,2.0,1.5,8.3,0.0,0.0,0.0,0.1
Ameer,Abdullah,BigmouthBilly Bajema,1.0,7,7.72,87%,133,133,0.0,0.0,0.0,12.0,45.0,0.2,2.3,1.9,12.2,0.0,0.0,0.0,0.1
C.J.,Anderson,Pedialyte Powered,1.0,5,7.69,89%,134,134,0.0,0.0,0.0,13.5,42.8,0.2,2.3,2.0,11.4,0.0,0.0,0.0,0.1
Tevin,Coleman,Natty Lights,1.0,5,7.65,87%,136,136,0.0,0.0,0.0,8.6,32.1,0.2,2.2,2.0,21.5,0.1,0.0,0.0,0.1
Latavius,Murray,W (Jan 10),1.0,9,7.62,43%,138,138,0.0,0.0,0.0,10.1,39.1,0.3,2.4,1.7,14.6,0.0,0.0,0.0,0.1
Thomas,Rawls,W (Jan 10),1.0,6,7.46,29%,142,142,0.0,0.0,0.0,8.7,38.0,0.4,1.1,1.0,8.0,0.0,0.0,0.0,0.0
Frank,Gore,Shen and the Pencils,1.0,11,7.46,74%,143,143,0.0,0.0,0.0,12.2,41.6,0.3,1.7,1.5,9.6,0.0,0.0,0.0,0.1
Derrick,Henry,Give Me Your Pencil,1.0,8,7.43,72%,144,144,0.0,0.0,0.0,10.1,41.1,0.3,1.3,1.1,9.5,0.1,0.0,0.0,0.1
C.J.,Prosise,W (Jan 10),1.0,6,7.38,8%,146,146,0.0,0.0,0.0,5.8,22.5,0.1,3.6,3.1,27.0,0.1,0.0,0.0,0.0
Elijah,McGuire,W (Jan 10),1.0,11,7.22,8%,151,151,0.0,0.0,0.0,7.7,33.7,0.4,1.4,1.1,10.0,0.0,0.0,0.0,0.0
Doug,Martin,Shen and the Pencils,1.0,1,7.22,88%,152,152,0.0,0.0,0.0,11.2,42.4,0.2,1.7,1.3,9.9,0.0,0.0,0.0,0.1
Theo,Riddick,W (Jan 10),1.0,7,6.91,42%,163,163,0.0,0.0,0.0,4.0,15.6,0.1,4.8,3.1,26.7,0.1,0.0,0.0,0.0
Marlon,Mack,W (Jan 10),1.0,11,6.82,39%,167,167,0.0,0.0,0.0,7.7,31.3,0.4,1.6,1.3,9.3,0.0,0.0,0.0,0.0
Rob,Kelley,W (Jan 10),1.0,5,6.52,34%,182,182,0.0,0.0,0.0,8.5,36.3,0.4,0.9,0.7,4.6,0.0,0.0,0.0,0.0
Jamaal,Charles,W (Jan 10),1.0,5,6.16,17%,199,199,0.0,0.0,0.0,7.2,28.0,0.1,2.7,2.2,16.6,0.1,0.0,0.0,0.1
Matt,Breida,W (Jan 10),1.0,11,5.85,6%,210,210,0.0,0.0,0.0,5.2,25.9,0.2,1.6,1.3,13.0,0.1,0.0,0.0,0.0
Wayne,Gallman,W (Jan 10),1.0,8,5.72,6%,215,215,0.0,0.0,0.0,6.5,26.0,0.3,1.3,0.9,9.6,0.0,0.0,0.0,0.0
D'Onta,Foreman,W (Jan 10),1.0,7,5.66,9%,217,217,0.0,0.0,0.0,6.0,25.3,0.2,0.5,1.1,9.4,0.0,0.0,0.0,0.1
Chris,Ivory,W (Jan 10),1.0,8,5.63,21%,220,220,0.0,0.0,0.0,5.0,20.0,0.2,0.6,2.0,14.3,0.1,0.0,0.0,0.0
Lance,Dunbar,W (Jan 10),1.0,8,5.55,0%,224,224,0.0,0.0,0.0,2.5,11.1,0.1,3.3,2.4,22.2,0.1,0.0,0.0,0.0
Rex,Burkhead,Give Me Your Pencil,1.0,9,5.47,10%,226,226,0.0,0.0,0.0,4.3,20.4,0.2,1.5,1.5,12.3,0.0,0.0,0.0,0.0
Devontae,Booker,W (Jan 10),1.0,5,5.44,8%,227,227,0.0,0.0,0.0,5.9,24.9,0.1,1.8,1.4,11.9,0.1,0.0,0.0,0.0
Peyton,Barber,Shen and the Pencils,1.0,1,5.05,0%,235,235,0.0,0.0,0.0,10.2,41.5,0.0,1.5,0.9,4.5,0.0,0.0,0.0,0.0
Jonathan,Stewart,Shen and the Pencils,1.0,11,5.03,36%,236,236,0.0,0.0,0.0,8.0,35.3,0.2,0.4,0.3,1.5,0.0,0.0,0.0,0.0
Mike,Tolbert,W (Jan 10),1.0,6,4.85,1%,237,237,0.0,0.0,0.0,4.4,17.8,0.3,1.5,1.2,6.7,0.0,0.0,0.0,0.0
J.D.,McKissic,W (Jan 10),1.0,6,4.69,3%,239,239,0.0,0.0,0.0,1.9,10.6,0.1,2.7,2.3,14.0,0.1,0.0,0.0,0.0
Shane,Vereen,W (Jan 10),1.0,8,4.21,6%,251,251,0.0,0.0,0.0,2.0,9.0,0.0,2.1,1.9,16.3,0.1,0.0,0.0,0.0
Rod,Smith,Fantasy What Now?,1.0,6,4.12,27%,253,253,0.0,0.0,0.0,4.3,18.6,0.0,1.9,1.5,9.3,0.1,0.0,0.0,0.0
Andre,Ellington,W (Jan 10),1.0,7,4.08,9%,254,254,0.0,0.0,0.0,2.0,7.5,0.0,3.0,2.3,18.2,0.1,0.0,0.0,0.0
Darren,McFadden,Playoffs!!??,1.0,6,3.88,28%,258,258,0.0,0.0,0.0,3.5,15.2,0.1,1.4,1.2,10.7,0.0,0.0,0.0,0.0
T.J.,Yeldon,W (Jan 10),1.0,8,3.59,9%,262,262,0.0,0.0,0.0,1.8,7.6,0.0,1.9,1.6,15.5,0.0,0.0,0.0,0.0
Benny,Cunningham,W (Jan 10),1.0,9,3.03,0%,275,275,0.0,0.0,0.0,2.0,8.0,0.0,1.7,1.6,14.3,0.0,0.0,0.0,0.0
Giovani,Bernard,Flacc-o'-lantern,1.0,6,2.97,12%,276,276,0.0,0.0,0.0,2.7,11.0,0.0,1.2,1.0,9.6,0.0,0.0,0.0,0.0
Charles,Sims,W (Jan 10),1.0,1,2.68,1%,281,281,0.0,0.0,0.0,2.0,8.4,0.1,1.2,0.9,8.5,0.0,0.0,0.0,0.0
Austin,Ekeler,Shen and the Pencils,1.0,9,2.56,3%,285,285,0.0,0.0,0.0,2.7,10.7,0.1,0.5,0.6,7.2,0.0,0.0,0.0,0.0
Dwayne,Washington,W (Jan 10),1.0,7,2.35,0%,287,287,0.0,0.0,0.0,2.2,10.4,0.1,0.7,0.6,4.0,0.0,0.0,0.0,0.0
James,Conner,W (Jan 10),1.0,9,2.28,3%,288,288,0.0,0.0,0.0,2.3,11.0,0.1,0.5,0.3,2.7,0.0,0.0,0.0,0.0
Jamaal,Williams,Fantasy What Now?,1.0,8,2.11,4%,293,293,0.0,0.0,0.0,3.0,11.9,0.1,0.1,0.1,0.6,0.0,0.0,0.0,0.0
Paul,Perkins,W (Jan 10),1.0,8,2.03,9%,295,295,0.0,0.0,0.0,2.5,10.0,0.0,0.7,0.5,5.0,0.0,0.0,0.0,0.0
Kerwynn,Williams,Shen Sucks YoungHoe!,1.0,8,1.85,2%,298,298,0.0,0.0,0.0,2.0,8.1,0.1,0.5,0.5,3.7,0.0,0.0,0.0,0.0
Samaje,Perine,BigmouthBilly Bajema,1.0,5,1.53,7%,303,303,0.0,0.0,0.0,1.8,8.1,0.1,0.2,0.2,1.6,0.0,0.0,0.0,0.0
Rhett,Ellison,W (Jan 10),1.0,8,1.53,0%,304,304,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.3,8.8,0.0,0.0,0.0,0.0
Jacquizz,Rodgers,W (Jan 10),1.0,1,1.50,8%,305,305,0.0,0.0,0.0,1.5,6.5,0.0,0.4,0.4,3.3,0.0,0.0,0.0,0.0
Corey,Grant,W (Jan 10),1.0,8,0.86,0%,313,313,0.0,0.0,0.0,1.0,4.3,0.0,0.2,0.2,1.5,0.0,0.0,0.0,0.0
Raheem,Mostert,W (Jan 10),1.0,11,0.61,0%,320,320,0.0,0.0,0.0,0.8,3.1,0.0,0.2,0.2,0.7,0.0,0.0,0.0,0.0
Cameron,Artis-Payne,W (Jan 10),1.0,11,0.34,0%,327,327,0.0,0.0,0.0,0.4,1.7,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.0
Alfred,Blue,W (Jan 10),1.0,7,0.17,0%,329,329,0.0,0.0,0.0,0.2,0.7,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0
Matthew,Dayes,W (Jan 10),1.0,9,0.12,0%,333,333,0.0,0.0,0.0,0.1,0.4,0.0,0.1,0.1,0.6,0.0,0.0,0.0,0.0
Dreamius,Smith,W (Jan 10),0.0,9,0.00,0%,338,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon,Wegher,W (Jan 10),0.0,8,0.00,0%,345,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshawn,Lynch,Flacc-o'-lantern,0.0,10,0.00,88%,347,347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul,Lasike,W (Jan 10),0.0,9,0.00,0%,354,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will,Tukuafu,W (Jan 10),0.0,6,0.00,0%,356,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terron,Ward,W (Jan 10),1.0,5,0.00,0%,357,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Develin,W (Jan 10),1.0,9,0.00,0%,362,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey,Williams,W (Jan 10),0.0,6,0.00,0%,363,363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akeem,Hunt,W (Jan 10),0.0,10,0.00,0%,365,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach,Zenner,W (Jan 10),1.0,7,0.00,0%,367,367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,Crockett,W (Jan 10),0.0,10,0.00,0%,373,373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Howsare,W (Jan 10),0.0,11,0.00,0%,375,375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrence,Magee,W (Jan 10),0.0,5,0.00,0%,380,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stevan,Ridley,W (Jan 10),0.0,9,0.00,0%,381,381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gus,Johnson,W (Jan 10),0.0,9,0.00,0%,384,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm,Brown,W (Jan 10),1.0,8,0.00,0%,390,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach,Laskey,W (Jan 10),0.0,8,0.00,0%,392,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiwan,Jones,W (Jan 10),1.0,6,0.00,0%,394,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George,Farmer,W (Jan 10),0.0,6,0.00,0%,395,395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony,Sherman,W (Jan 10),0.0,10,0.00,0%,397,397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,Todman,W (Jan 10),1.0,7,0.00,0%,410,410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mack,Brown,W (Jan 10),1.0,9,0.00,0%,414,414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrell,Watson,W (Jan 10),1.0,9,0.00,0%,422,422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bronson,Hill,W (Jan 10),0.0,8,0.00,0%,423,423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DuJuan,Harris,W (Jan 10),0.0,8,0.00,0%,425,425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezekiel,Elliott,Give Me Your Pencil,1.0,6,0.00,98%,431,431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,DiMarco,W (Jan 10),1.0,6,0.00,0%,433,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris,Johnson,W (Jan 10),0.0,8,0.00,1%,438,438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt,Forte,I AM the danger!!!,1.0,11,0.00,48%,442,442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt,Asiata,W (Jan 10),0.0,7,0.00,0%,446,446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler,Ervin,W (Jan 10),1.0,7,0.00,0%,451,451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth,Dixon,W (Jan 10),0.0,10,0.00,0%,453,453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre,Washington,W (Jan 10),0.0,10,0.00,9%,456,456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wendell,Smallwood,W (Jan 10),0.0,10,0.00,8%,458,458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan,Williams,W (Jan 10),0.0,5,0.00,0%,461,461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome,Felton,W (Jan 10),0.0,6,0.00,0%,462,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,Collins,BigmouthBilly Bajema,0.0,10,0.00,65%,466,466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim,Hightower,W (Jan 10),0.0,11,0.00,0%,467,467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy,Janovich,W (Jan 10),1.0,5,0.00,0%,469,469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny,Vitale,W (Jan 10),1.0,9,0.00,0%,479,479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek,Watt,W (Jan 10),1.0,9,0.00,0%,480,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelvin,Taylor,W (Jan 10),0.0,9,0.00,0%,484,484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darius,Jackson,W (Jan 10),1.0,9,0.00,0%,486,486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel,Lasco,W (Jan 10),1.0,5,0.00,0%,495,495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith,Marshall,W (Jan 10),1.0,5,0.00,0%,499,499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zac,Brooks,W (Jan 10),0.0,5,0.00,0%,501,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin,Forsett,W (Jan 10),0.0,5,0.00,0%,504,504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Bonnet,W (Jan 10),0.0,10,0.00,0%,506,506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devon,Johnson,W (Jan 10),0.0,11,0.00,0%,508,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth,Farrow,W (Jan 10),1.0,9,0.00,0%,513,513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris,Swain,W (Jan 10),0.0,11,0.00,0%,515,515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhurell,Pressley,W (Jan 10),0.0,8,0.00,0%,519,519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glenn,Gronkowski,W (Jan 10),0.0,9,0.00,0%,521,521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russell,Hansbrough,W (Jan 10),0.0,9,0.00,0%,524,524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaun,Draughn,W (Jan 10),0.0,8,0.00,0%,525,525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Ferguson,W (Jan 10),1.0,11,0.00,0%,528,528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bralon,Addison,W (Jan 10),0.0,9,0.00,0%,533,533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcel,Reece,W (Jan 10),0.0,6,0.00,0%,538,538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will,Ratelle,W (Jan 10),0.0,10,0.00,0%,540,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon,Wilds,W (Jan 10),0.0,8,0.00,0%,541,541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Byron,Marshall,W (Jan 10),0.0,5,0.00,0%,545,545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedric,O'Neal,W (Jan 10),0.0,6,0.00,0%,546,546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Kerridge,W (Jan 10),0.0,8,0.00,0%,551,551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tra,Carson,W (Jan 10),1.0,6,0.00,0%,553,553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Green,W (Jan 10),0.0,6,0.00,0%,555,555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Don,Jackson,W (Jan 10),0.0,8,0.00,0%,559,559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soma,Vainuku,W (Jan 10),0.0,5,0.00,0%,575,575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tre,Madden,W (Jan 10),1.0,6,0.00,0%,579,579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.J.,Foster,W (Jan 10),1.0,8,0.00,0%,597,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronnie,Hillman,W (Jan 10),0.0,6,0.00,0%,598,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bernard,Pierce,W (Jan 10),0.0,5,0.00,0%,604,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon,Brown-Dukes,W (Jan 10),0.0,6,0.00,0%,608,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elijhaa,Penny,W (Jan 10),1.0,8,0.00,0%,611,611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert,Turbin,W (Jan 10),1.0,11,0.00,1%,612,612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedric,Peerman,W (Jan 10),1.0,6,0.00,0%,618,618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon,Burks,W (Jan 10),0.0,11,0.00,0%,619,619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tani,Tupou,W (Jan 10),0.0,5,0.00,0%,620,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J.,Ham,W (Jan 10),1.0,9,0.00,0%,623,623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen,Simmons,W (Jan 10),0.0,8,0.00,0%,633,633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rashad,Jennings,W (Jan 10),0.0,8,0.00,0%,634,634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen,Richard,W (Jan 10),0.0,10,0.00,12%,635,635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romar,Morris,W (Jan 10),0.0,11,0.00,0%,639,639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
