FN,LN,Owner,GP*,Bye,Fan Pts,% Owned,Proj,Actual,Yds,TD,Int,Att*,Yds,TD,Tgt*,Rec,Yds,TD,TD,2PT,Lost
Tevin,Coleman,Natty Lights,1.0,5,8.33,90%,170,170,0.0,0.0,0.0,8.5,36.3,0.2,2.1,1.9,20.6,0.1,0.0,0.0,0.0
Matt,Forte,I AM the danger!!!,1.0,11,8.29,45%,172,172,0.0,0.0,0.0,10.1,38.1,0.2,2.7,2.1,17.7,0.1,0.0,0.0,0.0
Bilal,Powell,W (Jan 10),1.0,11,7.99,65%,183,183,0.0,0.0,0.0,9.5,31.7,0.2,3.3,2.4,22.0,0.1,0.0,0.0,0.0
Jalen,Richard,W (Jan 10),1.0,10,7.96,22%,185,185,0.0,0.0,0.0,6.0,30.1,0.2,3.0,2.4,22.8,0.1,0.0,0.0,0.0
Jamaal,Charles,W (Jan 10),1.0,5,7.80,33%,193,193,0.0,0.0,0.0,7.2,30.3,0.2,2.8,2.3,22.2,0.1,0.0,0.0,0.1
Terrance,West,W (Jan 10),1.0,10,7.70,78%,199,199,0.0,0.0,0.0,9.3,38.3,0.3,1.9,1.6,13.1,0.0,0.0,0.0,0.1
Paul,Perkins,W (Jan 10),1.0,8,7.52,50%,206,206,0.0,0.0,0.0,12.2,39.3,0.3,1.7,1.4,12.6,0.1,0.0,0.0,0.1
Adrian,Peterson,W (Jan 10),1.0,8,7.48,68%,207,207,0.0,0.0,0.0,10.0,39.7,0.4,1.3,1.1,9.5,0.0,0.0,0.0,0.1
Robert,Turbin,W (Jan 10),1.0,11,7.19,4%,215,215,0.0,0.0,0.0,6.3,26.6,0.3,1.8,1.7,14.1,0.1,0.0,0.0,0.0
C.J.,Prosise,W (Jan 10),1.0,6,7.12,18%,216,216,0.0,0.0,0.0,5.1,20.9,0.1,3.0,2.8,25.1,0.1,0.0,0.0,0.0
Giovani,Bernard,Flacc-o'-lantern,1.0,6,6.89,19%,225,225,0.0,0.0,0.0,6.0,25.5,0.1,2.8,2.4,22.3,0.1,0.0,0.0,0.1
D'Onta,Foreman,W (Jan 10),1.0,7,6.63,17%,231,231,0.0,0.0,0.0,7.6,28.5,0.3,0.6,1.3,11.4,0.1,0.0,0.0,0.1
Alex,Collins,BigmouthBilly Bajema,1.0,10,6.59,2%,234,234,0.0,0.0,0.0,6.5,26.5,0.2,3.0,2.4,16.3,0.0,0.0,0.0,0.0
Kerwynn,Williams,Shen Sucks YoungHoe!,1.0,8,6.55,32%,235,235,0.0,0.0,0.0,6.5,28.7,0.2,1.7,1.9,13.1,0.0,0.0,0.0,0.0
Jeremy,Hill,W (Jan 10),1.0,6,6.45,27%,238,238,0.0,0.0,0.0,7.9,31.0,0.4,0.9,0.9,6.9,0.0,0.0,0.0,0.0
Charles,Sims,W (Jan 10),1.0,1,6.22,2%,244,244,0.0,0.0,0.0,5.0,19.8,0.2,2.9,2.1,20.2,0.1,0.0,0.0,0.1
Charcandrick,West,W (Jan 10),1.0,10,5.81,8%,260,260,0.0,0.0,0.0,5.1,23.1,0.1,2.1,1.9,15.9,0.1,0.0,0.0,0.0
Jerick,McKinnon,Fantasy What Now?,1.0,9,5.71,2%,262,262,0.0,0.0,0.0,4.0,16.0,0.1,2.7,2.1,19.9,0.1,0.0,0.0,0.0
Andre,Ellington,W (Jan 10),1.0,7,5.38,6%,271,271,0.0,0.0,0.0,1.3,5.7,0.0,3.8,2.7,26.9,0.1,0.0,0.0,0.0
Dion,Lewis,Playoffs!!??,1.0,9,5.36,6%,272,272,0.0,0.0,0.0,2.6,13.2,0.1,2.3,2.1,18.8,0.1,0.0,0.0,0.0
Thomas,Rawls,W (Jan 10),1.0,6,5.33,42%,274,274,0.0,0.0,0.0,6.5,27.1,0.3,0.8,0.7,5.7,0.0,0.0,0.0,0.0
DeAndre,Washington,W (Jan 10),1.0,10,5.31,4%,276,276,0.0,0.0,0.0,3.8,19.6,0.1,1.9,1.6,16.0,0.1,0.0,0.0,0.0
Tyler,Ervin,W (Jan 10),1.0,7,5.13,1%,280,280,0.0,0.0,0.0,2.8,9.8,0.1,3.8,3.3,17.4,0.1,0.0,0.0,0.0
LeGarrette,Blount,W (Jan 10),1.0,10,5.12,67%,281,281,0.0,0.0,0.0,7.1,30.0,0.3,0.2,0.3,2.3,0.0,0.0,0.0,0.0
Branden,Oliver,W (Jan 10),1.0,9,4.76,2%,284,284,0.0,0.0,0.0,3.2,13.4,0.0,2.5,2.1,17.8,0.1,0.0,0.0,0.0
Wendell,Smallwood,W (Jan 10),1.0,10,4.72,4%,285,285,0.0,0.0,0.0,4.8,21.6,0.2,1.3,0.8,8.0,0.0,0.0,0.0,0.0
Kenyan,Drake,Give Me Your Pencil,1.0,1,4.54,1%,288,288,0.0,0.0,0.0,5.0,22.7,0.1,1.7,1.3,12.4,0.0,0.0,0.0,0.0
Mike,Tolbert,W (Jan 10),1.0,6,4.43,4%,290,290,0.0,0.0,0.0,4.4,16.3,0.3,1.4,1.1,6.1,0.0,0.0,0.0,0.0
Damien,Williams,W (Jan 10),1.0,1,4.32,1%,291,291,0.0,0.0,0.0,2.2,10.1,0.1,2.5,2.2,17.6,0.0,0.0,0.0,0.0
Matt,Breida,W (Jan 10),1.0,11,3.86,3%,301,301,0.0,0.0,0.0,4.1,17.5,0.1,1.3,1.0,8.2,0.0,0.0,0.0,0.0
Orleans,Darkwa,W (Jan 10),1.0,8,3.67,7%,304,304,0.0,0.0,0.0,8.5,31.1,0.0,0.7,0.7,2.3,0.0,0.0,0.0,0.0
Zach,Zenner,W (Jan 10),1.0,7,3.61,0%,305,305,0.0,0.0,0.0,2.5,10.9,0.2,1.5,1.0,10.4,0.0,0.0,0.0,0.0
Chris,Ivory,W (Jan 10),1.0,8,3.46,3%,307,307,0.0,0.0,0.0,4.2,15.7,0.1,0.8,0.7,7.8,0.0,0.0,0.0,0.0
Latavius,Murray,W (Jan 10),1.0,9,3.22,13%,311,311,0.0,0.0,0.0,4.0,16.9,0.1,0.9,0.6,5.3,0.0,0.0,0.0,0.0
Alfred,Morris,W (Jan 10),1.0,6,3.05,4%,315,315,0.0,0.0,0.0,4.0,16.6,0.2,0.5,0.4,2.4,0.0,0.0,0.0,0.0
Fozzy,Whittaker,W (Jan 10),1.0,11,3.05,0%,316,316,0.0,0.0,0.0,2.8,11.9,0.0,1.5,1.3,11.9,0.0,0.0,0.0,0.0
Elijah,McGuire,W (Jan 10),1.0,11,3.03,0%,318,318,0.0,0.0,0.0,3.3,12.9,0.1,1.0,1.0,7.0,0.0,0.0,0.0,0.0
De'Angelo,Henderson,W (Jan 10),1.0,5,2.90,0%,321,321,0.0,0.0,0.0,2.8,12.0,0.1,0.9,0.8,8.7,0.0,0.0,0.0,0.0
Matthew,Dayes,W (Jan 10),1.0,9,2.45,0%,323,323,0.0,0.0,0.0,2.0,7.2,0.0,1.4,1.2,11.2,0.0,0.0,0.0,0.0
Jamaal,Williams,Fantasy What Now?,1.0,8,2.32,11%,327,327,0.0,0.0,0.0,2.9,13.1,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.0
James,Conner,W (Jan 10),1.0,9,2.17,8%,329,329,0.0,0.0,0.0,2.3,10.4,0.1,0.4,0.3,2.6,0.0,0.0,0.0,0.0
Rhett,Ellison,W (Jan 10),1.0,8,2.03,0%,331,331,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.1,10.9,0.1,0.0,0.0,0.0
Matt,Jones,W (Jan 10),1.0,11,1.77,1%,338,338,0.0,0.0,0.0,2.0,9.4,0.1,0.4,0.3,2.8,0.0,0.0,0.0,0.0
Brian,Hill,W (Jan 10),1.0,6,1.71,0%,340,340,0.0,0.0,0.0,2.1,10.0,0.1,0.3,0.3,1.1,0.0,0.0,0.0,0.0
Raheem,Mostert,W (Jan 10),1.0,11,1.53,0%,343,343,0.0,0.0,0.0,2.0,7.7,0.1,0.5,0.5,1.8,0.0,0.0,0.0,0.0
Akeem,Hunt,W (Jan 10),1.0,10,1.33,0%,350,350,0.0,0.0,0.0,2.3,9.7,0.0,0.4,0.4,1.8,0.0,0.0,0.0,0.0
Austin,Ekeler,Shen and the Pencils,1.0,9,1.09,0%,355,355,0.0,0.0,0.0,1.1,4.8,0.0,0.3,0.3,2.0,0.0,0.0,0.0,0.0
Peyton,Barber,Shen and the Pencils,1.0,1,0.98,0%,358,358,0.0,0.0,0.0,2.1,8.1,0.0,0.3,0.2,0.9,0.0,0.0,0.0,0.0
Corey,Grant,W (Jan 10),1.0,8,0.78,0%,364,364,0.0,0.0,0.0,1.0,3.9,0.0,0.2,0.2,1.4,0.0,0.0,0.0,0.0
Aaron,Jones,W (Jan 10),1.0,8,0.37,0%,371,371,0.0,0.0,0.0,0.2,1.0,0.0,0.2,0.1,1.3,0.0,0.0,0.0,0.0
Eddie,Lacy,W (Jan 10),1.0,6,0.08,21%,385,385,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Dreamius,Smith,W (Jan 10),0.0,9,0.00,0%,388,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rod,Smith,Fantasy What Now?,1.0,6,0.00,0%,392,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon,Wegher,W (Jan 10),0.0,8,0.00,0%,395,395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul,Lasike,W (Jan 10),0.0,9,0.00,0%,403,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will,Tukuafu,W (Jan 10),0.0,6,0.00,0%,405,405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terron,Ward,W (Jan 10),1.0,5,0.00,0%,406,406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Develin,W (Jan 10),1.0,9,0.00,0%,411,411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey,Williams,W (Jan 10),0.0,6,0.00,0%,412,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,Crockett,W (Jan 10),0.0,10,0.00,0%,419,419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Howsare,W (Jan 10),0.0,11,0.00,0%,421,421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrence,Magee,W (Jan 10),0.0,5,0.00,0%,426,426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stevan,Ridley,W (Jan 10),0.0,9,0.00,0%,427,427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gus,Johnson,W (Jan 10),0.0,9,0.00,0%,430,430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm,Brown,W (Jan 10),1.0,8,0.00,0%,436,436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach,Laskey,W (Jan 10),0.0,8,0.00,0%,438,438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiwan,Jones,W (Jan 10),1.0,6,0.00,0%,440,440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George,Farmer,W (Jan 10),0.0,6,0.00,0%,441,441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony,Sherman,W (Jan 10),1.0,10,0.00,0%,443,443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,Todman,W (Jan 10),1.0,7,0.00,0%,454,454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mack,Brown,W (Jan 10),1.0,9,0.00,0%,458,458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrell,Watson,W (Jan 10),1.0,9,0.00,0%,466,466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bronson,Hill,W (Jan 10),0.0,8,0.00,0%,467,467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DuJuan,Harris,W (Jan 10),0.0,8,0.00,0%,469,469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,DiMarco,W (Jan 10),1.0,6,0.00,0%,475,475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren,McFadden,Playoffs!!??,1.0,6,0.00,19%,478,478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt,Asiata,W (Jan 10),0.0,7,0.00,0%,485,485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth,Dixon,W (Jan 10),1.0,10,0.00,1%,490,490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devontae,Booker,W (Jan 10),1.0,5,0.00,2%,491,491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan,Williams,W (Jan 10),0.0,5,0.00,0%,497,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome,Felton,W (Jan 10),0.0,6,0.00,0%,498,498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim,Hightower,W (Jan 10),0.0,11,0.00,0%,501,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy,Janovich,W (Jan 10),1.0,5,0.00,0%,503,503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny,Vitale,W (Jan 10),1.0,9,0.00,0%,514,514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek,Watt,W (Jan 10),1.0,9,0.00,0%,515,515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelvin,Taylor,W (Jan 10),0.0,9,0.00,0%,519,519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darius,Jackson,W (Jan 10),1.0,9,0.00,0%,521,521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne,Washington,W (Jan 10),1.0,7,0.00,0%,529,529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel,Lasco,W (Jan 10),0.0,5,0.00,0%,530,530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith,Marshall,W (Jan 10),1.0,5,0.00,0%,532,532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zac,Brooks,W (Jan 10),0.0,5,0.00,0%,534,534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin,Forsett,W (Jan 10),0.0,5,0.00,0%,537,537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Bonnet,W (Jan 10),0.0,10,0.00,0%,539,539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devon,Johnson,W (Jan 10),0.0,11,0.00,0%,541,541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth,Farrow,W (Jan 10),1.0,9,0.00,0%,546,546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris,Swain,W (Jan 10),0.0,11,0.00,0%,548,548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhurell,Pressley,W (Jan 10),0.0,8,0.00,0%,552,552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glenn,Gronkowski,W (Jan 10),0.0,9,0.00,0%,554,554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russell,Hansbrough,W (Jan 10),0.0,9,0.00,0%,557,557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaun,Draughn,W (Jan 10),0.0,8,0.00,0%,558,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Ferguson,W (Jan 10),0.0,11,0.00,0%,561,561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bralon,Addison,W (Jan 10),0.0,9,0.00,0%,567,567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcel,Reece,W (Jan 10),0.0,6,0.00,0%,572,572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.D.,McKissic,W (Jan 10),1.0,6,0.00,0%,573,573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will,Ratelle,W (Jan 10),0.0,10,0.00,0%,575,575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon,Wilds,W (Jan 10),0.0,8,0.00,0%,576,576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Byron,Marshall,W (Jan 10),0.0,5,0.00,0%,580,580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedric,O'Neal,W (Jan 10),0.0,6,0.00,0%,581,581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob,Kelley,W (Jan 10),1.0,5,0.00,68%,586,586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Kerridge,W (Jan 10),0.0,8,0.00,0%,587,587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tra,Carson,W (Jan 10),1.0,6,0.00,0%,589,589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Green,W (Jan 10),0.0,6,0.00,0%,591,591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Don,Jackson,W (Jan 10),0.0,8,0.00,0%,595,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soma,Vainuku,W (Jan 10),0.0,5,0.00,0%,609,609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tre,Madden,W (Jan 10),1.0,6,0.00,0%,614,614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doug,Martin,Shen and the Pencils,1.0,1,0.00,82%,618,618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.J.,Foster,W (Jan 10),1.0,8,0.00,0%,630,630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronnie,Hillman,W (Jan 10),0.0,6,0.00,0%,631,631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bernard,Pierce,W (Jan 10),0.0,5,0.00,0%,637,637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
