FN,LN,Owner,GP*,Bye,Fan Pts,% Owned,Proj,Actual,Yds,TD,Int,Att*,Yds,TD,Tgt*,Rec,Yds,TD,TD,2PT,Lost
Antonio,Brown,Playoffs!!??,1.0,9,17.89,100%,5,5,0.0,0.0,0.0,0.0,0.0,0.0,10.8,7.2,104,0.6,0.0,0.1,0.0
Julio,Jones,Shen Sucks YoungHoe!,1.0,5,16.15,100%,15,15,0.0,0.0,0.0,0.0,0.0,0.0,9.6,6.5,101,0.5,0.0,0.0,0.1
Keenan,Allen,BigmouthBilly Bajema,1.0,9,15.88,99%,17,17,0.0,0.0,0.0,0.0,0.0,0.0,10.7,7.2,91.4,0.5,0.0,0.0,0.0
Adam,Thielen,I AM the danger!!!,1.0,9,14.79,98%,24,24,0.0,0.0,0.0,0.0,0.0,0.0,8.6,5.8,81.5,0.6,0.0,0.0,0.0
Michael,Thomas,Fantasy What Now?,1.0,5,14.04,100%,29,29,0.0,0.0,0.0,0.0,0.0,0.0,8.7,6.9,80.2,0.4,0.0,0.0,0.0
Brandin,Cooks,Flacc-o'-lantern,1.0,9,13.74,100%,31,31,0.0,0.0,0.0,0.3,2.1,0.0,7.7,4.9,85.7,0.4,0.0,0.0,0.0
A.J.,Green,Fantasy What Now?,1.0,6,12.90,100%,37,37,0.0,0.0,0.0,0.0,0.0,0.0,9.9,5.7,69.7,0.5,0.0,0.0,0.0
Dez,Bryant,BigmouthBilly Bajema,1.0,6,12.44,100%,41,41,0.0,0.0,0.0,0.0,0.0,0.0,10.4,6.2,64.3,0.5,0.0,0.1,0.0
Golden,Tate,Playoffs!!??,1.0,7,12.40,97%,42,42,0.0,0.0,0.0,0.2,0.8,0.0,8.9,6.4,71.6,0.3,0.0,0.0,0.0
Stefon,Diggs,Natty Lights,1.0,9,12.30,95%,43,43,0.0,0.0,0.0,0.2,0.8,0.0,7.0,6.0,64.6,0.4,0.0,0.1,0.0
Doug,Baldwin,Give Me Your Pencil,1.0,6,12.26,99%,45,45,0.0,0.0,0.0,0.0,0.0,0.0,7.7,5.4,66.8,0.5,0.0,0.1,0.0
