FN,LN,Owner,GP*,Bye,Fan Pts,% Owned,Proj,Actual,Yds,TD,Int,Att*,Yds,TD,Tgt*,Rec,Yds,TD,TD,2PT,Lost
Jimmy,Graham,Fantasy What Now?,1.0,6,12.35,99%,51,51,0.0,0.0,0.0,0.0,0.0,0.0,7.9,5.2,49.6,0.8,0.0,0.0,0.1
Vernon,Davis,W (Jan 10),1.0,5,9.84,66%,99,99,0.0,0.0,0.0,0.0,0.0,0.0,6.8,4.7,52.5,0.4,0.0,0.0,0.0
Charles,Clay,W (Jan 10),1.0,6,9.14,35%,123,123,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.2,49.5,0.4,0.0,0.0,0.1
Austin,Seferian-Jenkins,W (Jan 10),1.0,11,8.85,57%,133,133,0.0,0.0,0.0,0.0,0.0,0.0,6.3,4.0,46.1,0.4,0.0,0.1,0.0
Julius,Thomas,W (Jan 10),1.0,1,8.36,32%,147,147,0.0,0.0,0.0,0.0,0.0,0.0,6.6,4.0,44.3,0.4,0.0,0.0,0.1
Tyler,Kroft,W (Jan 10),1.0,6,8.10,43%,152,152,0.0,0.0,0.0,0.0,0.0,0.0,5.9,4.0,38.0,0.4,0.0,0.0,0.0
Ed,Dickson,W (Jan 10),1.0,11,8.07,17%,154,154,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.7,41.5,0.3,0.0,0.0,0.0
Austin,Hooper,W (Jan 10),1.0,5,7.51,65%,172,172,0.0,0.0,0.0,0.0,0.0,0.0,4.9,3.1,40.8,0.3,0.0,0.0,0.0
Benjamin,Watson,W (Jan 10),1.0,10,6.87,12%,206,206,0.0,0.0,0.0,0.0,0.0,0.0,5.1,3.5,35.9,0.3,0.0,0.0,0.0
Jesse,James,W (Jan 10),1.0,9,6.21,12%,226,226,0.0,0.0,0.0,0.0,0.0,0.0,4.2,3.0,29.8,0.3,0.0,0.0,0.0
Marcedes,Lewis,W (Jan 10),1.0,8,6.19,4%,227,227,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.9,24.9,0.4,0.0,0.0,0.0
Tyler,Higbee,W (Jan 10),1.0,8,6.07,1%,232,232,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.2,30.0,0.2,0.0,0.0,0.0
C.J.,Fiedorowicz,W (Jan 10),1.0,7,6.03,18%,233,233,0.0,0.0,0.0,0.0,0.0,0.0,7.2,3.6,36.5,0.1,0.0,0.0,0.2
Austin,Traylor,W (Jan 10),1.0,5,5.79,0%,243,243,0.0,0.0,0.0,0.0,0.0,0.0,4.9,3.2,30.4,0.2,0.0,0.0,0.0
Antonio,Gates,W (Jan 10),1.0,9,5.62,14%,252,252,0.0,0.0,0.0,0.0,0.0,0.0,4.2,3.3,27.1,0.2,0.0,0.1,0.0
David,Njoku,W (Jan 10),1.0,9,5.59,5%,254,254,0.0,0.0,0.0,0.0,0.0,0.0,4.8,2.7,30.3,0.3,0.0,0.0,0.1
O.J.,Howard,W (Jan 10),1.0,1,5.58,24%,257,257,0.0,0.0,0.0,0.0,0.0,0.0,4.7,3.3,27.3,0.2,0.0,0.1,0.1
Adam,Shaheen,W (Jan 10),1.0,9,4.98,1%,268,268,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.3,27.0,0.2,0.0,0.0,0.0
Garrett,Celek,W (Jan 10),1.0,11,4.89,0%,271,271,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.3,28.3,0.2,0.0,0.0,0.0
Lance,Kendricks,W (Jan 10),1.0,8,4.88,0%,272,272,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.5,24.8,0.2,0.0,0.0,0.0
Cameron,Brate,W (Jan 10),1.0,1,4.84,55%,275,275,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.5,26.7,0.2,0.0,0.0,0.0
Richard,Rodgers,W (Jan 10),1.0,8,4.66,0%,278,278,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.7,26.7,0.1,0.0,0.0,0.0
Seth,DeValve,W (Jan 10),1.0,9,4.49,0%,283,283,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2.2,23.1,0.2,0.0,0.0,0.0
Virgil,Green,W (Jan 10),1.0,5,4.47,0%,284,284,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.6,26.6,0.1,0.0,0.0,0.0
Darren,Fells,W (Jan 10),1.0,7,4.21,1%,289,289,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.4,23.7,0.1,0.0,0.0,0.0
Jermaine,Gresham,W (Jan 10),1.0,8,4.05,3%,293,293,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.3,18.6,0.2,0.0,0.0,0.0
Dwayne,Allen,W (Jan 10),1.0,9,4.04,1%,294,294,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.7,18.9,0.2,0.0,0.0,0.0
