FN,LN,Owner,GP*,Bye,Fan Pts,% Owned,Proj,Actual,Yds,TD,Int,Att*,Yds,TD,Tgt*,Rec,Yds,TD,TD,2PT,Lost
Le'Veon,Bell,Flacc-o'-lantern,1.0,9,18.09,100%,5,5,0.0,0.0,0.0,17.2,80.6,0.5,6.3,4.7,36.9,0.1,0.0,0.1,0.1
Kareem,Hunt,I AM the danger!!!,1.0,10,17.38,99%,6,6,0.0,0.0,0.0,15.8,79.1,0.7,3.7,2.9,29.2,0.2,0.0,0.0,0.1
Melvin,Gordon,Shen and the Pencils,1.0,9,16.71,100%,11,11,0.0,0.0,0.0,17.7,74.6,0.7,3.8,3.4,29.1,0.1,0.0,0.0,0.1
Devonta,Freeman,Natty Lights,1.0,5,16.02,100%,14,14,0.0,0.0,0.0,14.1,75.2,0.6,3.5,3.1,29.2,0.1,0.0,0.0,0.1
Leonard,Fournette,Shen Sucks YoungHoe!,1.0,8,15.42,100%,18,18,0.0,0.0,0.0,16.0,77.3,0.7,2.7,2.1,19.3,0.1,0.0,0.0,0.1
Todd,Gurley,Shen Sucks YoungHoe!,1.0,8,15.29,100%,21,21,0.0,0.0,0.0,16.9,72.6,0.6,2.5,2.5,23.7,0.1,0.0,0.0,0.1
Andre,Ellington,W (Jan 10),1.0,7,13.92,65%,29,29,0.0,0.0,0.0,3.9,16.6,0.0,7.9,7.9,67.5,0.3,0.0,0.0,0.0
Lamar,Miller,Shen Sucks YoungHoe!,1.0,7,12.83,98%,37,37,0.0,0.0,0.0,13.8,65.0,0.4,3.7,2.9,22.7,0.1,0.0,0.0,0.1
C.J.,Anderson,Pedialyte Powered,1.0,5,12.56,97%,41,41,0.0,0.0,0.0,14.1,66.8,0.4,2.7,2.4,20.0,0.1,0.0,0.0,0.1
DeMarco,Murray,Flacc-o'-lantern,1.0,8,12.42,99%,45,45,0.0,0.0,0.0,13.2,60.2,0.5,2.7,2.0,20.1,0.1,0.0,0.0,0.1
Jerick,McKinnon,Fantasy What Now?,1.0,9,12.39,82%,46,46,0.0,0.0,0.0,8.2,31.5,0.3,5.3,4.4,39.4,0.2,0.0,0.0,0.0
Christian,McCaffrey,Give Me Your Pencil,1.0,11,12.30,98%,48,48,0.0,0.0,0.0,8.0,36.3,0.4,4.3,3.5,37.3,0.2,0.0,0.0,0.1
Mark,Ingram,Natty Lights,1.0,5,12.10,91%,50,50,0.0,0.0,0.0,14.8,66.5,0.4,2.8,2.6,18.9,0.0,0.0,0.0,0.1
Alvin,Kamara,Natty Lights,1.0,5,11.85,81%,55,55,0.0,0.0,0.0,4.7,23.4,0.2,8.8,5.8,45.7,0.2,0.0,0.0,0.0
Duke,Johnson,Fantasy What Now?,1.0,9,11.76,83%,56,56,0.0,0.0,0.0,6.4,30.6,0.1,5.1,4.4,44.6,0.2,0.0,0.0,0.0
Javorius,Allen,W (Jan 10),1.0,10,11.66,77%,58,58,0.0,0.0,0.0,11.1,43.3,0.3,3.6,3.5,31.3,0.1,0.0,0.0,0.1
Jordan,Howard,Playoffs!!??,1.0,9,11.45,99%,60,60,0.0,0.0,0.0,14.7,62.2,0.5,2.0,1.4,12.2,0.1,0.0,0.0,0.1
Doug,Martin,Shen and the Pencils,1.0,1,11.39,92%,62,62,0.0,0.0,0.0,15.7,66.3,0.3,2.4,1.9,14.1,0.1,0.0,0.0,0.1
James,White,W (Jan 10),1.0,9,11.09,74%,66,66,0.0,0.0,0.0,4.1,20.0,0.1,5.5,4.8,45.7,0.2,0.0,0.1,0.0
