FN,LN,Owner,GP*,Bye,Fan Pts,% Owned,Proj,Actual,Yds,TD,Int,Att*,Yds,TD,Tgt*,Rec,Yds,TD,TD,2PT,Lost
Chris,Hogan,W (Jan 10),1.0,9,12.38,97%,41,41,0.0,0.0,0.0,0.0,0.0,0.0,6.3,5.6,62.2,0.6,0.0,0.0,0.0
Michael,Crabtree,Shen Sucks YoungHoe!,1.0,10,12.04,98%,47,47,0.0,0.0,0.0,0.0,0.0,0.0,7.9,4.8,59.0,0.6,0.0,0.1,0.0
Alshon,Jeffery,Shen and the Pencils,1.0,10,11.54,98%,51,51,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.7,67.0,0.4,0.0,0.0,0.0
Pierre,Garcon,W (Jan 10),1.0,11,11.48,90%,52,52,0.0,0.0,0.0,0.0,0.0,0.0,9.1,6.6,65.6,0.3,0.0,0.0,0.0
Doug,Baldwin,Give Me Your Pencil,1.0,6,11.43,99%,53,53,0.0,0.0,0.0,0.0,0.0,0.0,7.6,5.1,62.2,0.4,0.0,0.1,0.0
Jarvis,Landry,Natty Lights,1.0,1,11.42,96%,54,54,0.0,0.0,0.0,0.3,1.7,0.0,8.9,5.8,69.6,0.2,0.0,0.0,0.0
T.Y.,Hilton,I AM the danger!!!,1.0,11,11.18,99%,58,58,0.0,0.0,0.0,0.0,0.0,0.0,8.6,5.5,62.6,0.4,0.0,0.0,0.0
Keenan,Allen,BigmouthBilly Bajema,1.0,9,11.13,98%,59,59,0.0,0.0,0.0,0.0,0.0,0.0,7.7,5.3,62.2,0.4,0.0,0.0,0.0
Kelvin,Benjamin,W (Jan 10),1.0,6,10.91,97%,61,61,0.0,0.0,0.0,0.0,0.0,0.0,7.8,4.3,62.6,0.4,0.0,0.0,0.0
Jordy,Nelson,Playoffs!!??,1.0,8,10.42,100%,69,69,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.9,57.7,0.4,0.0,0.0,0.0
Amari,Cooper,Pedialyte Powered,1.0,10,10.40,97%,70,70,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.4,56.7,0.4,0.0,0.0,0.1
Devin,Funchess,Flacc-o'-lantern,1.0,11,10.28,84%,74,74,0.0,0.0,0.0,0.0,0.0,0.0,5.7,4.2,52.2,0.5,0.0,0.0,0.0
Rishard,Matthews,Shen Sucks YoungHoe!,1.0,8,10.14,86%,75,75,0.0,0.0,0.0,0.0,0.0,0.0,6.9,4.4,55.1,0.4,0.0,0.0,0.0
Eric,Decker,W (Jan 10),1.0,8,9.59,57%,88,88,0.0,0.0,0.0,0.0,0.0,0.0,6.1,3.9,52.1,0.4,0.0,0.0,0.0
DeSean,Jackson,Fantasy What Now?,1.0,1,9.51,93%,95,95,0.0,0.0,0.0,0.3,1.3,0.0,6.3,3.9,60.4,0.3,0.0,0.0,0.1
Robert,Woods,Natty Lights,1.0,8,9.39,37%,99,99,0.0,0.0,0.0,0.0,0.0,0.0,6.8,4.5,53.8,0.3,0.0,0.0,0.0
John,Brown,W (Jan 10),1.0,8,9.35,64%,101,101,0.0,0.0,0.0,0.0,0.0,0.0,5.9,3.6,52.7,0.4,0.0,0.0,0.0
Davante,Adams,Shen and the Pencils,1.0,8,9.24,98%,103,103,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.0,52.9,0.3,0.0,0.0,0.1
Terrelle,Pryor,W (Jan 10),1.0,5,9.24,92%,104,104,0.0,0.0,0.0,0.3,3.2,0.0,5.9,3.5,48.6,0.4,0.0,0.0,0.1
Marqise,Lee,BigmouthBilly Bajema,1.0,8,9.11,40%,106,106,0.0,0.0,0.0,0.3,0.5,0.0,8.0,4.7,49.7,0.3,0.0,0.0,0.0
Mohamed,Sanu,Natty Lights,1.0,5,9.02,38%,108,108,0.0,0.0,0.0,0.3,1.2,0.0,7.1,4.9,52.5,0.2,0.0,0.0,0.0
Terrance,Williams,W (Jan 10),1.0,6,8.85,9%,116,116,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.7,51.0,0.3,0.0,0.0,0.0
Nelson,Agholor,Shen Sucks YoungHoe!,1.0,10,8.83,82%,117,117,0.0,0.0,0.0,0.0,0.0,0.0,5.1,3.4,45.9,0.4,0.0,0.0,0.0
Cole,Beasley,W (Jan 10),1.0,6,8.69,26%,122,122,0.0,0.0,0.0,0.1,0.3,0.0,6.1,4.7,50.8,0.2,0.0,0.0,0.0
Sammy,Watkins,I AM the danger!!!,1.0,8,8.61,86%,124,124,0.0,0.0,0.0,0.0,0.0,0.0,5.6,3.9,46.2,0.3,0.0,0.0,0.0
Jermaine,Kearse,Natty Lights,1.0,11,8.43,53%,131,131,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.0,46.7,0.3,0.0,0.0,0.0
Mike,Wallace,Pedialyte Powered,1.0,10,8.35,45%,133,133,0.0,0.0,0.0,0.4,2.4,0.0,6.9,3.6,49.5,0.3,0.0,0.0,0.1
Jaron,Brown,W (Jan 10),1.0,8,8.15,25%,142,142,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.2,45.1,0.3,0.0,0.0,0.0
Randall,Cobb,Flacc-o'-lantern,1.0,8,8.15,84%,143,143,0.0,0.0,0.0,0.7,2.6,0.0,6.0,3.9,43.5,0.3,0.0,0.0,0.1
Martavis,Bryant,Fantasy What Now?,1.0,9,8.13,87%,145,145,0.0,0.0,0.0,0.0,0.0,0.0,6.4,3.7,47.2,0.3,0.0,0.0,0.0
JuJu,Smith-Schuster,Fantasy What Now?,1.0,9,8.09,14%,146,146,0.0,0.0,0.0,0.0,0.0,0.0,5.1,3.5,44.0,0.3,0.0,0.0,0.0
Paul,Richardson,Playoffs!!??,1.0,6,8.01,16%,148,148,0.0,0.0,0.0,0.1,0.3,0.0,5.7,3.6,46.5,0.3,0.0,0.0,0.0
Marquise,Goodwin,BigmouthBilly Bajema,1.0,11,7.99,3%,149,149,0.0,0.0,0.0,0.5,3.3,0.0,5.4,3.1,46.9,0.2,0.0,0.0,0.0
Allen,Hurns,W (Jan 10),1.0,8,7.99,38%,150,150,0.0,0.0,0.0,0.0,0.0,0.0,6.2,4.1,49.8,0.2,0.0,0.0,0.0
Jamison,Crowder,Shen Sucks YoungHoe!,1.0,5,7.99,57%,151,151,0.0,0.0,0.0,0.2,1.2,0.0,5.6,3.9,44.2,0.3,0.0,0.0,0.0
Zay,Jones,W (Jan 10),1.0,6,7.98,11%,152,152,0.0,0.0,0.0,0.0,0.0,0.0,5.7,3.8,46.3,0.2,0.0,0.0,0.0
Donte,Moncrief,W (Jan 10),1.0,11,7.98,43%,153,153,0.0,0.0,0.0,0.0,0.0,0.0,4.6,3.0,41.6,0.4,0.0,0.0,0.0
Tyler,Lockett,W (Jan 10),1.0,6,7.96,34%,154,154,0.0,0.0,0.0,0.2,3.8,0.0,4.7,3.1,45.9,0.2,0.0,0.0,0.0
Danny,Amendola,Playoffs!!??,1.0,9,7.89,71%,158,158,0.0,0.0,0.0,0.0,0.0,0.0,5.3,3.9,43.4,0.3,0.0,0.0,0.0
Cooper,Kupp,BigmouthBilly Bajema,1.0,8,7.87,42%,159,159,0.0,0.0,0.0,0.0,0.0,0.0,6.2,3.5,48.9,0.2,0.0,0.0,0.0
Tyrell,Williams,W (Jan 10),1.0,9,7.83,68%,160,160,0.0,0.0,0.0,0.0,0.0,0.0,5.7,3.2,47.1,0.2,0.0,0.0,0.0
Robby,Anderson,BigmouthBilly Bajema,1.0,11,7.72,19%,165,165,0.0,0.0,0.0,0.5,2.4,0.0,7.3,3.1,41.5,0.3,0.0,0.0,0.0
Adam,Humphries,W (Jan 10),1.0,1,7.71,8%,166,166,0.0,0.0,0.0,0.1,0.8,0.0,6.9,4.2,43.7,0.2,0.0,0.0,0.0
Jordan,Matthews,W (Jan 10),1.0,6,7.70,30%,168,168,0.0,0.0,0.0,0.0,0.0,0.0,5.8,3.7,44.2,0.2,0.0,0.0,0.0
Taylor,Gabriel,W (Jan 10),1.0,5,7.56,26%,169,169,0.0,0.0,0.0,1.4,6.5,0.1,4.8,3.4,39.0,0.1,0.0,0.0,0.0
Torrey,Smith,W (Jan 10),1.0,10,7.48,9%,173,173,0.0,0.0,0.0,0.0,0.0,0.0,5.2,3.2,44.5,0.2,0.0,0.0,0.0
Ted,Ginn,Flacc-o'-lantern,1.0,5,7.43,51%,175,175,0.0,0.0,0.0,0.4,3.0,0.0,5.3,2.8,41.9,0.3,0.0,0.0,0.1
Bennie,Fowler,W (Jan 10),1.0,5,7.37,14%,179,179,0.0,0.0,0.0,0.0,0.0,0.0,6.7,3.7,44.8,0.2,0.0,0.0,0.0
Ricardo,Louis,W (Jan 10),1.0,9,7.37,2%,180,180,0.0,0.0,0.0,0.0,0.0,0.0,6.3,3.6,43.2,0.2,0.0,0.0,0.0
Kenny,Britt,W (Jan 10),1.0,9,7.15,24%,183,183,0.0,0.0,0.0,0.0,0.0,0.0,6.3,3.0,44.8,0.2,0.0,0.0,0.0
Curtis,Samuel,W (Jan 10),1.0,11,7.13,1%,184,184,0.0,0.0,0.0,0.9,7.4,0.1,4.4,2.6,34.9,0.2,0.0,0.0,0.0
Rashard,Higgins,W (Jan 10),1.0,9,7.08,3%,187,187,0.0,0.0,0.0,0.0,0.0,0.0,5.6,3.0,42.4,0.2,0.0,0.0,0.0
Kenny,Stills,W (Jan 10),1.0,1,6.96,20%,190,190,0.0,0.0,0.0,0.0,0.0,0.0,4.7,2.6,41.2,0.3,0.0,0.0,0.0
Phillip,Dorsett,W (Jan 10),1.0,9,6.81,2%,195,195,0.0,0.0,0.0,0.2,0.0,0.0,4.4,3.0,43.0,0.2,0.0,0.0,0.0
Brandon,LaFell,W (Jan 10),1.0,6,6.78,2%,196,196,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.3,37.1,0.2,0.0,0.0,0.0
Kendall,Wright,W (Jan 10),1.0,9,6.67,10%,201,201,0.0,0.0,0.0,0.2,1.3,0.0,5.6,3.4,38.7,0.2,0.0,0.0,0.0
Brandon,Coleman,W (Jan 10),1.0,5,6.58,2%,206,206,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.7,35.2,0.3,0.0,0.0,0.0
Deonte,Thompson,W (Jan 10),1.0,6,6.44,2%,209,209,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6,39.3,0.1,0.0,0.0,0.0
Geronimo,Allison,W (Jan 10),1.0,8,6.29,5%,216,216,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.2,35.5,0.3,0.0,0.0,0.0
Roger,Lewis,W (Jan 10),1.0,8,6.29,10%,217,217,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.9,36.6,0.2,0.0,0.0,0.0
J.J.,Nelson,W (Jan 10),1.0,8,6.28,29%,218,218,0.0,0.0,0.0,0.3,2.7,0.0,4.0,2.0,38.0,0.2,0.0,0.0,0.0
Taywan,Taylor,W (Jan 10),1.0,8,6.22,2%,219,219,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.7,33.7,0.3,0.0,0.0,0.0
Andre,Holmes,W (Jan 10),1.0,6,6.16,0%,222,222,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4,36.3,0.2,0.0,0.0,0.0
Laquon,Treadwell,W (Jan 10),1.0,9,6.14,1%,223,223,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.8,34.1,0.2,0.0,0.0,0.0
Jeremy,Kerley,W (Jan 10),1.0,11,6.03,4%,229,229,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.2,34.0,0.2,0.0,0.0,0.0
Albert,Wilson,W (Jan 10),1.0,10,5.94,1%,233,233,0.0,0.0,0.0,0.7,2.8,0.0,5.5,3.3,33.3,0.1,0.0,0.0,0.0
Jordan,Taylor,W (Jan 10),1.0,5,5.60,0%,247,247,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4,31.3,0.2,0.0,0.0,0.0
Travis,Benjamin,W (Jan 10),1.0,9,5.59,5%,248,248,0.0,0.0,0.0,0.1,0.7,0.0,4.1,2.1,33.8,0.2,0.0,0.0,0.0
Kamar,Aiken,W (Jan 10),1.0,11,4.94,0%,256,256,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.3,30.8,0.1,0.0,0.0,0.0
Ryan,Grant,W (Jan 10),1.0,5,4.68,0%,261,261,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.6,28.5,0.1,0.0,0.0,0.0
De'Anthony,Thomas,W (Jan 10),1.0,10,4.67,1%,262,262,0.0,0.0,0.0,0.4,3.2,0.0,2.0,1.5,17.8,0.3,0.0,0.0,0.0
Josh,Doctson,W (Jan 10),1.0,5,4.36,12%,265,265,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.9,24.5,0.2,0.0,0.0,0.0
Michael,Campanaro,W (Jan 10),1.0,10,4.15,0%,268,268,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.0,26.3,0.1,0.0,0.0,0.0
Tavarres,King,W (Jan 10),1.0,8,4.13,0%,269,269,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.2,22.4,0.1,0.0,0.0,0.0
Russell,Shepard,W (Jan 10),1.0,11,3.92,0%,273,273,0.0,0.0,0.0,0.1,0.3,0.0,3.0,1.9,25.7,0.1,0.0,0.0,0.0
Seth,Roberts,W (Jan 10),1.0,10,3.62,0%,277,277,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.7,19.3,0.1,0.0,0.0,0.0
Chris,Moore,W (Jan 10),1.0,10,3.40,0%,280,280,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.5,22.8,0.1,0.0,0.0,0.0
Josh,Bellamy,W (Jan 10),1.0,9,3.40,0%,281,281,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6,20.4,0.1,0.0,0.0,0.0
Cordarrelle,Patterson,W (Jan 10),1.0,10,3.39,3%,282,282,0.0,0.0,0.0,0.6,3.7,0.0,2.0,1.4,13.5,0.1,0.1,0.0,0.0
Mack,Hollins,W (Jan 10),1.0,10,3.38,0%,283,283,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.2,20.8,0.1,0.0,0.0,0.0
Keelan,Cole,Shen Sucks YoungHoe!,1.0,8,3.30,0%,286,286,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.2,13.8,0.1,0.0,0.0,0.0
Aldrick,Robinson,W (Jan 10),1.0,11,3.29,0%,287,287,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,18.6,0.0,0.0,0.0,0.0
Trent,Taylor,W (Jan 10),1.0,11,3.25,0%,289,289,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,19.1,0.1,0.0,0.0,0.0
Brice,Butler,W (Jan 10),1.0,6,3.15,1%,291,291,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,16.8,0.1,0.0,0.0,0.0
Leonte,Carroo,W (Jan 10),1.0,1,3.14,0%,292,292,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.4,18.9,0.1,0.0,0.0,0.0
Mike,Williams,W (Jan 10),1.0,9,3.13,15%,293,293,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.3,19.6,0.1,0.0,0.0,0.0
Chris,Godwin,W (Jan 10),1.0,1,3.08,0%,294,294,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.2,17.2,0.1,0.0,0.0,0.0
Tavon,Austin,W (Jan 10),1.0,8,2.91,2%,296,296,0.0,0.0,0.0,0.6,4.0,0.0,1.8,1.2,12.3,0.1,0.0,0.0,0.0
ArDarius,Stewart,W (Jan 10),1.0,11,2.75,0%,297,297,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.1,16.5,0.1,0.0,0.0,0.0
Alex,Erickson,W (Jan 10),1.0,6,2.39,0%,303,303,0.0,0.0,0.0,0.3,2.1,0.0,2.0,1.5,10.4,0.0,0.1,0.0,0.0
Sammie,Coates,W (Jan 10),1.0,9,2.37,0%,304,304,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.9,14.3,0.1,0.0,0.0,0.0
Jarius,Wright,W (Jan 10),1.0,9,2.28,0%,307,307,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,13.3,0.1,0.0,0.0,0.0
Eli,Rogers,W (Jan 10),1.0,9,2.04,0%,314,314,0.0,0.0,0.0,0.0,0.1,0.0,1.6,1.0,12.6,0.0,0.0,0.0,0.0
Brian,Quick,W (Jan 10),1.0,5,2.03,0%,315,315,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.9,11.6,0.1,0.0,0.0,0.0
Tanner,Gentry,W (Jan 10),1.0,9,1.80,0%,319,319,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,13.0,0.0,0.0,0.0,0.0
Justin,Hardy,W (Jan 10),1.0,5,1.68,0%,320,320,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.8,8.8,0.1,0.0,0.0,0.0
Amara,Darboh,W (Jan 10),1.0,6,1.44,0%,327,327,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.8,10.6,0.0,0.0,0.0,0.0
Cody,Core,W (Jan 10),1.0,6,1.36,0%,330,330,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.7,8.6,0.0,0.0,0.0,0.0
Pharoh,Cooper,W (Jan 10),1.0,8,1.29,1%,331,331,0.0,0.0,0.0,0.1,0.3,0.0,1.2,0.8,7.4,0.0,0.0,0.0,0.0
Ryan,Switzer,W (Jan 10),1.0,6,0.94,0%,335,335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,6.8,0.0,0.0,0.0,0.0
Jakeem,Grant,W (Jan 10),1.0,1,0.94,0%,336,336,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.8,5.6,0.0,0.0,0.0,0.0
Brittan,Golden,W (Jan 10),1.0,8,0.93,0%,337,337,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,7.1,0.0,0.0,0.0,0.0
Tre,McBride,W (Jan 10),1.0,11,0.88,0%,338,338,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,6.4,0.0,0.0,0.0,0.0
Chester,Rogers,W (Jan 10),1.0,11,0.80,0%,340,340,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,5.1,0.0,0.0,0.0,0.0
Josh,Reynolds,W (Jan 10),1.0,8,0.58,0%,343,343,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,3.6,0.0,0.0,0.0,0.0
Andre,Roberts,W (Jan 10),1.0,5,0.50,0%,346,346,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,0.0,0.1,0.0,0.0
Chad,Hansen,W (Jan 10),1.0,11,0.43,0%,348,348,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,2.5,0.0,0.0,0.0,0.0
Brandon,Tate,W (Jan 10),1.0,6,0.38,0%,349,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Odell,Beckham,W (Jan 10),1.0,8,0.38,30%,350,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Jeff,Janis,W (Jan 10),1.0,8,0.29,0%,352,352,0.0,0.0,0.0,0.1,0.2,0.0,0.2,0.1,1.3,0.0,0.0,0.0,0.0
Jehu,Chesson,W (Jan 10),1.0,10,0.23,0%,354,354,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,1.8,0.0,0.0,0.0,0.0
Noah,Brown,W (Jan 10),1.0,6,0.20,0%,355,355,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,1.4,0.0,0.0,0.0,0.0
Trevor,Davis,W (Jan 10),1.0,8,0.12,0%,358,358,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.0,0.0,0.0,0.0
Darrius,Heyward-Bey,W (Jan 10),1.0,9,0.12,0%,359,359,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.7,0.0,0.0,0.0,0.0
Travis,Rudolph,W (Jan 10),1.0,8,0.07,0%,361,361,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.0,0.0,0.0
Titus,Davis,W (Jan 10),0.0,9,0.00,0%,362,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron,Meredith,W (Jan 10),1.0,9,0.00,5%,366,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damiere,Byrd,W (Jan 10),1.0,11,0.00,0%,369,369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quan,Bray,W (Jan 10),1.0,6,0.00,0%,371,371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rannell,Hall,W (Jan 10),0.0,5,0.00,0%,374,374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dres,Anderson,W (Jan 10),0.0,11,0.00,0%,375,375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndrew,White,W (Jan 10),0.0,7,0.00,0%,377,377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shane,Wynn,W (Jan 10),1.0,8,0.00,0%,381,381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,Leslie,W (Jan 10),0.0,5,0.00,0%,383,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Hawkins,W (Jan 10),0.0,9,0.00,0%,387,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry,Pinkard,W (Jan 10),0.0,8,0.00,0%,395,395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre,Carter,W (Jan 10),0.0,11,0.00,0%,398,398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake,Kumerow,W (Jan 10),0.0,8,0.00,0%,405,405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris,Harper,W (Jan 10),0.0,11,0.00,0%,408,408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cecil,Shorts,W (Jan 10),0.0,1,0.00,0%,410,410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bradley,Marquez,W (Jan 10),1.0,7,0.00,0%,412,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antwan,Goodley,W (Jan 10),0.0,10,0.00,0%,415,415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucky,Whitehead,W (Jan 10),0.0,11,0.00,0%,417,417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darius,Jennings,W (Jan 10),1.0,8,0.00,0%,422,422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac,Fruechte,W (Jan 10),0.0,9,0.00,0%,426,426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne,Harris,W (Jan 10),1.0,8,0.00,0%,428,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Turzilli,W (Jan 10),0.0,8,0.00,0%,430,430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donteea,Dye,W (Jan 10),0.0,1,0.00,0%,431,431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric,Weems,W (Jan 10),1.0,8,0.00,0%,433,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deshon,Foxx,W (Jan 10),0.0,11,0.00,0%,438,438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kasen,Williams,W (Jan 10),1.0,9,0.00,0%,439,439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamel,Johnson,W (Jan 10),0.0,6,0.00,0%,444,444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dontrelle,Inman,W (Jan 10),1.0,9,0.00,0%,445,445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony,Dable,W (Jan 10),0.0,5,0.00,0%,447,447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xavier,Rush,W (Jan 10),0.0,5,0.00,0%,448,448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corey,Coleman,Pedialyte Powered,1.0,9,0.00,11%,449,449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will,Fuller,W (Jan 10),0.0,7,0.00,89%,451,451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
