FN,LN,Owner,GP*,Bye,Fan Pts,% Owned,Proj,Actual,Yds,TD,Int,Att*,Yds,TD,Tgt*,Rec,Yds,TD,TD,2PT,Lost
A.J.,Green,Fantasy What Now?,1.0,6,14.09,100%,24,24,0.0,0.0,0.0,0.0,0.0,0.0,9.3,6.2,76.2,0.6,0.0,0.0,0.0
Michael,Thomas,Fantasy What Now?,1.0,5,13.85,100%,28,28,0.0,0.0,0.0,0.0,0.0,0.0,9.6,6.8,79.0,0.4,0.0,0.0,0.0
Chris,Hogan,W (Jan 10),1.0,9,10.50,77%,72,72,0.0,0.0,0.0,0.0,0.0,0.0,6.1,5.4,53.8,0.4,0.0,0.0,0.0
Martavis,Bryant,Fantasy What Now?,1.0,9,9.28,58%,100,100,0.0,0.0,0.0,0.0,0.0,0.0,6.7,4.1,51.4,0.4,0.0,0.0,0.0
Kenny,Stills,W (Jan 10),1.0,1,9.13,58%,105,105,0.0,0.0,0.0,0.0,0.0,0.0,6.4,3.4,54.1,0.3,0.0,0.0,0.0
DeSean,Jackson,Fantasy What Now?,1.0,1,9.00,85%,111,111,0.0,0.0,0.0,0.2,1.2,0.0,6.6,3.8,53.7,0.3,0.0,0.0,0.1
Josh,Doctson,W (Jan 10),1.0,5,8.97,44%,113,113,0.0,0.0,0.0,0.0,0.0,0.0,6.4,3.9,50.5,0.3,0.0,0.0,0.0
Trent,Taylor,W (Jan 10),1.0,11,8.74,4%,122,122,0.0,0.0,0.0,0.0,0.0,0.0,6.6,4.1,51.4,0.3,0.0,0.0,0.0
Zay,Jones,W (Jan 10),1.0,6,8.52,17%,129,129,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.0,49.4,0.3,0.0,0.0,0.0
Jeremy,Maclin,W (Jan 10),1.0,10,8.42,57%,133,133,0.0,0.0,0.0,0.1,1.0,0.0,6.1,3.8,41.8,0.4,0.0,0.0,0.0
Travis,Benjamin,W (Jan 10),1.0,9,8.21,14%,141,141,0.0,0.0,0.0,0.2,1.0,0.0,5.4,3.0,49.7,0.3,0.0,0.0,0.0
Brandon,LaFell,W (Jan 10),1.0,6,8.10,7%,146,146,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,44.4,0.3,0.0,0.0,0.0
Dontrelle,Inman,W (Jan 10),1.0,9,8.09,14%,148,148,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.0,52.6,0.1,0.0,0.0,0.0
Tyler,Lockett,W (Jan 10),1.0,6,7.96,39%,158,158,0.0,0.0,0.0,0.2,3.8,0.0,4.7,3.1,45.9,0.2,0.0,0.0,0.0
Kelvin,Benjamin,W (Jan 10),1.0,6,7.14,68%,189,189,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.2,39.7,0.3,0.0,0.0,0.0
Terrance,Williams,W (Jan 10),1.0,6,7.01,14%,192,192,0.0,0.0,0.0,0.0,0.0,0.0,4.7,2.9,40.3,0.3,0.0,0.0,0.0
Ryan,Grant,W (Jan 10),1.0,5,6.89,3%,194,194,0.0,0.0,0.0,0.0,0.0,0.0,4.1,3.4,37.6,0.2,0.0,0.0,0.0
Eric,Decker,W (Jan 10),1.0,8,6.65,26%,204,204,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.7,36.1,0.3,0.0,0.0,0.0
Kenny,Golladay,W (Jan 10),1.0,7,6.55,10%,205,205,0.0,0.0,0.0,0.0,0.0,0.0,4.8,2.8,35.5,0.3,0.0,0.0,0.0
Torrey,Smith,W (Jan 10),1.0,10,6.39,4%,213,213,0.0,0.0,0.0,0.0,0.0,0.0,4.7,2.7,38.1,0.2,0.0,0.0,0.0
Seth,Roberts,W (Jan 10),1.0,10,6.39,6%,214,214,0.0,0.0,0.0,0.0,0.0,0.0,5.2,2.9,33.9,0.3,0.0,0.0,0.0
Cordarrelle,Patterson,W (Jan 10),1.0,10,6.30,11%,219,219,0.0,0.0,0.0,1.1,7.3,0.1,4.0,2.7,26.5,0.1,0.1,0.0,0.0
Albert,Wilson,W (Jan 10),1.0,10,6.25,1%,220,220,0.0,0.0,0.0,0.7,2.9,0.0,5.5,3.5,35.0,0.1,0.0,0.0,0.0
J.J.,Nelson,W (Jan 10),1.0,8,6.21,10%,222,222,0.0,0.0,0.0,0.3,2.7,0.0,4.1,2.0,37.6,0.2,0.0,0.0,0.0
