FN,LN,Owner,GP*,Bye,Fan Pts,% Owned,Proj,Actual,Yds,TD,Int,Att*,Yds,TD,Tgt*,Rec,Yds,TD,TD,2PT,Lost
Jimmy,Graham,Fantasy What Now?,1.0,6,14.72,99%,24,24,0.0,0.0,0.0,0.0,0.0,0.0,9.4,6.7,72.0,0.7,0.0,0.0,0.1
Vernon,Davis,W (Jan 10),1.0,5,11.89,78%,49,49,0.0,0.0,0.0,0.0,0.0,0.0,7.3,5.7,64.3,0.4,0.0,0.0,0.0
Austin,Seferian-Jenkins,W (Jan 10),1.0,11,9.17,59%,112,112,0.0,0.0,0.0,0.0,0.0,0.0,6.9,4.1,47.7,0.4,0.0,0.1,0.0
Austin,Hooper,W (Jan 10),1.0,5,8.70,70%,130,130,0.0,0.0,0.0,0.0,0.0,0.0,5.4,3.6,47.2,0.4,0.0,0.0,0.0
Tyler,Kroft,W (Jan 10),1.0,6,8.67,47%,132,132,0.0,0.0,0.0,0.0,0.0,0.0,5.9,4.3,40.7,0.4,0.0,0.0,0.0
Charles,Clay,W (Jan 10),1.0,6,7.25,32%,185,185,0.0,0.0,0.0,0.0,0.0,0.0,5.3,3.3,39.3,0.3,0.0,0.0,0.1
C.J.,Fiedorowicz,W (Jan 10),1.0,7,6.60,20%,201,201,0.0,0.0,0.0,0.0,0.0,0.0,6.2,3.7,35.1,0.2,0.0,0.0,0.1
George,Kittle,W (Jan 10),1.0,11,6.42,3%,205,205,0.0,0.0,0.0,0.0,0.0,0.0,5.3,3.3,34.7,0.2,0.0,0.0,0.0
Julius,Thomas,W (Jan 10),1.0,1,6.17,27%,220,220,0.0,0.0,0.0,0.0,0.0,0.0,5.3,3.0,32.8,0.3,0.0,0.0,0.1
Benjamin,Watson,W (Jan 10),1.0,10,6.14,13%,224,224,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.1,32.1,0.2,0.0,0.0,0.0
Jesse,James,W (Jan 10),1.0,9,6.06,12%,228,228,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.9,29.1,0.3,0.0,0.0,0.0
O.J.,Howard,W (Jan 10),1.0,1,6.01,26%,230,230,0.0,0.0,0.0,0.0,0.0,0.0,5.3,3.5,29.4,0.2,0.0,0.1,0.1
David,Njoku,W (Jan 10),1.0,9,5.71,5%,238,238,0.0,0.0,0.0,0.0,0.0,0.0,4.9,2.7,30.9,0.3,0.0,0.0,0.1
Adam,Shaheen,W (Jan 10),1.0,9,5.53,2%,240,240,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.6,29.9,0.2,0.0,0.0,0.0
Coby,Fleener,W (Jan 10),1.0,5,5.52,21%,243,243,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,30.1,0.2,0.0,0.0,0.0
Seth,DeValve,W (Jan 10),1.0,9,5.47,0%,244,244,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.6,28.0,0.2,0.0,0.0,0.0
Jermaine,Gresham,W (Jan 10),1.0,8,4.75,5%,261,261,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.7,21.8,0.2,0.0,0.0,0.0
Cameron,Brate,W (Jan 10),1.0,1,4.62,64%,269,269,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.4,25.4,0.1,0.0,0.0,0.0
Austin,Traylor,W (Jan 10),1.0,5,4.55,0%,271,271,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.5,23.9,0.1,0.0,0.0,0.0
Antonio,Gates,W (Jan 10),1.0,9,4.42,14%,276,276,0.0,0.0,0.0,0.0,0.0,0.0,3.9,2.6,21.2,0.1,0.0,0.1,0.0
Darren,Fells,W (Jan 10),1.0,7,4.41,1%,277,277,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.5,24.7,0.1,0.0,0.0,0.0
Marcedes,Lewis,W (Jan 10),1.0,8,4.35,4%,278,278,0.0,0.0,0.0,0.0,0.0,0.0,4.3,2.7,23.2,0.1,0.0,0.0,0.0
Nick,Boyle,W (Jan 10),1.0,10,4.09,0%,284,284,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.2,22.9,0.1,0.0,0.0,0.0
Gerald,Everett,W (Jan 10),1.0,8,3.90,0%,289,289,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.9,20.5,0.1,0.0,0.0,0.0
Tyler,Higbee,W (Jan 10),1.0,8,3.77,1%,291,291,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,18.6,0.2,0.0,0.0,0.0
Lance,Kendricks,W (Jan 10),1.0,8,3.72,0%,292,292,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.9,19.0,0.1,0.0,0.0,0.0
Ed,Dickson,W (Jan 10),1.0,11,3.33,18%,299,299,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.5,17.1,0.1,0.0,0.0,0.0
Richard,Rodgers,W (Jan 10),1.0,8,3.22,0%,303,303,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.9,18.4,0.1,0.0,0.0,0.0
Dwayne,Allen,W (Jan 10),1.0,9,2.90,1%,310,310,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.2,13.6,0.2,0.0,0.0,0.0
Josh,Hill,W (Jan 10),1.0,5,2.75,0%,314,314,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.3,13.4,0.1,0.0,0.0,0.0
Dion,Sims,W (Jan 10),1.0,9,2.63,0%,316,316,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.4,13.8,0.1,0.0,0.0,0.0
Luke,Willson,W (Jan 10),1.0,6,2.57,0%,317,317,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.3,15.2,0.1,0.0,0.0,0.0
Stephen,Anderson,W (Jan 10),1.0,7,2.56,0%,318,318,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,12.0,0.1,0.0,0.0,0.0
Nick,O'Leary,W (Jan 10),1.0,6,2.56,0%,319,319,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,14.1,0.1,0.0,0.0,0.0
Virgil,Green,W (Jan 10),1.0,5,2.35,0%,324,324,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.3,14.0,0.0,0.0,0.0,0.0
Anthony,Fasano,W (Jan 10),1.0,1,2.32,0%,326,326,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.1,13.9,0.1,0.0,0.0,0.0
Jonnu,Smith,W (Jan 10),1.0,8,2.19,0%,328,328,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,12.6,0.1,0.0,0.0,0.0
Maxx,Williams,W (Jan 10),1.0,10,2.18,0%,329,329,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,11.4,0.0,0.0,0.0,0.0
C.J.,Uzomah,W (Jan 10),1.0,6,2.18,0%,330,330,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.1,11.8,0.1,0.0,0.0,0.0
Brent,Celek,W (Jan 10),1.0,10,1.68,0%,344,344,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.8,9.7,0.0,0.0,0.0,0.0
Garrett,Celek,W (Jan 10),1.0,11,1.62,1%,346,346,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.8,9.3,0.1,0.0,0.0,0.0
Jerell,Adams,W (Jan 10),1.0,8,1.53,0%,348,348,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.9,8.4,0.0,0.0,0.0,0.0
Rhett,Ellison,W (Jan 10),1.0,8,1.42,0%,350,350,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.2,8.2,0.0,0.0,0.0,0.0
Jacob,Hollister,W (Jan 10),1.0,9,1.33,0%,352,352,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.7,7.4,0.0,0.0,0.0,0.0
Levine,Toilolo,W (Jan 10),1.0,5,0.98,0%,353,353,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,4.7,0.1,0.0,0.0,0.0
Clive,Walford,W (Jan 10),1.0,10,0.50,0%,367,367,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,2.9,0.0,0.0,0.0,0.0
Randall,Telfer,W (Jan 10),1.0,9,0.41,0%,368,368,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,2.5,0.0,0.0,0.0,0.0
Michael,Roberts,W (Jan 10),1.0,7,0.36,0%,372,372,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,2.2,0.0,0.0,0.0,0.0
Eric,Saubert,W (Jan 10),1.0,5,0.15,0%,379,379,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,0.0,0.0,0.0,0.0
David,Morgan,W (Jan 10),1.0,9,0.14,0%,380,380,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,0.0,0.0,0.0,0.0
Brian,Parker,W (Jan 10),0.0,5,0.00,0%,387,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian,Vogler,W (Jan 10),0.0,5,0.00,0%,389,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan,Paulsen,W (Jan 10),1.0,11,0.00,0%,391,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
