Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
33,Randall Cobb,WR,17,GB,DET,7.4,4.3,57.1,45.4,0.3,0.0,6.4,11.2,0.6,2.3,0.0,0.0,0.0,6.57
34,Tyrell Williams,WR,17,LAC,OAK,4.2,3.2,75.0,46.8,0.3,0.0,11.8,15.7,0.0,0.0,0.0,0.0,0.0,6.48
35,Kenny Stills,WR,17,MIA,BUF,5.0,3.2,60.0,46.7,0.3,0.0,9.4,15.7,0.0,0.0,0.0,0.0,0.0,6.47
36,Amari Cooper,WR,17,OAK,LAC,5.0,3.6,80.0,45.7,0.3,0.0,9.2,11.5,0.0,0.1,0.0,0.0,0.0,6.38
37,Devante Parker,WR,17,MIA,BUF,5.6,3.7,66.7,45.5,0.3,0.0,7.7,11.5,0.0,0.0,0.0,0.0,0.0,6.35
38,Paul Richardson,WR,17,SEA,ARI,4.3,3.2,75.0,44.3,0.3,0.0,11.0,14.7,0.0,0.0,0.0,0.0,0.0,6.23
39,Ted Ginn,WR,17,NO,TB,5.5,3.3,50.0,46.3,0.2,0.0,7.7,15.3,0.5,1.8,0.0,0.0,0.0,6.01
40,Roger Lewis,WR,17,NYG,WAS,5.1,3.6,80.0,46.5,0.2,0.0,9.2,11.5,0.0,0.1,0.0,0.0,0.0,5.86
41,Danny Amendola,WR,17,NE,NYJ,6.1,3.5,66.7,38.5,0.3,0.0,6.3,9.5,0.0,0.0,0.0,0.0,0.0,5.65
42,Kendall Wright,WR,17,CHI,MIN,5.3,3.8,80.0,43.4,0.2,0.0,8.6,10.8,0.0,0.0,0.0,0.0,0.0,5.54
43,Kenny Golladay,WR,17,DET,GB,4.9,2.9,60.0,41.6,0.2,0.0,8.4,14.0,0.0,0.3,0.0,0.0,0.0,5.39
44,Corey Davis,WR,17,TEN,JAX,5.1,3.2,60.0,39.1,0.2,0.0,7.8,13.0,0.0,0.1,0.0,0.0,0.0,5.12
45,Ryan Grant,WR,17,WAS,NYG,4.3,3.0,75.0,38.7,0.2,0.0,9.8,13.0,0.0,0.0,0.0,0.0,0.0,5.07
46,Alshon Jeffery,WR,17,PHI,DAL,3.6,2.4,50.0,32.3,0.3,0.0,8.0,16.0,0.0,0.1,0.0,0.0,0.0,5.04
47,Nelson Agholor,WR,17,PHI,DAL,3.9,2.5,50.0,31.2,0.3,0.0,7.8,15.5,0.0,0.1,0.0,0.0,0.0,4.93
48,Corey Coleman,WR,17,CLE,PIT,5.0,2.8,60.0,36.6,0.2,0.0,7.4,12.3,0.1,0.5,0.0,0.0,0.0,4.91
49,Albert Wilson,WR,17,KC,DEN,4.4,2.9,75.0,35.8,0.2,0.0,9.0,12.0,0.2,0.5,0.0,0.0,0.0,4.83
50,Jermaine Kearse,WR,17,NYJ,NE,5.5,3.1,50.0,35.4,0.2,0.0,5.8,11.7,0.0,0.0,0.0,0.0,0.0,4.74
