Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
13,Jared Cook,TE,1,OAK,TEN,4.3,3.2,75.0,38.9,0.3,0.0,9.8,13.0,0.0,0.0,0.0,0.1,0.1,5.49
14,Eric Ebron,TE,1,DET,ARI,5.2,3.8,80.0,42.7,0.2,0.0,8.6,10.8,0.0,0.0,0.0,0.0,0.0,5.47
15,Hunter Henry,TE,1,LAC,DEN,4.7,3.2,60.0,35.7,0.3,0.0,7.2,12.0,0.0,0.0,0.0,0.1,0.1,5.17
16,Austin Hooper,TE,1,ATL,CHI,3.6,2.7,75.0,33.5,0.3,0.0,8.5,11.3,0.0,0.0,0.0,0.0,0.0,5.15
17,Jason Witten,TE,1,DAL,NYG,7.5,4.3,50.0,40.8,0.2,0.0,5.1,10.2,0.0,0.0,0.0,0.1,0.1,5.08
18,Jack Doyle,TE,1,IND,LAR,5.9,3.7,66.7,34.7,0.3,0.0,5.8,8.8,0.0,0.0,0.0,0.1,0.1,5.07
19,CJ Fiedorowicz,TE,1,HOU,JAX,4.8,3.7,80.0,38.5,0.2,0.0,7.6,9.5,0.0,0.0,0.0,0.0,0.0,5.05
20,Evan Engram,TE,1,NYG,DAL,5.3,3.1,60.0,33.8,0.2,0.0,6.8,11.3,0.0,0.0,0.0,0.0,0.0,4.58
21,Zach Miller,TE,1,CHI,ATL,4.5,2.8,75.0,31.3,0.2,0.0,7.8,10.3,0.0,0.0,0.0,0.0,0.0,4.33
22,Antonio Gates,TE,1,LAC,DEN,4.5,2.9,60.0,30.2,0.2,0.0,6.0,10.0,0.0,0.0,0.0,0.1,0.1,4.02
23,Jermaine Gresham,TE,1,ARI,DET,4.5,2.5,50.0,27.3,0.2,0.0,6.8,13.5,0.0,0.0,0.0,0.0,0.0,3.93
24,Tyler Higbee,TE,1,LAR,IND,3.4,2.5,66.7,25.0,0.2,0.0,8.3,12.5,0.0,0.0,0.0,0.0,0.0,3.70
25,David Njoku,TE,1,CLE,PIT,3.1,2.4,66.7,26.6,0.1,0.0,9.0,13.5,0.0,0.0,0.0,0.0,0.0,3.26
26,Ryan Griffin,TE,1,HOU,JAX,3.3,2.3,66.7,23.7,0.1,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,2.97
27,Jesse James,TE,1,PIT,CLE,2.6,1.9,66.7,19.1,0.1,0.0,6.3,9.5,0.0,0.0,0.0,0.0,0.0,2.51
28,George Kittle,TE,1,SF,CAR,3.0,1.8,66.7,18.6,0.1,0.0,6.3,9.5,0.0,0.0,0.0,0.0,0.0,2.46
29,Benjamin Watson,TE,1,BAL,CIN,2.8,1.9,66.7,18.3,0.1,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,2.43
30,Will Tye,TE,1,NYJ,BUF,2.9,1.7,66.7,18.2,0.1,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,2.42
31,Vernon Davis,TE,1,WAS,PHI,2.2,1.3,50.0,18.1,0.1,0.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,2.41
32,Vance McDonald,TE,1,PIT,CLE,2.1,1.2,50.0,17.1,0.1,0.0,8.5,17.0,0.0,0.0,0.0,0.0,0.0,2.31
33,Marcedes Lewis,TE,1,JAX,HOU,2.9,1.7,66.7,16.7,0.1,0.0,5.7,8.5,0.0,0.0,0.0,0.0,0.0,2.27
34,Nick Boyle,TE,1,BAL,CIN,3.2,1.8,66.7,16.3,0.1,0.0,5.3,8.0,0.0,0.0,0.0,0.0,0.0,2.23
35,Josh Hill,TE,1,NO,MIN,2.7,1.7,66.7,15.9,0.1,0.0,5.3,8.0,0.0,0.0,0.0,0.0,0.0,2.19
36,Virgil Green,TE,1,DEN,LAC,2.4,1.5,100.0,14.7,0.1,0.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,2.07
37,Gerald Everett,TE,1,LAR,IND,2.4,1.4,50.0,14.2,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,2.02
38,Dion Sims,TE,1,CHI,ATL,1.9,1.3,50.0,14.1,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,2.01
39,Seth DeValve,TE,1,CLE,PIT,1.8,1.3,50.0,13.9,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,1.99
40,AJ Derby,TE,1,DEN,LAC,2.2,1.6,100.0,15.6,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.1,0.1,1.96
41,Dwayne Allen,TE,1,NE,KC,2.3,1.3,50.0,13.4,0.1,0.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,1.94
42,Maxx Williams,TE,1,BAL,CIN,2.6,1.5,66.7,13.2,0.1,0.0,4.3,6.5,0.0,0.0,0.0,0.0,0.0,1.92
43,Adam Shaheen,TE,1,CHI,ATL,2.0,1.2,50.0,11.9,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.79
44,Clive Walford,TE,1,OAK,TEN,1.9,1.2,50.0,11.7,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.77
45,Garrett Celek,TE,1,SF,CAR,2.0,1.2,50.0,13.6,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.1,0.1,1.76
46,Trey Burton,TE,1,PHI,WAS,1.7,1.2,50.0,11.6,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.76
47,Logan Paulsen,TE,1,SF,CAR,1.9,1.2,50.0,10.5,0.1,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,1.65
48,Levine Toilolo,TE,1,ATL,CHI,1.3,0.8,100.0,10.3,0.1,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.63
49,Luke Willson,TE,1,SEA,GB,1.2,0.8,100.0,9.9,0.1,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.59
50,Jonnu Smith,TE,1,TEN,OAK,1.3,0.8,100.0,8.9,0.1,0.0,9.0,9.0,0.0,0.3,0.0,0.0,0.0,1.52
