Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
28,Tyler Higbee,TE,2,LAR,WAS,3.2,2.4,66.7,23.6,0.2,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,3.56
29,Marcedes Lewis,TE,2,JAX,TEN,4.0,2.3,50.0,23.4,0.2,0.0,5.8,11.5,0.0,0.0,0.0,0.0,0.0,3.54
30,Dwayne Allen,TE,2,NE,NO,3.3,1.9,66.7,22.3,0.2,0.0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,3.43
31,Benjamin Watson,TE,2,BAL,CLE,3.1,2.1,66.7,21.5,0.2,0.0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,3.35
32,Troy Niklas,TE,2,ARI,IND,2.3,1.7,100.0,18.6,0.2,0.0,9.5,9.5,0.0,0.0,0.0,0.0,0.0,3.06
33,Will Tye,TE,2,NYJ,OAK,3.8,2.2,50.0,22.8,0.1,0.0,5.8,11.5,0.0,0.0,0.0,0.0,0.0,2.88
34,Nick Boyle,TE,2,BAL,CLE,3.7,2.1,50.0,20.3,0.1,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,2.63
35,Vernon Davis,TE,2,WAS,LAR,2.3,1.4,50.0,17.9,0.1,0.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,2.39
36,Seth DeValve,TE,2,CLE,BAL,2.3,1.7,100.0,17.8,0.1,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,2.38
37,AJ Derby,TE,2,DEN,DAL,2.4,1.8,100.0,18.9,0.1,0.0,9.5,9.5,0.0,0.0,0.0,0.1,0.1,2.29
38,Evan Baylis,TE,2,HOU,CIN,2.4,1.4,50.0,16.8,0.1,0.0,8.5,17.0,0.0,0.0,0.0,0.0,0.0,2.28
39,Josh Hill,TE,2,NO,NE,2.7,1.7,66.7,16.4,0.1,0.0,5.3,8.0,0.0,0.0,0.0,0.0,0.0,2.24
40,Dion Sims,TE,2,CHI,TB,2.2,1.5,100.0,15.7,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.17
41,Virgil Green,TE,2,DEN,DAL,2.4,1.5,100.0,15.6,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.16
42,Clive Walford,TE,2,OAK,NYJ,2.3,1.4,50.0,13.7,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,1.97
43,Gerald Everett,TE,2,LAR,WAS,1.7,1.0,50.0,11.9,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.79
44,Maxx Williams,TE,2,BAL,CLE,1.9,1.1,50.0,11.8,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.78
45,Levine Toilolo,TE,2,ATL,GB,1.3,0.8,100.0,10.6,0.1,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.66
46,Demetrius Harris,TE,2,KC,PHI,1.7,1.1,50.0,10.4,0.1,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,1.64
47,Luke Willson,TE,2,SEA,SF,1.2,0.8,100.0,9.8,0.1,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.58
48,Jeff Heuerman,TE,2,DEN,DAL,1.2,0.9,100.0,9.7,0.1,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.57
49,Lance Kendricks,TE,2,GB,ATL,1.8,1.0,50.0,9.3,0.1,0.0,4.5,9.0,0.0,0.0,0.0,0.0,0.0,1.53
50,Trey Burton,TE,2,PHI,KC,1.4,1.0,100.0,8.6,0.1,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.46
