Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
18,Terrelle Pryor,WR,3,WAS,OAK,6.8,4.7,71.4,65.7,0.4,0.0,9.4,13.2,0.1,1.1,0.0,0.0,0.0,9.08
19,Golden Tate,WR,3,DET,ATL,9.4,5.9,66.7,65.8,0.4,0.0,7.3,11.0,0.5,2.1,0.0,0.1,0.1,8.99
20,TY Hilton,WR,3,IND,CLE,6.6,4.6,71.4,67.9,0.4,0.0,9.7,13.6,0.0,0.0,0.0,0.1,0.1,8.99
21,Brandin Cooks,WR,3,NE,HOU,6.4,4.5,66.7,64.2,0.4,0.0,10.7,16.0,0.3,1.6,0.0,0.0,0.0,8.98
22,Kelvin Benjamin,WR,3,CAR,NO,7.4,4.3,57.1,67.6,0.4,0.0,9.7,17.0,0.0,0.0,0.0,0.1,0.1,8.96
23,Jarvis Landry,WR,3,MIA,NYJ,11.4,6.4,54.5,71.9,0.3,0.0,6.5,12.0,0.3,1.5,0.0,0.1,0.1,8.94
24,Davante Adams,WR,3,GB,CIN,6.0,4.5,66.7,58.5,0.5,0.0,9.7,14.5,0.0,0.0,0.0,0.0,0.0,8.85
25,Stefon Diggs,WR,3,MIN,TB,8.8,5.1,55.6,61.3,0.4,0.0,6.8,12.2,0.3,1.4,0.0,0.0,0.0,8.67
26,Devante Parker,WR,3,MIA,NYJ,6.3,4.2,66.7,59.3,0.4,0.0,9.8,14.8,0.0,0.0,0.0,0.0,0.0,8.33
27,Larry Fitzgerald,WR,3,ARI,DAL,8.5,6.2,75.0,66.9,0.3,0.0,8.4,11.2,0.0,0.0,0.0,0.1,0.1,8.29
28,Martavis Bryant,WR,3,PIT,CHI,6.1,3.6,66.7,54.1,0.4,0.0,9.0,13.5,0.2,1.1,0.0,0.0,0.0,7.92
29,Pierre Garcon,WR,3,SF,LAR,8.2,4.6,62.5,60.8,0.3,0.0,7.6,12.2,0.0,0.0,0.0,0.0,0.0,7.88
30,Sammy Watkins,WR,3,LAR,SF,5.2,3.9,80.0,58.8,0.3,0.0,11.8,14.8,0.0,0.1,0.0,0.0,0.0,7.69
31,JJ Nelson,WR,3,ARI,DAL,5.5,3.4,50.0,53.9,0.4,0.0,9.0,18.0,0.1,0.8,0.0,0.1,0.1,7.67
32,Rishard Matthews,WR,3,TEN,SEA,6.7,3.8,57.1,53.9,0.4,0.0,7.7,13.5,0.0,0.0,0.0,0.1,0.1,7.59
33,Chris Hogan,WR,3,NE,HOU,4.7,3.3,60.0,49.4,0.4,0.0,9.8,16.3,0.5,2.7,0.0,0.1,0.1,7.41
34,Eric Decker,WR,3,TEN,SEA,5.5,3.6,66.7,48.2,0.4,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,7.22
35,Mohamed Sanu,WR,3,ATL,DET,7.4,4.2,57.1,48.7,0.4,0.0,7.0,12.2,0.1,0.7,0.0,0.1,0.1,7.14
36,Jermaine Kearse,WR,3,NYJ,MIA,7.3,4.1,57.1,53.0,0.3,0.0,7.6,13.2,0.0,0.0,0.0,0.0,0.0,7.10
37,Adam Thielen,WR,3,MIN,TB,5.6,4.2,66.7,54.6,0.3,0.0,9.2,13.8,0.0,0.2,0.0,0.1,0.1,7.08
38,Jamison Crowder,WR,3,WAS,OAK,7.4,4.2,57.1,53.9,0.3,0.0,7.7,13.5,0.1,0.9,0.0,0.1,0.1,7.08
39,Jeremy Maclin,WR,3,BAL,JAX,7.4,4.6,71.4,51.7,0.3,0.0,7.4,10.4,0.1,0.2,0.0,0.0,0.0,6.99
40,Tyrell Williams,WR,3,LAC,KC,5.0,3.8,80.0,51.1,0.3,0.0,10.2,12.8,0.0,0.0,0.0,0.0,0.0,6.91
41,Allen Hurns,WR,3,JAX,BAL,6.9,4.2,57.1,51.0,0.3,0.0,7.3,12.8,0.0,0.0,0.0,0.0,0.0,6.90
42,Cooper Kupp,WR,3,LAR,SF,5.2,3.8,80.0,49.3,0.3,0.0,9.8,12.2,0.0,0.0,0.0,0.0,0.0,6.73
43,Marqise Lee,WR,3,JAX,BAL,6.5,4.5,57.1,55.9,0.2,0.0,8.0,14.0,0.2,1.3,0.0,0.1,0.1,6.72
44,Marvin Jones,WR,3,DET,ATL,5.2,3.1,60.0,47.6,0.3,0.0,9.6,16.0,0.0,0.0,0.0,0.0,0.0,6.56
45,DeSean Jackson,WR,3,TB,MIN,5.5,3.4,50.0,52.0,0.2,0.0,8.7,17.3,0.0,0.0,0.0,0.0,0.0,6.40
46,Jaron Brown,WR,3,ARI,DAL,4.7,3.6,80.0,51.5,0.2,0.0,10.4,13.0,0.1,0.5,0.0,0.0,0.0,6.40
47,Tyler Lockett,WR,3,SEA,TEN,5.1,3.7,80.0,49.4,0.2,0.0,9.8,12.2,0.2,2.2,0.0,0.0,0.0,6.36
48,Ted Ginn,WR,3,NO,CAR,6.7,4.0,57.1,50.3,0.2,0.0,7.1,12.5,0.3,2.4,0.0,0.1,0.1,6.27
49,Brandon LaFell,WR,3,CIN,GB,4.9,3.4,60.0,43.1,0.3,0.0,8.6,14.3,0.0,0.0,0.0,0.0,0.0,6.11
50,Cole Beasley,WR,3,DAL,ARI,6.0,4.1,66.7,48.2,0.2,0.0,8.0,12.0,0.0,0.2,0.0,0.0,0.0,6.04
