Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
17,Larry Fitzgerald,WR,15,ARI,WAS,8.5,6.2,75.0,66.3,0.4,0.0,8.2,11.0,0.0,0.0,0.0,0.0,0.0,9.03
18,Mike Evans,WR,15,TB,ATL,7.1,4.7,71.4,65.7,0.4,0.0,9.4,13.2,0.0,0.0,0.0,0.0,0.0,8.97
19,Jarvis Landry,WR,15,MIA,BUF,11.0,6.2,54.5,63.8,0.4,0.0,5.8,10.7,0.2,1.7,0.0,0.0,0.0,8.95
20,Michael Crabtree,WR,15,OAK,DAL,8.3,5.4,62.5,64.1,0.4,0.0,8.0,12.8,0.0,0.0,0.0,0.0,0.0,8.81
21,Demaryius Thomas,WR,15,DEN,IND,7.4,5.1,71.4,64.0,0.4,0.0,9.1,12.8,0.0,0.0,0.0,0.0,0.0,8.80
22,Marqise Lee,WR,15,JAX,HOU,7.1,4.9,71.4,62.4,0.4,0.0,8.9,12.4,0.1,0.3,0.0,0.0,0.0,8.67
23,Marquise Goodwin,WR,15,SF,TEN,7.0,4.4,57.1,67.5,0.3,0.0,9.7,17.0,0.0,0.3,0.0,0.0,0.0,8.58
24,Robert Woods,WR,15,LAR,SEA,7.4,4.5,57.1,59.9,0.4,0.0,8.6,15.0,0.1,0.6,0.0,0.0,0.0,8.45
25,Golden Tate,WR,15,DET,CHI,9.0,5.6,66.7,64.7,0.3,0.0,7.2,10.8,0.4,1.3,0.0,0.0,0.0,8.40
26,Cooper Kupp,WR,15,LAR,SEA,6.6,4.8,71.4,59.4,0.4,0.0,8.4,11.8,0.0,0.1,0.0,0.0,0.0,8.35
27,Jamison Crowder,WR,15,WAS,ARI,8.7,4.9,55.6,62.1,0.3,0.0,6.9,12.4,0.4,1.6,0.0,0.0,0.0,8.17
28,Dede Westbrook,WR,15,JAX,HOU,6.9,4.3,57.1,57.0,0.4,0.0,8.1,14.2,0.0,0.1,0.0,0.0,0.0,8.11
29,Mohamed Sanu,WR,15,ATL,TB,8.1,4.6,62.5,54.9,0.4,0.0,6.9,11.0,0.2,0.6,0.0,0.0,0.0,7.95
30,Jordy Nelson,WR,15,GB,CAR,7.7,4.4,50.0,54.6,0.4,0.0,6.9,13.8,0.0,0.0,0.0,0.0,0.0,7.86
31,Juju Smith-Schuster,WR,15,PIT,NE,6.2,3.8,66.7,54.1,0.4,0.0,9.0,13.5,0.0,0.2,0.0,0.0,0.0,7.83
32,Stefon Diggs,WR,15,MIN,CIN,7.9,4.6,62.5,57.7,0.3,0.0,7.2,11.6,0.2,1.1,0.0,0.0,0.0,7.68
33,Robby Anderson,WR,15,NYJ,NO,5.2,3.9,80.0,58.2,0.3,0.0,11.6,14.5,0.1,0.6,0.0,0.0,0.0,7.68
34,TY Hilton,WR,15,IND,DEN,5.3,3.7,80.0,55.9,0.3,0.0,11.2,14.0,0.0,0.0,0.0,0.0,0.0,7.39
35,Sterling Shepard,WR,15,NYG,PHI,5.5,4.2,80.0,53.5,0.3,0.0,10.8,13.5,0.1,1.0,0.0,0.0,0.0,7.25
36,DeSean Jackson,WR,15,TB,ATL,6.3,3.9,66.7,53.5,0.3,0.0,9.0,13.5,0.0,0.4,0.0,0.0,0.0,7.19
37,Paul Richardson,WR,15,SEA,LAR,4.8,3.6,80.0,52.7,0.3,0.0,10.6,13.2,0.0,0.0,0.0,0.0,0.0,7.07
38,Kenny Stills,WR,15,MIA,BUF,5.4,3.5,80.0,52.5,0.3,0.0,10.4,13.0,0.0,0.0,0.0,0.0,0.0,7.05
39,Sammy Watkins,WR,15,LAR,SEA,4.0,3.0,75.0,45.5,0.4,0.0,11.5,15.3,0.0,0.0,0.0,0.0,0.0,6.95
40,Rishard Matthews,WR,15,TEN,SF,6.7,3.8,57.1,51.3,0.3,0.0,7.3,12.8,0.0,0.0,0.0,0.0,0.0,6.93
41,Corey Coleman,WR,15,CLE,BAL,6.6,3.7,57.1,49.2,0.3,0.0,7.0,12.2,0.1,0.5,0.0,0.0,0.0,6.77
42,Mike Wallace,WR,15,BAL,CLE,5.5,3.6,66.7,49.2,0.3,0.0,8.2,12.2,0.0,0.0,0.0,0.0,0.0,6.72
43,Randall Cobb,WR,15,GB,CAR,7.1,4.1,57.1,44.8,0.3,0.0,6.4,11.2,0.5,1.7,0.0,0.0,0.0,6.45
44,Nelson Agholor,WR,15,PHI,NYG,5.2,3.3,60.0,43.9,0.3,0.0,8.8,14.7,0.0,0.1,0.0,0.0,0.0,6.20
45,Martavis Bryant,WR,15,PIT,NE,5.6,3.3,50.0,40.6,0.3,0.0,6.8,13.7,0.4,1.5,0.0,0.0,0.0,6.01
46,Tyler Lockett,WR,15,SEA,LAR,4.0,2.9,75.0,41.0,0.3,0.0,10.2,13.7,0.7,2.8,0.0,0.1,0.1,5.98
47,Josh Doctson,WR,15,WAS,ARI,4.7,3.0,60.0,40.9,0.3,0.0,8.2,13.7,0.0,0.0,0.0,0.0,0.0,5.89
48,Kelvin Benjamin,WR,15,BUF,MIA,5.0,2.9,60.0,40.0,0.3,0.0,8.0,13.3,0.0,0.1,0.0,0.0,0.0,5.81
49,Jeremy Maclin,WR,15,BAL,CLE,6.1,3.8,66.7,45.8,0.2,0.0,7.7,11.5,0.0,0.0,0.0,0.0,0.0,5.78
50,Emmanuel Sanders,WR,15,DEN,IND,4.9,3.4,60.0,44.6,0.2,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,5.66
