Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
19,Cameron Brate,TE,4,TB,NYG,4.1,2.8,75.0,31.1,0.3,0.0,7.8,10.3,0.0,0.0,0.0,0.0,0.0,4.91
20,Jack Doyle,TE,4,IND,SEA,6.6,4.1,57.1,38.8,0.2,0.0,5.6,9.8,0.0,0.0,0.0,0.1,0.1,4.88
21,Zach Miller,TE,4,CHI,GB,5.5,3.4,60.0,36.6,0.2,0.0,7.4,12.3,0.0,0.0,0.0,0.0,0.0,4.86
22,Austin Seferian-Jenkins,TE,4,NYJ,JAX,4.4,3.2,75.0,35.6,0.2,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,4.76
23,Julius Thomas,TE,4,MIA,NO,4.1,2.8,75.0,28.8,0.3,0.0,7.2,9.7,0.0,0.0,0.0,0.0,0.0,4.68
24,Antonio Gates,TE,4,LAC,PHI,4.1,2.6,75.0,29.3,0.3,0.0,7.2,9.7,0.0,0.0,0.0,0.1,0.1,4.53
25,Ed Dickson,TE,4,CAR,NE,4.7,2.8,60.0,33.0,0.2,0.0,6.6,11.0,0.0,0.0,0.0,0.0,0.0,4.50
26,Ryan Griffin,TE,4,HOU,TEN,4.6,3.2,60.0,33.5,0.2,0.0,6.8,11.3,0.0,0.0,0.0,0.1,0.1,4.35
27,Jermaine Gresham,TE,4,ARI,SF,5.2,2.9,60.0,31.4,0.2,0.0,6.2,10.3,0.0,0.0,0.0,0.0,0.0,4.34
28,Marcedes Lewis,TE,4,JAX,NYJ,3.8,2.2,50.0,24.2,0.3,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,4.22
29,David Njoku,TE,4,CLE,CIN,3.1,2.4,66.7,26.7,0.2,0.0,9.0,13.5,0.0,0.0,0.0,0.0,0.0,3.87
30,George Kittle,TE,4,SF,ARI,4.3,2.6,75.0,26.0,0.2,0.0,6.5,8.7,0.0,0.0,0.0,0.0,0.0,3.80
31,Tyler Kroft,TE,4,CIN,CLE,3.4,2.2,66.7,22.4,0.2,0.0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,3.44
32,OJ Howard,TE,4,TB,NYG,2.5,1.9,66.7,19.9,0.2,0.0,6.7,10.0,0.0,0.0,0.0,0.0,0.0,3.19
33,Stephen Anderson,TE,4,HOU,TEN,2.7,1.9,66.7,19.6,0.2,0.0,6.7,10.0,0.0,0.0,0.0,0.0,0.0,3.16
34,Virgil Green,TE,4,DEN,OAK,2.7,1.7,66.7,18.5,0.2,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,3.05
35,Seth DeValve,TE,4,CLE,CIN,2.6,1.9,66.7,24.1,0.1,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,3.01
36,Luke Willson,TE,4,SEA,IND,2.3,1.5,100.0,16.1,0.2,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.81
37,Vernon Davis,TE,4,WAS,KC,2.8,1.7,66.7,20.9,0.1,0.0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,2.69
38,Gerald Everett,TE,4,LAR,DAL,2.9,1.7,66.7,20.7,0.1,0.0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,2.67
39,Tyler Higbee,TE,4,LAR,DAL,2.3,1.7,100.0,16.2,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.22
40,Richard Rodgers,TE,4,GB,CHI,2.1,1.6,100.0,15.8,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.18
41,Dion Sims,TE,4,CHI,GB,1.9,1.3,50.0,15.0,0.1,0.0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,2.10
42,AJ Derby,TE,4,DEN,OAK,2.0,1.5,100.0,16.7,0.1,0.0,8.5,8.5,0.0,0.0,0.0,0.1,0.1,2.07
43,Nick Boyle,TE,4,BAL,PIT,2.6,1.5,66.7,14.0,0.1,0.0,4.7,7.0,0.0,0.0,0.0,0.0,0.0,2.00
44,Jonnu Smith,TE,4,TEN,HOU,1.9,1.2,50.0,13.8,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,1.98
45,Trey Burton,TE,4,PHI,LAC,1.8,1.3,50.0,13.6,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,1.96
46,Jeff Heuerman,TE,4,DEN,OAK,1.4,1.0,100.0,11.5,0.1,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.75
47,Josh Hill,TE,4,NO,MIA,1.7,1.1,50.0,11.3,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,1.73
48,Dwayne Allen,TE,4,NE,CAR,1.6,0.9,50.0,10.9,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,1.69
49,Demetrius Harris,TE,4,KC,WAS,1.5,1.0,50.0,10.8,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,1.68
50,Geoff Swaim,TE,4,DAL,LAR,1.3,0.8,100.0,9.4,0.1,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.54
