Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
21,Stefon Diggs,WR,2,MIN,PIT,10.5,6.1,60.0,69.4,0.3,0.0,6.9,11.5,0.2,1.2,0.0,0.1,0.1,8.66
22,Ted Ginn,WR,2,NO,NE,7.4,4.4,57.1,62.7,0.4,0.0,9.0,15.8,0.3,1.5,0.0,0.1,0.1,8.62
23,Chris Hogan,WR,2,NE,NO,5.7,4.0,66.7,60.3,0.4,0.0,10.0,15.0,0.5,2.8,0.0,0.1,0.1,8.51
24,Emmanuel Sanders,WR,2,DEN,DAL,7.4,5.1,71.4,65.8,0.3,0.0,9.4,13.2,0.0,0.2,0.0,0.0,0.0,8.40
25,JJ Nelson,WR,2,ARI,IND,5.8,3.6,66.7,60.3,0.4,0.0,10.0,15.0,0.2,1.3,0.0,0.1,0.1,8.36
26,Golden Tate,WR,2,DET,NYG,9.4,5.9,66.7,66.0,0.3,0.0,7.3,11.0,0.4,1.5,0.0,0.1,0.1,8.35
27,Jeremy Maclin,WR,2,BAL,CLE,8.4,5.2,62.5,64.5,0.3,0.0,8.0,12.8,0.0,0.4,0.0,0.0,0.0,8.29
28,Alshon Jeffery,WR,2,PHI,KC,6.8,4.6,71.4,64.4,0.3,0.0,9.1,12.8,0.0,0.0,0.0,0.0,0.0,8.24
29,Kelvin Benjamin,WR,2,CAR,BUF,6.9,4.0,57.1,60.2,0.4,0.0,8.6,15.0,0.0,0.0,0.0,0.1,0.1,8.22
30,TY Hilton,WR,2,IND,ARI,6.6,4.6,71.4,64.9,0.3,0.0,9.3,13.0,0.0,0.0,0.0,0.1,0.1,8.09
31,Randall Cobb,WR,2,GB,ATL,9.5,5.5,66.7,59.1,0.3,0.0,6.6,9.8,0.5,2.8,0.0,0.0,0.0,7.99
32,Pierre Garcon,WR,2,SF,SEA,9.4,5.3,55.6,65.0,0.2,0.0,7.2,13.0,0.0,0.0,0.0,0.0,0.0,7.70
33,DeSean Jackson,WR,2,TB,CHI,5.5,3.4,50.0,57.2,0.3,0.0,9.5,19.0,0.0,0.0,0.0,0.0,0.0,7.52
34,Sterling Shepard,WR,2,NYG,DET,5.9,4.5,66.7,50.4,0.4,0.0,8.3,12.5,0.1,0.8,0.0,0.0,0.0,7.52
35,Martavis Bryant,WR,2,PIT,MIN,6.6,3.9,57.1,52.2,0.4,0.0,7.4,13.0,0.1,0.9,0.0,0.1,0.1,7.51
36,Marqise Lee,WR,2,JAX,TEN,6.1,4.2,66.7,55.6,0.3,0.0,9.3,14.0,0.2,1.1,0.0,0.0,0.0,7.47
37,Devante Parker,WR,2,MIA,LAC,6.3,4.2,66.7,56.4,0.3,0.0,9.3,14.0,0.0,0.0,0.0,0.0,0.0,7.44
38,Mike Wallace,WR,2,BAL,CLE,6.6,4.3,57.1,55.5,0.3,0.0,8.0,14.0,0.1,0.8,0.0,0.0,0.0,7.43
39,Jamison Crowder,WR,2,WAS,LAR,8.1,4.6,62.5,57.3,0.3,0.0,7.1,11.4,0.1,0.5,0.0,0.1,0.1,7.38
40,Adam Thielen,WR,2,MIN,PIT,6.2,4.6,83.3,56.6,0.3,0.0,9.5,11.4,0.1,0.6,0.0,0.1,0.1,7.32
41,Eric Decker,WR,2,TEN,JAX,6.0,3.9,66.7,50.3,0.4,0.0,8.3,12.5,0.0,0.0,0.0,0.1,0.1,7.23
42,Allen Hurns,WR,2,JAX,TEN,6.4,3.9,66.7,51.5,0.3,0.0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,6.95
43,Tyrell Williams,WR,2,LAC,MIA,4.5,3.4,75.0,51.5,0.3,0.0,13.0,17.3,0.0,0.0,0.0,0.0,0.0,6.95
44,Tyler Lockett,WR,2,SEA,SF,4.9,3.6,80.0,49.4,0.3,0.0,9.8,12.2,0.2,1.2,0.0,0.0,0.0,6.86
45,Jarvis Landry,WR,2,MIA,LAC,8.2,4.6,62.5,51.7,0.3,0.0,6.5,10.4,0.1,0.6,0.0,0.1,0.1,6.83
46,Brandon Marshall,WR,2,NYG,DET,6.6,3.8,57.1,49.3,0.3,0.0,7.0,12.2,0.0,0.0,0.0,0.0,0.0,6.73
47,Corey Davis,WR,2,TEN,JAX,5.9,3.7,66.7,49.2,0.3,0.0,8.2,12.2,0.0,0.0,0.0,0.0,0.0,6.72
48,Rishard Matthews,WR,2,TEN,JAX,6.3,3.6,66.7,50.2,0.3,0.0,8.3,12.5,0.0,0.1,0.0,0.1,0.1,6.63
49,Corey Coleman,WR,2,CLE,BAL,8.1,4.5,50.0,54.1,0.2,0.0,6.8,13.5,0.1,0.2,0.0,0.0,0.0,6.63
50,Mohamed Sanu,WR,2,ATL,GB,7.1,4.0,57.1,48.1,0.3,0.0,6.9,12.0,0.1,0.7,0.0,0.1,0.1,6.48
