Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
24,Coby Fleener,TE,11,NO,WAS,2.6,1.9,66.7,23.9,0.2,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,3.59
25,Marcedes Lewis,TE,11,JAX,CLE,3.6,2.1,50.0,23.7,0.2,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,3.57
26,Tyler Higbee,TE,11,LAR,MIN,2.9,2.2,66.7,23.2,0.2,0.0,7.7,11.5,0.0,0.0,0.0,0.0,0.0,3.52
27,Martellus Bennett,TE,11,NE,OAK,3.5,2.1,66.7,22.5,0.2,0.0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,3.45
28,OJ Howard,TE,11,TB,MIA,2.4,1.8,100.0,22.7,0.2,0.0,11.5,11.5,0.0,0.0,0.0,0.1,0.1,3.27
29,Antonio Gates,TE,11,LAC,BUF,2.8,1.8,66.7,18.7,0.2,0.0,6.3,9.5,0.0,0.0,0.0,0.0,0.0,3.07
30,Lance Kendricks,TE,11,GB,BAL,3.2,1.8,66.7,18.4,0.1,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,2.44
31,Seth DeValve,TE,11,CLE,JAX,2.6,1.9,66.7,20.3,0.1,0.0,6.7,10.0,0.0,0.0,0.0,0.1,0.1,2.43
32,Stephen Anderson,TE,11,HOU,ARI,2.3,1.6,100.0,17.4,0.1,0.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,2.34
33,Adam Shaheen,TE,11,CHI,DET,2.3,1.4,50.0,14.7,0.1,0.0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,2.07
34,Gerald Everett,TE,11,LAR,MIN,2.1,1.2,50.0,14.6,0.1,0.0,7.5,15.0,0.0,0.1,0.0,0.0,0.0,2.07
35,Richard Rodgers,TE,11,GB,BAL,2.1,1.6,100.0,14.5,0.1,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2.05
36,Troy Niklas,TE,11,ARI,HOU,1.7,1.3,50.0,14.5,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,2.05
37,Darren Fells,TE,11,DET,CHI,1.5,1.1,50.0,12.3,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.83
38,Jonnu Smith,TE,11,TEN,PIT,1.9,1.2,50.0,11.8,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.78
39,Trey Burton,TE,11,PHI,DAL,1.6,1.1,50.0,11.6,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.76
40,Nick Boyle,TE,11,BAL,GB,2.3,1.3,50.0,11.2,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,1.72
41,Demetrius Harris,TE,11,KC,NYG,1.7,1.1,50.0,10.6,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,1.66
42,Luke Willson,TE,11,SEA,ATL,1.2,0.8,100.0,9.6,0.1,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.56
43,Niles Paul,TE,11,WAS,NO,1.1,0.8,100.0,9.3,0.1,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.53
44,Rhett Ellison,TE,11,NYG,KC,1.2,0.9,100.0,9.2,0.1,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.52
45,Anthony Fasano,TE,11,MIA,TB,1.6,0.9,50.0,8.8,0.1,0.0,4.5,9.0,0.0,0.0,0.0,0.0,0.0,1.48
46,CJ Uzomah,TE,11,CIN,DEN,1.3,0.8,100.0,7.9,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.39
47,Josh Hill,TE,11,NO,WAS,1.4,0.9,100.0,9.0,0.1,0.0,9.0,9.0,0.0,0.0,0.0,0.1,0.1,1.30
48,Ross Travis,TE,11,KC,NYG,1.0,0.6,100.0,6.7,0.1,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.27
49,Brent Celek,TE,11,PHI,DAL,1.0,0.6,100.0,6.6,0.1,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.26
50,Xavier Grimble,TE,11,PIT,TEN,1.0,0.6,100.0,6.0,0.1,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.20
