Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
1,Rob Gronkowski,TE,3,NE,HOU,7.7,4.5,50.0,63.4,0.6,0.0,7.9,15.8,0.0,0.0,0.0,0.0,0.0,9.94
2,Travis Kelce,TE,3,KC,LAC,7.4,5.3,71.4,65.2,0.3,0.0,9.3,13.0,0.0,0.0,0.0,0.0,0.0,8.32
3,Zach Ertz,TE,3,PHI,NYG,9.0,5.2,55.6,57.3,0.3,0.0,6.3,11.4,0.0,0.0,0.0,0.0,0.0,7.53
4,Kyle Rudolph,TE,3,MIN,TB,7.6,4.3,50.0,45.2,0.4,0.0,5.6,11.2,0.0,0.0,0.0,0.0,0.0,6.92
5,Delanie Walker,TE,3,TEN,SEA,5.7,4.2,66.7,50.8,0.3,0.0,8.5,12.8,0.0,0.0,0.0,0.0,0.0,6.88
6,Eric Ebron,TE,3,DET,ATL,5.5,4.0,80.0,44.6,0.3,0.0,9.0,11.2,0.0,0.0,0.0,0.0,0.0,6.26
7,Jason Witten,TE,3,DAL,ARI,8.6,4.9,55.6,46.2,0.3,0.0,5.1,9.2,0.0,0.0,0.0,0.1,0.1,6.22
8,Jimmy Graham,TE,3,SEA,TEN,5.6,3.8,66.7,44.2,0.3,0.0,7.3,11.0,0.0,0.0,0.0,0.1,0.1,6.02
9,Martellus Bennett,TE,3,GB,CIN,6.4,3.9,66.7,42.1,0.3,0.0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,6.01
10,Jared Cook,TE,3,OAK,WAS,4.6,3.4,60.0,42.0,0.3,0.0,8.4,14.0,0.0,0.0,0.0,0.1,0.1,5.80
11,Jack Doyle,TE,3,IND,CLE,6.4,4.0,66.7,41.6,0.3,0.0,7.0,10.5,0.0,0.0,0.0,0.1,0.1,5.76
12,Coby Fleener,TE,3,NO,CAR,4.5,3.3,75.0,38.5,0.3,0.0,9.5,12.7,0.0,0.0,0.0,0.0,0.0,5.65
13,Hunter Henry,TE,3,LAC,KC,4.5,3.1,60.0,37.9,0.3,0.0,7.6,12.7,0.0,0.0,0.0,0.1,0.1,5.39
14,Vernon Davis,TE,3,WAS,OAK,4.5,2.7,75.0,35.8,0.3,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,5.38
15,Austin Hooper,TE,3,ATL,DET,3.4,2.6,100.0,34.7,0.3,0.0,11.7,11.7,0.0,0.0,0.0,0.0,0.0,5.27
16,Cameron Brate,TE,3,TB,MIN,4.4,3.0,75.0,33.9,0.3,0.0,8.5,11.3,0.0,0.0,0.0,0.0,0.0,5.19
17,Jesse James,TE,3,PIT,CHI,4.7,3.4,60.0,33.8,0.3,0.0,6.8,11.3,0.0,0.0,0.0,0.0,0.0,5.18
18,Zach Miller,TE,3,CHI,PIT,5.6,3.5,66.7,39.5,0.2,0.0,6.7,10.0,0.0,0.0,0.0,0.0,0.0,5.15
19,Charles Clay,TE,3,BUF,DEN,5.2,3.8,80.0,38.8,0.2,0.0,7.8,9.8,0.0,0.0,0.0,0.0,0.0,5.08
20,Ed Dickson,TE,3,CAR,NO,4.5,2.7,60.0,32.7,0.3,0.0,6.6,11.0,0.0,0.0,0.0,0.0,0.0,5.07
21,Julius Thomas,TE,3,MIA,NYJ,4.4,3.0,75.0,32.6,0.3,0.0,8.2,11.0,0.0,0.0,0.0,0.0,0.0,5.06
22,Evan Engram,TE,3,NYG,PHI,6.2,3.6,66.7,37.9,0.2,0.0,6.3,9.5,0.0,0.0,0.0,0.0,0.0,4.99
23,Antonio Gates,TE,3,LAC,KC,4.4,2.8,75.0,31.3,0.3,0.0,7.8,10.3,0.0,0.0,0.0,0.1,0.1,4.73
24,Jermaine Gresham,TE,3,ARI,DAL,5.4,3.0,60.0,31.1,0.2,0.0,6.2,10.3,0.0,0.0,0.0,0.0,0.0,4.31
25,Benjamin Watson,TE,3,BAL,JAX,4.9,3.3,60.0,33.0,0.2,0.0,6.6,11.0,0.0,0.0,0.0,0.1,0.1,4.30
26,George Kittle,TE,3,SF,LAR,4.5,2.7,75.0,27.6,0.2,0.0,7.0,9.3,0.0,0.0,0.0,0.0,0.0,3.96
27,David Njoku,TE,3,CLE,IND,3.1,2.4,66.7,27.3,0.2,0.0,9.0,13.5,0.0,0.0,0.0,0.0,0.0,3.93
28,Seth DeValve,TE,3,CLE,IND,2.8,2.0,66.7,26.5,0.2,0.0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,3.85
29,Ryan Griffin,TE,3,HOU,NE,4.1,2.9,75.0,28.2,0.2,0.0,7.0,9.3,0.0,0.0,0.0,0.1,0.1,3.82
30,Austin Seferian-Jenkins,TE,3,NYJ,MIA,3.0,2.2,66.7,24.1,0.2,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,3.61
31,OJ Howard,TE,3,TB,MIN,3.2,2.4,66.7,22.6,0.2,0.0,7.7,11.5,0.0,0.0,0.0,0.0,0.0,3.46
32,Gerald Everett,TE,3,LAR,SF,2.8,1.6,66.7,19.4,0.2,0.0,6.3,9.5,0.0,0.0,0.0,0.0,0.0,3.14
33,Virgil Green,TE,3,DEN,BUF,2.7,1.7,66.7,17.5,0.2,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,2.95
34,Marcedes Lewis,TE,3,JAX,BAL,3.6,2.1,50.0,20.8,0.1,0.0,5.2,10.5,0.0,0.0,0.0,0.0,0.0,2.68
35,CJ Uzomah,TE,3,CIN,GB,3.0,1.9,66.7,18.3,0.1,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,2.43
36,Will Tye,TE,3,NYJ,MIA,2.8,1.6,66.7,16.4,0.1,0.0,5.3,8.0,0.0,0.0,0.0,0.0,0.0,2.24
37,Tyler Higbee,TE,3,LAR,SF,2.1,1.6,100.0,16.1,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.21
38,Dion Sims,TE,3,CHI,PIT,2.3,1.6,100.0,15.9,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.19
39,Stephen Anderson,TE,3,HOU,NE,2.3,1.6,100.0,15.7,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.17
40,AJ Derby,TE,3,DEN,BUF,2.2,1.6,100.0,17.2,0.1,0.0,8.5,8.5,0.0,0.0,0.0,0.1,0.1,2.12
41,Josh Hill,TE,3,NO,CAR,2.2,1.4,50.0,14.5,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,2.05
42,Richard Rodgers,TE,3,GB,CIN,1.7,1.3,50.0,14.4,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,2.04
43,Tyler Kroft,TE,3,CIN,GB,2.0,1.3,50.0,13.8,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,1.98
44,Jeff Heuerman,TE,3,DEN,BUF,1.4,1.0,100.0,11.4,0.1,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.74
45,Trey Burton,TE,3,PHI,NYG,1.8,1.3,50.0,11.1,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,1.71
46,Nick Boyle,TE,3,BAL,JAX,2.1,1.2,50.0,10.7,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,1.67
47,Dwayne Allen,TE,3,NE,HOU,1.6,0.9,50.0,10.5,0.1,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,1.65
48,Jonnu Smith,TE,3,TEN,SEA,1.3,0.8,100.0,10.3,0.1,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.63
49,Demetrius Harris,TE,3,KC,LAC,1.5,1.0,50.0,10.3,0.1,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,1.63
50,Luke Willson,TE,3,SEA,TEN,1.4,0.9,100.0,10.1,0.1,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.61
