Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
22,Demaryius Thomas,WR,16,DEN,WAS,7.6,5.2,62.5,63.3,0.3,0.0,7.9,12.6,0.0,0.0,0.0,0.0,0.0,8.13
23,Golden Tate,WR,16,DET,CIN,9.3,5.8,66.7,61.3,0.3,0.0,6.8,10.2,0.3,1.3,0.0,0.0,0.0,8.06
24,Marquise Goodwin,WR,16,SF,JAX,6.6,4.2,57.1,61.9,0.3,0.0,8.9,15.5,0.0,0.4,0.0,0.0,0.0,8.03
25,Stefon Diggs,WR,16,MIN,GB,7.6,4.4,50.0,60.3,0.3,0.0,7.5,15.0,0.2,1.1,0.0,0.0,0.0,7.94
26,Cooper Kupp,WR,16,LAR,TEN,5.9,4.3,66.7,55.0,0.4,0.0,9.2,13.8,0.0,0.1,0.0,0.0,0.0,7.91
27,Sterling Shepard,WR,16,NYG,ARI,6.4,4.9,83.3,60.4,0.3,0.0,10.0,12.0,0.1,0.7,0.0,0.0,0.0,7.91
28,Martavis Bryant,WR,16,PIT,HOU,6.5,3.8,66.7,52.3,0.4,0.0,8.7,13.0,0.4,1.2,0.0,0.0,0.0,7.75
29,Mohamed Sanu,WR,16,ATL,NO,8.0,4.5,50.0,52.1,0.4,0.0,6.5,13.0,0.1,0.6,0.0,0.0,0.0,7.67
30,Robby Anderson,WR,16,NYJ,LAC,5.3,4.0,80.0,56.5,0.3,0.0,11.2,14.0,0.1,0.6,0.0,0.0,0.0,7.51
31,TY Hilton,WR,16,IND,BAL,6.0,4.2,66.7,56.9,0.3,0.0,9.5,14.2,0.0,0.0,0.0,0.0,0.0,7.49
32,Rishard Matthews,WR,16,TEN,LAR,7.4,4.2,57.1,56.1,0.3,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,7.41
33,Dede Westbrook,WR,16,JAX,SF,7.1,4.4,57.1,55.5,0.3,0.0,8.0,14.0,0.0,0.1,0.0,0.0,0.0,7.36
34,Jamison Crowder,WR,16,WAS,DEN,7.4,4.2,57.1,53.9,0.3,0.0,7.7,13.5,0.4,1.5,0.0,0.0,0.0,7.34
35,Nelson Agholor,WR,16,PHI,OAK,6.0,3.8,66.7,48.9,0.4,0.0,8.2,12.2,0.0,0.1,0.0,0.0,0.0,7.30
36,Sammy Watkins,WR,16,LAR,TEN,4.0,3.0,75.0,45.3,0.4,0.0,11.2,15.0,0.0,0.0,0.0,0.0,0.0,6.93
37,Paul Richardson,WR,16,SEA,DAL,4.4,3.3,75.0,49.9,0.3,0.0,12.5,16.7,0.0,0.0,0.0,0.0,0.0,6.79
38,Keelan Cole,WR,16,JAX,SF,4.8,3.3,60.0,48.8,0.3,0.0,9.8,16.3,0.0,0.0,0.0,0.0,0.0,6.68
39,Kenny Stills,WR,16,MIA,KC,5.1,3.3,60.0,48.7,0.3,0.0,9.8,16.3,0.0,0.0,0.0,0.0,0.0,6.67
40,Randall Cobb,WR,16,GB,MIN,7.4,4.3,57.1,45.1,0.3,0.0,6.4,11.2,0.5,1.6,0.0,0.0,0.0,6.47
41,Ted Ginn,WR,16,NO,ATL,5.4,3.2,60.0,44.1,0.3,0.0,8.8,14.7,0.4,1.7,0.0,0.0,0.0,6.38
42,Danny Amendola,WR,16,NE,BUF,7.1,4.1,57.1,44.8,0.3,0.0,6.4,11.2,0.0,0.0,0.0,0.0,0.0,6.28
43,Tyrell Williams,WR,16,LAC,NYJ,3.8,2.9,75.0,44.4,0.3,0.0,11.0,14.7,0.0,0.0,0.0,0.0,0.0,6.24
44,Kelvin Benjamin,WR,16,BUF,NE,5.5,3.2,50.0,43.4,0.3,0.0,7.2,14.3,0.0,0.0,0.0,0.0,0.0,6.14
45,Chris Godwin,WR,16,TB,CAR,4.5,3.3,75.0,43.1,0.3,0.0,10.8,14.3,0.0,0.2,0.0,0.0,0.0,6.13
46,Josh Doctson,WR,16,WAS,DEN,4.7,3.0,60.0,40.1,0.3,0.0,8.0,13.3,0.0,0.3,0.0,0.0,0.0,5.84
47,Brandon LaFell,WR,16,CIN,DET,4.8,3.3,60.0,39.8,0.3,0.0,8.0,13.3,0.0,0.0,0.0,0.0,0.0,5.78
48,Kendall Wright,WR,16,CHI,CLE,5.3,3.8,80.0,45.1,0.2,0.0,9.0,11.2,0.0,0.0,0.0,0.0,0.0,5.71
49,Jermaine Kearse,WR,16,NYJ,LAC,6.4,3.6,66.7,44.1,0.2,0.0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,5.61
50,Devante Parker,WR,16,MIA,KC,5.4,3.6,80.0,43.7,0.2,0.0,8.8,11.0,0.0,0.1,0.0,0.0,0.0,5.58
