Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
1,Rob Gronkowski,TE,13,NE,BUF,8.6,5.0,55.6,72.6,0.7,0.0,8.1,14.6,0.0,0.0,0.0,0.0,0.0,11.46
2,Travis Kelce,TE,13,KC,NYJ,7.8,5.6,75.0,69.5,0.4,0.0,8.8,11.7,0.1,0.5,0.0,0.1,0.1,9.20
3,Zach Ertz,TE,13,PHI,SEA,9.5,5.5,60.0,61.3,0.5,0.0,6.1,10.2,0.0,0.0,0.0,0.1,0.1,8.93
4,Jimmy Graham,TE,13,SEA,PHI,6.9,4.7,71.4,51.2,0.6,0.0,7.3,10.2,0.0,0.0,0.0,0.1,0.1,8.52
5,Delanie Walker,TE,13,TEN,HOU,6.3,4.6,83.3,56.4,0.3,0.0,9.3,11.2,0.0,0.0,0.0,0.1,0.1,7.24
6,Jared Cook,TE,13,OAK,NYG,5.7,4.2,66.7,56.1,0.3,0.0,9.3,14.0,0.0,0.0,0.0,0.1,0.1,7.21
7,Evan Engram,TE,13,NYG,OAK,7.7,4.5,50.0,52.0,0.3,0.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,7.00
8,Vernon Davis,TE,13,WAS,DAL,6.6,4.0,57.1,53.8,0.3,0.0,7.7,13.5,0.0,0.0,0.0,0.1,0.1,6.98
9,Hunter Henry,TE,13,LAC,CLE,4.8,3.3,60.0,42.5,0.4,0.0,8.4,14.0,0.0,0.0,0.0,0.0,0.0,6.65
10,Kyle Rudolph,TE,13,MIN,ATL,7.6,4.3,50.0,41.2,0.4,0.0,5.1,10.2,0.0,0.0,0.0,0.0,0.0,6.52
11,Jack Doyle,TE,13,IND,JAX,8.6,5.4,55.6,49.0,0.3,0.0,5.4,9.8,0.0,0.0,0.0,0.1,0.1,6.50
12,Jason Witten,TE,13,DAL,WAS,7.2,4.1,57.1,40.9,0.3,0.0,5.9,10.2,0.0,0.0,0.0,0.1,0.1,5.69
13,Austin Seferian-Jenkins,TE,13,NYJ,KC,5.2,3.8,80.0,39.6,0.3,0.0,8.0,10.0,0.0,0.0,0.0,0.1,0.1,5.56
14,Austin Hooper,TE,13,ATL,MIN,4.4,3.3,75.0,35.9,0.3,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,5.39
15,Tyler Kroft,TE,13,CIN,PIT,5.0,3.2,60.0,34.2,0.3,0.0,6.8,11.3,0.0,0.0,0.0,0.0,0.0,5.22
16,Julius Thomas,TE,13,MIA,DEN,4.9,3.3,60.0,33.8,0.3,0.0,6.8,11.3,0.0,0.0,0.0,0.0,0.0,5.18
17,Charles Clay,TE,13,BUF,NE,4.8,3.5,80.0,39.7,0.2,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,5.17
18,Cameron Brate,TE,13,TB,GB,4.1,2.8,75.0,31.9,0.2,0.0,8.0,10.7,0.0,0.0,0.0,0.0,0.0,4.39
19,Ed Dickson,TE,13,CAR,NO,4.2,2.5,50.0,31.8,0.2,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,4.38
20,Eric Ebron,TE,13,DET,BAL,4.2,3.1,75.0,31.3,0.2,0.0,7.8,10.3,0.0,0.0,0.0,0.0,0.0,4.33
21,Marcedes Lewis,TE,13,JAX,IND,3.5,2.0,66.7,24.6,0.3,0.0,8.3,12.5,0.0,0.0,0.0,0.0,0.0,4.26
22,Benjamin Watson,TE,13,BAL,DET,4.6,3.1,60.0,30.5,0.2,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,4.25
23,Ricky Seals-Jones,TE,13,ARI,LAR,3.4,2.6,100.0,28.9,0.2,0.0,9.7,9.7,0.0,0.0,0.0,0.0,0.0,4.09
24,CJ Fiedorowicz,TE,13,HOU,TEN,3.8,2.9,75.0,27.1,0.2,0.0,6.8,9.0,0.0,0.0,0.0,0.0,0.0,3.91
25,OJ Howard,TE,13,TB,GB,3.1,2.3,66.7,27.8,0.2,0.0,9.3,14.0,0.0,0.0,0.0,0.1,0.1,3.78
26,Jesse James,TE,13,PIT,CIN,3.7,2.7,75.0,25.1,0.2,0.0,6.2,8.3,0.0,0.0,0.0,0.0,0.0,3.71
27,Tyler Higbee,TE,13,LAR,ARI,2.9,2.2,66.7,24.1,0.2,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,3.61
28,Virgil Green,TE,13,DEN,MIA,3.2,2.0,66.7,20.9,0.2,0.0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,3.29
29,Niles Paul,TE,13,WAS,DAL,2.1,1.6,100.0,20.1,0.2,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,3.21
30,George Kittle,TE,13,SF,CHI,4.0,2.4,50.0,26.1,0.1,0.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,3.21
31,Gerald Everett,TE,13,LAR,ARI,2.2,1.3,50.0,19.1,0.2,0.0,9.5,19.0,0.0,0.0,0.0,0.0,0.0,3.11
32,Stephen Anderson,TE,13,HOU,TEN,2.7,1.9,66.7,18.4,0.2,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,3.04
33,David Njoku,TE,13,CLE,LAC,3.1,2.4,66.7,23.9,0.1,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,2.99
34,Antonio Gates,TE,13,LAC,CLE,2.0,1.3,50.0,14.3,0.2,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,2.63
