Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
21,Davante Adams,WR,9,GB,DET,5.3,4.0,80.0,50.9,0.4,0.0,10.2,12.8,0.0,0.1,0.0,0.0,0.0,7.50
22,Devin Funchess,WR,9,CAR,ATL,6.2,4.0,66.7,49.5,0.4,0.0,8.3,12.5,0.0,0.0,0.0,0.0,0.0,7.35
23,Robby Anderson,WR,9,NYJ,BUF,5.2,3.9,80.0,52.8,0.3,0.0,10.6,13.2,0.1,0.4,0.0,0.0,0.0,7.12
24,Ted Ginn,WR,9,NO,TB,5.7,3.4,50.0,51.5,0.3,0.0,8.7,17.3,0.6,1.0,0.0,0.0,0.0,7.05
25,Rishard Matthews,WR,9,TEN,BAL,7.0,4.0,57.1,51.7,0.3,0.0,7.4,13.0,0.0,0.1,0.0,0.0,0.0,6.98
26,Sterling Shepard,WR,9,NYG,LAR,5.9,4.5,66.7,49.6,0.3,0.0,8.3,12.5,0.2,1.0,0.0,0.0,0.0,6.86
27,Will Fuller,WR,9,HOU,IND,4.8,3.1,60.0,43.7,0.4,0.0,8.8,14.7,0.4,0.6,0.0,0.0,0.0,6.83
28,Tyler Lockett,WR,9,SEA,WAS,5.3,3.9,80.0,49.6,0.3,0.0,10.0,12.5,0.8,1.8,0.0,0.1,0.1,6.74
29,Robert Woods,WR,9,LAR,NYG,6.4,3.9,66.7,48.5,0.3,0.0,8.0,12.0,0.1,0.7,0.0,0.0,0.0,6.72
30,Mohamed Sanu,WR,9,ATL,CAR,7.3,4.1,57.1,47.4,0.3,0.0,6.7,11.8,0.1,0.2,0.0,0.0,0.0,6.56
31,Kenny Stills,WR,9,MIA,OAK,4.8,3.1,60.0,47.6,0.3,0.0,9.6,16.0,0.0,0.0,0.0,0.0,0.0,6.56
32,Emmanuel Sanders,WR,9,DEN,PHI,5.8,4.0,66.7,46.0,0.3,0.0,7.7,11.5,0.0,0.0,0.0,0.0,0.0,6.40
33,Cooper Kupp,WR,9,LAR,NYG,5.2,3.8,80.0,44.1,0.3,0.0,8.8,11.0,0.0,0.2,0.0,0.0,0.0,6.23
34,Jeremy Maclin,WR,9,BAL,TEN,6.1,3.8,66.7,44.1,0.3,0.0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,6.21
35,Sammy Watkins,WR,9,LAR,NYG,4.0,3.0,75.0,42.6,0.3,0.0,10.8,14.3,0.0,0.0,0.0,0.0,0.0,6.06
36,Alshon Jeffery,WR,9,PHI,DEN,5.2,3.5,80.0,48.1,0.2,0.0,9.6,12.0,0.0,0.0,0.0,0.0,0.0,6.01
37,Jermaine Kearse,WR,9,NYJ,BUF,5.5,3.1,50.0,40.3,0.3,0.0,6.7,13.3,0.0,0.0,0.0,0.0,0.0,5.83
38,Nelson Agholor,WR,9,PHI,DEN,5.0,3.2,60.0,39.6,0.3,0.0,8.0,13.3,0.0,0.1,0.0,0.0,0.0,5.77
39,Corey Davis,WR,9,TEN,BAL,5.9,3.7,66.7,43.5,0.2,0.0,7.3,11.0,0.0,0.2,0.0,0.0,0.0,5.57
40,Jordan Matthews,WR,9,BUF,NYJ,5.8,3.3,50.0,37.3,0.3,0.0,6.2,12.3,0.0,0.0,0.0,0.0,0.0,5.53
41,Eric Decker,WR,9,TEN,BAL,4.6,3.0,60.0,36.6,0.3,0.0,7.4,12.3,0.0,0.0,0.0,0.0,0.0,5.46
42,Josh Doctson,WR,9,WAS,SEA,4.5,2.9,75.0,35.7,0.3,0.0,9.0,12.0,0.0,0.1,0.0,0.0,0.0,5.38
43,Marqise Lee,WR,9,JAX,CIN,4.8,3.3,60.0,41.0,0.2,0.0,8.2,13.7,0.2,0.3,0.0,0.0,0.0,5.33
44,Randall Cobb,WR,9,GB,DET,6.9,4.0,57.1,41.0,0.2,0.0,5.9,10.2,0.2,0.2,0.0,0.0,0.0,5.32
45,Terrelle Pryor,WR,9,WAS,SEA,3.7,2.6,75.0,34.5,0.3,0.0,8.5,11.3,0.0,0.0,0.0,0.0,0.0,5.25
46,Marquise Goodwin,WR,9,SF,ARI,4.7,3.0,60.0,40.1,0.2,0.0,8.0,13.3,0.1,0.2,0.0,0.0,0.0,5.23
47,Adam Humphries,WR,9,TB,NO,5.8,3.8,66.7,39.8,0.2,0.0,6.7,10.0,0.0,0.1,0.0,0.0,0.0,5.19
48,Allen Hurns,WR,9,JAX,CIN,5.4,3.3,60.0,39.4,0.2,0.0,7.8,13.0,0.0,0.0,0.0,0.0,0.0,5.14
49,John Brown,WR,9,ARI,SF,4.9,2.8,60.0,39.1,0.2,0.0,7.8,13.0,0.1,0.2,0.0,0.0,0.0,5.13
50,Demarcus Robinson,WR,9,KC,DAL,5.5,3.1,60.0,38.8,0.2,0.0,7.8,13.0,0.0,0.0,0.0,0.0,0.0,5.08
