Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
21,Benjamin Watson,TE,12,BAL,HOU,4.9,3.3,60.0,31.6,0.2,0.0,6.4,10.7,0.0,0.0,0.0,0.0,0.0,4.36
22,Eric Ebron,TE,12,DET,MIN,3.7,2.7,75.0,30.5,0.2,0.0,7.5,10.0,0.0,0.0,0.0,0.0,0.0,4.25
23,CJ Fiedorowicz,TE,12,HOU,BAL,3.5,2.7,75.0,25.1,0.2,0.0,6.2,8.3,0.0,0.0,0.0,0.0,0.0,3.71
24,David Njoku,TE,12,CLE,CIN,3.1,2.4,66.7,22.9,0.2,0.0,7.7,11.5,0.0,0.0,0.0,0.0,0.0,3.49
25,Marcedes Lewis,TE,12,JAX,ARI,3.5,2.0,66.7,22.5,0.2,0.0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,3.45
26,Coby Fleener,TE,12,NO,LAR,2.4,1.8,100.0,21.5,0.2,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,3.35
27,George Kittle,TE,12,SF,SEA,4.2,2.5,50.0,26.8,0.1,0.0,6.8,13.5,0.0,0.0,0.0,0.0,0.0,3.28
28,OJ Howard,TE,12,TB,ATL,2.7,2.0,66.7,22.0,0.2,0.0,7.3,11.0,0.0,0.0,0.0,0.1,0.1,3.20
29,Dion Sims,TE,12,CHI,PHI,2.8,1.9,66.7,18.8,0.2,0.0,6.3,9.5,0.0,0.0,0.0,0.0,0.0,3.08
30,Niles Paul,TE,12,WAS,NYG,1.9,1.4,50.0,18.6,0.2,0.0,9.5,19.0,0.0,0.0,0.0,0.0,0.0,3.06
31,Antonio Gates,TE,12,LAC,DAL,2.7,1.7,66.7,18.3,0.2,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,3.03
32,Jermaine Gresham,TE,12,ARI,JAX,4.3,2.4,50.0,21.8,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,2.78
33,Tyler Higbee,TE,12,LAR,NO,2.5,1.9,66.7,21.4,0.1,0.0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,2.74
34,Virgil Green,TE,12,DEN,OAK,3.2,2.0,66.7,21.3,0.1,0.0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,2.73
35,Dwayne Allen,TE,12,NE,MIA,1.9,1.1,50.0,12.3,0.2,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,2.43
36,Seth DeValve,TE,12,CLE,CIN,2.6,1.9,66.7,19.8,0.1,0.0,6.7,10.0,0.0,0.0,0.0,0.1,0.1,2.38
37,Darren Fells,TE,12,DET,MIN,2.1,1.5,100.0,15.6,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.16
38,Stephen Anderson,TE,12,HOU,BAL,2.1,1.5,100.0,15.4,0.1,0.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,2.14
39,Adam Shaheen,TE,12,CHI,PHI,2.5,1.5,100.0,15.3,0.1,0.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,2.13
40,Lance Kendricks,TE,12,GB,PIT,2.8,1.6,66.7,15.2,0.1,0.0,5.0,7.5,0.0,0.0,0.0,0.0,0.0,2.12
41,Gerald Everett,TE,12,LAR,NO,2.2,1.3,50.0,14.5,0.1,0.0,7.0,14.0,0.0,0.1,0.0,0.0,0.0,2.06
42,Ricky Seals-Jones,TE,12,ARI,JAX,1.8,1.4,50.0,14.2,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,2.02
43,Garrett Celek,TE,12,SF,SEA,2.0,1.2,50.0,13.7,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,1.97
44,Richard Rodgers,TE,12,GB,PIT,2.1,1.6,100.0,13.6,0.1,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.96
45,Brandon Williams,TE,12,IND,TEN,1.7,1.2,50.0,13.5,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,1.95
46,Jonnu Smith,TE,12,TEN,IND,1.9,1.2,50.0,13.2,0.1,0.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,1.92
47,Nick Boyle,TE,12,BAL,HOU,2.3,1.3,50.0,12.7,0.1,0.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,1.87
48,Luke Willson,TE,12,SEA,SF,1.4,0.9,100.0,9.8,0.1,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.58
49,Eric Tomlinson,TE,12,NYJ,CAR,1.4,0.9,100.0,9.5,0.1,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.55
50,Rhett Ellison,TE,12,NYG,WAS,1.2,0.9,100.0,9.3,0.1,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.53
