Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
13,Jason Witten,TE,7,DAL,SF,6.8,3.9,57.1,39.6,0.3,0.0,5.7,10.0,0.0,0.0,0.0,0.1,0.1,5.56
14,Jared Cook,TE,7,OAK,KC,4.5,3.3,75.0,38.8,0.3,0.0,9.8,13.0,0.0,0.0,0.0,0.1,0.1,5.48
15,George Kittle,TE,7,SF,DAL,6.1,3.7,66.7,37.8,0.2,0.0,6.3,9.5,0.0,0.0,0.0,0.0,0.0,4.98
16,Zach Miller,TE,7,CHI,CAR,5.3,3.3,60.0,36.0,0.2,0.0,7.2,12.0,0.0,0.0,0.0,0.0,0.0,4.80
17,Ed Dickson,TE,7,CAR,CHI,4.9,2.9,60.0,35.2,0.2,0.0,7.0,11.7,0.0,0.0,0.0,0.0,0.0,4.72
18,Martellus Bennett,TE,7,GB,NO,5.1,3.1,60.0,32.7,0.2,0.0,6.6,11.0,0.0,0.0,0.0,0.0,0.0,4.47
19,Jack Doyle,TE,7,IND,JAX,5.9,3.7,66.7,34.7,0.2,0.0,5.8,8.8,0.0,0.0,0.0,0.1,0.1,4.47
20,Coby Fleener,TE,7,NO,GB,3.1,2.3,66.7,26.4,0.3,0.0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,4.44
21,Benjamin Watson,TE,7,BAL,MIN,5.0,3.4,60.0,32.4,0.2,0.0,6.4,10.7,0.0,0.0,0.0,0.0,0.0,4.44
22,Julius Thomas,TE,7,MIA,NYJ,4.1,2.8,75.0,26.3,0.3,0.0,6.5,8.7,0.0,0.0,0.0,0.0,0.0,4.43
23,Tyler Kroft,TE,7,CIN,PIT,5.1,3.3,60.0,31.3,0.2,0.0,6.2,10.3,0.0,0.0,0.0,0.0,0.0,4.33
24,Nick O'Leary,TE,7,BUF,TB,4.0,2.3,50.0,29.3,0.2,0.0,7.2,14.5,0.0,0.0,0.0,0.0,0.0,4.13
25,Tyler Higbee,TE,7,LAR,ARI,3.2,2.4,66.7,28.8,0.2,0.0,9.7,14.5,0.0,0.0,0.0,0.0,0.0,4.08
26,Marcedes Lewis,TE,7,JAX,IND,3.1,1.8,66.7,22.5,0.3,0.0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,4.05
27,Jermaine Gresham,TE,7,ARI,LAR,5.0,2.8,60.0,27.8,0.2,0.0,5.6,9.3,0.0,0.0,0.0,0.0,0.0,3.98
28,Antonio Gates,TE,7,LAC,DEN,3.7,2.4,50.0,25.1,0.2,0.0,6.2,12.5,0.0,0.0,0.0,0.0,0.0,3.71
29,AJ Derby,TE,7,DEN,LAC,3.2,2.4,66.7,26.4,0.2,0.0,8.7,13.0,0.0,0.0,0.0,0.1,0.1,3.64
30,Jesse James,TE,7,PIT,CIN,3.6,2.6,75.0,24.2,0.2,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,3.62
31,David Njoku,TE,7,CLE,TEN,2.9,2.2,66.7,22.7,0.2,0.0,7.7,11.5,0.0,0.0,0.0,0.0,0.0,3.47
32,Seth DeValve,TE,7,CLE,TEN,2.9,2.1,66.7,22.2,0.2,0.0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,3.42
33,Vernon Davis,TE,7,WAS,PHI,3.3,2.0,66.7,27.3,0.1,0.0,9.0,13.5,0.0,0.0,0.0,0.1,0.1,3.13
34,Dion Sims,TE,7,CHI,CAR,2.6,1.8,66.7,18.7,0.1,0.0,6.3,9.5,0.0,0.0,0.0,0.0,0.0,2.47
35,Jonnu Smith,TE,7,TEN,CLE,2.5,1.6,66.7,16.7,0.1,0.0,5.7,8.5,0.0,0.0,0.0,0.0,0.0,2.27
36,Virgil Green,TE,7,DEN,LAC,2.6,1.6,66.7,16.6,0.1,0.0,5.7,8.5,0.0,0.0,0.0,0.0,0.0,2.26
37,Nick Boyle,TE,7,BAL,MIN,3.2,1.8,66.7,15.2,0.1,0.0,5.0,7.5,0.0,0.0,0.0,0.0,0.0,2.12
38,OJ Howard,TE,7,TB,BUF,1.9,1.4,50.0,15.0,0.1,0.0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,2.10
39,Luke Willson,TE,7,SEA,NYG,2.0,1.3,50.0,14.2,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,2.02
40,Gerald Everett,TE,7,LAR,ARI,2.1,1.2,50.0,13.7,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,1.97
41,Rhett Ellison,TE,7,NYG,SEA,1.6,1.2,50.0,12.2,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.82
42,Jeff Heuerman,TE,7,DEN,LAC,1.5,1.1,50.0,12.1,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,1.81
43,Troy Niklas,TE,7,ARI,LAR,1.3,1.0,100.0,11.2,0.1,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.72
44,Demetrius Harris,TE,7,KC,OAK,1.7,1.1,50.0,11.0,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,1.70
45,Trey Burton,TE,7,PHI,WAS,1.4,1.0,100.0,10.7,0.1,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.67
46,Vance McDonald,TE,7,PIT,CIN,1.6,0.9,50.0,10.3,0.1,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,1.63
47,Michael Hoomanawanui,TE,7,NO,GB,1.8,1.0,50.0,11.1,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.1,0.1,1.51
48,Josh Hill,TE,7,NO,GB,1.4,0.9,100.0,8.4,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.44
49,Lance Kendricks,TE,7,GB,NO,1.2,0.7,100.0,7.7,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.37
50,Adam Shaheen,TE,7,CHI,CAR,1.2,0.7,100.0,7.5,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.35
