Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,Fantasy Points
24,Martavis Bryant,WR,1,PIT,CLE,6.8,4.0,57.1,56.8,0.4,0.0,8.1,14.2,0.2,1.1,0.0,0.0,0.0,8.19
25,Tyreek Hill,WR,1,KC,NE,6.9,4.9,71.4,52.2,0.3,0.0,7.4,10.4,1.2,6.1,0.1,0.1,0.1,8.03
26,Golden Tate,WR,1,DET,ARI,9.0,5.6,66.7,61.7,0.3,0.0,6.9,10.3,0.4,1.6,0.0,0.1,0.1,7.93
27,Jamison Crowder,WR,1,WAS,PHI,8.0,4.5,50.0,56.3,0.4,0.0,7.0,14.0,0.1,0.8,0.0,0.1,0.1,7.91
28,Davante Adams,WR,1,GB,SEA,5.9,4.4,66.7,56.7,0.4,0.0,9.5,14.2,0.0,0.0,0.0,0.1,0.1,7.87
29,Ted Ginn,WR,1,NO,MIN,7.6,4.5,50.0,60.4,0.3,0.0,7.5,15.0,0.3,1.8,0.0,0.1,0.1,7.82
30,Keenan Allen,WR,1,LAC,DEN,9.0,5.3,55.6,60.9,0.3,0.0,6.8,12.2,0.0,0.4,0.0,0.1,0.1,7.73
31,Chris Hogan,WR,1,NE,KC,5.1,3.6,80.0,54.2,0.4,0.0,10.8,13.5,0.2,0.9,0.0,0.1,0.1,7.71
32,Mike Wallace,WR,1,BAL,CIN,6.9,4.5,57.1,54.8,0.3,0.0,7.9,13.8,0.1,1.1,0.0,0.0,0.0,7.39
33,Jordan Matthews,WR,1,BUF,NYJ,6.9,3.9,57.1,48.7,0.4,0.0,7.0,12.2,0.0,0.0,0.0,0.0,0.0,7.27
34,Eric Decker,WR,1,TEN,OAK,5.5,3.6,66.7,50.5,0.4,0.0,8.3,12.5,0.0,0.0,0.0,0.1,0.1,7.25
35,Adam Thielen,WR,1,MIN,NO,5.5,4.1,80.0,55.3,0.3,0.0,11.0,13.8,0.2,1.2,0.0,0.1,0.1,7.25
36,John Brown,WR,1,ARI,DET,6.3,3.6,66.7,52.7,0.3,0.0,8.8,13.2,0.1,0.5,0.0,0.0,0.0,7.12
37,Randall Cobb,WR,1,GB,SEA,7.4,4.3,57.1,49.9,0.3,0.0,7.1,12.5,0.3,1.6,0.0,0.0,0.0,6.95
38,Rishard Matthews,WR,1,TEN,OAK,6.3,3.6,66.7,52.6,0.3,0.0,8.8,13.2,0.0,0.1,0.0,0.1,0.1,6.87
39,Kenny Britt,WR,1,CLE,PIT,4.8,3.6,80.0,51.9,0.3,0.0,10.4,13.0,0.0,0.0,0.0,0.1,0.1,6.79
40,Zay Jones,WR,1,BUF,NYJ,5.1,3.7,80.0,49.2,0.3,0.0,9.8,12.2,0.0,0.1,0.0,0.0,0.0,6.73
41,Jeremy Maclin,WR,1,BAL,CIN,7.6,4.7,62.5,54.3,0.2,0.0,6.8,10.8,0.0,0.3,0.0,0.0,0.0,6.66
42,Donte Moncrief,WR,1,IND,LAR,6.6,4.0,57.1,45.4,0.3,0.0,6.4,11.2,0.1,0.7,0.0,0.0,0.0,6.41
43,Sterling Shepard,WR,1,NYG,DAL,5.2,4.0,80.0,45.4,0.3,0.0,9.0,11.2,0.1,0.7,0.0,0.0,0.0,6.41
44,Kevin White,WR,1,CHI,ATL,7.2,4.3,57.1,50.7,0.2,0.0,7.3,12.8,0.1,0.6,0.0,0.0,0.0,6.33
45,Cole Beasley,WR,1,DAL,NYG,6.2,4.2,66.7,44.9,0.3,0.0,7.5,11.2,0.0,0.1,0.0,0.0,0.0,6.30
46,Tyler Lockett,WR,1,SEA,GB,4.2,3.1,75.0,46.6,0.2,0.0,11.8,15.7,0.2,3.2,0.0,0.0,0.0,6.18
47,Marvin Jones,WR,1,DET,ARI,5.9,3.5,66.7,48.1,0.2,0.0,8.0,12.0,0.0,-0.2,0.0,0.0,0.0,5.99
48,Robby Anderson,WR,1,NYJ,BUF,4.4,3.3,75.0,49.0,0.2,0.0,12.2,16.3,0.1,0.9,0.0,0.1,0.1,5.99
49,Mohamed Sanu,WR,1,ATL,CHI,6.4,3.6,66.7,40.9,0.3,0.0,6.8,10.2,0.1,0.7,0.0,0.0,0.0,5.96
50,Kendall Wright,WR,1,CHI,ATL,5.5,3.9,80.0,46.7,0.2,0.0,9.4,11.8,0.1,0.5,0.0,0.0,0.0,5.92
