PLAYER,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS
Danny Woodhead,Chi,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Donald Brown,@NYJ,W 24-17,0/0,0,0,0,0,0,0,0,0,0,0
Arian Foster,@Atl,W 20-17,0/0,0,0,0,0,0,0,0,0,0,0
Rashad Jennings,@Den,W 23-10,0/0,0,0,0,0,0,0,0,0,0,0
Jorvorskie Lane,@Ari,L 33-38,0/0,0,0,0,0,0,0,0,0,0,0
LeSean McCoy,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Cedric Peerman*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Marcus Thigpen,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Darrel Young,Phi,L 23-28,0/0,0,0,0,0,0,0,0,0,0,0
Antone Smith,@Ari,L 33-38,0/0,0,0,0,0,0,0,0,0,0,0
C.J. Spiller,Pit,L 13-19,0/0,0,0,0,0,0,0,0,0,0,0
Ryan Mathews,@Car,W 28-23,0/0,0,0,0,0,0,0,0,0,0,0
Dexter McCluster,@Oak,W 17-16,0/0,0,0,0,0,0,0,0,0,0,0
Ben Tate,@KC,W 19-13,0/0,0,0,0,0,0,0,0,0,0,0
Toby Gerhart,LAR,L 17-27,0/0,0,0,0,0,0,0,0,0,0,0
Boobie Dixon,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
James Starks,@Min,L 10-23,0/0,0,0,0,0,0,0,0,0,0,0
Joique Bell,@NO,L 38-52,0/0,0,0,0,0,0,0,0,0,0,0
Tyler Clutts,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Stevan Ridley,@KC,W 19-13,0/0,0,0,0,0,0,0,0,0,0,0
Ryan Williams,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Daniel Thomas,@Atl,W 20-17,0/0,0,0,0,0,0,0,0,0,0,0
Bilal Powell,NE,L 17-24,0/0,0,0,0,0,0,0,0,0,0,0
Kendall Hunter,Det,W 52-38,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Todman*,Cle,W 33-17,0/0,0,0,0,0,0,0,0,0,0,0
Roy Helu Jr.,LAC,L 16-17,0/0,0,0,0,0,0,0,0,0,0,0
DuJuan Harris,LAR,L 17-27,0/0,0,0,0,0,0,0,0,0,0,0
Patrick DiMarco,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Matt Asiata,@NO,L 38-52,0/0,0,0,0,0,0,0,0,0,0,0
Shaun Draughn,@Den,W 23-10,0/0,0,0,0,0,0,0,0,0,0,0
Chase Reynolds,@Jax,W 27-17,0/0,0,0,0,0,0,0,0,0,0,0
Will Johnson,@Den,W 23-10,0/0,0,0,0,0,0,0,0,0,0,0
Trent Richardson,Chi,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Isaiah Pead*,@Atl,W 20-17,0/0,0,0,0,0,0,0,0,0,0,0
Chris Polk,Cle,W 33-17,0/0,0,0,0,0,0,0,0,0,0,0
LaMike James,@Atl,W 20-17,0/0,0,0,0,0,0,0,0,0,0,0
Bernard Pierce,NYG,L 10-23,0/0,0,0,0,0,0,0,0,0,0,0
Ronnie Hillman,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Cyrus Gray,Mia,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Vick Ballard,Det,W 52-38,0/0,0,0,0,0,0,0,0,0,0,0
Alfred Morris,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Daniel Herron,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Bryce Brown,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Daryl Richardson,@Ten,L 22-36,0/0,0,0,0,0,0,0,0,0,0,0
Cory Harkey,@Jax,W 27-17,0/0,0,0,0,0,0,0,0,0,0,0
Joe Banyard,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Derrick Coleman,Mia,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Jonas Gray,LAR,L 17-27,0/0,0,0,0,0,0,0,0,0,0,0
Lance Dunbar,@Jax,W 27-17,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Bolden,@NYJ,W 24-17,0/0,0,0,0,0,0,0,0,0,0,0
Jonathan Grimes,LAR,L 17-27,0/0,0,0,0,0,0,0,0,0,0,0
Jamize Olawale,LAC,L 16-17,0/0,0,0,0,0,0,0,0,0,0,0
Montee Ball,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Knile Davis,@KC,W 19-13,0/0,0,0,0,0,0,0,0,0,0,0
Eddie Lacy,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Christine Michael*,@Ten,L 22-36,0/0,0,0,0,0,0,0,0,0,0,0
Denard Robinson,LAR,L 17-27,0/0,0,0,0,0,0,0,0,0,0,0
Mike James*,@NO,L 38-52,0/0,0,0,0,0,0,0,0,0,0,0
Rex Burkhead*,@NYJ,W 24-17,0/0,0,0,0,0,0,0,0,0,0,0
Stepfan Taylor,TB,W 38-33,0/0,0,0,0,0,0,0,0,0,0,0
Zac Stacy,NE,L 17-24,0/0,0,0,0,0,0,0,0,0,0,0
Kyle Juszczyk,@Wsh,L 24-26,0/0,0,0,0,0,0,0,0,0,0,0
Joseph Randle,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Spencer Ware*,Pit,L 13-19,0/0,0,0,0,0,0,0,0,0,0,0
Kendall Gaskins,@Wsh,L 24-26,0/0,0,0,0,0,0,0,0,0,0,0
Steven Miller,@NO,L 38-52,0/0,0,0,0,0,0,0,0,0,0,0
Zach Line,Det,W 52-38,0/0,0,0,0,0,0,0,0,0,0,0
George Winn*,@Ten,L 22-36,0/0,0,0,0,0,0,0,0,0,0,0
Khiry Robinson,NE,L 17-24,0/0,0,0,0,0,0,0,0,0,0,0
Dri Archer,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Terrance West,Chi,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Tre Mason,@Jax,W 27-17,0/0,0,0,0,0,0,0,0,0,0,0
Bishop Sankey*,GB,W 23-10,0/0,0,0,0,0,0,0,0,0,0,0
Jeremy Hill*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Tyler Gaffney*,LAR,L 17-27,0/0,0,0,0,0,0,0,0,0,0,0
Storm Johnson,@Atl,W 20-17,0/0,0,0,0,0,0,0,0,0,0,0
Lache Seastrunk,NE,L 17-24,0/0,0,0,0,0,0,0,0,0,0,0
Andre Williams*,@Oak,W 17-16,0/0,0,0,0,0,0,0,0,0,0,0
Ka'Deem Carey,@Bal,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Lorenzo Taliaferro,Chi,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Marion Grice,TB,W 38-33,0/0,0,0,0,0,0,0,0,0,0,0
Juwan Thompson,NYG,L 10-23,0/0,0,0,0,0,0,0,0,0,0,0
Kapri Bibbs,SF,W 26-24,0/0,0,0,0,0,0,0,0,0,0,0
Antonio Andrews,Ind,W 36-22,0/0,0,0,0,0,0,0,0,0,0,0
Darrin Reaves,Pit,L 13-19,0/0,0,0,0,0,0,0,0,0,0,0
Silas Redd,SF,W 26-24,0/0,0,0,0,0,0,0,0,0,0,0
Ryan Hewitt,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Trey Watts,@Jax,W 27-17,0/0,0,0,0,0,0,0,0,0,0,0
Austin Johnson,@Ari,L 33-38,0/0,0,0,0,0,0,0,0,0,0,0
Jay Prosch,Cle,W 33-17,0/0,0,0,0,0,0,0,0,0,0,0
Senorise Perry,@Atl,W 20-17,0/0,0,0,0,0,0,0,0,0,0,0
Glenn Winston,@Hou,L 17-33,0/0,0,0,0,0,0,0,0,0,0,0
Fitzgerald Toussaint,@KC,W 19-13,0/0,0,0,0,0,0,0,0,0,0,0
Roosevelt Nix,@KC,W 19-13,0/0,0,0,0,0,0,0,0,0,0,0
David Johnson*,TB,W 38-33,0/0,0,0,0,0,0,0,0,0,0,0
Marcus Murphy,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Jeremy Langford,Chi,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Malcolm Johnson,@Wsh,L 24-26,0/0,0,0,0,0,0,0,0,0,0,0
Joey Iosefa,@NYJ,W 24-17,0/0,0,0,0,0,0,0,0,0,0,0
David Cobb,@Bal,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Karlos Williams,@KC,W 19-13,0/0,0,0,0,0,0,0,0,0,0,0
Kenny Hilliard,SF,W 26-24,0/0,0,0,0,0,0,0,0,0,0,0
Josh Robinson,@Ten,L 22-36,0/0,0,0,0,0,0,0,0,0,0,0
Tyler Varga,@Ten,L 22-36,0/0,0,0,0,0,0,0,0,0,0,0
T.J. Yeldon*,LAR,L 17-27,0/0,0,0,0,0,0,0,0,0,0,0
Matt Jones,@Ten,L 22-36,0/0,0,0,0,0,0,0,0,0,0,0
Mike Davis,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Cameron Artis-Payne,Phi,L 23-28,0/0,0,0,0,0,0,0,0,0,0,0
Michael Dyer,LAC,L 16-17,0/0,0,0,0,0,0,0,0,0,0,0
John Crockett,Chi,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Terrence Magee,Mia,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Thomas Rawls,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Gus Johnson,@Oak,W 17-16,0/0,0,0,0,0,0,0,0,0,0,0
Terron Ward,Mia,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Jarryd Hayne,@Wsh,L 24-26,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Wegher,@Jax,W 27-17,0/0,0,0,0,0,0,0,0,0,0,0
Alonzo Harris,@Min,L 10-23,0/0,0,0,0,0,0,0,0,0,0,0
Nikita Whitlock,@Den,W 23-10,0/0,0,0,0,0,0,0,0,0,0,0
Rod Smith*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Trey Williams,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Ezekiel Elliott,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
C.J. Prosise*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Tyler Ervin*,Cle,W 33-17,0/0,0,0,0,0,0,0,0,0,0,0
Kenneth Dixon*,Chi,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Paul Perkins,@Den,W 23-10,0/0,0,0,0,0,0,0,0,0,0,0
Wendell Smallwood,@Car,W 28-23,0/0,0,0,0,0,0,0,0,0,0,0
Jonathan Williams,Det,W 52-38,0/0,0,0,0,0,0,0,0,0,0,0
Danny Vitale*,@Hou,L 17-33,0/0,0,0,0,0,0,0,0,0,0,0
Kelvin Taylor,Mia,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Darius Jackson*,@Hou,L 17-33,0/0,0,0,0,0,0,0,0,0,0,0
Dwayne Washington,@NO,L 38-52,0/0,0,0,0,0,0,0,0,0,0,0
Daniel Lasco*,Det,W 52-38,0/0,0,0,0,0,0,0,0,0,0,0
Keith Marshall*,SF,W 26-24,0/0,0,0,0,0,0,0,0,0,0,0
Zac Brooks,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Josh Ferguson,@Ten,L 22-36,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Wilds*,@Hou,L 17-33,0/0,0,0,0,0,0,0,0,0,0,0
Jhurell Pressley,Mia,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Byron Marshall*,SF,W 26-24,0/0,0,0,0,0,0,0,0,0,0,0
George Atkinson III,Pit,L 13-19,0/0,0,0,0,0,0,0,0,0,0,0
James Wilder Jr.,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
D.J. Foster,TB,W 38-33,0/0,0,0,0,0,0,0,0,0,0,0
Dreamius Smith,@Oak,W 17-16,0/0,0,0,0,0,0,0,0,0,0,0
Devon Johnson,Phi,L 23-28,0/0,0,0,0,0,0,0,0,0,0,0
Rob Kelley*,SF,W 26-24,0/0,0,0,0,0,0,0,0,0,0,0
Troymaine Pope,Cle,W 33-17,0/0,0,0,0,0,0,0,0,0,0,0
Glenn Gronkowski,@NYJ,W 24-17,0/0,0,0,0,0,0,0,0,0,0,0
Julian Howsare,NE,L 17-24,0/0,0,0,0,0,0,0,0,0,0,0
Kenneth Farrow*,@Oak,W 17-16,0/0,0,0,0,0,0,0,0,0,0,0
Paul Lasike,@Bal,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Peyton Barber,@Ari,L 33-38,0/0,0,0,0,0,0,0,0,0,0,0
Don Jackson,@Min,L 10-23,0/0,0,0,0,0,0,0,0,0,0,0
George Farmer,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Donnel Pumphrey*,@Car,W 28-23,0/0,0,0,0,0,0,0,0,0,0,0
De'Angelo Henderson,NYG,L 10-23,0/0,0,0,0,0,0,0,0,0,0,0
Joe Mixon,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Elijah Hood,LAC,L 16-17,0/0,0,0,0,0,0,0,0,0,0,0
Marquez Williams,@Hou,L 17-33,0/0,0,0,0,0,0,0,0,0,0,0
Dalvin Cook*,GB,W 23-10,0/0,0,0,0,0,0,0,0,0,0,0
T.J. Logan*,TB,W 38-33,0/0,0,0,0,0,0,0,0,0,0,0
Sam Rogers,@Jax,W 27-17,0/0,0,0,0,0,0,0,0,0,0,0
Devante Mays,@Min,L 10-23,0/0,0,0,0,0,0,0,0,0,0,0
Chris Carson*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Joe Williams*,@Wsh,L 24-26,0/0,0,0,0,0,0,0,0,0,0,0
Khalfani Muhammad,Ind,W 36-22,0/0,0,0,0,0,0,0,0,0,0,0
Jeremy McNichols,@Wsh,L 24-26,0/0,0,0,0,0,0,0,0,0,0,0
Brian Hill,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Freddie Stevenson,@Bal,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Algernon Brown,NE,L 17-24,0/0,0,0,0,0,0,0,0,0,0,0
Jahad Thomas,NE,L 17-24,0/0,0,0,0,0,0,0,0,0,0,0
Elijhaa Penny,TB,W 38-33,0/0,0,0,0,0,0,0,0,0,0,0
J.D. McKissic,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Justin Davis,@Jax,W 27-17,0/0,0,0,0,0,0,0,0,0,0,0
Taquan Mizzell,@Bal,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Tre Madden*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Tion Green,@NO,L 38-52,--/--,--,--,--,--,--,--,--,--,--,--
LeShun Daniels Jr.,SF,W 26-24,--/--,--,--,--,--,--,--,--,--,--,--
