PLAYER,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS
Markus Wheaton,@Cin,W 33-7,0/0,0,0,0,0,0,0,0.7,9.6,0,1.9
Michael Thomas,Phi,L 35-43,0/0,0,0,0,0,0,0,0.6,7.8,0.1,1.7
De'Anthony Thomas*,Oak,W 26-15,0/0,0,0,0,0.1,0.7,0,0.7,6.8,0,1.7
Robert Davis*,@LAC,L 13-30,0/0,0,0,0,0,0,0,0.7,8,0,1.7
Justin Hunter,Bal,W 39-38,0/0,0,0,0,0,0,0,0.5,8.1,0.1,1.7
Michael Campanaro,@Pit,L 38-39,0/0,0,0,0,0.2,1.5,0,0.5,4.7,0,1.5
Ricardo Louis,GB,L 21-27,0/0,0,0,0,0,0,0,0.6,6.9,0,1.4
Andre Holmes*,Ind,W 13-7,0/0,0,0,0,0,0,0,0.5,5.9,0.1,1.4
ArDarius Stewart,@Den,L 0-23,0/0,0,0,0,0.3,1.6,0,0.4,4.5,0,1.2
Johnny Holton,@KC,L 15-26,0/0,0,0,0,0,0,0,0.4,5.5,0,1.2
Tanner McEvoy,@Jax,L 24-30,0/0,0,0,0,0,0,0,0.4,5.5,0,1.1
Aldrick Robinson,@Hou,W 26-16,0/0,0,0,0,0,0,0,0.4,6.2,0,1.1
Michael Floyd,@Car,L 24-31,0/0,0,0,0,0,0,0,0.4,4.8,0,1
Brenton Bersin,Min,W 31-24,0/0,0,0,0,0,0,0,0.4,4.8,0,1
Geronimo Allison,@Cle,W 27-21,0/0,0,0,0,0,0,0,0.3,4.3,0,1
Tommylee Lewis,@Atl,L 17-20,0/0,0,0,0,0,0,0,0.3,4.1,0,0.9
Harry Douglas*,@Ari,L 7-12,0/0,0,0,0,0,0,0,0.4,4.2,0,0.9
Jakeem Grant,NE,W 27-20,0/0,0,0,0,0,0,0,0.2,2.8,0,0.7
Leonte Carroo*,NE,W 27-20,0/0,0,0,0,0,0,0,0.2,2.8,0,0.6
Marvin Hall*,NO,W 20-17,0/0,0,0,0,0,0,0,0.2,2.6,0,0.6
Amara Darboh,@Jax,L 24-30,0/0,0,0,0,0,0,0,0.2,2.3,0,0.5
Jaydon Mickens,Sea,W 30-24,0/0,0,0,0,0,0,0,0,0,0,0.4
Isaiah McKenzie,NYJ,W 23-0,0/0,0,0,0,0,0,0,0.1,1.4,0,0.4
Steve Smith Sr.,@Pit,L 38-39,0/0,0,0,0,0,0,0,0,0,0,0
Andre Johnson,@Ari,L 7-12,0/0,0,0,0,0,0,0,0,0,0,0
Anquan Boldin,Ind,W 13-7,0/0,0,0,0,0,0,0,0,0,0,0
Jerricho Cotchery,Min,W 31-24,0/0,0,0,0,0,0,0,0,0,0,0
Wes Welker,Phi,L 35-43,0/0,0,0,0,0,0,0,0,0,0,0
Roddy White,NO,W 20-17,0/0,0,0,0,0,0,0,0,0,0,0
Vincent Jackson,Det,L 21-24,0/0,0,0,0,0,0,0,0,0,0,0
Joshua Cribbs,@Buf,L 7-13,0/0,0,0,0,0,0,0,0,0,0,0
Nate Washington,@Mia,L 20-27,0/0,0,0,0,0,0,0,0,0,0,0
Lance Moore,NO,W 20-17,0/0,0,0,0,0,0,0,0,0,0,0
Greg Jennings,NE,W 27-20,0/0,0,0,0,0,0,0,0,0,0,0
Devin Hester,@Jax,L 24-30,0/0,0,0,0,0,0,0,0,0,0,0
Derek Hagan,@Ari,L 7-12,0/0,0,0,0,0,0,0,0,0,0,0
Jason Avant,Oak,W 26-15,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Marshall*,Dal,L 10-30,0/0,0,0,0,0,0,0,0,0,0,0
Marques Colston,@Atl,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Miles Austin,@LAR,W 43-35,0/0,0,0,0,0,0,0,0,0,0,0
Calvin Johnson,@TB,W 24-21,0/0,0,0,0,0,0,0,0,0,0,0
Dwayne Bowe,GB,L 21-27,0/0,0,0,0,0,0,0,0,0,0,0
Jacoby Jones,Bal,W 39-38,0/0,0,0,0,0,0,0,0,0,0,0
James Jones,Wsh,W 30-13,0/0,0,0,0,0,0,0,0,0,0,0
Eddie Royal,@Cin,W 33-7,0/0,0,0,0,0,0,0,0,0,0,0
Jerome Simpson,@Hou,W 26-16,0/0,0,0,0,0,0,0,0,0,0,0
Andre Jerome Caldwell,@TB,W 24-21,0/0,0,0,0,0,0,0,0,0,0,0
Matthew Slater,@Mia,L 20-27,0/0,0,0,0,0,0,0,0,0,0,0
Pierre Garcon*,@Hou,W 26-16,0/0,0,0,0,0,0,0,0,0,0,0
Stevie Johnson,Wsh,W 30-13,0/0,0,0,0,0,0,0,0,0,0,0
Kenny Britt,@Mia,L 20-27,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Gibson,@Mia,L 20-27,0/0,0,0,0,0,0,0,0,0,0,0
Brian Hartline,GB,L 21-27,0/0,0,0,0,0,0,0,0,0,0,0
Percy Harvin*,Ind,W 13-7,0/0,0,0,0,0,0,0,0,0,0,0
Darrius Heyward-Bey,Bal,W 39-38,0/0,0,0,0,0,0,0,0,0,0,0
Hakeem Nicks,@Atl,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Norwood,NYJ,W 23-0,0/0,0,0,0,0,0,0,0,0,0,0
Kevin Ogletree,Dal,L 10-30,0/0,0,0,0,0,0,0,0,0,0,0
Julian Edelman*,@Mia,L 20-27,0/0,0,0,0,0,0,0,0,0,0,0
Arrelious Benn*,Sea,W 30-24,0/0,0,0,0,0,0,0,0,0,0,0
Marcus Easley,Ind,W 13-7,0/0,0,0,0,0,0,0,0,0,0,0
Riley Cooper,@LAR,W 43-35,0/0,0,0,0,0,0,0,0,0,0,0
Marc Mariani,@Ari,L 7-12,0/0,0,0,0,0,0,0,0,0,0,0
Greg Little,Ind,W 13-7,0/0,0,0,0,0,0,0,0,0,0,0
Vincent Brown,@Atl,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Dwayne Harris*,Dal,L 10-30,0/0,0,0,0,0,0,0,0,0,0,0
Greg Salas,Ind,W 13-7,0/0,0,0,0,0,0,0,0,0,0,0
Jeremy Kerley,@Den,L 0-23,0/0,0,0,0,0,0,0,0,0,0,0
Denarius Moore,Ind,W 13-7,0/0,0,0,0,0,0,0,0,0,0,0
Cecil Shorts III,Det,L 21-24,0/0,0,0,0,0,0,0,0,0,0,0
Ricardo Lockette,@Jax,L 24-30,0/0,0,0,0,0,0,0,0,0,0,0
Joe Morgan,@Pit,L 38-39,0/0,0,0,0,0,0,0,0,0,0,0
Jeremy Ross,Ten,W 12-7,0/0,0,0,0,0,0,0,0,0,0,0
Terrelle Pryor Sr.*,@LAC,L 13-30,0/0,0,0,0,0,0,0,0,0,0,0
Justin Blackmon,Sea,W 30-24,0/0,0,0,0,0,0,0,0,0,0,0
Stephen Hill,Min,W 31-24,0/0,0,0,0,0,0,0,0,0,0,0
Rueben Randle*,@Cin,W 33-7,0/0,0,0,0,0,0,0,0,0,0,0
Keshawn Martin,@TB,W 24-21,0/0,0,0,0,0,0,0,0,0,0,0
Trevor Graham,Min,W 31-24,0/0,0,0,0,0,0,0,0,0,0,0
Nick Toon,Phi,L 35-43,0/0,0,0,0,0,0,0,0,0,0,0
DeVier Posey,NYJ,W 23-0,0/0,0,0,0,0,0,0,0,0,0,0
LaVon Brazill,@Buf,L 7-13,0/0,0,0,0,0,0,0,0,0,0,0
Chris Givens,@LAR,W 43-35,0/0,0,0,0,0,0,0,0,0,0,0
Kashif Moore,Oak,W 26-15,0/0,0,0,0,0,0,0,0,0,0,0
Nathan Palmer,@KC,L 15-26,0/0,0,0,0,0,0,0,0,0,0,0
Chris Owusu,@Den,L 0-23,0/0,0,0,0,0,0,0,0,0,0,0
Brian Tyms,@Buf,L 7-13,0/0,0,0,0,0,0,0,0,0,0,0
Jeff Fuller,@Jax,L 24-30,0/0,0,0,0,0,0,0,0,0,0,0
Jarrett Boykin,Ind,W 13-7,0/0,0,0,0,0,0,0,0,0,0,0
Griff Whalen,@Pit,L 38-39,0/0,0,0,0,0,0,0,0,0,0,0
Rod Streater,Ind,W 13-7,0/0,0,0,0,0,0,0,0,0,0,0
LaRon Byrd,Min,W 31-24,0/0,0,0,0,0,0,0,0,0,0,0
Brittan Golden*,Ten,W 12-7,0/0,0,0,0,0,0,0,0,0,0,0
Damaris Johnson,@Ari,L 7-12,0/0,0,0,0,0,0,0,0,0,0,0
Stedman Bailey*,Phi,L 35-43,0/0,0,0,0,0,0,0,0,0,0,0
Aaron Dobson,Ten,W 12-7,0/0,0,0,0,0,0,0,0,0,0,0
Robert Woods,Phi,L 35-43,0/0,0,0,0,0,0,0,0,0,0,0
Charles D. Johnson*,Min,W 31-24,0/0,0,0,0,0,0,0,0,0,0,0
B.J. Daniels,NO,W 20-17,0/0,0,0,0,0,0,0,0,0,0,0
Tavarres King*,Dal,L 10-30,0/0,0,0,0,0,0,0,0,0,0,0
Cobi Hamilton,SF,L 16-26,0/0,0,0,0,0,0,0,0,0,0,0
Josh Boyce,GB,L 21-27,0/0,0,0,0,0,0,0,0,0,0,0
Chris Harper,Dal,L 10-30,0/0,0,0,0,0,0,0,0,0,0,0
Odell Beckham Jr.*,Dal,L 10-30,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Matthews*,Ind,W 13-7,0/0,0,0,0,0,0,0,0,0,0,0
Josh Huff,Det,L 21-24,0/0,0,0,0,0,0,0,0,0,0,0
Donte Moncrief*,@Buf,L 7-13,0/0,0,0,0,0,0,0,0,0,0,0
Allen Robinson*,Sea,W 30-24,0/0,0,0,0,0,0,0,0,0,0,0
John Brown,Ten,W 12-7,0/0,0,0,0,0,0,0,0,0,0,0
Shaq Evans,@NYG,W 30-10,0/0,0,0,0,0,0,0,0,0,0,0
Jeremy Gallon,@Mia,L 20-27,0/0,0,0,0,0,0,0,0,0,0,0
Jared Abbrederis,@TB,W 24-21,0/0,0,0,0,0,0,0,0,0,0,0
Kevin Norwood,Dal,L 10-30,0/0,0,0,0,0,0,0,0,0,0,0
Jalen Saunders,@Mia,L 20-27,0/0,0,0,0,0,0,0,0,0,0,0
Bruce Ellington*,SF,L 16-26,0/0,0,0,0,0,0,0,0,0,0,0
Devin Street,SF,L 16-26,0/0,0,0,0,0,0,0,0,0,0,0
Corey Washington,@NYG,W 30-10,0/0,0,0,0,0,0,0,0,0,0,0
Robert Herron,@KC,L 15-26,0/0,0,0,0,0,0,0,0,0,0,0
Allen Hurns,Sea,W 30-24,0/0,0,0,0,0,0,0,0,0,0,0
Corey Brown,Ind,W 13-7,0/0,0,0,0,0,0,0,0,0,0,0
Frankie Hammond,@Den,L 0-23,0/0,0,0,0,0,0,0,0,0,0,0
James Wright,@Buf,L 7-13,0/0,0,0,0,0,0,0,0,0,0,0
Isaiah Burse*,Wsh,W 30-13,0/0,0,0,0,0,0,0,0,0,0,0
Jeremy Butler*,Ind,W 13-7,0/0,0,0,0,0,0,0,0,0,0,0
Damian Copeland,@TB,W 24-21,0/0,0,0,0,0,0,0,0,0,0,0
Jonathan Krause,@Ari,L 7-12,0/0,0,0,0,0,0,0,0,0,0,0
Walter Powell,Ind,W 13-7,0/0,0,0,0,0,0,0,0,0,0,0
Rashad Ross,Ten,W 12-7,0/0,0,0,0,0,0,0,0,0,0,0
Freddie Martino,Det,L 21-24,0/0,0,0,0,0,0,0,0,0,0,0
Kevin Smith,@Jax,L 24-30,0/0,0,0,0,0,0,0,0,0,0,0
Andre Debose,@Buf,L 7-13,0/0,0,0,0,0,0,0,0,0,0,0
DiAndre Campbell,@Hou,W 26-16,0/0,0,0,0,0,0,0,0,0,0,0
Issac Blakeney,Bal,W 39-38,0/0,0,0,0,0,0,0,0,0,0,0
Geremy Davis,Wsh,W 30-13,0/0,0,0,0,0,0,0,0,0,0,0
Da'Ron Brown,Wsh,W 30-13,0/0,0,0,0,0,0,0,0,0,0,0
Kenny Bell,@Pit,L 38-39,0/0,0,0,0,0,0,0,0,0,0,0
Dres Anderson,@Buf,L 7-13,0/0,0,0,0,0,0,0,0,0,0,0
Keith Mumphery,SF,L 16-26,0/0,0,0,0,0,0,0,0,0,0,0
DeAndrew White,SF,L 16-26,0/0,0,0,0,0,0,0,0,0,0,0
Tre McBride III,@Den,L 0-23,0/0,0,0,0,0,0,0,0,0,0,0
Dezmin Lewis,Ind,W 13-7,0/0,0,0,0,0,0,0,0,0,0,0
Quan Bray,@Buf,L 7-13,0/0,0,0,0,0,0,0,0,0,0,0
Sammie Coates,GB,L 21-27,0/0,0,0,0,0,0,0,0,0,0,0
Antwan Goodley,@Cle,W 27-21,0/0,0,0,0,0,0,0,0,0,0,0
Chris Matthews,@Pit,L 38-39,0/0,0,0,0,0,0,0,0,0,0,0
Seantavius Jones,@Buf,L 7-13,0/0,0,0,0,0,0,0,0,0,0,0
Cameron Meredith*,@Cin,W 33-7,0/0,0,0,0,0,0,0,0,0,0,0
Lucky Whitehead,@Den,L 0-23,0/0,0,0,0,0,0,0,0,0,0,0
Quincy Enunwa*,@Den,L 0-23,0/0,0,0,0,0,0,0,0,0,0,0
Matt Hazel,GB,L 21-27,0/0,0,0,0,0,0,0,0,0,0,0
Chris Harper,@Den,L 0-23,0/0,0,0,0,0,0,0,0,0,0,0
Tyler Murphy,NE,W 27-20,0/0,0,0,0,0,0,0,0,0,0,0
Bradley Marquez,@TB,W 24-21,0/0,0,0,0,0,0,0,0,0,0,0
Donteea Dye,Det,L 21-24,0/0,0,0,0,0,0,0,0,0,0,0
Javontee Herndon,@NYG,W 30-10,0/0,0,0,0,0,0,0,0,0,0,0
Eric Rogers,@Hou,W 26-16,0/0,0,0,0,0,0,0,0,0,0,0
Braxton Miller,SF,L 16-26,0/0,0,0,0,0,0,0,0,0,0,0
Malcolm Mitchell*,@Mia,L 20-27,0/0,0,0,0,0,0,0,0,0,0,0
Tajae Sharpe*,@Ari,L 7-12,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Payton,GB,L 21-27,0/0,0,0,0,0,0,0,0,0,0,0
Moritz Bohringer,@Car,L 24-31,0/0,0,0,0,0,0,0,0,0,0,0
Keenan Reynolds,@Pit,L 38-39,0/0,0,0,0,0,0,0,0,0,0,0
Kolby Listenbee,@Buf,L 7-13,0/0,0,0,0,0,0,0,0,0,0,0
Cody Core,Chi,L 7-33,0/0,0,0,0,0,0,0,0,0,0,0
Aaron Burbridge*,@Hou,W 26-16,0/0,0,0,0,0,0,0,0,0,0,0
Devin Lucien,Det,L 21-24,0/0,0,0,0,0,0,0,0,0,0,0
Demarcus Ayers,@Cin,W 33-7,0/0,0,0,0,0,0,0,0,0,0,0
Daniel Braverman,@Cin,W 33-7,0/0,0,0,0,0,0,0,0,0,0,0
Devin Lewis Fuller,NO,W 20-17,0/0,0,0,0,0,0,0,0,0,0,0
Charone Peake*,@Den,L 0-23,0/0,0,0,0,0,0,0,0,0,0,0
Kenny Lawler,@Jax,L 24-30,0/0,0,0,0,0,0,0,0,0,0,0
Max McCaffrey,@Hou,W 26-16,0/0,0,0,0,0,0,0,0,0,0,0
Kasen Williams,GB,L 21-27,0/0,0,0,0,0,0,0,0,0,0,0
Reggie Bell,@Atl,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Jake Kumerow,@Cle,W 27-21,0/0,0,0,0,0,0,0,0,0,0,0
Marquez North,Phi,L 35-43,0/0,0,0,0,0,0,0,0,0,0,0
Andy Jones,@TB,W 24-21,0/0,0,0,0,0,0,0,0,0,0,0
Xavier Rush,@Atl,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Dom Williams*,@LAR,W 43-35,0/0,0,0,0,0,0,0,0,0,0,0
R.J. Harris,@Atl,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Taylor,NYJ,W 23-0,0/0,0,0,0,0,0,0,0,0,0,0
Bernard Reedy,@Mia,L 20-27,0/0,0,0,0,0,0,0,0,0,0,0
Paul McRoberts,Phi,L 35-43,0/0,0,0,0,0,0,0,0,0,0,0
Malachi Dupre,Ind,W 13-7,0/0,0,0,0,0,0,0,0,0,0,0
Rodney Adams,@Car,L 24-31,0/0,0,0,0,0,0,0,0,0,0,0
David Moore,@Jax,L 24-30,0/0,0,0,0,0,0,0,0,0,0,0
Curtis Samuel*,Min,W 31-24,0/0,0,0,0,0,0,0,0,0,0,0
Carlos Henderson*,NYJ,W 23-0,0/0,0,0,0,0,0,0,0,0,0,0
Shelton Gibson,@LAR,W 43-35,0/0,0,0,0,0,0,0,0,0,0,0
JuJu Smith-Schuster,Bal,W 39-38,0/0,0,0,0,0,0,0,0,0,0,0
Isaiah Ford*,NE,W 27-20,0/0,0,0,0,0,0,0,0,0,0,0
Noah Brown,@NYG,W 30-10,0/0,0,0,0,0,0,0,0,0,0,0
Stacy Coley,@Car,L 24-31,0/0,0,0,0,0,0,0,0,0,0,0
John Ross*,Chi,L 7-33,0/0,0,0,0,0,0,0,0,0,0,0
DeAngelo Yancey,@Cle,W 27-21,0/0,0,0,0,0,0,0,0,0,0,0
Jace Billingsley,@TB,W 24-21,0/0,0,0,0,0,0,0,0,0,0,0
Ishmael Zamora,@KC,L 15-26,0/0,0,0,0,0,0,0,0,0,0,0
Austin Carr,@Atl,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Marcus Johnson,@LAR,W 43-35,0/0,0,0,0,0,0,0,0,0,0,0
Rashawn Scott,NE,W 27-20,0/0,0,0,0,0,0,0,0,0,0,0
Rannell Hall,GB,L 21-27,0/0,0,0,0,0,0,0,0,0,0,0
Maurice Harris,@LAC,L 13-30,0/0,0,0,0,0,0,0,0,0,0,0
Tanner Gentry,@Cin,W 33-7,0/0,0,0,0,0,0,0,0,0,0,0
