PLAYER,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS
Eddie Lacy,@SF,W 24-13,0/0,0,0,0,9.6,40.1,0.2,0.5,4.3,0,6.4
Corey Clement,Chi,W 31-3,0/0,0,0,0,7.1,28.6,0.2,1.1,10.2,0,6.3
Charcandrick West*,Buf,L 10-16,0/0,0,0,0,3.4,13.8,0.1,2,15.6,0.1,6.3
Matt Breida,Sea,L 13-24,0/0,0,0,0,4.6,17.9,0.1,2,15.6,0.1,6.1
DeAndre Washington,Den,W 21-14,0/0,0,0,0,3.6,14,0.1,2,15.9,0.1,6.1
Jalen Richard,Den,W 21-14,0/0,0,0,0,4.6,18.7,0.1,1.5,12.8,0.1,5.9
Jamaal Charles*,@Oak,L 14-21,0/0,0,0,0,4.6,23.4,0.1,1.4,11.6,0.1,5.8
Travaris Cadet*,@KC,W 16-10,0/0,0,0,0,5.4,23.4,0.2,1.2,9.5,0.1,5.5
Thomas Rawls,@SF,W 24-13,0/0,0,0,0,5.5,23.2,0.1,1,8.4,0.1,5.1
Alfred Blue,@Bal,L 16-23,0/0,0,0,0,9.2,36.6,0.2,0.2,1.6,0,4.8
Charles Sims,@Atl,L 20-34,0/0,0,0,0,1.7,7.3,0,1.9,14.6,0.1,4.6
D.J. Foster,Jax,W 27-24,0/0,0,0,0,0.6,2.6,0,2.3,16.9,0,4.6
Wayne Gallman,@Wsh,L 10-20,0/0,0,0,0,3.8,16.4,0.1,1.2,9.7,0,4.2
Lance Dunbar,NO,W 26-20,0/0,0,0,0,3.7,16.8,0.1,0.8,6.9,0,3.9
Kyle Juszczyk,Sea,L 13-24,0/0,0,0,0,1.1,3.3,0,1.6,13.2,0.1,3.8
Kerwynn Williams,Jax,W 27-24,0/0,0,0,0,2.6,11.3,0.1,1.2,8.5,0,3.7
Javorius Allen,Hou,W 23-16,0/0,0,0,0,4.3,15.3,0.1,0.7,5.6,0,3.6
Chris Ivory,@Ari,L 24-27,0/0,0,0,0,3.3,12.7,0.1,0.4,3.4,0,2.7
Devante Mays,@Pit,L 28-31,0/0,0,0,0,3.2,12,0.1,0.5,3.4,0,2.4
Aaron Ripkowski,@Pit,L 28-31,0/0,0,0,0,1,4,0,1,6.7,0,2.4
Benny Cunningham,@Phi,L 3-31,0/0,0,0,0,0.7,2.8,0,1,8,0,2.3
James Conner*,GB,W 31-28,0/0,0,0,0,4.2,16,0.1,0,0,0,2.2
Tommy Bohanon,@Ari,L 24-27,0/0,0,0,0,0.3,1.3,0,0.8,7.1,0,2
Peyton Barber,@Atl,L 20-34,0/0,0,0,0,1.5,6.5,0,0.5,3.9,0,1.8
Jacquizz Rodgers,@Atl,L 20-34,0/0,0,0,0,2.1,9.3,0,0.3,2,0,1.7
Zach Zenner,Min,L 23-30,0/0,0,0,0,2.2,7.6,0,0.3,2.1,0,1.5
Corey Grant,@Ari,L 24-27,0/0,0,0,0,1,4.1,0,0.4,3.6,0,1.5
Cameron Artis-Payne,@NYJ,W 35-27,0/0,0,0,0,1.8,7.2,0,0.2,1.9,0,1.4
Matthew Dayes,@Cin,L 16-30,0/0,0,0,0,0.5,1.8,0,0.5,3.3,0,1.2
C.J. Ham,@Det,W 30-23,0/0,0,0,0,0.9,3.2,0,0.2,1.9,0,1.1
Jamize Olawale,Den,W 21-14,0/0,0,0,0,0.7,2.6,0,0.3,2.1,0,1
Andre Ellington,@Bal,L 16-23,0/0,0,0,0,0.9,3.4,0,0.2,1.6,0,0.8
Josh Ferguson,Ten,L 16-20,0/0,0,0,0,0.5,1.7,0,0.2,1.9,0,0.8
Andy Janovich,@Oak,L 14-21,0/0,0,0,0,0.3,0.9,0,0.2,2,0,0.7
Patrick DiMarco,@KC,W 16-10,0/0,0,0,0,0.3,1,0,0.2,1.9,0,0.7
James Develin,Mia,W 35-17,0/0,0,0,0,0,0,0,0.3,2.2,0,0.6
Ryan Hewitt,Cle,W 30-16,0/0,0,0,0,0,0,0,0.1,0.9,0,0.2
Raheem Mostert*,Sea,L 13-24,0/0,0,0,0,0.3,1.2,0,0,0,0,0.2
Kenjon Barner,Chi,W 31-3,0/0,0,0,0,0,0,0,0,0,0,0.2
Trey Edmunds,@LAR,L 20-26,0/0,0,0,0,0.3,1,0,0,0,0,0.1
Derek Watt,@Dal,W 28-6,0/0,0,0,0,0.2,0.9,0,0,0,0,0.1
Jordan Todman*,@Bal,L 16-23,0/0,0,0,0,0,0,0,0,0,0,0
Steven Jackson,Mia,W 35-17,0/0,0,0,0,0,0,0,0,0,0,0
Darren Sproles*,Chi,W 31-3,0/0,0,0,0,0,0,0,0,0,0,0
John Kuhn*,@LAR,L 20-26,0/0,0,0,0,0,0,0,0,0,0,0
Reggie Bush,@KC,W 16-10,0/0,0,0,0,0,0,0,0,0,0,0
DeAngelo Williams,GB,W 31-28,0/0,0,0,0,0,0,0,0,0,0,0
Fred Jackson,@SF,W 24-13,0/0,0,0,0,0,0,0,0,0,0,0
Ahmad Bradshaw,Ten,L 16-20,0/0,0,0,0,0,0,0,0,0,0,0
Pierre Thomas,NYG,W 20-10,0/0,0,0,0,0,0,0,0,0,0,0
Darren McFadden,LAC,L 6-28,0/0,0,0,0,0,0,0,0,0,0,0
Chris Johnson,Jax,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Matt Forte*,Car,L 27-35,0/0,0,0,0,0,0,0,0,0,0,0
Jerome Felton,@KC,W 16-10,0/0,0,0,0,0,0,0,0,0,0,0
Tim Hightower,Sea,L 13-24,0/0,0,0,0,0,0,0,0,0,0,0
Justin Forsett,@Oak,L 14-21,0/0,0,0,0,0,0,0,0,0,0,0
Mike Tolbert,@KC,W 16-10,0/0,0,0,0,0,0,0,0,0,0,0
Marcel Reece,@SF,W 24-13,0/0,0,0,0,0,0,0,0,0,0,0
Donald Brown,Mia,W 35-17,0/0,0,0,0,0,0,0,0,0,0,0
Arian Foster,@NE,L 17-35,0/0,0,0,0,0,0,0,0,0,0,0
Rashad Jennings,@Wsh,L 10-20,0/0,0,0,0,0,0,0,0,0,0,0
Jorvorskie Lane,@Atl,L 20-34,0/0,0,0,0,0,0,0,0,0,0,0
Cedric Peerman*,Cle,W 30-16,0/0,0,0,0,0,0,0,0,0,0,0
Marcus Thigpen,@KC,W 16-10,0/0,0,0,0,0,0,0,0,0,0,0
Darrel Young,@NYJ,W 35-27,0/0,0,0,0,0,0,0,0,0,0,0
Antone Smith,@Atl,L 20-34,0/0,0,0,0,0,0,0,0,0,0,0
C.J. Spiller*,Buf,L 10-16,0/0,0,0,0,0,0,0,0,0,0,0
Ryan Mathews,Chi,W 31-3,0/0,0,0,0,0,0,0,0,0,0,0
Dexter McCluster,@Dal,W 28-6,0/0,0,0,0,0,0,0,0,0,0,0
Ben Tate,GB,W 31-28,0/0,0,0,0,0,0,0,0,0,0,0
Toby Gerhart,@Ari,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Boobie Dixon,@KC,W 16-10,0/0,0,0,0,0,0,0,0,0,0,0
James Starks,@Pit,L 28-31,0/0,0,0,0,0,0,0,0,0,0,0
Joique Bell,Min,L 23-30,0/0,0,0,0,0,0,0,0,0,0,0
Tyler Clutts,LAC,L 6-28,0/0,0,0,0,0,0,0,0,0,0,0
Stevan Ridley,GB,W 31-28,0/0,0,0,0,0,0,0,0,0,0,0
