PLAYER,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS
Jesse James,@Cin,W 23-20,0/0,0,0,0,0,0,0,2.9,27.8,0.3,7.3
Benjamin Watson,Det,W 44-20,0/0,0,0,0,0,0,0,3,28.2,0.2,7.1
Eric Ebron,@Bal,L 20-44,0/0,0,0,0,0,0,0,2.9,28.7,0.2,6.9
Ricky Seals-Jones,LAR,L 16-32,0/0,0,0,0,0,0,0,2.6,27.3,0.2,6.8
C.J. Fiedorowicz*,@Ten,L 13-24,0/0,0,0,0,0,0,0,2.9,24.1,0.2,6.7
Tyler Higbee,@Ari,W 32-16,0/0,0,0,0,0,0,0,2.4,27.4,0.2,6.4
George Kittle,@Chi,W 15-14,0/0,0,0,0,0,0,0,2.5,27.3,0.1,5.9
David Njoku,@LAC,L 10-19,0/0,0,0,0,0,0,0,2.7,22.8,0.1,5.8
Marcedes Lewis,Ind,W 30-10,0/0,0,0,0,0,0,0,1.9,23.3,0.2,5.6
Niles Paul,@Dal,L 14-38,0/0,0,0,0,0,0,0,1.9,24.7,0.2,5.3
Richard Rodgers*,TB,W 26-20,0/0,0,0,0,0,0,0,2.1,22.5,0.2,5.3
Virgil Green,@Mia,L 9-35,0/0,0,0,0,0,0,0,2.1,23.1,0.2,5.3
O.J. Howard*,@GB,L 20-26,0/0,0,0,0,0,0,0,1.8,22,0.1,4.9
Jermaine Gresham,LAR,L 16-32,0/0,0,0,0,0,0,0,2,19.5,0.2,4.8
Stephen Anderson,@Ten,L 13-24,0/0,0,0,0,0,0,0,2,18.2,0.2,4.7
Dwayne Allen,@Buf,W 23-3,0/0,0,0,0,0,0,0,1.7,16.7,0.2,4.6
Daniel Brown,SF,L 14-15,0/0,0,0,0,0,0,0,1.6,18.1,0.2,4.5
Gerald Everett,@Ari,W 32-16,0/0,0,0,0,0,0,0,1.4,20.1,0.2,4.4
Josh Hill,Car,W 31-21,0/0,0,0,0,0,0,0,1.5,16.9,0.2,4.3
Garrett Celek,@Chi,W 15-14,0/0,0,0,0,0,0,0,1.6,18.3,0.1,3.8
Dion Sims,SF,L 14-15,0/0,0,0,0,0,0,0,1.4,14.6,0.2,3.8
Eric Tomlinson,KC,W 38-31,0/0,0,0,0,0,0,0,1,10.8,0.1,2.7
Demetrius Harris,@NYJ,L 31-38,0/0,0,0,0,0,0,0,1.1,9.6,0.1,2.6
Clive Walford*,NYG,W 24-17,0/0,0,0,0,0,0,0,0.9,11,0.1,2.5
Troy Niklas,LAR,L 16-32,0/0,0,0,0,0,0,0,0.9,10.1,0.1,2.5
Xavier Grimble,@Cin,W 23-20,0/0,0,0,0,0,0,0,0.9,9.4,0.1,2.4
Nick Vannett*,Phi,W 24-10,0/0,0,0,0,0,0,0,0.9,8.9,0.1,2.4
Anthony Fasano,Den,W 35-9,0/0,0,0,0,0,0,0,0.8,8.7,0.1,2.3
Austin Traylor,@Mia,L 9-35,0/0,0,0,0,0,0,0,0.9,9.7,0.1,2.3
Jeff Heuerman,@Mia,L 9-35,0/0,0,0,0,0,0,0,0.8,10.5,0.1,2.3
Logan Thomas,NE,L 3-23,0/0,0,0,0,0,0,0,0.8,9.2,0.1,2.2
Rhett Ellison,@Oak,L 17-24,0/0,0,0,0,0,0,0,0.9,9.4,0.1,2.2
James O'Shaughnessy,Ind,W 30-10,0/0,0,0,0,0,0,0,0.8,8.7,0.1,2
Jeremy Sprinkle,@Dal,L 14-38,0/0,0,0,0,0,0,0,0.7,8.3,0.1,1.9
Luke Willson,Phi,W 24-10,0/0,0,0,0,0,0,0,0.7,7.7,0.1,1.8
Levine Toilolo*,Min,L 9-14,0/0,0,0,0,0,0,0,0.7,6.7,0.1,1.7
David Morgan,@Atl,W 14-9,0/0,0,0,0,0,0,0,0.7,6.5,0.1,1.7
Khari Lee,NE,L 3-23,0/0,0,0,0,0,0,0,0.6,6.9,0.1,1.6
Maxx Williams,Det,W 44-20,0/0,0,0,0,0,0,0,0.7,6.1,0,1.5
James Hanna,Wsh,W 38-14,0/0,0,0,0,0,0,0,0.6,6.5,0,1.5
Brandon Williams*,@Jax,L 10-30,0/0,0,0,0,0,0,0,0.6,6.5,0,1.4
Brent Celek,@Sea,L 10-24,0/0,0,0,0,0,0,0,0.5,5.3,0,1.2
Sean McGrath,Cle,W 19-10,0/0,0,0,0,0,0,0,0.4,4.6,0,1.2
Derek Carrier,@Ari,W 32-16,0/0,0,0,0,0,0,0,0.5,4.9,0,1.1
Chris Manhertz*,@NO,L 21-31,0/0,0,0,0,0,0,0,0.4,4.9,0,1.1
Orson Charles,@NYJ,L 31-38,0/0,0,0,0,0,0,0,0.4,4.1,0,1.1
Jerell Adams,@Oak,L 17-24,0/0,0,0,0,0,0,0,0.4,4.9,0,1.1
C.J. Uzomah,Pit,L 20-23,0/0,0,0,0,0,0,0,0.4,4.2,0,1
Ben Koyack,Ind,W 30-10,0/0,0,0,0,0,0,0,0.4,4.4,0,1
Geoff Swaim,Wsh,W 38-14,0/0,0,0,0,0,0,0,0.3,3.3,0,0.8
Michael Roberts,@Bal,L 20-44,0/0,0,0,0,0,0,0,0.2,2.1,0,0.6
Antony Auclair,@GB,L 20-26,0/0,0,0,0,0,0,0,0.2,2.3,0,0.6
MarQueis Gray,Den,W 35-9,0/0,0,0,0,0,0,0,0.2,2.2,0,0.6
Jacob Hollister,@Buf,W 23-3,0/0,0,0,0,0,0,0,0.1,1.2,0,0.3
Kellen Winslow,KC,W 38-31,0/0,0,0,0,0,0,0,0,0,0,0
Alex Smith,@Dal,L 14-38,0/0,0,0,0,0,0,0,0,0,0,0
Owen Daniels,@Mia,L 9-35,0/0,0,0,0,0,0,0,0,0,0,0
Daniel Fells,@Oak,L 17-24,0/0,0,0,0,0,0,0,0,0,0,0
Greg Olsen,@NO,L 21-31,0/0,0,0,0,0,0,0,0,0,0,0
Matt Spaeth,@Cin,W 23-20,0/0,0,0,0,0,0,0,0,0,0,0
Scott Chandler*,@Buf,W 23-3,0/0,0,0,0,0,0,0,0,0,0,0
Chase Coffman,@Jax,L 10-30,0/0,0,0,0,0,0,0,0,0,0,0
Bear Pascoe,@Buf,W 23-3,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Pettigrew,@Bal,L 20-44,0/0,0,0,0,0,0,0,0,0,0,0
John Phillips,Car,W 31-21,0/0,0,0,0,0,0,0,0,0,0,0
Zach Miller*,SF,L 14-15,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Myers,@GB,L 20-26,0/0,0,0,0,0,0,0,0,0,0,0
Dennis Pitta*,Det,W 44-20,0/0,0,0,0,0,0,0,0,0,0,0
Tony Moeaki,SF,L 14-15,0/0,0,0,0,0,0,0,0,0,0,0
Jim Dray,LAR,L 16-32,0/0,0,0,0,0,0,0,0,0,0,0
Garrett Graham,@Mia,L 9-35,0/0,0,0,0,0,0,0,0,0,0,0
Clay Harbor*,Car,W 31-21,0/0,0,0,0,0,0,0,0,0,0,0
Anthony McCoy,Phi,W 24-10,0/0,0,0,0,0,0,0,0,0,0,0
Andrew Quarless,@Bal,L 20-44,0/0,0,0,0,0,0,0,0,0,0,0
Richie Brockel,@NO,L 21-31,0/0,0,0,0,0,0,0,0,0,0,0
Jeff Cumberland,Cle,W 19-10,0/0,0,0,0,0,0,0,0,0,0,0
Logan Paulsen,@Chi,W 15-14,0/0,0,0,0,0,0,0,0,0,0,0
Rob Housler,@Buf,W 23-3,0/0,0,0,0,0,0,0,0,0,0,0
Bruce Miller,@Chi,W 15-14,0/0,0,0,0,0,0,0,0,0,0,0
Luke Stocker,Hou,W 24-13,0/0,0,0,0,0,0,0,0,0,0,0
David Ausberry,@Bal,L 20-44,0/0,0,0,0,0,0,0,0,0,0,0
D.J. Williams,@Dal,L 14-38,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Cameron,Den,W 35-9,0/0,0,0,0,0,0,0,0,0,0,0
Coby Fleener*,Car,W 31-21,0/0,0,0,0,0,0,0,0,0,0,0
Ladarius Green,@Cin,W 23-20,0/0,0,0,0,0,0,0,0,0,0,0
Greg Scruggs,@Buf,W 23-3,0/0,0,0,0,0,0,0,0,0,0,0
Phillip Supernaw,Hou,W 24-13,0/0,0,0,0,0,0,0,0,0,0,0
Beau Brinkley,Hou,W 24-13,0/0,0,0,0,0,0,0,0,0,0,0
Dominique Jones,Den,W 35-9,0/0,0,0,0,0,0,0,0,0,0,0
Chase Ford,Det,W 44-20,0/0,0,0,0,0,0,0,0,0,0,0
Cooper Helfet,NYG,W 24-17,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Bostick,KC,W 38-31,0/0,0,0,0,0,0,0,0,0,0,0
Larry Donnell,Det,W 44-20,0/0,0,0,0,0,0,0,0,0,0,0
Ifeanyi Momah*,LAR,L 16-32,0/0,0,0,0,0,0,0,0,0,0,0
Tyler Eifert*,Pit,L 20-23,0/0,0,0,0,0,0,0,0,0,0,0
Gavin Escobar,Det,W 44-20,0/0,0,0,0,0,0,0,0,0,0,0
Vance McDonald,@Cin,W 23-20,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Reed*,@Dal,L 14-38,0/0,0,0,0,0,0,0,0,0,0,0
Ryan Griffin*,@Ten,L 13-24,0/0,0,0,0,0,0,0,0,0,0,0
Michael Williams,@Buf,W 23-3,0/0,0,0,0,0,0,0,0,0,0,0
Mychal Rivera*,Ind,W 30-10,0/0,0,0,0,0,0,0,0,0,0,0
