PLAYER,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS
Jeff Heuerman,@KC,L 19-29,0/0,0,0,0,0,0,0,0.5,5.9,0,1.2
Niles Paul,Dal,L 19-33,0/0,0,0,0,0,0,0,0.5,5,0,1.2
Lee Smith,@Buf,L 14-34,0/0,0,0,0,0,0,0,0.5,4.3,0,1.2
Chris Godwin,Car,L 3-17,0/0,0,0,0,0,0,0,0.4,5.1,0,1.1
Levine Toilolo*,@NYJ,W 25-20,0/0,0,0,0,0,0,0,0.4,4.2,0,1.1
Marcus Johnson,SF,W 33-10,0/0,0,0,0,0,0,0,0.4,5.3,0,1.1
Cole Hikutini*,@Phi,L 10-33,0/0,0,0,0,0,0,0,0.5,5,0,1.1
Garrett Celek,@Phi,L 10-33,0/0,0,0,0,0,0,0,0.5,5,0,1.1
Nick Vannett*,Hou,W 41-38,0/0,0,0,0,0,0,0,0.4,4.4,0,1.1
Patrick DiMarco,Oak,W 34-14,0/0,0,0,0,0.3,1,0,0.4,3.8,0,1.1
Eric Tomlinson,Atl,L 20-25,0/0,0,0,0,0,0,0,0.4,4.5,0,1.1
Josh Malone,Ind,W 24-23,0/0,0,0,0,0,0,0,0.4,5.1,0,1.1
Ross Travis,@Cin,L 23-24,0/0,0,0,0,0,0,0,0.4,4.1,0,1
Samaje Perine,Dal,L 19-33,0/0,0,0,0,0.8,3.2,0,0.3,2.2,0,1
Bobby Rainey Jr.,Mia,W 40-0,0/0,0,0,0,0,0,0,0.5,3.9,0,0.9
Phillip Dorsett,LAC,W 21-13,0/0,0,0,0,0,0,0,0.2,2.5,0,0.5
Blake Bell*,@Cle,W 33-16,0/0,0,0,0,0,0,0,0.2,2.1,0,0.5
David Morgan,@Cle,W 33-16,0/0,0,0,0,0,0,0,0.2,2.1,0,0.5
Jarius Wright,@Cle,W 33-16,0/0,0,0,0,0,0,0,0.2,2.3,0,0.5
Anthony Sherman,Den,W 29-19,0/0,0,0,0,0,0,0,0.2,1.8,0,0.5
Khari Lee,Oak,W 34-14,0/0,0,0,0,0,0,0,0.2,2.1,0,0.5
MarQueis Gray,@Bal,L 0-40,0/0,0,0,0,0,0,0,0.2,1.9,0,0.5
Akeem Hunt*,Den,W 29-19,0/0,0,0,0,0,0,0,0.2,1.8,0,0.5
Matthew Dayes,Min,L 16-33,0/0,0,0,0,0.8,3,0,0,0,0,0.4
Andy Janovich,@KC,L 19-29,0/0,0,0,0,0.2,0.8,0,0.1,1.2,0,0.4
Elijah Hood,@Buf,L 14-34,0/0,0,0,0,0.7,2.6,0,0,0,0,0.4
Terrell Watson,@Det,W 20-15,0/0,0,0,0,0.7,2.5,0,0,0,0,0.4
Raheem Mostert*,@Phi,L 10-33,0/0,0,0,0,0.6,2.2,0,0,0,0,0.3
Pharoh Cooper,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Jacob Hollister,LAC,W 21-13,0/0,0,0,0,0,0,0,0.1,1.1,0,0.3
James Develin,LAC,W 21-13,0/0,0,0,0,0,0,0,0.1,1,0,0.3
Geoff Swaim,@Wsh,W 33-19,0/0,0,0,0,0,0,0,0.1,1.1,0,0.3
Alfred Blue,@Sea,L 38-41,0/0,0,0,0,0.5,2.3,0,0,0,0,0.3
Trey Edmunds,Chi,W 20-12,0/0,0,0,0,0.3,1.1,0,0,0,0,0.2
Travis Rudolph,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Chris Thompson,@Sea,L 38-41,0/0,0,0,0,0,0,0,0,0,0,0.2
Kerwynn Williams,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Marqise Lee*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Derek Watt,@NE,L 13-21,0/0,0,0,0,0.2,0.7,0,0,0,0,0.1
Trevor Davis,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Brandon Tate,Oak,W 34-14,0/0,0,0,0,0,0,0,0,0,0,0.1
Tavon Austin,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Jeff Janis,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Corey Grant,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Keelan Cole,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Sterling Shepard*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Cooper Kupp,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Jordan Todman*,@Sea,L 38-41,0/0,0,0,0,0,0,0,0,0,0,0
Eric Weems,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Randall Cobb,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Shane Vereen,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Taiwan Jones*,Oak,W 34-14,0/0,0,0,0,0,0,0,0,0,0,0
Steve Smith Sr.,Mia,W 40-0,0/0,0,0,0,0,0,0,0,0,0,0
Andre Johnson,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Anquan Boldin,Oak,W 34-14,0/0,0,0,0,0,0,0,0,0,0,0
Nate Washington,LAC,W 21-13,0/0,0,0,0,0,0,0,0,0,0,0
Lance Moore,@NYJ,W 25-20,0/0,0,0,0,0,0,0,0,0,0,0
John Kuhn*,Chi,W 20-12,0/0,0,0,0,0,0,0,0,0,0,0
Reggie Bush,Oak,W 34-14,0/0,0,0,0,0,0,0,0,0,0,0
DeAngelo Williams,@Det,W 20-15,0/0,0,0,0,0,0,0,0,0,0,0
Marcedes Lewis,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Greg Jennings,@Bal,L 0-40,0/0,0,0,0,0,0,0,0,0,0,0
Devin Hester,Hou,W 41-38,0/0,0,0,0,0,0,0,0,0,0,0
Derek Hagan,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Owen Daniels,@KC,L 19-29,0/0,0,0,0,0,0,0,0,0,0,0
Jason Avant,Den,W 29-19,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Marshall*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Delanie Walker,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Marques Colston,Chi,W 20-12,0/0,0,0,0,0,0,0,0,0,0,0
Miles Austin,SF,W 33-10,0/0,0,0,0,0,0,0,0,0,0,0
Fred Jackson,Hou,W 41-38,0/0,0,0,0,0,0,0,0,0,0,0
Daniel Fells,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Calvin Johnson,Pit,L 15-20,0/0,0,0,0,0,0,0,0,0,0,0
Adrian Peterson*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Marshawn Lynch,@Buf,L 14-34,0/0,0,0,0,0,0,0,0,0,0,0
Dwayne Bowe,Min,L 16-33,0/0,0,0,0,0,0,0,0,0,0,0
Greg Olsen,@TB,W 17-3,0/0,0,0,0,0,0,0,0,0,0,0
Jacoby Jones,@Det,W 20-15,0/0,0,0,0,0,0,0,0,0,0,0
Matt Spaeth,@Det,W 20-15,0/0,0,0,0,0,0,0,0,0,0,0
James Jones,@NE,L 13-21,0/0,0,0,0,0,0,0,0,0,0,0
Scott Chandler*,LAC,W 21-13,0/0,0,0,0,0,0,0,0,0,0,0
Clark Harris,Ind,W 24-23,0/0,0,0,0,0,0,0,0,0,0,0
Ahmad Bradshaw,@Cin,L 23-24,0/0,0,0,0,0,0,0,0,0,0,0
Pierre Thomas,Dal,L 19-33,0/0,0,0,0,0,0,0,0,0,0,0
Darren McFadden,@Wsh,W 33-19,0/0,0,0,0,0,0,0,0,0,0,0
Chris Johnson,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Jordy Nelson*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Eddie Royal,@NO,L 12-20,0/0,0,0,0,0,0,0,0,0,0,0
Jerome Simpson,@Phi,L 10-33,0/0,0,0,0,0,0,0,0,0,0,0
Fred Davis,Dal,L 19-33,0/0,0,0,0,0,0,0,0,0,0,0
Martellus Bennett*,LAC,W 21-13,0/0,0,0,0,0,0,0,0,0,0,0
Harry Douglas*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Craig Stevens,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Andre Jerome Caldwell,Pit,L 15-20,0/0,0,0,0,0,0,0,0,0,0,0
Gary Barnidge,Min,L 16-33,0/0,0,0,0,0,0,0,0,0,0,0
Donald Brown,LAC,W 21-13,0/0,0,0,0,0,0,0,0,0,0,0
