PLAYER,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS
Marshawn Lynch,@Mia,W 27-24,0/0,0,0,0,12.2,49,0.6,1,8,0,10.4
Frank Gore,@Hou,W 20-14,0/0,0,0,0,12.6,50.6,0.4,1.5,13.3,0,10.2
Matt Forte*,Buf,W 34-21,0/0,0,0,0,7.2,27.8,0.2,3.1,26.6,0.1,10.1
Bilal Powell,Buf,W 34-21,0/0,0,0,0,9.7,40.8,0.2,2.3,17.2,0.1,9.9
Kenyan Drake,Oak,L 24-27,0/0,0,0,0,13.2,55.5,0.2,1.4,11.9,0,9.6
Theo Riddick,@GB,W 30-17,0/0,0,0,0,3.4,12.9,0.1,3.8,26.9,0.2,9.3
LeGarrette Blount,Den,W 51-23,0/0,0,0,0,13.9,53.6,0.4,0.8,6.1,0,9.2
Damien Williams*,Oak,L 24-27,0/0,0,0,0,9.7,38.2,0.2,2.1,18,0.1,9.2
Andre Ellington,Ind,L 14-20,0/0,0,0,0,3.6,14.3,0.1,3.5,29.6,0.1,9.2
Tevin Coleman,@Car,L 17-20,0/0,0,0,0,7.8,33.4,0.2,2.2,19.3,0.1,9.1
Orleans Darkwa,LAR,L 17-51,0/0,0,0,0,11,48.8,0.2,1.4,11.2,0.1,8.8
Giovani Bernard,@Jax,L 7-23,0/0,0,0,0,7,31.4,0.1,2.7,21.7,0.1,8.8
Jonathan Stewart,Atl,W 20-17,0/0,0,0,0,12.6,51.3,0.3,1,8,0,8.7
Derrick Henry,Bal,W 23-20,0/0,0,0,0,12.3,53.4,0.4,0.6,5.2,0,8.5
Marlon Mack,@Hou,W 20-14,0/0,0,0,0,7.1,28.8,0.3,2.1,18.2,0,8.5
Eddie Lacy,Wsh,L 14-17,0/0,0,0,0,12.5,53.1,0.3,0.7,6.3,0,8.2
T.J. Yeldon,Cin,W 23-7,0/0,0,0,0,8.1,30.8,0.2,2,16.5,0.1,8.1
DeAndre Washington,@Mia,W 27-24,0/0,0,0,0,4.9,20.5,0.2,2.5,19.2,0.1,7.8
Shane Vereen,LAR,L 17-51,0/0,0,0,0,2.6,11.7,0,2.9,24.9,0.1,7.6
Ty Montgomery*,Det,L 17-30,0/0,0,0,0,7.1,29.4,0.3,1.5,11.9,0,7.5
C.J. Prosise*,Wsh,L 14-17,0/0,0,0,0,1.7,7,0,1.7,17.9,0.1,5
Wayne Gallman,LAR,L 17-51,0/0,0,0,0,5.1,21.9,0.1,1.1,9.5,0,4.9
Jamaal Charles*,@Phi,L 23-51,0/0,0,0,0,4.7,23.2,0.1,1.1,7.8,0,4.8
Kyle Juszczyk,Ari,L 10-20,0/0,0,0,0,0.9,2.8,0.1,1.9,15.1,0.1,4.4
Jay Ajayi,Den,W 51-23,0/0,0,0,0,5.6,20.8,0.1,0.7,5.9,0,4.3
Samaje Perine,@Sea,W 17-14,0/0,0,0,0,6.3,26.4,0.1,0.5,4.2,0,4.2
D'Onta Foreman*,Ind,L 14-20,0/0,0,0,0,5.3,22.2,0.2,0.2,2,0,3.7
Malcolm Brown,@NYG,W 51-17,0/0,0,0,0,3.6,14.5,0.1,0.7,6.3,0,3.6
Alfred Blue,Ind,L 14-20,0/0,0,0,0,4.4,18,0.1,0.5,3.9,0,3.6
Elijah McGuire,Buf,W 34-21,0/0,0,0,0,3.8,15.3,0.1,0.7,6.3,0,3.5
Thomas Rawls,Wsh,L 14-17,0/0,0,0,0,4.2,18.3,0.1,0.5,4,0,3.3
Kenjon Barner,Den,W 51-23,0/0,0,0,0,0.8,3.2,0,1.2,8.9,0,2.9
Dwayne Washington,@GB,W 30-17,0/0,0,0,0,4.6,17.7,0.1,0.3,2,0,2.9
Cameron Artis-Payne,Atl,W 20-17,0/0,0,0,0,3.6,14.1,0.1,0.5,4.4,0,2.9
J.D. McKissic,Wsh,L 14-17,0/0,0,0,0,1.4,5.5,0,0.7,6.2,0,2.2
Paul Perkins,LAR,L 17-51,0/0,0,0,0,2.2,9,0,0.5,4.7,0,2.2
Jacquizz Rodgers,@NO,L 10-30,0/0,0,0,0,1.9,8.3,0,0.6,3.9,0,2.2
Alfred Morris,KC,W 28-17,0/0,0,0,0,2.3,10.4,0.1,0.2,2,0,2
Tommy Bohanon,Cin,W 23-7,0/0,0,0,0,0.3,1.3,0,0.8,6.4,0,1.9
Josh Ferguson,@Hou,W 20-14,0/0,0,0,0,1.6,6.1,0.1,0.5,3.8,0,1.8
Rod Smith*,KC,W 28-17,0/0,0,0,0,1.4,6,0.1,0.2,2.1,0,1.4
Kerwynn Williams,@SF,W 20-10,0/0,0,0,0,1.3,5.5,0,0.3,2.1,0,1.4
Bobby Rainey Jr.,@Ten,L 20-23,0/0,0,0,0,0,0,0,0.5,3.8,0,1
Jamize Olawale,@Mia,W 27-24,0/0,0,0,0,0.2,1,0,0.2,2.1,0,0.7
Patrick DiMarco,@NYJ,L 21-34,0/0,0,0,0,0.3,1,0,0.2,1.7,0,0.6
Aaron Ripkowski,Det,L 17-30,0/0,0,0,0,0.3,1,0,0.2,1.9,0,0.6
Tre Madden*,Wsh,L 14-17,0/0,0,0,0,0,0,0,0.2,2.1,0,0.6
Anthony Sherman,@Dal,L 17-28,0/0,0,0,0,0,0,0,0.2,2,0,0.5
Akeem Hunt*,@Dal,L 17-28,0/0,0,0,0,0,0,0,0.2,2,0,0.5
Raheem Mostert*,Ari,L 10-20,0/0,0,0,0,0.8,2.8,0,0,0,0,0.4
Andy Janovich,@Phi,L 23-51,0/0,0,0,0,0.2,0.7,0,0.1,1,0,0.4
Senorise Perry,Oak,L 24-27,0/0,0,0,0,0.7,2.9,0,0,0,0,0.4
Dion Lewis,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Jamaal Williams,Det,L 17-30,0/0,0,0,0,0.5,1.9,0,0,0,0,0.3
Ryan Hewitt,@Jax,L 7-23,0/0,0,0,0,0,0,0,0.1,0.9,0,0.3
Trey Edmunds,TB,W 30-10,0/0,0,0,0,0.3,1.1,0,0,0,0,0.2
Tarik Cohen,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Jalston Fowler,Wsh,L 14-17,0/0,0,0,0,0.2,0.5,0,0,0,0,0.1
David Fluellen,Bal,W 23-20,0/0,0,0,0,0.2,0.6,0,0,0,0,0.1
Jerick McKinnon,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Fred Jackson,Wsh,L 14-17,0/0,0,0,0,0,0,0,0,0,0,0
Ahmad Bradshaw,@Hou,W 20-14,0/0,0,0,0,0,0,0,0,0,0,0
Pierre Thomas,@Sea,W 17-14,0/0,0,0,0,0,0,0,0,0,0,0
Darren McFadden,KC,W 28-17,0/0,0,0,0,0,0,0,0,0,0,0
Chris Johnson,@SF,W 20-10,0/0,0,0,0,0,0,0,0,0,0,0
Jerome Felton,@NYJ,L 21-34,0/0,0,0,0,0,0,0,0,0,0,0
Tim Hightower,Ari,L 10-20,0/0,0,0,0,0,0,0,0,0,0,0
Justin Forsett,@Phi,L 23-51,0/0,0,0,0,0,0,0,0,0,0,0
Marcel Reece,Wsh,L 14-17,0/0,0,0,0,0,0,0,0,0,0,0
Danny Woodhead,@Ten,L 20-23,0/0,0,0,0,0,0,0,0,0,0,0
Donald Brown,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Arian Foster,Oak,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Rashad Jennings,LAR,L 17-51,0/0,0,0,0,0,0,0,0,0,0,0
Jorvorskie Lane,@NO,L 10-30,0/0,0,0,0,0,0,0,0,0,0,0
Cedric Peerman*,@Jax,L 7-23,0/0,0,0,0,0,0,0,0,0,0,0
Marcus Thigpen,@NYJ,L 21-34,0/0,0,0,0,0,0,0,0,0,0,0
Darrel Young,Atl,W 20-17,0/0,0,0,0,0,0,0,0,0,0,0
Antone Smith,@NO,L 10-30,0/0,0,0,0,0,0,0,0,0,0,0
C.J. Spiller*,@Dal,L 17-28,0/0,0,0,0,0,0,0,0,0,0,0
Ryan Mathews,Den,W 51-23,0/0,0,0,0,0,0,0,0,0,0,0
Dexter McCluster,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Ben Tate,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Toby Gerhart,Cin,W 23-7,0/0,0,0,0,0,0,0,0,0,0,0
Boobie Dixon,@NYJ,L 21-34,0/0,0,0,0,0,0,0,0,0,0,0
James Starks,Det,L 17-30,0/0,0,0,0,0,0,0,0,0,0,0
Joique Bell,@GB,W 30-17,0/0,0,0,0,0,0,0,0,0,0,0
James Develin,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Tyler Clutts,KC,W 28-17,0/0,0,0,0,0,0,0,0,0,0,0
Stevan Ridley,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Ryan Williams,KC,W 28-17,0/0,0,0,0,0,0,0,0,0,0,0
Daniel Thomas,Oak,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Kendall Hunter,TB,W 30-10,0/0,0,0,0,0,0,0,0,0,0,0
Taiwan Jones*,@NYJ,L 21-34,0/0,0,0,0,0,0,0,0,0,0,0
Roy Helu Jr.,@Mia,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
DuJuan Harris,Cin,W 23-7,0/0,0,0,0,0,0,0,0,0,0,0
Matt Asiata,@GB,W 30-17,0/0,0,0,0,0,0,0,0,0,0,0
Shaun Draughn,LAR,L 17-51,0/0,0,0,0,0,0,0,0,0,0,0
Chase Reynolds,@NYG,W 51-17,0/0,0,0,0,0,0,0,0,0,0,0
Will Johnson,LAR,L 17-51,0/0,0,0,0,0,0,0,0,0,0,0
Trent Richardson,@Ten,L 20-23,0/0,0,0,0,0,0,0,0,0,0,0
