PLAYER,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS
Dion Sims,Pit,W 23-17,0/0,0,0,0,0,0,0,1.4,14.1,0.1,3.5
Nick Boyle,@Jax,L 7-44,0/0,0,0,0,0,0,0,1.7,14.2,0.1,3.5
Will Tye,Mia,W 20-6,0/0,0,0,0,0,0,0,1.4,14.7,0.1,3.3
Jonnu Smith,Sea,W 33-27,0/0,0,0,0,0,0,0,1.3,13.1,0.1,3.2
Tyler Kroft,@GB,L 24-27,0/0,0,0,0,0,0,0,1.3,13.6,0.1,3
Jeff Heuerman,@Buf,L 16-26,0/0,0,0,0,0,0,0,1.2,12.3,0.1,3
Troy Niklas,Dal,L 17-28,0/0,0,0,0,0,0,0,1,11.7,0.1,2.8
Niles Paul,Oak,W 27-10,0/0,0,0,0,0,0,0,1,11.3,0.1,2.7
Rhett Ellison,@Phi,L 24-27,0/0,0,0,0,0,0,0,1.1,10.9,0.1,2.5
Dwayne Allen,Hou,W 36-33,0/0,0,0,0,0,0,0,0.9,8.7,0.1,2.3
Ifeanyi Momah*,Dal,L 17-28,0/0,0,0,0,0,0,0,0.8,8.7,0.1,2.1
Jeremy Sprinkle,Oak,W 27-10,0/0,0,0,0,0,0,0,0.8,8.5,0.1,2
Demetrius Harris,@LAC,W 24-10,0/0,0,0,0,0,0,0,0.8,7.6,0.1,1.9
Levine Toilolo*,@Det,W 30-26,0/0,0,0,0,0,0,0,0.7,6.9,0.1,1.9
Trey Burton,NYG,W 27-24,0/0,0,0,0,0,0,0,0.8,7.8,0,1.8
Chris Manhertz*,NO,L 13-34,0/0,0,0,0,0,0,0,0.6,7.5,0.1,1.7
Lance Kendricks,Cin,W 27-24,0/0,0,0,0,0,0,0,0.6,6,0.1,1.6
Darren Fells,Atl,L 26-30,0/0,0,0,0,0,0,0,0.5,6.2,0.1,1.4
Ben Koyack,Bal,W 44-7,0/0,0,0,0,0,0,0,0.7,6,0,1.4
Michael Hoomanawanui*,@Car,W 34-13,0/0,0,0,0,0,0,0,0.5,5.6,0.1,1.4
Luke Willson,@Ten,L 27-33,0/0,0,0,0,0,0,0,0.5,6.3,0,1.4
Nick O'Leary,Den,W 26-16,0/0,0,0,0,0,0,0,0.6,5.7,0,1.4
Lee Smith,@Wsh,L 10-27,0/0,0,0,0,0,0,0,0.5,4.8,0.1,1.3
Brent Celek,NYG,W 27-24,0/0,0,0,0,0,0,0,0.5,6.2,0,1.3
Vance McDonald,@Chi,L 17-23,0/0,0,0,0,0,0,0,0.4,5.4,0,1.2
Brandon Williams*,Cle,W 31-28,0/0,0,0,0,0,0,0,0.4,4.8,0,1.1
Darrell Daniels,Cle,W 31-28,0/0,0,0,0,0,0,0,0.4,4.8,0,1.1
Adam Shaheen*,Pit,W 23-17,0/0,0,0,0,0,0,0,0.4,4.6,0,1.1
James Hanna,@Ari,W 28-17,0/0,0,0,0,0,0,0,0.5,4.5,0,1.1
Ross Travis,Cle,W 31-28,0/0,0,0,0,0,0,0,0.4,4,0,1
James O'Shaughnessy,Bal,W 44-7,0/0,0,0,0,0,0,0,0.4,4,0,1
Garrett Celek,LAR,L 39-41,0/0,0,0,0,0,0,0,0.3,3.3,0,0.8
Michael Roberts,Atl,L 26-30,0/0,0,0,0,0,0,0,0.3,2.7,0,0.7
Jerell Adams,@Phi,L 24-27,0/0,0,0,0,0,0,0,0.3,2.7,0,0.6
Clive Walford*,@Wsh,L 10-27,0/0,0,0,0,0,0,0,0.2,2.6,0,0.6
Eric Saubert,@Det,W 30-26,0/0,0,0,0,0,0,0,0.2,2.4,0,0.6
Blake Bell*,TB,W 34-17,0/0,0,0,0,0,0,0,0.2,2.4,0,0.6
David Morgan,TB,W 34-17,0/0,0,0,0,0,0,0,0.2,2.4,0,0.6
Geoff Swaim,@Ari,W 28-17,0/0,0,0,0,0,0,0,0.2,2.3,0,0.6
Neal Sterling,Mia,W 20-6,0/0,0,0,0,0,0,0,0.2,2.4,0,0.6
Randall Telfer,@Ind,L 28-31,0/0,0,0,0,0,0,0,0.2,2.2,0,0.5
Nick Vannett*,@Ten,L 27-33,0/0,0,0,0,0,0,0,0.2,2.2,0,0.5
MarQueis Gray,@NYJ,L 6-20,0/0,0,0,0,0,0,0,0.2,2,0,0.5
Anthony Fasano,@NYJ,L 6-20,0/0,0,0,0,0,0,0,0.2,2,0,0.5
Derek Carrier,@SF,W 41-39,0/0,0,0,0,0,0,0,0.2,2.1,0,0.5
Sean McGrath,KC,L 10-24,0/0,0,0,0,0,0,0,0.1,1.2,0,0.3
Xavier Grimble,@Chi,L 17-23,0/0,0,0,0,0,0,0,0.1,1.3,0,0.3
Richard Rodgers*,Cin,W 27-24,0/0,0,0,0,0,0,0,0.1,1.1,0,0.3
Jacob Hollister,Hou,W 36-33,0/0,0,0,0,0,0,0,0.1,1.1,0,0.3
Alan Cross,@Min,L 17-34,0/0,0,0,0,0,0,0,0.1,1.1,0,0.3
Logan Paulsen,LAR,L 39-41,0/0,0,0,0,0,0,0,0.1,1.1,0,0.3
Kellen Winslow,Mia,W 20-6,0/0,0,0,0,0,0,0,0,0,0,0
Alex Smith,Oak,W 27-10,0/0,0,0,0,0,0,0,0,0,0,0
Owen Daniels,@Buf,L 16-26,0/0,0,0,0,0,0,0,0,0,0,0
Daniel Fells,@Phi,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Greg Olsen,NO,L 13-34,0/0,0,0,0,0,0,0,0,0,0,0
Matt Spaeth,@Chi,L 17-23,0/0,0,0,0,0,0,0,0,0,0,0
Scott Chandler*,Hou,W 36-33,0/0,0,0,0,0,0,0,0,0,0,0
Clark Harris,@GB,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Fred Davis,Oak,W 27-10,0/0,0,0,0,0,0,0,0,0,0,0
Craig Stevens,Sea,W 33-27,0/0,0,0,0,0,0,0,0,0,0,0
Gary Barnidge,@Ind,L 28-31,0/0,0,0,0,0,0,0,0,0,0,0
Jacob Tamme,@Det,W 30-26,0/0,0,0,0,0,0,0,0,0,0,0
Kellen Davis,Mia,W 20-6,0/0,0,0,0,0,0,0,0,0,0,0
Matthew Mulligan,Atl,L 26-30,0/0,0,0,0,0,0,0,0,0,0,0
David Johnson,@Chi,L 17-23,0/0,0,0,0,0,0,0,0,0,0,0
James Casey,@Buf,L 16-26,0/0,0,0,0,0,0,0,0,0,0,0
Chase Coffman,Cle,W 31-28,0/0,0,0,0,0,0,0,0,0,0,0
Bear Pascoe,Hou,W 36-33,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Pettigrew,Atl,L 26-30,0/0,0,0,0,0,0,0,0,0,0,0
John Phillips,@Car,W 34-13,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Myers,@Min,L 17-34,0/0,0,0,0,0,0,0,0,0,0,0
Dennis Pitta*,@Jax,L 7-44,0/0,0,0,0,0,0,0,0,0,0,0
Tony Moeaki,Pit,W 23-17,0/0,0,0,0,0,0,0,0,0,0,0
Jim Dray,Dal,L 17-28,0/0,0,0,0,0,0,0,0,0,0,0
Garrett Graham,@Buf,L 16-26,0/0,0,0,0,0,0,0,0,0,0,0
Clay Harbor*,@Car,W 34-13,0/0,0,0,0,0,0,0,0,0,0,0
Anthony McCoy,@Ten,L 27-33,0/0,0,0,0,0,0,0,0,0,0,0
Andrew Quarless,Atl,L 26-30,0/0,0,0,0,0,0,0,0,0,0,0
Richie Brockel,NO,L 13-34,0/0,0,0,0,0,0,0,0,0,0,0
Jeff Cumberland,KC,L 10-24,0/0,0,0,0,0,0,0,0,0,0,0
Rob Housler,Hou,W 36-33,0/0,0,0,0,0,0,0,0,0,0,0
Bruce Miller,LAR,L 39-41,0/0,0,0,0,0,0,0,0,0,0,0
Luke Stocker,Sea,W 33-27,0/0,0,0,0,0,0,0,0,0,0,0
David Ausberry,Atl,L 26-30,0/0,0,0,0,0,0,0,0,0,0,0
D.J. Williams,Oak,W 27-10,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Cameron,@NYJ,L 6-20,0/0,0,0,0,0,0,0,0,0,0,0
Orson Charles,@LAC,W 24-10,0/0,0,0,0,0,0,0,0,0,0,0
Ladarius Green,@Chi,L 17-23,0/0,0,0,0,0,0,0,0,0,0,0
Greg Scruggs,Hou,W 36-33,0/0,0,0,0,0,0,0,0,0,0,0
Phillip Supernaw,Sea,W 33-27,0/0,0,0,0,0,0,0,0,0,0,0
Dominique Jones,@NYJ,L 6-20,0/0,0,0,0,0,0,0,0,0,0,0
Chase Ford,@Jax,L 7-44,0/0,0,0,0,0,0,0,0,0,0,0
Cooper Helfet,@Wsh,L 10-27,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Bostick,Mia,W 20-6,0/0,0,0,0,0,0,0,0,0,0,0
Larry Donnell,@Jax,L 7-44,0/0,0,0,0,0,0,0,0,0,0,0
Tyler Eifert*,@GB,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Gavin Escobar,@Jax,L 7-44,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Reed*,Oak,W 27-10,0/0,0,0,0,0,0,0,0,0,0,0
Michael Williams,Hou,W 36-33,0/0,0,0,0,0,0,0,0,0,0,0
Mychal Rivera*,Bal,W 44-7,0/0,0,0,0,0,0,0,0,0,0,0
Chris Gragg*,Mia,W 20-6,0/0,0,0,0,0,0,0,0,0,0,0
Justice Cunningham,@SF,W 41-39,0/0,0,0,0,0,0,0,0,0,0,0
Chris Pantale,@NYJ,L 6-20,0/0,0,0,0,0,0,0,0,0,0,0
Timothy Wright,Atl,L 26-30,0/0,0,0,0,0,0,0,0,0,0,0
Zach Sudfeld,Mia,W 20-6,0/0,0,0,0,0,0,0,0,0,0,0
Jake Stoneburner,@SF,W 41-39,0/0,0,0,0,0,0,0,0,0,0,0
C.J. Fiedorowicz*,@NE,L 33-36,0/0,0,0,0,0,0,0,0,0,0,0
Crockett Gillmore*,@Jax,L 7-44,0/0,0,0,0,0,0,0,0,0,0,0
Jace Amaro,Sea,W 33-27,0/0,0,0,0,0,0,0,0,0,0,0
Logan Thomas,Den,W 26-16,0/0,0,0,0,0,0,0,0,0,0,0
Brian Leonhardt,TB,W 34-17,0/0,0,0,0,0,0,0,0,0,0,0
Marcel Jensen,Oak,W 27-10,0/0,0,0,0,0,0,0,0,0,0,0
Asante Cleveland*,KC,L 10-24,0/0,0,0,0,0,0,0,0,0,0,0
Nic Jacobs,Bal,W 44-7,0/0,0,0,0,0,0,0,0,0,0,0
Blake Annen,Den,W 26-16,0/0,0,0,0,0,0,0,0,0,0,0
RaShaun Allen,@NE,L 33-36,0/0,0,0,0,0,0,0,0,0,0,0
Justin Perillo,Pit,W 23-17,0/0,0,0,0,0,0,0,0,0,0,0
MyCole Pruitt*,@NE,L 33-36,0/0,0,0,0,0,0,0,0,0,0,0
Gerald Christian,Dal,L 17-28,0/0,0,0,0,0,0,0,0,0,0,0
Darren Waller,@Jax,L 7-44,0/0,0,0,0,0,0,0,0,0,0,0
Rory Anderson,Den,W 26-16,0/0,0,0,0,0,0,0,0,0,0,0
Kennard Backman,Atl,L 26-30,0/0,0,0,0,0,0,0,0,0,0,0
Maxx Williams,@Jax,L 7-44,0/0,0,0,0,0,0,0,0,0,0,0
E.J. Bibbs,Oak,W 27-10,0/0,0,0,0,0,0,0,0,0,0,0
Khari Lee,Den,W 26-16,0/0,0,0,0,0,0,0,0,0,0,0
Jerome Cunningham,Sea,W 33-27,0/0,0,0,0,0,0,0,0,0,0,0
Wes Saxton,Den,W 26-16,0/0,0,0,0,0,0,0,0,0,0,0
Daniel Brown,Pit,W 23-17,0/0,0,0,0,0,0,0,0,0,0,0
Temarrick Hemingway*,@SF,W 41-39,0/0,0,0,0,0,0,0,0,0,0,0
Rico Gathers*,@Ari,W 28-17,0/0,0,0,0,0,0,0,0,0,0,0
Thomas Duarte,@NYJ,L 6-20,0/0,0,0,0,0,0,0,0,0,0,0
Beau Sandland,Cin,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Ben Braunecker,Pit,W 23-17,0/0,0,0,0,0,0,0,0,0,0,0
Cole Wick,LAR,L 39-41,0/0,0,0,0,0,0,0,0,0,0,0
Matt LaCosse,@Buf,L 16-26,0/0,0,0,0,0,0,0,0,0,0,0
Erik Swoope*,Cle,W 31-28,0/0,0,0,0,0,0,0,0,0,0,0
Anthony Denham,NYG,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Bryce Williams,NO,L 13-34,0/0,0,0,0,0,0,0,0,0,0,0
Braedon Bowman,KC,L 10-24,0/0,0,0,0,0,0,0,0,0,0,0
Brian Parker,@Buf,L 16-26,0/0,0,0,0,0,0,0,0,0,0,0
Joshua Perkins,@Det,W 30-26,0/0,0,0,0,0,0,0,0,0,0,0
Scott Simonson*,NO,L 13-34,0/0,0,0,0,0,0,0,0,0,0,0
D.J. Tialavea,@Det,W 30-26,0/0,0,0,0,0,0,0,0,0,0,0
Matt Lengel,@Ind,L 28-31,0/0,0,0,0,0,0,0,0,0,0,0
Alex Ellis,Bal,W 44-7,0/0,0,0,0,0,0,0,0,0,0,0
Eric Tomlinson,Mia,W 20-6,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Leggett*,Mia,W 20-6,0/0,0,0,0,0,0,0,0,0,0,0
Jake Butt*,@Buf,L 16-26,0/0,0,0,0,0,0,0,0,0,0,0
Mason Schreck*,@GB,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Bucky Hodges*,TB,W 34-17,0/0,0,0,0,0,0,0,0,0,0,0
Antony Auclair,@Min,L 17-34,0/0,0,0,0,0,0,0,0,0,0,0
Ricky Seals-Jones,Dal,L 17-28,0/0,0,0,0,0,0,0,0,0,0,0
Hakeem Valles,Atl,L 26-30,0/0,0,0,0,0,0,0,0,0,0,0
Cole Hikutini*,LAR,L 39-41,0/0,0,0,0,0,0,0,0,0,0,0
Sean Culkin,KC,L 10-24,0/0,0,0,0,0,0,0,0,0,0,0
Cethan Carter,@GB,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Evan Baylis,@NE,L 33-36,0/0,0,0,0,0,0,0,0,0,0,0
Shane Smith,@Phi,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Beau Brinkley,Sea,W 33-27,--/--,--,--,--,--,--,--,--,--,--,--
Kyle Nelson,LAR,L 39-41,--/--,--,--,--,--,--,--,--,--,--,--
Henry Krieger-Coble,@SF,W 41-39,--/--,--,--,--,--,--,--,--,--,--,--
Austin Traylor,@Buf,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--
