PLAYER,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS
DeMarco Murray*,LAR,L 23-27,0/0,0,0,0,10.8,49.3,0.4,2.6,18,0.1,12.1
Latavius Murray,@GB,W 16-0,0/0,0,0,0,16.4,63.6,0.6,1,7.8,0,11.9
Marshawn Lynch,@Phi,L 10-19,0/0,0,0,0,12.2,47.5,0.5,2.3,16.9,0.1,11.8
Theo Riddick,@Cin,L 17-26,0/0,0,0,0,7.8,30.4,0.2,3.6,26.5,0.2,11.5
Isaiah Crowell,@Chi,L 3-20,0/0,0,0,0,15,64.5,0.3,1.7,11.8,0,11.2
Jonathan Stewart,TB,W 22-19,0/0,0,0,0,14.9,64.9,0.6,0.7,5.6,0,11
Jay Ajayi,Oak,W 19-10,0/0,0,0,0,15.2,64.1,0.4,1.2,8.9,0.1,10.9
Bilal Powell,LAC,L 7-14,0/0,0,0,0,13.3,62.1,0.3,1.4,8.6,0,10.6
Frank Gore,@Bal,L 16-23,0/0,0,0,0,15.1,58.8,0.2,1.8,13.2,0,10.5
Kerwynn Williams,NYG,W 23-0,0/0,0,0,0,13.3,59.5,0.3,1,9.3,0,10
Mike Gillislee*,Buf,W 37-16,0/0,0,0,0,10.5,46.9,0.5,0.9,7.5,0,9.7
Danny Woodhead,Ind,W 23-16,0/0,0,0,0,3.1,12.5,0.1,3.6,30.5,0.2,9.6
Duke Johnson Jr.,@Chi,L 3-20,0/0,0,0,0,5.7,23.7,0.1,3.6,28.1,0,9.6
Mike Davis,@Dal,W 21-12,0/0,0,0,0,14,53.8,0.2,1.3,10.9,0.1,9.6
Peyton Barber,@Car,L 19-22,0/0,0,0,0,11.4,49.3,0.2,1.9,14.7,0,9.5
Matt Forte*,LAC,L 7-14,0/0,0,0,0,7,31.7,0.2,2.9,19.6,0.1,9.4
Derrick Henry,LAR,L 23-27,0/0,0,0,0,10.6,50.7,0.4,1,8,0,9.3
Devontae Booker,@Wsh,L 11-27,0/0,0,0,0,7.6,29.7,0.1,2.6,19.6,0.1,8.8
Shane Vereen,@Ari,L 0-23,0/0,0,0,0,3.3,12.5,0.1,2.7,20.8,0.1,6.9
Branden Oliver,@NYJ,W 14-7,0/0,0,0,0,4.2,16,0.1,2.1,15.9,0.1,6.4
Charles Sims,@Car,L 19-22,0/0,0,0,0,1.9,7.9,0,2.7,22,0.1,6.3
LeGarrette Blount,Oak,W 19-10,0/0,0,0,0,9.1,38.9,0.3,0.2,1.9,0,6.1
Charcandrick West*,Mia,W 29-13,0/0,0,0,0,2.4,9.9,0.1,2,15.6,0.1,5.9
Matt Breida,Jax,W 44-33,0/0,0,0,0,7.4,30.7,0.1,1,7.7,0,5.8
Tion Green,@Cin,L 17-26,0/0,0,0,0,9,38.1,0.2,0.3,2.1,0,5.7
Elijhaa Penny,NYG,W 23-0,0/0,0,0,0,7.2,28.9,0.2,0.8,7.3,0,5.5
Ameer Abdullah,@Cin,L 17-26,0/0,0,0,0,4.3,17.5,0.1,1.6,11.8,0.1,5.5
T.J. Yeldon,@SF,L 33-44,0/0,0,0,0,2.6,10.1,0.1,2.2,14.6,0.1,5.3
Kyle Juszczyk,Jax,W 44-33,0/0,0,0,0,0.6,1.9,0,2.6,20,0.1,5.3
Travaris Cadet*,@NE,L 16-37,0/0,0,0,0,3.6,16.6,0.1,1.7,12.9,0.1,5.2
DeAndre Washington,@Phi,L 10-19,0/0,0,0,0,3.4,13.1,0.1,1.8,12,0.1,5
Andre Ellington,Pit,L 6-34,0/0,0,0,0,1.7,7,0,1.8,17.6,0.1,5
Aaron Jones*,Min,L 0-16,0/0,0,0,0,5.1,21.7,0.2,1,6.6,0,4.8
Jalen Richard,@Phi,L 10-19,0/0,0,0,0,0.9,3.9,0,2,15,0.1,4.4
Corey Clement,Oak,W 19-10,0/0,0,0,0,4,16.4,0.1,0.9,7.6,0,4.2
Elijah McGuire,LAC,L 7-14,0/0,0,0,0,3.3,14.7,0.1,1.1,8.6,0,4.1
Chris Ivory,@SF,L 33-44,0/0,0,0,0,5.2,20.3,0.2,0.5,3.3,0,3.9
Doug Martin,@Car,L 19-22,0/0,0,0,0,5.2,21.5,0.1,0.5,4.2,0,3.6
Alfred Blue,Pit,L 6-34,0/0,0,0,0,5.7,22.8,0.1,0.2,2.2,0,3.3
Malcolm Brown,@Ten,W 27-23,0/0,0,0,0,3.1,10.8,0.1,0.5,4.1,0,2.7
Senorise Perry,@KC,L 13-29,0/0,0,0,0,4,15.5,0.1,0.3,2,0,2.3
Fitzgerald Toussaint,@Hou,W 34-6,0/0,0,0,0,2.9,11.6,0.1,0.3,2.6,0,2.2
Benny Cunningham,Cle,W 20-3,0/0,0,0,0,0.3,1.2,0,1,8,0,2.2
Brandon Bolden,Buf,W 37-16,0/0,0,0,0,0.6,2.5,0,0.8,6.2,0,2
Rod Smith*,Sea,L 12-21,0/0,0,0,0,2.3,9.2,0.1,0.2,1.9,0,2
James Develin,Buf,W 37-16,0/0,0,0,0,0,0,0,0.8,6.4,0.1,1.9
De'Angelo Henderson,@Wsh,L 11-27,0/0,0,0,0,1.9,7.7,0,0.5,3.8,0,1.9
Akeem Hunt*,Mia,W 29-13,0/0,0,0,0,1.5,6.4,0,0.2,1.9,0,1.4
Alfred Morris,Sea,L 12-21,0/0,0,0,0,1.4,6,0.1,0.2,1.9,0,1.4
Josh Ferguson,@Bal,L 16-23,0/0,0,0,0,0,0,0,0.7,4.9,0,1.3
Mike Tolbert,@NE,L 16-37,0/0,0,0,0,1.5,6.3,0,0.2,1.8,0,1.2
Kenjon Barner,Oak,W 19-10,0/0,0,0,0,0.3,1.3,0,0.4,3.3,0,1.2
Thomas Rawls,@Dal,W 21-12,0/0,0,0,0,1.3,5.5,0,0.3,2.2,0,1.2
C.J. Ham,@GB,W 16-0,0/0,0,0,0,0.9,2.9,0.1,0.2,2,0,1.1
Aaron Ripkowski,Min,L 0-16,0/0,0,0,0,0.2,0.8,0,0.5,3.3,0,1.1
Jamize Olawale,@Phi,L 10-19,0/0,0,0,0,0.6,2.1,0,0.3,2.2,0,0.9
Patrick DiMarco,@NE,L 16-37,0/0,0,0,0,0.2,0.9,0,0.2,1.8,0,0.6
Jacquizz Rodgers,@Car,L 19-22,0/0,0,0,0,1,4.5,0,0,0,0,0.6
Cameron Artis-Payne,TB,W 22-19,0/0,0,0,0,0.3,1.4,0,0,0,0,0.2
Derek Watt,@NYJ,W 14-7,0/0,0,0,0,0.3,0.9,0,0,0,0,0.1
Austin Ekeler,@NYJ,W 14-7,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Todman*,Pit,L 6-34,0/0,0,0,0,0,0,0,0,0,0,0
Steven Jackson,Buf,W 37-16,0/0,0,0,0,0,0,0,0,0,0,0
Darren Sproles*,Oak,W 19-10,0/0,0,0,0,0,0,0,0,0,0,0
John Kuhn*,Atl,W 23-13,0/0,0,0,0,0,0,0,0,0,0,0
Reggie Bush,@NE,L 16-37,0/0,0,0,0,0,0,0,0,0,0,0
DeAngelo Williams,@Hou,W 34-6,0/0,0,0,0,0,0,0,0,0,0,0
Fred Jackson,@Dal,W 21-12,0/0,0,0,0,0,0,0,0,0,0,0
Adrian Peterson*,NYG,W 23-0,0/0,0,0,0,0,0,0,0,0,0,0
Ahmad Bradshaw,@Bal,L 16-23,0/0,0,0,0,0,0,0,0,0,0,0
Pierre Thomas,Den,W 27-11,0/0,0,0,0,0,0,0,0,0,0,0
Darren McFadden,Sea,L 12-21,0/0,0,0,0,0,0,0,0,0,0,0
Chris Johnson,NYG,W 23-0,0/0,0,0,0,0,0,0,0,0,0,0
Jamaal Charles*,@Wsh,L 11-27,0/0,0,0,0,0,0,0,0,0,0,0
Jerome Felton,@NE,L 16-37,0/0,0,0,0,0,0,0,0,0,0,0
Tim Hightower,Jax,W 44-33,0/0,0,0,0,0,0,0,0,0,0,0
Justin Forsett,@Wsh,L 11-27,0/0,0,0,0,0,0,0,0,0,0,0
Marcel Reece,@Dal,W 21-12,0/0,0,0,0,0,0,0,0,0,0,0
Donald Brown,Buf,W 37-16,0/0,0,0,0,0,0,0,0,0,0,0
Arian Foster,@KC,L 13-29,0/0,0,0,0,0,0,0,0,0,0,0
Rashad Jennings,@Ari,L 0-23,0/0,0,0,0,0,0,0,0,0,0,0
Jorvorskie Lane,@Car,L 19-22,0/0,0,0,0,0,0,0,0,0,0,0
Cedric Peerman*,Det,W 26-17,0/0,0,0,0,0,0,0,0,0,0,0
Marcus Thigpen,@NE,L 16-37,0/0,0,0,0,0,0,0,0,0,0,0
Darrel Young,TB,W 22-19,0/0,0,0,0,0,0,0,0,0,0,0
Antone Smith,@Car,L 19-22,0/0,0,0,0,0,0,0,0,0,0,0
C.J. Spiller*,Mia,W 29-13,0/0,0,0,0,0,0,0,0,0,0,0
Ryan Mathews,Oak,W 19-10,0/0,0,0,0,0,0,0,0,0,0,0
Dexter McCluster,@NYJ,W 14-7,0/0,0,0,0,0,0,0,0,0,0,0
Ben Tate,@Hou,W 34-6,0/0,0,0,0,0,0,0,0,0,0,0
Toby Gerhart,@SF,L 33-44,0/0,0,0,0,0,0,0,0,0,0,0
Boobie Dixon,@NE,L 16-37,0/0,0,0,0,0,0,0,0,0,0,0
James Starks,Min,L 0-16,0/0,0,0,0,0,0,0,0,0,0,0
Joique Bell,@Cin,L 17-26,0/0,0,0,0,0,0,0,0,0,0,0
Tyler Clutts,Sea,L 12-21,0/0,0,0,0,0,0,0,0,0,0,0
Stevan Ridley,@Hou,W 34-6,0/0,0,0,0,0,0,0,0,0,0,0
Ryan Williams,Sea,L 12-21,0/0,0,0,0,0,0,0,0,0,0,0
Daniel Thomas,@KC,L 13-29,0/0,0,0,0,0,0,0,0,0,0,0
Chris Polk,Pit,L 6-34,0/0,0,0,0,0,0,0,0,0,0,0
LaMike James,@KC,L 13-29,0/0,0,0,0,0,0,0,0,0,0,0
Bernard Pierce,@Wsh,L 11-27,0/0,0,0,0,0,0,0,0,0,0,0
Robert Turbin*,@Bal,L 16-23,0/0,0,0,0,0,0,0,0,0,0,0
Ronnie Hillman,Sea,L 12-21,0/0,0,0,0,0,0,0,0,0,0,0
Cyrus Gray,@NO,L 13-23,0/0,0,0,0,0,0,0,0,0,0,0
Vick Ballard,Atl,W 23-13,0/0,0,0,0,0,0,0,0,0,0,0
Daniel Herron,@NE,L 16-37,0/0,0,0,0,0,0,0,0,0,0,0
Bryce Brown,@Dal,W 21-12,0/0,0,0,0,0,0,0,0,0,0,0
Daryl Richardson,@Bal,L 16-23,0/0,0,0,0,0,0,0,0,0,0,0
Cory Harkey,@Ten,W 27-23,0/0,0,0,0,0,0,0,0,0,0,0
Joe Banyard,@NE,L 16-37,0/0,0,0,0,0,0,0,0,0,0,0
Jonas Gray,@SF,L 33-44,0/0,0,0,0,0,0,0,0,0,0,0
Lance Dunbar*,@Ten,W 27-23,0/0,0,0,0,0,0,0,0,0,0,0
Bobby Rainey Jr.,Ind,W 23-16,0/0,0,0,0,0,0,0,0,0,0,0
Jonathan Grimes,@SF,L 33-44,0/0,0,0,0,0,0,0,0,0,0,0
Montee Ball,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Knile Davis,@Hou,W 34-6,0/0,0,0,0,0,0,0,0,0,0,0
Eddie Lacy,@Dal,W 21-12,0/0,0,0,0,0,0,0,0,0,0,0
Christine Michael*,@Bal,L 16-23,0/0,0,0,0,0,0,0,0,0,0,0
Denard Robinson,@SF,L 33-44,0/0,0,0,0,0,0,0,0,0,0,0
Chris Thompson*,Den,W 27-11,0/0,0,0,0,0,0,0,0,0,0,0
Mike James*,@Cin,L 17-26,0/0,0,0,0,0,0,0,0,0,0,0
Rex Burkhead*,Buf,W 37-16,0/0,0,0,0,0,0,0,0,0,0,0
Stepfan Taylor,NYG,W 23-0,0/0,0,0,0,0,0,0,0,0,0,0
Zac Stacy,LAC,L 7-14,0/0,0,0,0,0,0,0,0,0,0,0
Joseph Randle,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Spencer Ware*,Mia,W 29-13,0/0,0,0,0,0,0,0,0,0,0,0
Kendall Gaskins,Jax,W 44-33,0/0,0,0,0,0,0,0,0,0,0,0
Steven Miller,@Cin,L 17-26,0/0,0,0,0,0,0,0,0,0,0,0
George Winn*,@Bal,L 16-23,0/0,0,0,0,0,0,0,0,0,0,0
Khiry Robinson,LAC,L 7-14,0/0,0,0,0,0,0,0,0,0,0,0
Dri Archer,@NE,L 16-37,0/0,0,0,0,0,0,0,0,0,0,0
Terrance West,Ind,W 23-16,0/0,0,0,0,0,0,0,0,0,0,0
Tre Mason,@Ten,W 27-23,0/0,0,0,0,0,0,0,0,0,0,0
Bishop Sankey*,@GB,W 16-0,0/0,0,0,0,0,0,0,0,0,0,0
Jeremy Hill*,Det,W 26-17,0/0,0,0,0,0,0,0,0,0,0,0
Tyler Gaffney*,@SF,L 33-44,0/0,0,0,0,0,0,0,0,0,0,0
Storm Johnson,@KC,L 13-29,0/0,0,0,0,0,0,0,0,0,0,0
Lache Seastrunk,LAC,L 7-14,0/0,0,0,0,0,0,0,0,0,0,0
Ryan Hewitt,Det,W 26-17,0/0,0,0,0,0,0,0,0,0,0,0
Trey Watts,@Ten,W 27-23,0/0,0,0,0,0,0,0,0,0,0,0
Austin Johnson,@Car,L 19-22,0/0,0,0,0,0,0,0,0,0,0,0
Jay Prosch,Pit,L 6-34,0/0,0,0,0,0,0,0,0,0,0,0
Glenn Winston,@Chi,L 3-20,0/0,0,0,0,0,0,0,0,0,0,0
Roosevelt Nix,@Hou,W 34-6,0/0,0,0,0,0,0,0,0,0,0,0
David Johnson*,NYG,W 23-0,0/0,0,0,0,0,0,0,0,0,0,0
Marcus Murphy,@NE,L 16-37,0/0,0,0,0,0,0,0,0,0,0,0
Jeremy Langford,Ind,W 23-16,0/0,0,0,0,0,0,0,0,0,0,0
Jalston Fowler,@Dal,W 21-12,0/0,0,0,0,0,0,0,0,0,0,0
Malcolm Johnson,Jax,W 44-33,0/0,0,0,0,0,0,0,0,0,0,0
Joey Iosefa,Buf,W 37-16,0/0,0,0,0,0,0,0,0,0,0,0
David Cobb,Cle,W 20-3,0/0,0,0,0,0,0,0,0,0,0,0
Karlos Williams,@Hou,W 34-6,0/0,0,0,0,0,0,0,0,0,0,0
Ty Montgomery*,Min,L 0-16,0/0,0,0,0,0,0,0,0,0,0,0
Kenny Hilliard,Den,W 27-11,0/0,0,0,0,0,0,0,0,0,0,0
Josh Robinson,@Bal,L 16-23,0/0,0,0,0,0,0,0,0,0,0,0
Tyler Varga,@Bal,L 16-23,0/0,0,0,0,0,0,0,0,0,0,0
Matt Jones,@Bal,L 16-23,0/0,0,0,0,0,0,0,0,0,0,0
Michael Dyer,@Phi,L 10-19,0/0,0,0,0,0,0,0,0,0,0,0
John Crockett,Ind,W 23-16,0/0,0,0,0,0,0,0,0,0,0,0
Terrence Magee*,@NO,L 13-23,0/0,0,0,0,0,0,0,0,0,0,0
Gus Johnson,@NYJ,W 14-7,0/0,0,0,0,0,0,0,0,0,0,0
Zach Zenner,@Cin,L 17-26,0/0,0,0,0,0,0,0,0,0,0,0
Terron Ward,@NO,L 13-23,0/0,0,0,0,0,0,0,0,0,0,0
Jarryd Hayne,Jax,W 44-33,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Wegher,@Ten,W 27-23,0/0,0,0,0,0,0,0,0,0,0,0
Alonzo Harris,Min,L 0-16,0/0,0,0,0,0,0,0,0,0,0,0
Nikita Whitlock,@Ari,L 0-23,0/0,0,0,0,0,0,0,0,0,0,0
Raheem Mostert*,Jax,W 44-33,0/0,0,0,0,0,0,0,0,0,0,0
Trey Williams,Sea,L 12-21,0/0,0,0,0,0,0,0,0,0,0,0
C.J. Prosise*,@Dal,W 21-12,0/0,0,0,0,0,0,0,0,0,0,0
Tyler Ervin*,Pit,L 6-34,0/0,0,0,0,0,0,0,0,0,0,0
Kenneth Dixon*,Ind,W 23-16,0/0,0,0,0,0,0,0,0,0,0,0
Paul Perkins,@Ari,L 0-23,0/0,0,0,0,0,0,0,0,0,0,0
Wendell Smallwood,Oak,W 19-10,0/0,0,0,0,0,0,0,0,0,0,0
Jonathan Williams,Atl,W 23-13,0/0,0,0,0,0,0,0,0,0,0,0
Kelvin Taylor,@NO,L 13-23,0/0,0,0,0,0,0,0,0,0,0,0
Darius Jackson*,@Chi,L 3-20,0/0,0,0,0,0,0,0,0,0,0,0
Dwayne Washington,@Cin,L 17-26,0/0,0,0,0,0,0,0,0,0,0,0
Devon Johnson,TB,W 22-19,0/0,0,0,0,0,0,0,0,0,0,0
Rob Kelley*,Den,W 27-11,0/0,0,0,0,0,0,0,0,0,0,0
Troymaine Pope,Pit,L 6-34,0/0,0,0,0,0,0,0,0,0,0,0
Glenn Gronkowski,Buf,W 37-16,0/0,0,0,0,0,0,0,0,0,0,0
Julian Howsare,LAC,L 7-14,0/0,0,0,0,0,0,0,0,0,0,0
Kenneth Farrow*,@NYJ,W 14-7,0/0,0,0,0,0,0,0,0,0,0,0
Paul Lasike,Cle,W 20-3,0/0,0,0,0,0,0,0,0,0,0,0
Don Jackson,Min,L 0-16,0/0,0,0,0,0,0,0,0,0,0,0
George Farmer,@Dal,W 21-12,0/0,0,0,0,0,0,0,0,0,0,0
Mack Brown,@GB,W 16-0,0/0,0,0,0,0,0,0,0,0,0,0
Donnel Pumphrey*,Oak,W 19-10,0/0,0,0,0,0,0,0,0,0,0,0
Elijah Hood,@Phi,L 10-19,0/0,0,0,0,0,0,0,0,0,0,0
D'Onta Foreman*,Pit,L 6-34,0/0,0,0,0,0,0,0,0,0,0,0
Marquez Williams,@Chi,L 3-20,0/0,0,0,0,0,0,0,0,0,0,0
James Conner*,@Hou,W 34-6,0/0,0,0,0,0,0,0,0,0,0,0
Dalvin Cook*,@GB,W 16-0,0/0,0,0,0,0,0,0,0,0,0,0
T.J. Logan*,NYG,W 23-0,0/0,0,0,0,0,0,0,0,0,0,0
Sam Rogers,@Ten,W 27-23,0/0,0,0,0,0,0,0,0,0,0,0
Devante Mays,Min,L 0-16,0/0,0,0,0,0,0,0,0,0,0,0
Chris Carson*,@Dal,W 21-12,0/0,0,0,0,0,0,0,0,0,0,0
Joe Williams*,Jax,W 44-33,0/0,0,0,0,0,0,0,0,0,0,0
Khalfani Muhammad,LAR,L 23-27,0/0,0,0,0,0,0,0,0,0,0,0
Jeremy McNichols,Jax,W 44-33,0/0,0,0,0,0,0,0,0,0,0,0
Brian Hill,Det,W 26-17,0/0,0,0,0,0,0,0,0,0,0,0
Freddie Stevenson,Cle,W 20-3,0/0,0,0,0,0,0,0,0,0,0,0
Algernon Brown,LAC,L 7-14,0/0,0,0,0,0,0,0,0,0,0,0
Jahad Thomas,LAC,L 7-14,0/0,0,0,0,0,0,0,0,0,0,0
David Fluellen,LAR,L 23-27,0/0,0,0,0,0,0,0,0,0,0,0
Justin Davis,@Ten,W 27-23,0/0,0,0,0,0,0,0,0,0,0,0
Taquan Mizzell,Cle,W 20-3,0/0,0,0,0,0,0,0,0,0,0,0
Trey Edmunds,Atl,W 23-13,0/0,0,0,0,0,0,0,0,0,0,0
Tre Madden*,@Dal,W 21-12,0/0,0,0,0,0,0,0,0,0,0,0
LeShun Daniels Jr.,Den,W 27-11,0/0,0,0,0,0,0,0,0,0,0,0
