PLAYER,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS
Zach Ertz,Ari,W 34-7,0/0,0,0,0,0,0,0,6.3,69.7,0.4,15.6
Travis Kelce,@Hou,W 42-34,0/0,0,0,0,0,0,0,5.1,63.8,0.3,13.3
Jimmy Graham,@LAR,W 16-10,0/0,0,0,0,0,0,0,3.6,44,0.4,10.6
Delanie Walker,@Mia,L 10-16,0/0,0,0,0,0,0,0,4.2,45.3,0.3,10.5
Jason Witten,GB,L 31-35,0/0,0,0,0,0,0,0,4,42.2,0.3,10.1
Evan Engram*,LAC,L 22-27,0/0,0,0,0,0,0,0,3.9,41.7,0.3,10
Charles Clay,@Cin,L 16-20,0/0,0,0,0,0,0,0,4,43.9,0.2,9.7
Martellus Bennett*,@TB,W 19-14,0/0,0,0,0,0,0,0,3.5,37.1,0.4,9.4
Kyle Rudolph,@Chi,W 20-17,0/0,0,0,0,0,0,0,3.8,36.6,0.3,9.4
Austin Seferian-Jenkins*,@Cle,W 17-14,0/0,0,0,0,0,0,0,3.3,41.4,0.3,9.4
Jared Cook,Bal,L 17-30,0/0,0,0,0,0,0,0,3.5,42.1,0.3,9.3
Cameron Brate,NE,L 14-19,0/0,0,0,0,0,0,0,3.1,36.5,0.3,8.8
Jesse James,Jax,L 9-30,0/0,0,0,0,0,0,0,3.4,32.3,0.3,8.3
Zach Miller*,Min,L 17-20,0/0,0,0,0,0,0,0,3.3,35.5,0.2,8.2
Eric Ebron,Car,L 24-27,0/0,0,0,0,0,0,0,3.3,36.6,0.2,8.1
Benjamin Watson,@Oak,W 30-17,0/0,0,0,0,0,0,0,3.4,34.6,0.2,8.1
Dwayne Allen,@TB,W 19-14,0/0,0,0,0,0,0,0,2.9,32.6,0.3,8.1
Ed Dickson,@Det,W 27-24,0/0,0,0,0,0,0,0,2.9,36.8,0.2,7.9
George Kittle,@Ind,L 23-26,0/0,0,0,0,0,0,0,3.1,34.9,0.2,7.9
Hunter Henry*,@NYG,W 27-22,0/0,0,0,0,0,0,0,2.9,32.6,0.3,7.9
Jermaine Gresham,@Phi,L 7-34,0/0,0,0,0,0,0,0,3.3,34,0.2,7.7
Tyler Kroft,Buf,W 20-16,0/0,0,0,0,0,0,0,3,32.4,0.2,7.4
Ryan Griffin*,KC,L 34-42,0/0,0,0,0,0,0,0,2.9,31.7,0.2,7.3
Julius Thomas*,Ten,W 16-10,0/0,0,0,0,0,0,0,2.7,27.3,0.3,7.2
Antonio Gates,@NYG,W 27-22,0/0,0,0,0,0,0,0,2.6,27.5,0.2,6.8
Tyler Higbee,Sea,L 10-16,0/0,0,0,0,0,0,0,2.6,26,0.2,6.4
Darrell Daniels,SF,W 26-23,0/0,0,0,0,0,0,0,2.5,26.7,0.2,6.3
Marcedes Lewis,@Pit,W 30-9,0/0,0,0,0,0,0,0,2.3,24.3,0.2,5.8
