PLAYER,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS
Jordy Nelson*,TB,W 26-20,0/0,0,0,0,0,0,0,3.8,51.9,0.3,10.9
Martavis Bryant,@Cin,W 23-20,0/0,0,0,0,0.6,3.5,0,3.5,46.6,0.4,10.6
Marvin Jones Jr.,@Bal,L 20-44,0/0,0,0,0,0,0,0,3.6,47.7,0.4,10.5
T.Y. Hilton,@Jax,L 10-30,0/0,0,0,0,0,0,0,4,58.5,0.1,10.5
Seth Roberts,NYG,W 24-17,0/0,0,0,0,0,0,0,3.4,49.2,0.3,10.3
Jeremy Maclin*,Det,W 44-20,0/0,0,0,0,0,0,0,4,47.6,0.2,10.1
DeVante Parker,Den,W 35-9,0/0,0,0,0,0,0,0,3.4,47.2,0.3,10.1
Josh Gordon,@LAC,L 10-19,0/0,0,0,0,0,0,0,4,50.3,0.2,9.9
Kenny Stills,Den,W 35-9,0/0,0,0,0,0,0,0,3.1,48.7,0.3,9.8
Ted Ginn Jr.,Car,W 31-21,0/0,0,0,0,0.5,3.7,0,3,47.3,0.2,9.8
Corey Coleman,@LAC,L 10-19,0/0,0,0,0,0.2,1.6,0,4.2,43.5,0.2,9.7
Zay Jones,NE,L 3-23,0/0,0,0,0,0,0,0,3.4,46.4,0.3,9.7
Jermaine Kearse,KC,W 38-31,0/0,0,0,0,0,0,0,3.4,43.7,0.3,9.6
Danny Amendola,@Buf,W 23-3,0/0,0,0,0,0,0,0,4.1,37.7,0.3,9.6
Paul Richardson,Phi,W 24-10,0/0,0,0,0,0,0,0,3.5,45.3,0.3,9.5
Randall Cobb,TB,W 26-20,0/0,0,0,0,0.8,4.8,0,3.5,41.4,0.2,9.5
Brandon LaFell,Pit,L 20-23,0/0,0,0,0,0,0,0,3.4,44,0.3,9.3
Sammy Watkins,@Ari,W 32-16,0/0,0,0,0,0,0,0,2.9,48.3,0.3,9.2
Corey Davis,Hou,W 24-13,0/0,0,0,0,0,0,0,3.4,45.6,0.2,9.2
Bruce Ellington*,@Ten,L 13-24,0/0,0,0,0,0.3,1.6,0,3.7,36.3,0.3,9
Tyler Lockett,Phi,W 24-10,0/0,0,0,0,0.8,4.7,0,3.1,39.2,0.2,9
Cordarrelle Patterson,NYG,W 24-17,0/0,0,0,0,1.3,11.4,0,3,34,0.2,9
Eric Decker,Hou,W 24-13,0/0,0,0,0,0,0,0,3.1,42.8,0.3,9
Mike Wallace,Det,W 44-20,0/0,0,0,0,0.3,2,0,3.2,39.4,0.2,8.7
Marquise Goodwin,@Chi,W 15-14,0/0,0,0,0,0.1,0.8,0,3.1,47.6,0.1,8.6
Dede Westbrook,Ind,W 30-10,0/0,0,0,0,0,0,0,3.1,40.7,0.2,8.6
Nelson Agholor,@Sea,L 10-24,0/0,0,0,0,0,0,0,3.2,36.6,0.3,8.5
Johnny Holton,NYG,W 24-17,0/0,0,0,0,0,0,0,2.8,41.5,0.2,8.4
Terrance Williams,Wsh,W 38-14,0/0,0,0,0,0,0,0,2.9,41.5,0.2,8.2
Dontrelle Inman,SF,L 14-15,0/0,0,0,0,0,0,0,2.8,40.3,0.2,8.1
Deonte Thompson,NE,L 3-23,0/0,0,0,0,0.2,1.7,0,2.8,38.4,0.2,8.1
J.J. Nelson,LAR,L 16-32,0/0,0,0,0,0.4,2.9,0,2.4,38.8,0.2,8.1
Ryan Grant,@Dal,L 14-38,0/0,0,0,0,0,0,0,2.9,37,0.2,7.9
Tyrell Williams,Cle,W 19-10,0/0,0,0,0,0,0,0,2.5,37.5,0.3,7.9
Albert Wilson,@NYJ,L 31-38,0/0,0,0,0,0.5,2.8,0,2.9,31.6,0.2,7.6
Cole Beasley*,Wsh,W 38-14,0/0,0,0,0,0,0,0,3.1,33.4,0.2,7.4
Josh Reynolds,@Ari,W 32-16,0/0,0,0,0,0,0,0,2.6,35.4,0.2,7.3
Taylor Gabriel,Min,L 9-14,0/0,0,0,0,0.5,2.7,0,2.6,34.4,0.2,7.2
Jordan Matthews*,NE,L 3-23,0/0,0,0,0,0,0,0,2.8,33.6,0.2,7.1
Kenny Golladay,@Bal,L 20-44,0/0,0,0,0,0,0,0,2.4,33.9,0.2,7.1
Eli Rogers,@Cin,W 23-20,0/0,0,0,0,0,0,0,2.8,31.9,0.2,7.1
Jaron Brown,LAR,L 16-32,0/0,0,0,0,0,0,0,2.4,32.6,0.2,7
Travis Benjamin,Cle,W 19-10,0/0,0,0,0,0.6,4,0,2,30.5,0.2,7
Russell Shepard,@NO,L 21-31,0/0,0,0,0,0,0,0,2.4,34.6,0.2,7
Chester Rogers,@Jax,L 10-30,0/0,0,0,0,0,0,0,3,34.5,0.1,7
Torrey Smith,@Sea,L 10-24,0/0,0,0,0,0,0,0,2.1,31.6,0.2,6.8
Tavarres King*,@Oak,L 17-24,0/0,0,0,0,0.2,1.5,0,2.1,32.5,0.2,6.6
Braxton Miller,@Ten,L 13-24,0/0,0,0,0,0.3,1.6,0,2.7,22.7,0.2,6.4
Taywan Taylor,Hou,W 24-13,0/0,0,0,0,0.3,1.7,0,2.1,31.6,0.1,6.2
Kendall Wright,SF,L 14-15,0/0,0,0,0,0,0,0,2.4,30.3,0.1,6.2
Chad Williams,LAR,L 16-32,0/0,0,0,0,0.2,1.4,0,2.2,27.6,0.2,6.2
Roger Lewis,@Oak,L 17-24,0/0,0,0,0,0,0,0,2.1,29.8,0.2,6.1
Keelan Cole,Ind,W 30-10,0/0,0,0,0,0,0,0,2.1,29.6,0.2,6.1
Cody Latimer*,@Mia,L 9-35,0/0,0,0,0,0,0,0,2.2,29,0.2,6
Trent Taylor,@Chi,W 15-14,0/0,0,0,0,0,0,0,2.7,29.7,0.1,6
Adam Humphries,@GB,L 20-26,0/0,0,0,0,0,0,0,2.5,25.7,0.1,5.8
Tavon Austin,@Ari,W 32-16,0/0,0,0,0,3.6,23.3,0.1,0.9,11.5,0.1,5.6
Damiere Byrd*,@NO,L 21-31,0/0,0,0,0,0,0,0,2,27.2,0.1,5.5
Chris Moore,Det,W 44-20,0/0,0,0,0,0,0,0,2.1,24.5,0.1,5.5
Kendrick Bourne,@Chi,W 15-14,0/0,0,0,0,0,0,0,2.1,27.3,0.1,5.3
Donte Moncrief*,@Jax,L 10-30,0/0,0,0,0,0,0,0,2.2,23.4,0.1,5.1
Harry Douglas,Hou,W 24-13,0/0,0,0,0,0,0,0,1.8,24.5,0.1,5
Chad Hansen,KC,W 38-31,0/0,0,0,0,0,0,0,1.7,21.7,0.1,4.7
Demarcus Robinson,@NYJ,L 31-38,0/0,0,0,0,0,0,0,1.8,19.8,0.1,4.6
Justin Hardy,Min,L 9-14,0/0,0,0,0,0,0,0,1.7,19.3,0.1,4.5
Maurice Harris,@Dal,L 14-38,0/0,0,0,0,0,0,0,1.5,21.3,0.1,4.4
Brandon Coleman,Car,W 31-21,0/0,0,0,0,0,0,0,1.4,20.8,0.2,4.4
Justin Hunter,@Cin,W 23-20,0/0,0,0,0,0,0,0,1.5,18.8,0.1,4.2
Louis Murphy,@Chi,W 15-14,0/0,0,0,0,0,0,0,1.5,20.7,0.1,3.9
Joshua Bellamy,SF,L 14-15,0/0,0,0,0,0,0,0,1.3,18,0.1,3.8
TJ Jones*,@Bal,L 20-44,0/0,0,0,0,0,0,0,1.4,16.8,0.1,3.8
Brice Butler,Wsh,W 38-14,0/0,0,0,0,0,0,0,1.2,17.8,0.1,3.7
Darrius Heyward-Bey,@Cin,W 23-20,0/0,0,0,0,0.1,0.9,0,1.3,16.1,0.1,3.7
Michael Campanaro,Det,W 44-20,0/0,0,0,0,0.3,2,0,1.3,13.3,0.1,3.6
Aldrick Robinson,@Chi,W 15-14,0/0,0,0,0,0,0,0,1.3,19.8,0,3.5
Kaelin Clay,@NO,L 21-31,0/0,0,0,0,0,0,0,1.2,16.3,0.1,3.5
Bennie Fowler III,@Mia,L 9-35,0/0,0,0,0,0,0,0,1.2,15.6,0.1,3.3
Willie Snead,Car,W 31-21,0/0,0,0,0,0,0,0,1.1,14.3,0.1,2.9
Jarius Wright,@Atl,W 14-9,0/0,0,0,0,0,0,0,1.1,13.7,0.1,2.9
Markus Wheaton,SF,L 14-15,0/0,0,0,0,0,0,0,1,14.5,0.1,2.9
Phillip Dorsett,@Buf,W 23-3,0/0,0,0,0,0,0,0,1,12.9,0.1,2.7
Chris Godwin,@GB,L 20-26,0/0,0,0,0,0,0,0,1,12.6,0.1,2.7
Josh Malone,Pit,L 20-23,0/0,0,0,0,0.2,1.3,0,0.9,11.8,0.1,2.6
Laquon Treadwell,@Atl,W 14-9,0/0,0,0,0,0,0,0,1,11.5,0.1,2.6
Tyler Boyd,Pit,L 20-23,0/0,0,0,0,0,0,0,0.9,11.5,0.1,2.4
Isaac Whitney,NYG,W 24-17,0/0,0,0,0,0,0,0,0.8,11.9,0.1,2.4
Alex Erickson,Pit,L 20-23,0/0,0,0,0,0.2,1.3,0,0.8,10.6,0,2.4
ArDarius Stewart,KC,W 38-31,0/0,0,0,0,0.3,1.6,0,0.8,9.6,0.1,2.3
Pharoh Cooper,@Ari,W 32-16,0/0,0,0,0,0,0,0,0.9,9.3,0,2.3
Michael Thomas,@Ari,W 32-16,0/0,0,0,0,0,0,0,0.8,10.6,0.1,2.3
Mack Hollins,@Sea,L 10-24,0/0,0,0,0,0,0,0,0.8,9.8,0.1,2.2
Travis Rudolph,@Oak,L 17-24,0/0,0,0,0,0,0,0,0.8,10.4,0.1,2.1
Rashard Higgins,@LAC,L 10-19,0/0,0,0,0,0,0,0,1,9,0,2
Ryan Switzer,Wsh,W 38-14,0/0,0,0,0,0.3,1.8,0,0.6,7,0,1.8
De'Anthony Thomas*,@NYJ,L 31-38,0/0,0,0,0,0.1,0.7,0,0.7,6.2,0,1.7
Brenton Bersin,@NO,L 21-31,0/0,0,0,0,0,0,0,0.6,8.2,0,1.7
Ricardo Louis,@LAC,L 10-19,0/0,0,0,0,0,0,0,0.8,7.4,0,1.6
Geremy Davis,Cle,W 19-10,0/0,0,0,0,0,0,0,0.5,7.2,0.1,1.6
Michael Floyd,@Atl,W 14-9,0/0,0,0,0,0,0,0,0.5,7.5,0.1,1.6
Andre Holmes*,NE,L 3-23,0/0,0,0,0,0,0,0,0.5,6.9,0.1,1.6
Kamar Aiken,@Jax,L 10-30,0/0,0,0,0,0,0,0,0.7,7.1,0,1.5
Tanner McEvoy,Phi,W 24-10,0/0,0,0,0,0,0,0,0.4,5.9,0,1.3
Jakeem Grant,Den,W 35-9,0/0,0,0,0,0,0,0,0.4,4.9,0,1.2
Amara Darboh,Phi,W 24-10,0/0,0,0,0,0,0,0,0.4,5,0,1.1
Tommylee Lewis,Car,W 31-21,0/0,0,0,0,0.3,1.7,0,0.3,4.1,0,1.1
Leonte Carroo*,Den,W 35-9,0/0,0,0,0,0,0,0,0.4,4.9,0,1.1
Kalif Raymond,@Oak,L 17-24,0/0,0,0,0,0,0,0,0.2,2.6,0,0.6
Marvin Hall,Min,L 9-14,0/0,0,0,0,0,0,0,0.2,2.6,0,0.6
Geronimo Allison,TB,W 26-20,0/0,0,0,0,0,0,0,0.2,2.5,0,0.5
Kenny Britt,@Buf,W 23-3,0/0,0,0,0,0,0,0,0.2,2,0,0.4
Isaiah McKenzie,@Mia,L 9-35,0/0,0,0,0,0,0,0,0.1,1.3,0,0.4
Trevor Davis,TB,W 26-20,0/0,0,0,0,0.3,1.6,0,0,0,0,0.3
Andre Roberts,Min,L 9-14,0/0,0,0,0,0,0,0,0,0,0,0.3
Vince Mayle,Det,W 44-20,0/0,0,0,0,0.3,1.5,0,0,0,0,0.2
Victor Bolden Jr.,@Chi,W 15-14,0/0,0,0,0,0,0,0,0,0,0,0.2
Brandon Tate,NE,L 3-23,0/0,0,0,0,0,0,0,0,0,0,0.1
Chris Thompson,@Ten,L 13-24,0/0,0,0,0,0,0,0,0,0,0,0.1
Eric Weems,Hou,W 24-13,0/0,0,0,0,0,0,0,0,0,0,0
Jeff Janis,TB,W 26-20,0/0,0,0,0,0,0,0,0,0,0,0
Steve Smith Sr.,Det,W 44-20,0/0,0,0,0,0,0,0,0,0,0,0
Andre Johnson,Hou,W 24-13,0/0,0,0,0,0,0,0,0,0,0,0
Anquan Boldin,NE,L 3-23,0/0,0,0,0,0,0,0,0,0,0,0
Jerricho Cotchery,@NO,L 21-31,0/0,0,0,0,0,0,0,0,0,0,0
Wes Welker,@Ari,W 32-16,0/0,0,0,0,0,0,0,0,0,0,0
Roddy White,Min,L 9-14,0/0,0,0,0,0,0,0,0,0,0,0
Vincent Jackson,@GB,L 20-26,0/0,0,0,0,0,0,0,0,0,0,0
Joshua Cribbs,@Jax,L 10-30,0/0,0,0,0,0,0,0,0,0,0,0
Nate Washington,@Buf,W 23-3,0/0,0,0,0,0,0,0,0,0,0,0
Lance Moore,Min,L 9-14,0/0,0,0,0,0,0,0,0,0,0,0
Greg Jennings,Den,W 35-9,0/0,0,0,0,0,0,0,0,0,0,0
Devin Hester,Phi,W 24-10,0/0,0,0,0,0,0,0,0,0,0,0
Derek Hagan,Hou,W 24-13,0/0,0,0,0,0,0,0,0,0,0,0
Jason Avant,@NYJ,L 31-38,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Marshall*,@Oak,L 17-24,0/0,0,0,0,0,0,0,0,0,0,0
Marques Colston,Car,W 31-21,0/0,0,0,0,0,0,0,0,0,0,0
Miles Austin,@Sea,L 10-24,0/0,0,0,0,0,0,0,0,0,0,0
Calvin Johnson,@Bal,L 20-44,0/0,0,0,0,0,0,0,0,0,0,0
Dwayne Bowe,@LAC,L 10-19,0/0,0,0,0,0,0,0,0,0,0,0
Jacoby Jones,@Cin,W 23-20,0/0,0,0,0,0,0,0,0,0,0,0
James Jones,Cle,W 19-10,0/0,0,0,0,0,0,0,0,0,0,0
Eddie Royal,SF,L 14-15,0/0,0,0,0,0,0,0,0,0,0,0
Jerome Simpson,@Chi,W 15-14,0/0,0,0,0,0,0,0,0,0,0,0
Andre Jerome Caldwell,@Bal,L 20-44,0/0,0,0,0,0,0,0,0,0,0,0
Matthew Slater,@Buf,W 23-3,0/0,0,0,0,0,0,0,0,0,0,0
Pierre Garcon*,@Chi,W 15-14,0/0,0,0,0,0,0,0,0,0,0,0
Stevie Johnson,Cle,W 19-10,0/0,0,0,0,0,0,0,0,0,0,0
Michael Crabtree,NYG,W 24-17,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Gibson,@Buf,W 23-3,0/0,0,0,0,0,0,0,0,0,0,0
Brian Hartline,@LAC,L 10-19,0/0,0,0,0,0,0,0,0,0,0,0
Percy Harvin*,NE,L 3-23,0/0,0,0,0,0,0,0,0,0,0,0
Hakeem Nicks,Car,W 31-21,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Norwood,@Mia,L 9-35,0/0,0,0,0,0,0,0,0,0,0,0
Kevin Ogletree,@Oak,L 17-24,0/0,0,0,0,0,0,0,0,0,0,0
Julian Edelman*,@Buf,W 23-3,0/0,0,0,0,0,0,0,0,0,0,0
Arrelious Benn*,Ind,W 30-10,0/0,0,0,0,0,0,0,0,0,0,0
Marcus Easley,NE,L 3-23,0/0,0,0,0,0,0,0,0,0,0,0
Riley Cooper,@Sea,L 10-24,0/0,0,0,0,0,0,0,0,0,0,0
Marc Mariani,Hou,W 24-13,0/0,0,0,0,0,0,0,0,0,0,0
Kyle Williams,KC,W 38-31,0/0,0,0,0,0,0,0,0,0,0,0
Mike Williams,@NYJ,L 31-38,0/0,0,0,0,0,0,0,0,0,0,0
Seyi Ajirotutu,@Sea,L 10-24,0/0,0,0,0,0,0,0,0,0,0,0
Victor Cruz,SF,L 14-15,0/0,0,0,0,0,0,0,0,0,0,0
Marlon Moore*,@LAC,L 10-19,0/0,0,0,0,0,0,0,0,0,0,0
Bryan Walters,Ind,W 30-10,0/0,0,0,0,0,0,0,0,0,0,0
Preston Parker,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Antonio Brown*,@Cin,W 23-20,0/0,0,0,0,0,0,0,0,0,0,0
Danario Alexander,Cle,W 19-10,0/0,0,0,0,0,0,0,0,0,0,0
Andrew Hawkins,@LAC,L 10-19,0/0,0,0,0,0,0,0,0,0,0,0
Leonard Hankerson,NE,L 3-23,0/0,0,0,0,0,0,0,0,0,0,0
Greg Little,NE,L 3-23,0/0,0,0,0,0,0,0,0,0,0,0
Vincent Brown,Car,W 31-21,0/0,0,0,0,0,0,0,0,0,0,0
Dwayne Harris*,@Oak,L 17-24,0/0,0,0,0,0,0,0,0,0,0,0
Greg Salas,NE,L 3-23,0/0,0,0,0,0,0,0,0,0,0,0
Jeremy Kerley,KC,W 38-31,0/0,0,0,0,0,0,0,0,0,0,0
Denarius Moore,NE,L 3-23,0/0,0,0,0,0,0,0,0,0,0,0
Cecil Shorts III,@GB,L 20-26,0/0,0,0,0,0,0,0,0,0,0,0
Ricardo Lockette,Phi,W 24-10,0/0,0,0,0,0,0,0,0,0,0,0
Chris Hogan*,@Buf,W 23-3,0/0,0,0,0,0,0,0,0,0,0,0
Joe Morgan,Det,W 44-20,0/0,0,0,0,0,0,0,0,0,0,0
Jeremy Ross,LAR,L 16-32,0/0,0,0,0,0,0,0,0,0,0,0
Terrelle Pryor Sr.*,@Dal,L 14-38,0/0,0,0,0,0,0,0,0,0,0,0
Justin Blackmon,Ind,W 30-10,0/0,0,0,0,0,0,0,0,0,0,0
Stephen Hill,@NO,L 21-31,0/0,0,0,0,0,0,0,0,0,0,0
Rueben Randle*,SF,L 14-15,0/0,0,0,0,0,0,0,0,0,0,0
Brian Quick,@Dal,L 14-38,0/0,0,0,0,0,0,0,0,0,0,0
Keshawn Martin,@Bal,L 20-44,0/0,0,0,0,0,0,0,0,0,0,0
Trevor Graham,@NO,L 21-31,0/0,0,0,0,0,0,0,0,0,0,0
Nick Toon,@Ari,W 32-16,0/0,0,0,0,0,0,0,0,0,0,0
DeVier Posey,@Mia,L 9-35,0/0,0,0,0,0,0,0,0,0,0,0
LaVon Brazill,@Jax,L 10-30,0/0,0,0,0,0,0,0,0,0,0,0
Chris Givens,@Sea,L 10-24,0/0,0,0,0,0,0,0,0,0,0,0
Rishard Matthews,Hou,W 24-13,0/0,0,0,0,0,0,0,0,0,0,0
Kashif Moore,@NYJ,L 31-38,0/0,0,0,0,0,0,0,0,0,0,0
Nathan Palmer,NYG,W 24-17,0/0,0,0,0,0,0,0,0,0,0,0
Chris Owusu,KC,W 38-31,0/0,0,0,0,0,0,0,0,0,0,0
Brian Tyms,@Jax,L 10-30,0/0,0,0,0,0,0,0,0,0,0,0
Jeff Fuller,Phi,W 24-10,0/0,0,0,0,0,0,0,0,0,0,0
Jarrett Boykin,NE,L 3-23,0/0,0,0,0,0,0,0,0,0,0,0
Griff Whalen,Det,W 44-20,0/0,0,0,0,0,0,0,0,0,0,0
Rod Streater,NE,L 3-23,0/0,0,0,0,0,0,0,0,0,0,0
LaRon Byrd,@NO,L 21-31,0/0,0,0,0,0,0,0,0,0,0,0
Brittan Golden*,LAR,L 16-32,0/0,0,0,0,0,0,0,0,0,0,0
Damaris Johnson,Hou,W 24-13,0/0,0,0,0,0,0,0,0,0,0,0
Stedman Bailey*,@Ari,W 32-16,0/0,0,0,0,0,0,0,0,0,0,0
Aaron Dobson,LAR,L 16-32,0/0,0,0,0,0,0,0,0,0,0,0
Robert Woods,@Ari,W 32-16,0/0,0,0,0,0,0,0,0,0,0,0
Charles D. Johnson*,@NO,L 21-31,0/0,0,0,0,0,0,0,0,0,0,0
B.J. Daniels,Min,L 9-14,0/0,0,0,0,0,0,0,0,0,0,0
Cobi Hamilton,@Ten,L 13-24,0/0,0,0,0,0,0,0,0,0,0,0
Josh Boyce,@LAC,L 10-19,0/0,0,0,0,0,0,0,0,0,0,0
Chris Harper,@Oak,L 17-24,0/0,0,0,0,0,0,0,0,0,0,0
Corey Fuller,Car,W 31-21,0/0,0,0,0,0,0,0,0,0,0,0
Marquess Wilson,KC,W 38-31,0/0,0,0,0,0,0,0,0,0,0,0
Quinton Patton,KC,W 38-31,0/0,0,0,0,0,0,0,0,0,0,0
Da'Rick Rogers,@NYJ,L 31-38,0/0,0,0,0,0,0,0,0,0,0,0
Ryan Spadola,@Bal,L 20-44,0/0,0,0,0,0,0,0,0,0,0,0
Nick Williams,Min,L 9-14,0/0,0,0,0,0,0,0,0,0,0,0
Rodney Smith,Phi,W 24-10,0/0,0,0,0,0,0,0,0,0,0,0
Kenbrell Thompkins,KC,W 38-31,0/0,0,0,0,0,0,0,0,0,0,0
Myles White,KC,W 38-31,0/0,0,0,0,0,0,0,0,0,0,0
Marlon Brown,@Mia,L 9-35,0/0,0,0,0,0,0,0,0,0,0,0
Kelvin Benjamin,NE,L 3-23,0/0,0,0,0,0,0,0,0,0,0,0
Odell Beckham Jr.*,@Oak,L 17-24,0/0,0,0,0,0,0,0,0,0,0,0
Josh Huff,@GB,L 20-26,0/0,0,0,0,0,0,0,0,0,0,0
Allen Robinson*,Ind,W 30-10,0/0,0,0,0,0,0,0,0,0,0,0
John Brown,LAR,L 16-32,0/0,0,0,0,0,0,0,0,0,0,0
Shaq Evans,Wsh,W 38-14,0/0,0,0,0,0,0,0,0,0,0,0
Jeremy Gallon,@Buf,W 23-3,0/0,0,0,0,0,0,0,0,0,0,0
Jared Abbrederis,@Bal,L 20-44,0/0,0,0,0,0,0,0,0,0,0,0
Kevin Norwood,@Oak,L 17-24,0/0,0,0,0,0,0,0,0,0,0,0
Jalen Saunders,@Buf,W 23-3,0/0,0,0,0,0,0,0,0,0,0,0
Devin Street,@Ten,L 13-24,0/0,0,0,0,0,0,0,0,0,0,0
Corey Washington,Wsh,W 38-14,0/0,0,0,0,0,0,0,0,0,0,0
Robert Herron,NYG,W 24-17,0/0,0,0,0,0,0,0,0,0,0,0
Allen Hurns,Ind,W 30-10,0/0,0,0,0,0,0,0,0,0,0,0
Corey Brown,NE,L 3-23,0/0,0,0,0,0,0,0,0,0,0,0
Frankie Hammond,KC,W 38-31,0/0,0,0,0,0,0,0,0,0,0,0
James Wright,@Jax,L 10-30,0/0,0,0,0,0,0,0,0,0,0,0
Isaiah Burse*,Cle,W 19-10,0/0,0,0,0,0,0,0,0,0,0,0
Jeremy Butler*,NE,L 3-23,0/0,0,0,0,0,0,0,0,0,0,0
Damian Copeland,@Bal,L 20-44,0/0,0,0,0,0,0,0,0,0,0,0
Jonathan Krause,Hou,W 24-13,0/0,0,0,0,0,0,0,0,0,0,0
Walter Powell,NE,L 3-23,0/0,0,0,0,0,0,0,0,0,0,0
Rashad Ross,LAR,L 16-32,0/0,0,0,0,0,0,0,0,0,0,0
Freddie Martino,@GB,L 20-26,0/0,0,0,0,0,0,0,0,0,0,0
Kevin Smith,Phi,W 24-10,0/0,0,0,0,0,0,0,0,0,0,0
Andre Debose,@Jax,L 10-30,0/0,0,0,0,0,0,0,0,0,0,0
DiAndre Campbell,@Chi,W 15-14,0/0,0,0,0,0,0,0,0,0,0,0
Issac Blakeney,@Cin,W 23-20,0/0,0,0,0,0,0,0,0,0,0,0
Da'Ron Brown,Cle,W 19-10,0/0,0,0,0,0,0,0,0,0,0,0
Kenny Bell,Det,W 44-20,0/0,0,0,0,0,0,0,0,0,0,0
Dres Anderson,@Jax,L 10-30,0/0,0,0,0,0,0,0,0,0,0,0
Keith Mumphery,@Ten,L 13-24,0/0,0,0,0,0,0,0,0,0,0,0
DeAndrew White,@Ten,L 13-24,0/0,0,0,0,0,0,0,0,0,0,0
Tre McBride III,KC,W 38-31,0/0,0,0,0,0,0,0,0,0,0,0
Dezmin Lewis,NE,L 3-23,0/0,0,0,0,0,0,0,0,0,0,0
Quan Bray,NE,L 3-23,0/0,0,0,0,0,0,0,0,0,0,0
Sammie Coates,@LAC,L 10-19,0/0,0,0,0,0,0,0,0,0,0,0
Devin Smith*,KC,W 38-31,0/0,0,0,0,0,0,0,0,0,0,0
Evan Spencer,@GB,L 20-26,0/0,0,0,0,0,0,0,0,0,0,0
Rashad Greene Sr.*,Ind,W 30-10,0/0,0,0,0,0,0,0,0,0,0,0
Chris Conley*,@NYJ,L 31-38,0/0,0,0,0,0,0,0,0,0,0,0
Dorial Green-Beckham,@Sea,L 10-24,0/0,0,0,0,0,0,0,0,0,0,0
Breshad Perriman,Det,W 44-20,0/0,0,0,0,0,0,0,0,0,0,0
Amari Cooper,NYG,W 24-17,0/0,0,0,0,0,0,0,0,0,0,0
Kevin White*,SF,L 14-15,0/0,0,0,0,0,0,0,0,0,0,0
Jaelen Strong*,Ind,W 30-10,0/0,0,0,0,0,0,0,0,0,0,0
