PLAYER,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS
Ryan Grant,Dal,L 19-33,0/0,0,0,0,0,0,0,2.5,31.4,0.2,6.8
Zay Jones,Oak,W 34-14,0/0,0,0,0,0,0,0,2.2,33.4,0.2,6.8
Breshad Perriman,Mia,W 40-0,0/0,0,0,0,0,0,0,2.5,32.3,0.2,6.7
Trent Taylor,@Phi,L 10-33,0/0,0,0,0,0.1,0.6,0,2.8,28.5,0.1,6.4
Willie Snead,Chi,W 20-12,0/0,0,0,0,0,0,0,2.3,29.3,0.2,6.2
Kenny Britt,LAC,W 21-13,0/0,0,0,0,0,0,0,2.4,30.8,0.1,6.2
Tanner Gentry,@NO,L 12-20,0/0,0,0,0,0,0,0,2.1,29.5,0.2,6.2
Brandon Coleman,Chi,W 20-12,0/0,0,0,0,0,0,0,2,26.6,0.2,6.1
Seth Roberts,@Buf,L 14-34,0/0,0,0,0,0,0,0,2.1,25.3,0.2,5.8
Tre McBride III,Atl,L 20-25,0/0,0,0,0,0,0,0,2,27.3,0.2,5.7
Donte Moncrief*,@Cin,L 23-24,0/0,0,0,0,0,0,0,2.3,25.4,0.1,5.6
Jordan Taylor,@KC,L 19-29,0/0,0,0,0,0,0,0,2.1,26.3,0.1,5.5
Albert Wilson,Den,W 29-19,0/0,0,0,0,0.8,4.5,0,1.9,22.3,0.1,5.5
Bruce Ellington*,@Sea,L 38-41,0/0,0,0,0,0.3,1.8,0,2,22.4,0.2,5.4
Torrey Smith,SF,W 33-10,0/0,0,0,0,0,0,0,1.5,25.8,0.2,5.3
John Ross*,Ind,W 24-23,0/0,0,0,0,0.3,1.7,0,1.6,25.5,0.1,5.2
Leonte Carroo*,@Bal,L 0-40,0/0,0,0,0,0,0,0,2,23.6,0.1,5.1
Russell Shepard,@TB,W 17-3,0/0,0,0,0,0,0,0,1.7,25.1,0.1,5
Kamar Aiken,@Cin,L 23-24,0/0,0,0,0,0,0,0,2.1,22.9,0.1,4.8
Mike Williams,@NE,L 13-21,0/0,0,0,0,0,0,0,1.6,22,0.2,4.8
Jared Abbrederis,Pit,L 15-20,0/0,0,0,0,0,0,0,1.7,20.1,0.1,4.5
Rashard Higgins,Min,L 16-33,0/0,0,0,0,0.2,1.2,0,1.9,19.8,0.1,4.4
Travis Benjamin,@NE,L 13-21,0/0,0,0,0,0.4,2.6,0,1.3,19.7,0.1,4.4
Laquon Treadwell,@Cle,W 33-16,0/0,0,0,0,0,0,0,1.6,20.4,0.1,4.4
Terrelle Pryor Sr.*,Dal,L 19-33,0/0,0,0,0,0,0,0,1.3,19.2,0.1,4.1
Aldrick Robinson,@Phi,L 10-33,0/0,0,0,0,0.2,1.2,0,1.4,20.8,0.1,4
Justin Hardy,@NYJ,W 25-20,0/0,0,0,0,0,0,0,1.5,16.2,0.1,3.9
Cordarrelle Patterson,@Buf,L 14-34,0/0,0,0,0,1.6,13.2,0,0.9,8.3,0.1,3.8
Deonte Thompson,Oak,W 34-14,0/0,0,0,0,0,0,0,1.3,18.5,0.1,3.8
Andre Holmes*,Oak,W 34-14,0/0,0,0,0,0,0,0,1.1,17,0.2,3.8
Darrius Heyward-Bey,@Det,W 20-15,0/0,0,0,0,0.3,1.7,0,1.3,16.6,0.1,3.7
Brice Butler,@Wsh,W 33-19,0/0,0,0,0,0,0,0,1.1,16.1,0.1,3.5
Jakeem Grant,@Bal,L 0-40,0/0,0,0,0,0,0,0,1.3,15,0.1,3.4
Kasen Williams,Min,L 16-33,0/0,0,0,0,0,0,0,1.4,15.5,0.1,3.3
Chester Rogers,@Cin,L 23-24,0/0,0,0,0,0,0,0,1.3,16,0,3.2
Bryce Treggs,Min,L 16-33,0/0,0,0,0,0,0,0,1.1,15.9,0.1,3.1
Griff Whalen,Mia,W 40-0,0/0,0,0,0,0,0,0,1.2,14.3,0.1,3.1
Cody Latimer*,@KC,L 19-29,0/0,0,0,0,0,0,0,1.1,13.4,0.1,2.8
Alex Erickson,Ind,W 24-23,0/0,0,0,0,0.3,1.7,0,0.9,11.5,0.1,2.8
Isaiah McKenzie,@KC,L 19-29,0/0,0,0,0,0,0,0,1,12.8,0.1,2.8
Joshua Bellamy,@NO,L 12-20,0/0,0,0,0,0,0,0,0.9,13.4,0.1,2.8
Amara Darboh,Hou,W 41-38,0/0,0,0,0,0,0,0,1,12.4,0.1,2.7
Braxton Miller,@Sea,L 38-41,0/0,0,0,0,0,0,0,1,11.3,0.1,2.6
Curtis Samuel*,@TB,W 17-3,0/0,0,0,0,0.8,4.2,0,0.8,9.5,0,2.6
Michael Floyd,@Cle,W 33-16,0/0,0,0,0,0,0,0,0.8,11.9,0.1,2.4
Justin Hunter,@Det,W 20-15,0/0,0,0,0,0,0,0,0.7,11.3,0.1,2.3
Mack Hollins,SF,W 33-10,0/0,0,0,0,0,0,0,0.8,10.5,0.1,2.3
De'Anthony Thomas*,Den,W 29-19,0/0,0,0,0,0.3,1.5,0,0.8,8.1,0,2.2
Chad Hansen,Atl,L 20-25,0/0,0,0,0,0,0,0,0.8,10,0.1,2.1
Jace Billingsley,Pit,L 15-20,0/0,0,0,0,0,0,0,0.7,8.1,0.1,1.8
Vince Mayle,Mia,W 40-0,0/0,0,0,0,0.3,1.3,0,0.6,6.4,0,1.7
Andre Roberts,@NYJ,W 25-20,0/0,0,0,0,0,0,0,0.4,4.9,0,1.4
Tommylee Lewis,Chi,W 20-12,0/0,0,0,0,0,0,0,0.4,5.5,0,1.2
Chris Godwin,Car,L 3-17,0/0,0,0,0,0,0,0,0.4,5.1,0,1.1
Marcus Johnson,SF,W 33-10,0/0,0,0,0,0,0,0,0.4,5.3,0,1.1
Josh Malone,Ind,W 24-23,0/0,0,0,0,0,0,0,0.4,5.1,0,1.1
Ryan Switzer,@Wsh,W 33-19,0/0,0,0,0,0,0,0,0.2,2.5,0,0.8
Quan Bray,Oak,W 34-14,0/0,0,0,0,0,0,0,0.2,2.2,0,0.6
Bernard Reedy,LAC,W 21-13,0/0,0,0,0,0.5,2.8,0,0,0,0,0.5
Phillip Dorsett,LAC,W 21-13,0/0,0,0,0,0,0,0,0.2,2.5,0,0.5
Jarius Wright,@Cle,W 33-16,0/0,0,0,0,0,0,0,0.2,2.3,0,0.5
Pharoh Cooper,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Travis Rudolph,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Chris Thompson,@Sea,L 38-41,0/0,0,0,0,0,0,0,0,0,0,0.2
Marqise Lee*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Trevor Davis,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Brandon Tate,Oak,W 34-14,0/0,0,0,0,0,0,0,0,0,0,0.1
Tavon Austin,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Jeff Janis,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Keelan Cole,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Sterling Shepard*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Cooper Kupp,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Eric Weems,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Randall Cobb,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Steve Smith Sr.,Mia,W 40-0,0/0,0,0,0,0,0,0,0,0,0,0
Andre Johnson,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Anquan Boldin,Oak,W 34-14,0/0,0,0,0,0,0,0,0,0,0,0
Larry Fitzgerald,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Jerricho Cotchery,@TB,W 17-3,0/0,0,0,0,0,0,0,0,0,0,0
Wes Welker,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Roddy White,@NYJ,W 25-20,0/0,0,0,0,0,0,0,0,0,0,0
Vincent Jackson,Car,L 3-17,0/0,0,0,0,0,0,0,0,0,0,0
Joshua Cribbs,@Cin,L 23-24,0/0,0,0,0,0,0,0,0,0,0,0
Nate Washington,LAC,W 21-13,0/0,0,0,0,0,0,0,0,0,0,0
Lance Moore,@NYJ,W 25-20,0/0,0,0,0,0,0,0,0,0,0,0
Greg Jennings,@Bal,L 0-40,0/0,0,0,0,0,0,0,0,0,0,0
Devin Hester,Hou,W 41-38,0/0,0,0,0,0,0,0,0,0,0,0
Derek Hagan,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Jason Avant,Den,W 29-19,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Marshall*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Marques Colston,Chi,W 20-12,0/0,0,0,0,0,0,0,0,0,0,0
Miles Austin,SF,W 33-10,0/0,0,0,0,0,0,0,0,0,0,0
Calvin Johnson,Pit,L 15-20,0/0,0,0,0,0,0,0,0,0,0,0
Dwayne Bowe,Min,L 16-33,0/0,0,0,0,0,0,0,0,0,0,0
Jacoby Jones,@Det,W 20-15,0/0,0,0,0,0,0,0,0,0,0,0
James Jones,@NE,L 13-21,0/0,0,0,0,0,0,0,0,0,0,0
Jordy Nelson*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Eddie Royal,@NO,L 12-20,0/0,0,0,0,0,0,0,0,0,0,0
Jerome Simpson,@Phi,L 10-33,0/0,0,0,0,0,0,0,0,0,0,0
Harry Douglas,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Andre Jerome Caldwell,Pit,L 15-20,0/0,0,0,0,0,0,0,0,0,0,0
Matthew Slater,LAC,W 21-13,0/0,0,0,0,0,0,0,0,0,0,0
Stevie Johnson,@NE,L 13-21,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Gibson,LAC,W 21-13,0/0,0,0,0,0,0,0,0,0,0,0
Brian Hartline,Min,L 16-33,0/0,0,0,0,0,0,0,0,0,0,0
Percy Harvin*,Oak,W 34-14,0/0,0,0,0,0,0,0,0,0,0,0
Louis Murphy,@Phi,L 10-33,0/0,0,0,0,0,0,0,0,0,0,0
Hakeem Nicks,Chi,W 20-12,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Norwood,@KC,L 19-29,0/0,0,0,0,0,0,0,0,0,0,0
Kevin Ogletree,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Mike Wallace,Mia,W 40-0,0/0,0,0,0,0,0,0,0,0,0,0
Julian Edelman*,LAC,W 21-13,0/0,0,0,0,0,0,0,0,0,0,0
Arrelious Benn*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Marcus Easley,Oak,W 34-14,0/0,0,0,0,0,0,0,0,0,0,0
Riley Cooper,SF,W 33-10,0/0,0,0,0,0,0,0,0,0,0,0
Eric Decker,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Emmanuel Sanders*,@KC,L 19-29,0/0,0,0,0,0,0,0,0,0,0,0
Marc Mariani,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Kyle Williams,Atl,L 20-25,0/0,0,0,0,0,0,0,0,0,0,0
Mike Williams,Den,W 29-19,0/0,0,0,0,0,0,0,0,0,0,0
Seyi Ajirotutu,SF,W 33-10,0/0,0,0,0,0,0,0,0,0,0,0
Victor Cruz,@NO,L 12-20,0/0,0,0,0,0,0,0,0,0,0,0
Marlon Moore*,Min,L 16-33,0/0,0,0,0,0,0,0,0,0,0,0
Bryan Walters,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Preston Parker,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Danario Alexander,@NE,L 13-21,0/0,0,0,0,0,0,0,0,0,0,0
Andrew Hawkins,Min,L 16-33,0/0,0,0,0,0,0,0,0,0,0,0
Leonard Hankerson,Oak,W 34-14,0/0,0,0,0,0,0,0,0,0,0,0
Greg Little,Oak,W 34-14,0/0,0,0,0,0,0,0,0,0,0,0
Vincent Brown,Chi,W 20-12,0/0,0,0,0,0,0,0,0,0,0,0
Dwayne Harris*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Greg Salas,Oak,W 34-14,0/0,0,0,0,0,0,0,0,0,0,0
Denarius Moore,Oak,W 34-14,0/0,0,0,0,0,0,0,0,0,0,0
Cecil Shorts III,Car,L 3-17,0/0,0,0,0,0,0,0,0,0,0,0
Ricardo Lockette,Hou,W 41-38,0/0,0,0,0,0,0,0,0,0,0,0
Joe Morgan,Mia,W 40-0,0/0,0,0,0,0,0,0,0,0,0,0
Jeremy Ross,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Justin Blackmon,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Stephen Hill,@TB,W 17-3,0/0,0,0,0,0,0,0,0,0,0,0
Rueben Randle*,@NO,L 12-20,0/0,0,0,0,0,0,0,0,0,0,0
Brian Quick,Dal,L 19-33,0/0,0,0,0,0,0,0,0,0,0,0
Keshawn Martin,Pit,L 15-20,0/0,0,0,0,0,0,0,0,0,0,0
Trevor Graham,@TB,W 17-3,0/0,0,0,0,0,0,0,0,0,0,0
Nick Toon,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
DeVier Posey,@KC,L 19-29,0/0,0,0,0,0,0,0,0,0,0,0
LaVon Brazill,@Cin,L 23-24,0/0,0,0,0,0,0,0,0,0,0,0
Chris Givens,SF,W 33-10,0/0,0,0,0,0,0,0,0,0,0,0
Rishard Matthews,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Kashif Moore,Den,W 29-19,0/0,0,0,0,0,0,0,0,0,0,0
Nathan Palmer,@Buf,L 14-34,0/0,0,0,0,0,0,0,0,0,0,0
Chris Owusu,Atl,L 20-25,0/0,0,0,0,0,0,0,0,0,0,0
Brian Tyms,@Cin,L 23-24,0/0,0,0,0,0,0,0,0,0,0,0
Jeff Fuller,Hou,W 41-38,0/0,0,0,0,0,0,0,0,0,0,0
Jarrett Boykin,Oak,W 34-14,0/0,0,0,0,0,0,0,0,0,0,0
Rod Streater,Oak,W 34-14,0/0,0,0,0,0,0,0,0,0,0,0
LaRon Byrd,@TB,W 17-3,0/0,0,0,0,0,0,0,0,0,0,0
Brittan Golden*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Damaris Johnson,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Josh Gordon,Min,L 16-33,0/0,0,0,0,0,0,0,0,0,0,0
Stedman Bailey*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Aaron Dobson,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Markus Wheaton,@NO,L 12-20,0/0,0,0,0,0,0,0,0,0,0,0
Robert Woods,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Charles D. Johnson*,@TB,W 17-3,0/0,0,0,0,0,0,0,0,0,0,0
B.J. Daniels,@NYJ,W 25-20,0/0,0,0,0,0,0,0,0,0,0,0
Tavarres King*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Cobi Hamilton,@Sea,L 38-41,0/0,0,0,0,0,0,0,0,0,0,0
Josh Boyce,Min,L 16-33,0/0,0,0,0,0,0,0,0,0,0,0
Chris Harper,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Corey Fuller,Chi,W 20-12,0/0,0,0,0,0,0,0,0,0,0,0
Marquess Wilson,Atl,L 20-25,0/0,0,0,0,0,0,0,0,0,0,0
Quinton Patton,Atl,L 20-25,0/0,0,0,0,0,0,0,0,0,0,0
Da'Rick Rogers,Den,W 29-19,0/0,0,0,0,0,0,0,0,0,0,0
Jaron Brown,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Ryan Spadola,Pit,L 15-20,0/0,0,0,0,0,0,0,0,0,0,0
Nick Williams,@NYJ,W 25-20,0/0,0,0,0,0,0,0,0,0,0,0
Rodney Smith,Hou,W 41-38,0/0,0,0,0,0,0,0,0,0,0,0
Kenbrell Thompkins,Atl,L 20-25,0/0,0,0,0,0,0,0,0,0,0,0
Myles White,Atl,L 20-25,0/0,0,0,0,0,0,0,0,0,0,0
Marlon Brown,@KC,L 19-29,0/0,0,0,0,0,0,0,0,0,0,0
Sammy Watkins,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Odell Beckham Jr.*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Josh Huff,Car,L 3-17,0/0,0,0,0,0,0,0,0,0,0,0
Allen Robinson*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Davante Adams*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
John Brown,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Shaq Evans,@Wsh,W 33-19,0/0,0,0,0,0,0,0,0,0,0,0
Jeremy Gallon,LAC,W 21-13,0/0,0,0,0,0,0,0,0,0,0,0
Kevin Norwood,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Martavis Bryant,@Det,W 20-15,0/0,0,0,0,0,0,0,0,0,0,0
Jalen Saunders,LAC,W 21-13,0/0,0,0,0,0,0,0,0,0,0,0
Devin Street,@Sea,L 38-41,0/0,0,0,0,0,0,0,0,0,0,0
Dontrelle Inman,@NO,L 12-20,0/0,0,0,0,0,0,0,0,0,0,0
Corey Washington,@Wsh,W 33-19,0/0,0,0,0,0,0,0,0,0,0,0
Robert Herron,@Buf,L 14-34,0/0,0,0,0,0,0,0,0,0,0,0
Michael Campanaro,Mia,W 40-0,0/0,0,0,0,0,0,0,0,0,0,0
Brenton Bersin,@TB,W 17-3,0/0,0,0,0,0,0,0,0,0,0,0
Allen Hurns,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Corey Brown,Oak,W 34-14,0/0,0,0,0,0,0,0,0,0,0,0
Frankie Hammond,Atl,L 20-25,0/0,0,0,0,0,0,0,0,0,0,0
James Wright,@Cin,L 23-24,0/0,0,0,0,0,0,0,0,0,0,0
Isaiah Burse*,@NE,L 13-21,0/0,0,0,0,0,0,0,0,0,0,0
Jeremy Butler*,Oak,W 34-14,0/0,0,0,0,0,0,0,0,0,0,0
Damian Copeland,Pit,L 15-20,0/0,0,0,0,0,0,0,0,0,0,0
Jonathan Krause,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Walter Powell,Oak,W 34-14,0/0,0,0,0,0,0,0,0,0,0,0
Rashad Ross,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Freddie Martino,Car,L 3-17,0/0,0,0,0,0,0,0,0,0,0,0
Kevin Smith,Hou,W 41-38,0/0,0,0,0,0,0,0,0,0,0,0
Andre Debose,@Cin,L 23-24,0/0,0,0,0,0,0,0,0,0,0,0
DiAndre Campbell,@Phi,L 10-33,0/0,0,0,0,0,0,0,0,0,0,0
Issac Blakeney,@Det,W 20-15,0/0,0,0,0,0,0,0,0,0,0,0
Geremy Davis,@NE,L 13-21,0/0,0,0,0,0,0,0,0,0,0,0
Da'Ron Brown,@NE,L 13-21,0/0,0,0,0,0,0,0,0,0,0,0
Kenny Bell,Mia,W 40-0,0/0,0,0,0,0,0,0,0,0,0,0
Dres Anderson,@Cin,L 23-24,0/0,0,0,0,0,0,0,0,0,0,0
Keith Mumphery,@Sea,L 38-41,0/0,0,0,0,0,0,0,0,0,0,0
J.J. Nelson,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
DeAndrew White,@Sea,L 38-41,0/0,0,0,0,0,0,0,0,0,0,0
Kaelin Clay,@TB,W 17-3,0/0,0,0,0,0,0,0,0,0,0,0
Dezmin Lewis,Oak,W 34-14,0/0,0,0,0,0,0,0,0,0,0,0
Sammie Coates,Min,L 16-33,0/0,0,0,0,0,0,0,0,0,0,0
Devin Smith*,Atl,L 20-25,0/0,0,0,0,0,0,0,0,0,0,0
Evan Spencer,Car,L 3-17,0/0,0,0,0,0,0,0,0,0,0,0
DeVante Parker,@Bal,L 0-40,0/0,0,0,0,0,0,0,0,0,0,0
Rashad Greene Sr.*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Chris Conley*,Den,W 29-19,0/0,0,0,0,0,0,0,0,0,0,0
Dorial Green-Beckham,SF,W 33-10,0/0,0,0,0,0,0,0,0,0,0,0
Kevin White*,@NO,L 12-20,0/0,0,0,0,0,0,0,0,0,0,0
Jaelen Strong*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Mario Alford,Min,L 16-33,0/0,0,0,0,0,0,0,0,0,0,0
DeAndre Smelter,@Phi,L 10-33,0/0,0,0,0,0,0,0,0,0,0,0
Duron Carter,@Cin,L 23-24,0/0,0,0,0,0,0,0,0,0,0,0
Antwan Goodley,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Chris Matthews,Mia,W 40-0,0/0,0,0,0,0,0,0,0,0,0,0
Seantavius Jones,@Cin,L 23-24,0/0,0,0,0,0,0,0,0,0,0,0
Cameron Meredith*,@NO,L 12-20,0/0,0,0,0,0,0,0,0,0,0,0
Lucky Whitehead,Atl,L 20-25,0/0,0,0,0,0,0,0,0,0,0,0
Quincy Enunwa*,Atl,L 20-25,0/0,0,0,0,0,0,0,0,0,0,0
Matt Hazel,Min,L 16-33,0/0,0,0,0,0,0,0,0,0,0,0
Chris Harper,Atl,L 20-25,0/0,0,0,0,0,0,0,0,0,0,0
Tyler Murphy,@Bal,L 0-40,0/0,0,0,0,0,0,0,0,0,0,0
Bradley Marquez,Pit,L 15-20,0/0,0,0,0,0,0,0,0,0,0,0
Donteea Dye,Car,L 3-17,0/0,0,0,0,0,0,0,0,0,0,0
Javontee Herndon,@Wsh,W 33-19,0/0,0,0,0,0,0,0,0,0,0,0
Eric Rogers,@Phi,L 10-33,0/0,0,0,0,0,0,0,0,0,0,0
Corey Coleman,Min,L 16-33,0/0,0,0,0,0,0,0,0,0,0,0
Tyler Boyd,Ind,W 24-23,0/0,0,0,0,0,0,0,0,0,0,0
Malcolm Mitchell*,LAC,W 21-13,0/0,0,0,0,0,0,0,0,0,0,0
Tajae Sharpe*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
