PLAYER,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS
Tarvaris Jackson,Ind,W 46-18,0/0,0,0,0,0,0,0,0,0,0,0
Charlie Whitehurst,Cin,L 7-31,0/0,0,0,0,0,0,0,0,0,0,0
Bruce Gradkowski,@Bal,W 26-9,0/0,0,0,0,0,0,0,0,0,0,0
Josh Johnson,Ten,W 57-14,0/0,0,0,0,0,0,0,0,0,0,0
Matt Flynn,@Mia,W 20-0,0/0,0,0,0,0,0,0,0,0,0,0
Josh Freeman,@Sea,L 18-46,0/0,0,0,0,0,0,0,0,0,0,0
Mark Sanchez,@GB,L 14-35,0/0,0,0,0,0,0,0,0,0,0,0
Sam Bradford*,Det,L 7-14,0/0,0,0,0,0,0,0,0,0,0,0
Jimmy Clausen,Pit,L 9-26,0/0,0,0,0,0,0,0,0,0,0,0
Dan LeFevour,NYG,W 25-23,0/0,0,0,0,0,0,0,0,0,0,0
Joe Webb,@Atl,W 23-17,0/0,0,0,0,0,0,0,0,0,0,0
Thaddeus Lewis,Pit,L 9-26,0/0,0,0,0,0,0,0,0,0,0,0
Christian Ponder,@Ari,L 15-18,0/0,0,0,0,0,0,0,0,0,0,0
Blaine Gabbert,SF,W 18-15,0/0,0,0,0,0,0,0,0,0,0,0
Colin Kaepernick,@Ari,L 15-18,0/0,0,0,0,0,0,0,0,0,0,0
T.J. Yates,Ten,W 57-14,0/0,0,0,0,0,0,0,0,0,0,0
Jerrod Johnson,LAR,L 30-35,0/0,0,0,0,0,0,0,0,0,0,0
Andrew Luck*,@Sea,L 18-46,0/0,0,0,0,0,0,0,0,0,0,0
Robert Griffin III,Cin,L 7-31,0/0,0,0,0,0,0,0,0,0,0,0
Ryan Tannehill*,NO,L 0-20,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Weeden*,@Hou,L 14-57,0/0,0,0,0,0,0,0,0,0,0,0
Ryan Lindley,@Sea,L 18-46,0/0,0,0,0,0,0,0,0,0,0,0
Johnny Manziel,Cin,L 7-31,0/0,0,0,0,0,0,0,0,0,0,0
Tajh Boyd,@Bal,W 26-9,0/0,0,0,0,0,0,0,0,0,0,0
Zach Mettenberger,@Bal,W 26-9,0/0,0,0,0,0,0,0,0,0,0,0
David Fales,NO,L 0-20,0/0,0,0,0,0,0,0,0,0,0,0
Keith Wenning,@Atl,W 23-17,0/0,0,0,0,0,0,0,0,0,0,0
Aaron Murray,Wsh,W 29-20,0/0,0,0,0,0,0,0,0,0,0,0
Matt Blanchard,@GB,L 14-35,0/0,0,0,0,0,0,0,0,0,0,0
Dustin Vaughan,Pit,L 9-26,0/0,0,0,0,0,0,0,0,0,0,0
Connor Shaw,@GB,L 14-35,0/0,0,0,0,0,0,0,0,0,0,0
Dylan Thompson,@Dal,W 35-30,0/0,0,0,0,0,0,0,0,0,0,0
Garrett Grayson,@Mia,W 20-0,0/0,0,0,0,0,0,0,0,0,0,0
Paxton Lynch,Oak,W 16-10,0/0,0,0,0,0,0,0,0,0,0,0
Christian Hackenberg,Jax,W 23-20,0/0,0,0,0,0,0,0,0,0,0,0
Cody Kessler,Cin,L 7-31,0/0,0,0,0,0,0,0,0,0,0,0
Connor Cook,@Den,L 10-16,0/0,0,0,0,0,0,0,0,0,0,0
Cardale Jones,Phi,L 24-26,0/0,0,0,0,0,0,0,0,0,0,0
Nate Sudfeld,@LAC,W 26-24,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Allen,@Dal,W 35-30,0/0,0,0,0,0,0,0,0,0,0,0
Jeff Driskel*,@Cle,W 31-7,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Doughty,NO,L 0-20,0/0,0,0,0,0,0,0,0,0,0,0
Trevone Boykin,Ind,W 46-18,0/0,0,0,0,0,0,0,0,0,0,0
Taylor Heinicke,Ten,W 57-14,0/0,0,0,0,0,0,0,0,0,0,0
Stephen Morris,@KC,L 20-29,0/0,0,0,0,0,0,0,0,0,0,0
Joe Callahan,Chi,W 35-14,0/0,0,0,0,0,0,0,0,0,0,0
Brad Kaaya,@Sea,L 18-46,0/0,0,0,0,0,0,0,0,0,0,0
Chad Kelly*,Oak,W 16-10,0/0,0,0,0,0,0,0,0,0,0,0
Joshua Dobbs,@Bal,W 26-9,0/0,0,0,0,0,0,0,0,0,0,0
Davis Webb,@TB,L 23-25,0/0,0,0,0,0,0,0,0,0,0,0
Cooper Rush,LAR,L 30-35,0/0,0,0,0,0,0,0,0,0,0,0
Taysom Hill,@Mia,W 20-0,0/0,0,0,0,0,0,0,0,0,0,0
