PLAYER,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS
Victor Bolden Jr.,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
John Ross*,@Den,W 20-17,0/0,0,0,0,0.2,1.4,0,0,0,0,0.2
Brandon Tate,@LAC,L 24-54,0/0,0,0,0,0,0,0,0,0,0,0.1
Chester Rogers,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
ArDarius Stewart,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Jeff Janis,Bal,L 0-23,0/0,0,0,0,0,0,0,0,0,0,0
Eric Weems,@Pit,L 17-40,0/0,0,0,0,0,0,0,0,0,0,0
T.Y. Hilton,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Steve Smith Sr.,@GB,W 23-0,0/0,0,0,0,0,0,0,0,0,0,0
Devin Hester,Atl,L 31-34,0/0,0,0,0,0,0,0,0,0,0,0
Derek Hagan,@Pit,L 17-40,0/0,0,0,0,0,0,0,0,0,0,0
Jason Avant,@NYG,L 9-12,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Marshall*,KC,W 12-9,0/0,0,0,0,0,0,0,0,0,0,0
Marques Colston,Wsh,W 34-31,0/0,0,0,0,0,0,0,0,0,0,0
Miles Austin,@Dal,W 37-9,0/0,0,0,0,0,0,0,0,0,0,0
Calvin Johnson,@Chi,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Dwayne Bowe,Jax,L 7-19,0/0,0,0,0,0,0,0,0,0,0,0
Jacoby Jones,Ten,W 40-17,0/0,0,0,0,0,0,0,0,0,0,0
James Jones,Buf,W 54-24,0/0,0,0,0,0,0,0,0,0,0,0
Eddie Royal,Det,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Jerome Simpson,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Harry Douglas*,@Pit,L 17-40,0/0,0,0,0,0,0,0,0,0,0,0
Andre Jerome Caldwell,@Chi,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Matthew Slater,@Oak,W 33-8,0/0,0,0,0,0,0,0,0,0,0,0
Pierre Garcon*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Stevie Johnson,Buf,W 54-24,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Gibson,@Oak,W 33-8,0/0,0,0,0,0,0,0,0,0,0,0
Brian Hartline,Jax,L 7-19,0/0,0,0,0,0,0,0,0,0,0,0
Percy Harvin*,@LAC,L 24-54,0/0,0,0,0,0,0,0,0,0,0,0
Louis Murphy,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Hakeem Nicks,Wsh,W 34-31,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Norwood,Cin,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Kevin Ogletree,KC,W 12-9,0/0,0,0,0,0,0,0,0,0,0,0
Julian Edelman*,@Oak,W 33-8,0/0,0,0,0,0,0,0,0,0,0,0
Arrelious Benn*,@Cle,W 19-7,0/0,0,0,0,0,0,0,0,0,0,0
Marcus Easley,@LAC,L 24-54,0/0,0,0,0,0,0,0,0,0,0,0
Riley Cooper,@Dal,W 37-9,0/0,0,0,0,0,0,0,0,0,0,0
Marc Mariani,@Pit,L 17-40,0/0,0,0,0,0,0,0,0,0,0,0
Kyle Williams,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Mike Williams,@NYG,L 9-12,0/0,0,0,0,0,0,0,0,0,0,0
Seyi Ajirotutu,@Dal,W 37-9,0/0,0,0,0,0,0,0,0,0,0,0
Victor Cruz,Det,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Marlon Moore*,Jax,L 7-19,0/0,0,0,0,0,0,0,0,0,0,0
Bryan Walters,@Cle,W 19-7,0/0,0,0,0,0,0,0,0,0,0,0
Preston Parker,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Danario Alexander,Buf,W 54-24,0/0,0,0,0,0,0,0,0,0,0,0
Andrew Hawkins,Jax,L 7-19,0/0,0,0,0,0,0,0,0,0,0,0
Leonard Hankerson,@LAC,L 24-54,0/0,0,0,0,0,0,0,0,0,0,0
Greg Little,@LAC,L 24-54,0/0,0,0,0,0,0,0,0,0,0,0
Joe Morgan,@GB,W 23-0,0/0,0,0,0,0,0,0,0,0,0,0
Jeremy Ross,@Hou,L 21-31,0/0,0,0,0,0,0,0,0,0,0,0
Kamar Aiken,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Terrelle Pryor Sr.*,@NO,L 31-34,0/0,0,0,0,0,0,0,0,0,0,0
Justin Blackmon,@Cle,W 19-7,0/0,0,0,0,0,0,0,0,0,0,0
Stephen Hill,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Rueben Randle*,Det,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Brian Quick,@NO,L 31-34,0/0,0,0,0,0,0,0,0,0,0,0
Keshawn Martin,@Chi,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Trevor Graham,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Nick Toon,@Min,L 7-24,0/0,0,0,0,0,0,0,0,0,0,0
DeVier Posey,Cin,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
LaVon Brazill,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Chris Givens,@Dal,W 37-9,0/0,0,0,0,0,0,0,0,0,0,0
Kashif Moore,@NYG,L 9-12,0/0,0,0,0,0,0,0,0,0,0,0
Nathan Palmer,NE,L 8-33,0/0,0,0,0,0,0,0,0,0,0,0
Chris Owusu,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Brian Tyms,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Jeff Fuller,Atl,L 31-34,0/0,0,0,0,0,0,0,0,0,0,0
Jarrett Boykin,@LAC,L 24-54,0/0,0,0,0,0,0,0,0,0,0,0
Griff Whalen,@GB,W 23-0,0/0,0,0,0,0,0,0,0,0,0,0
Rod Streater,@LAC,L 24-54,0/0,0,0,0,0,0,0,0,0,0,0
Jermaine Kearse,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
LaRon Byrd,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Brittan Golden*,@Hou,L 21-31,0/0,0,0,0,0,0,0,0,0,0,0
Damaris Johnson,@Pit,L 17-40,0/0,0,0,0,0,0,0,0,0,0,0
Josh Gordon,Jax,L 7-19,0/0,0,0,0,0,0,0,0,0,0,0
Stedman Bailey*,@Min,L 7-24,0/0,0,0,0,0,0,0,0,0,0,0
Aaron Dobson,@Hou,L 21-31,0/0,0,0,0,0,0,0,0,0,0,0
Marquise Goodwin,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Charles D. Johnson*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
B.J. Daniels,@Sea,W 34-31,0/0,0,0,0,0,0,0,0,0,0,0
Josh Boyce,Jax,L 7-19,0/0,0,0,0,0,0,0,0,0,0,0
Chris Harper,KC,W 12-9,0/0,0,0,0,0,0,0,0,0,0,0
Corey Fuller,Wsh,W 34-31,0/0,0,0,0,0,0,0,0,0,0,0
Marquess Wilson,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Quinton Patton,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Da'Rick Rogers,@NYG,L 9-12,0/0,0,0,0,0,0,0,0,0,0,0
Russell Shepard,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Ryan Spadola,@Chi,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Jeremy Gallon,@Oak,W 33-8,0/0,0,0,0,0,0,0,0,0,0,0
Jared Abbrederis,@Chi,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Kevin Norwood,KC,W 12-9,0/0,0,0,0,0,0,0,0,0,0,0
Jalen Saunders,@Oak,W 33-8,0/0,0,0,0,0,0,0,0,0,0,0
Devin Street,Ari,W 31-21,0/0,0,0,0,0,0,0,0,0,0,0
Corey Washington,Phi,L 9-37,0/0,0,0,0,0,0,0,0,0,0,0
Robert Herron,NE,L 8-33,0/0,0,0,0,0,0,0,0,0,0,0
Brenton Bersin,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Allen Hurns,@Cle,W 19-7,0/0,0,0,0,0,0,0,0,0,0,0
Corey Brown,@LAC,L 24-54,0/0,0,0,0,0,0,0,0,0,0,0
Frankie Hammond,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Albert Wilson,@NYG,L 9-12,0/0,0,0,0,0,0,0,0,0,0,0
James Wright,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Isaiah Burse*,Buf,W 54-24,0/0,0,0,0,0,0,0,0,0,0,0
Jeremy Butler*,@LAC,L 24-54,0/0,0,0,0,0,0,0,0,0,0,0
Damian Copeland,@Chi,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Jonathan Krause,@Pit,L 17-40,0/0,0,0,0,0,0,0,0,0,0,0
Walter Powell,@LAC,L 24-54,0/0,0,0,0,0,0,0,0,0,0,0
Rashad Ross,@Hou,L 21-31,0/0,0,0,0,0,0,0,0,0,0,0
Kevin Smith,Atl,L 31-34,0/0,0,0,0,0,0,0,0,0,0,0
Andre Debose,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
DiAndre Campbell,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Issac Blakeney,Ten,W 40-17,0/0,0,0,0,0,0,0,0,0,0,0
Geremy Davis,Buf,W 54-24,0/0,0,0,0,0,0,0,0,0,0,0
Da'Ron Brown,Buf,W 54-24,0/0,0,0,0,0,0,0,0,0,0,0
Kenny Bell,@GB,W 23-0,0/0,0,0,0,0,0,0,0,0,0,0
Dres Anderson,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Keith Mumphery,Ari,W 31-21,0/0,0,0,0,0,0,0,0,0,0,0
DeAndrew White,Ari,W 31-21,0/0,0,0,0,0,0,0,0,0,0,0
Kaelin Clay,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Dezmin Lewis,@LAC,L 24-54,0/0,0,0,0,0,0,0,0,0,0,0
Quan Bray,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Devin Smith*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Evan Spencer,@Mia,W 30-20,0/0,0,0,0,0,0,0,0,0,0,0
Rashad Greene Sr.*,@Cle,W 19-7,0/0,0,0,0,0,0,0,0,0,0,0
Chris Conley*,@NYG,L 9-12,0/0,0,0,0,0,0,0,0,0,0,0
Dorial Green-Beckham,@Dal,W 37-9,0/0,0,0,0,0,0,0,0,0,0,0
Breshad Perriman,@GB,W 23-0,0/0,0,0,0,0,0,0,0,0,0,0
Devin Funchess,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Kevin White*,Det,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Matt Hazel,Jax,L 7-19,0/0,0,0,0,0,0,0,0,0,0,0
Chris Harper,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Tyler Murphy,TB,L 20-30,0/0,0,0,0,0,0,0,0,0,0,0
Bradley Marquez,@Chi,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Donteea Dye,@Mia,W 30-20,0/0,0,0,0,0,0,0,0,0,0,0
Javontee Herndon,Phi,L 9-37,0/0,0,0,0,0,0,0,0,0,0,0
Eric Rogers,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Will Fuller V,Ari,W 31-21,0/0,0,0,0,0,0,0,0,0,0,0
Sterling Shepard*,KC,W 12-9,0/0,0,0,0,0,0,0,0,0,0,0
Leonte Carroo*,TB,L 20-30,0/0,0,0,0,0,0,0,0,0,0,0
Malcolm Mitchell*,@Oak,W 33-8,0/0,0,0,0,0,0,0,0,0,0,0
Tajae Sharpe*,@Pit,L 17-40,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Payton,Jax,L 7-19,0/0,0,0,0,0,0,0,0,0,0,0
Moritz Bohringer,LAR,W 24-7,0/0,0,0,0,0,0,0,0,0,0,0
Keenan Reynolds,@GB,W 23-0,0/0,0,0,0,0,0,0,0,0,0,0
Kolby Listenbee,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Michael Thomas,@Min,L 7-24,0/0,0,0,0,0,0,0,0,0,0,0
Aaron Burbridge*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Devin Lucien,@Mia,W 30-20,0/0,0,0,0,0,0,0,0,0,0,0
Demarcus Ayers,Det,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Daniel Braverman,Det,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Devin Lewis Fuller,@Sea,W 34-31,0/0,0,0,0,0,0,0,0,0,0,0
Charone Peake*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Kenny Lawler,Atl,L 31-34,0/0,0,0,0,0,0,0,0,0,0,0
Max McCaffrey,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Kasen Williams,Jax,L 7-19,0/0,0,0,0,0,0,0,0,0,0,0
Reggie Bell,Wsh,W 34-31,0/0,0,0,0,0,0,0,0,0,0,0
Jake Kumerow,Bal,L 0-23,0/0,0,0,0,0,0,0,0,0,0,0
Marquez North,@Min,L 7-24,0/0,0,0,0,0,0,0,0,0,0,0
Andy Jones,@Chi,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Xavier Rush,Wsh,W 34-31,0/0,0,0,0,0,0,0,0,0,0,0
Dom Williams*,@Dal,W 37-9,0/0,0,0,0,0,0,0,0,0,0,0
Damiere Byrd*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
R.J. Harris,Wsh,W 34-31,0/0,0,0,0,0,0,0,0,0,0,0
Bernard Reedy,@Oak,W 33-8,0/0,0,0,0,0,0,0,0,0,0,0
Paul McRoberts,@Min,L 7-24,0/0,0,0,0,0,0,0,0,0,0,0
Wendall Williams,Ari,W 31-21,0/0,0,0,0,0,0,0,0,0,0,0
Anthony Dable,@Sea,W 34-31,0/0,0,0,0,0,0,0,0,0,0,0
Darius Jennings,@Pit,L 17-40,0/0,0,0,0,0,0,0,0,0,0,0
Devon Cajuste,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Rodney Adams,LAR,W 24-7,0/0,0,0,0,0,0,0,0,0,0,0
David Moore,Atl,L 31-34,0/0,0,0,0,0,0,0,0,0,0,0
Curtis Samuel*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Carlos Henderson*,Cin,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Trent Taylor,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Robert Davis*,@NO,L 31-34,0/0,0,0,0,0,0,0,0,0,0,0
Shelton Gibson,@Dal,W 37-9,0/0,0,0,0,0,0,0,0,0,0,0
Isaiah McKenzie,Cin,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Isaiah Ford*,TB,L 20-30,0/0,0,0,0,0,0,0,0,0,0,0
Noah Brown,Phi,L 9-37,0/0,0,0,0,0,0,0,0,0,0,0
Stacy Coley,LAR,W 24-7,0/0,0,0,0,0,0,0,0,0,0,0
DeAngelo Yancey,Bal,L 0-23,0/0,0,0,0,0,0,0,0,0,0,0
Jace Billingsley,@Chi,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Ishmael Zamora,NE,L 8-33,0/0,0,0,0,0,0,0,0,0,0,0
Austin Carr,Wsh,W 34-31,0/0,0,0,0,0,0,0,0,0,0,0
Darius Powe*,KC,W 12-9,0/0,0,0,0,0,0,0,0,0,0,0
Rannell Hall,Jax,L 7-19,0/0,0,0,0,0,0,0,0,0,0,0
Tanner Gentry,Det,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Damore'ea Stringfellow,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Kendrick Bourne,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Jordan Leslie,Cin,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Krishawn Hogan*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Ed Eagan,KC,W 12-9,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Matthews*,@LAC,L 24-54,0/0,0,0,0,0,0,0,0,0,0,-0
Carlton Agudosi,@Hou,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--
Isaac Whitney,NE,L 8-33,--/--,--,--,--,--,--,--,--,--,--,--
