PLAYER,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS
Justice Cunningham,@Ten,W 27-23,0/0,0,0,0,0,0,0,0,0,0,0
Chris Pantale,@KC,L 13-29,0/0,0,0,0,0,0,0,0,0,0,0
Kyle Nelson,Jax,W 44-33,0/0,0,0,0,0,0,0,0,0,0,0
Marcel Jensen,Den,W 27-11,0/0,0,0,0,0,0,0,0,0,0,0
Asante Cleveland*,@NYJ,W 14-7,0/0,0,0,0,0,0,0,0,0,0,0
Nic Jacobs,@SF,L 33-44,0/0,0,0,0,0,0,0,0,0,0,0
Blake Annen,@NE,L 16-37,0/0,0,0,0,0,0,0,0,0,0,0
RaShaun Allen,Pit,L 6-34,0/0,0,0,0,0,0,0,0,0,0,0
Justin Perillo,Cle,W 20-3,0/0,0,0,0,0,0,0,0,0,0,0
MyCole Pruitt*,Pit,L 6-34,0/0,0,0,0,0,0,0,0,0,0,0
Randall Telfer,@Chi,L 3-20,0/0,0,0,0,0,0,0,0,0,0,0
Gerald Christian,NYG,W 23-0,0/0,0,0,0,0,0,0,0,0,0,0
Clive Walford*,@Phi,L 10-19,0/0,0,0,0,0,0,0,0,0,0,0
Neal Sterling,LAC,L 7-14,0/0,0,0,0,0,0,0,0,0,0,0
Blake Bell*,@GB,W 16-0,0/0,0,0,0,0,0,0,0,0,0,0
Darren Waller,Ind,W 23-16,0/0,0,0,0,0,0,0,0,0,0,0
Rory Anderson,@NE,L 16-37,0/0,0,0,0,0,0,0,0,0,0,0
Kennard Backman,@Cin,L 17-26,0/0,0,0,0,0,0,0,0,0,0,0
E.J. Bibbs,Den,W 27-11,0/0,0,0,0,0,0,0,0,0,0,0
Khari Lee,@NE,L 16-37,0/0,0,0,0,0,0,0,0,0,0,0
Jerome Cunningham,LAR,L 23-27,0/0,0,0,0,0,0,0,0,0,0,0
Wes Saxton,@NE,L 16-37,0/0,0,0,0,0,0,0,0,0,0,0
Will Tye,LAC,L 7-14,0/0,0,0,0,0,0,0,0,0,0,0
Hunter Henry*,@NYJ,W 14-7,0/0,0,0,0,0,0,0,0,0,0,0
Temarrick Hemingway*,@Ten,W 27-23,0/0,0,0,0,0,0,0,0,0,0,0
Rico Gathers*,Sea,L 12-21,0/0,0,0,0,0,0,0,0,0,0,0
Thomas Duarte,@KC,L 13-29,0/0,0,0,0,0,0,0,0,0,0,0
Beau Sandland,Min,L 0-16,0/0,0,0,0,0,0,0,0,0,0,0
Cole Wick,Jax,W 44-33,0/0,0,0,0,0,0,0,0,0,0,0
Matt LaCosse,@Wsh,L 11-27,0/0,0,0,0,0,0,0,0,0,0,0
Erik Swoope*,@Bal,L 16-23,0/0,0,0,0,0,0,0,0,0,0,0
Anthony Denham*,Oak,W 19-10,0/0,0,0,0,0,0,0,0,0,0,0
Bryce Williams,TB,W 22-19,0/0,0,0,0,0,0,0,0,0,0,0
Braedon Bowman,@NYJ,W 14-7,0/0,0,0,0,0,0,0,0,0,0,0
Brian Parker,@Wsh,L 11-27,0/0,0,0,0,0,0,0,0,0,0,0
Joshua Perkins,@NO,L 13-23,0/0,0,0,0,0,0,0,0,0,0,0
Scott Simonson*,TB,W 22-19,0/0,0,0,0,0,0,0,0,0,0,0
D.J. Tialavea,@NO,L 13-23,0/0,0,0,0,0,0,0,0,0,0,0
Matt Lengel,@Chi,L 3-20,0/0,0,0,0,0,0,0,0,0,0,0
Alex Ellis,@SF,L 33-44,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Leggett*,LAC,L 7-14,0/0,0,0,0,0,0,0,0,0,0,0
Jake Butt*,@Wsh,L 11-27,0/0,0,0,0,0,0,0,0,0,0,0
Shane Smith,@Ari,L 0-23,0/0,0,0,0,0,0,0,0,0,0,0
Henry Krieger-Coble,@Bal,L 16-23,0/0,0,0,0,0,0,0,0,0,0,0
